C1,C2,C3,C4,C5,time
-5.529328117249025,-3.77609125085952,-5.834887202196277,-5.395212456616263,-3.604894210057257,10
-5.44644173068569,-3.7866519826611724,-5.6296991030816015,-5.244120353105061,-3.5812720998577703,11
-5.3687354260164915,-3.7969681719940254,-5.439079934304524,-5.103212659135969,-3.5592737117585993,12
-5.296209203241426,-3.807039818858079,-5.263029695865046,-4.972489374708986,-3.538899045759744,13
-5.228863062360492,-3.816866923253333,-5.1015483877631675,-4.851950499824113,-3.520148101861204,14
-5.166697003373692,-3.826449485179789,-4.954636009998888,-4.741596034481351,-3.5030208800629814,15
-5.10971102628102,-3.8357875046374454,-4.8222925625722075,-4.641425978680698,-3.4875173803650736,16
-5.057905131082477,-3.8448809816263028,-4.704518045483126,-4.551440332422155,-3.473637602767482,17
-5.011279317778063,-3.8537299161463614,-4.601312458731644,-4.471639095705723,-3.4613815472702063,18
-4.969833586367773,-3.8623343081976205,-4.5126758023177604,-4.4020222685314,-3.450749213873245,19
-4.93356793685161,-3.8706941577800817,-4.438608076241477,-4.342589850899186,-3.4417406025766004,20
-4.906312066574506,-3.876857130448536,-4.385778473386342,-4.29854314691874,-3.4350835520293117,21
-4.89019358517254,-3.8797385959556463,-4.357892100909884,-4.272771769984314,-3.4311824170364025,22
-4.882659361082421,-3.880640110598218,-4.3505028302230695,-4.261808184022806,-3.429551971831846,23
-4.88115626274086,-3.880863230673055,-4.359164532736865,-4.262184852961109,-3.4297069906496143,24
-4.883131158584566,-3.8817095124769625,-4.379431079862238,-4.270434240726118,-3.43116224772368,25
-4.8860309170502525,-3.884480512306746,-4.406856343010153,-4.283088811244729,-3.433432517288016,26
-4.887302406574627,-3.8904777864592113,-4.4369941935915795,-4.296681028443837,-3.436032573576595,27
-4.884392495594403,-3.901002891231162,-4.4653985030174805,-4.307743356250337,-3.438477190823389,28
-4.874748052546289,-3.9173573829194046,-4.487623142698828,-4.312808258591124,-3.4402811432623728,29
-4.855815945866995,-3.940842817820743,-4.499221984046583,-4.308408199393094,-3.440959205127517,30
-4.831644532627374,-3.977519780867614,-4.507316488051339,-4.297459479033215,-3.4393554563572617,31
-4.8071305920805685,-4.029405501603573,-4.520473821948341,-4.285178227722651,-3.4353309162303223,32
