C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,time
-4.995664639207591,-4.7910804685609065,-5.0497517652339905,-3.713407458571066,-4.091076480143145,-4.058776575918733,-4.712676044245424,-4.7523451765287055,-3.9681841890488445,-3.2627874517602296,-4.5409981911090505,20
-4.982064483932774,-4.894300918513269,-5.076857437289057,-3.7397045078114663,-4.064689523630292,-4.02132806846762,-4.679528059042185,-4.826181581893805,-3.903927609457807,-3.237235905053856,-4.5795710748583796,21
-4.974293997188094,-4.9774303538711635,-5.10495503145303,-3.7603330538665873,-4.044794471157802,-3.9917175950748875,-4.65808623891769,-4.886687608813497,-3.8537746273274673,-3.216961526071838,-4.612454562822612,22
-4.972353178973553,-5.040468774634587,-5.134044547725911,-3.7752930967364295,-4.031391322725679,-3.9699451557405374,-4.6483505838719434,-4.933863257287782,-3.8177252426578283,-3.2019643148141776,-4.6396486550017455,23
-4.97624202928915,-5.08341618080354,-5.1641259861077,-3.784584636420992,-4.024480078333921,-3.9560107504645687,-4.6503210939049415,-4.967708527316659,-3.7957794554488884,-3.192244271280873,-4.661153351395783,24
-4.985960548134884,-5.106272572378021,-5.1951993465983985,-3.7882076729202754,-4.02406073798253,-3.9499143792469806,-4.663997769016686,-4.988223418900129,-3.787937265700647,-3.187801395471925,-4.676968652004724,25
-5.001508735510757,-5.10903794935803,-5.227264629198006,-3.786162206234281,-4.030133301671503,-3.9516560420877744,-4.689380609207177,-4.995407932038192,-3.7941986734131063,-3.1886356873873334,-4.6870945568285665,26
-5.022886591416768,-5.091712311743565,-5.260321833906522,-3.778448236363006,-4.042697769400843,-3.9612357389869497,-4.7264696144764144,-4.989262066730848,-3.814563678586265,-3.1947471470270985,-4.691531065867313,27
-5.050094115852916,-5.054295659534625,-5.2943709607239455,-3.7650657633064526,-4.061754141170548,-3.978653469944506,-4.775264784824397,-4.969785822978097,-3.8490322812201225,-3.2061357743912193,-4.690278179120962,28
-5.083131308819202,-4.9967879927312095,-5.329412009650279,-3.7460147870646208,-4.087302416980619,-4.003909234960443,-4.835766120251127,-4.936979200779942,-3.8976044813146804,-3.2228015694796968,-4.683335896589514,29
-5.121998170315627,-4.919189311333318,-5.365444980685523,-3.7212953076375097,-4.119342596831056,-4.037003034034763,-4.907973620756603,-4.89084220013638,-3.960280278869937,-3.244744532292531,-4.67070421827297,30
-5.176816198710707,-4.804650630646856,-5.410497502188481,-3.6857531037455646,-4.162687587460836,-4.0852765686969414,-5.011213446273541,-4.820423647556648,-4.050374761408514,-3.2709337661223,-4.647380852109136,31
-5.253208448653619,-4.643811403619555,-5.4690293676918245,-3.636524719122366,-4.2200112259471645,-4.152808562018911,-5.1562223523201185,-4.719639557768103,-4.175285199776311,-3.300796550575994,-4.610586746952348,32
-5.34442725456535,-4.4479042867141425,-5.535688824956348,-3.5770463012876186,-4.2881049077973925,-4.234704546314355,-5.3301162322745235,-4.595790713097917,-4.326134868958246,-3.3350201501252266,-4.563656764177402,33
-5.443724950866889,-4.228161936393346,-5.605124121742848,-3.5107539977610225,-4.363760028518871,-4.326070053896952,-5.520010979514947,-4.456177895873265,-4.494047043939244,-3.374291829241611,-4.509925765159094,34
-5.544353871979225,-3.995817009119897,-5.67198350581212,-3.4410839560622835,-4.443767983618946,-4.422010617080385,-5.713022487419572,-4.308101888421323,-4.670144999704219,-3.4192988523967602,-4.45272861127222,35
-5.639566352323347,-3.7621021613565238,-5.730915224924963,-3.3714723237111044,-4.524920168604971,-4.517631768178336,-5.896266649366593,-4.158863473069266,-4.845552011238094,-3.470728484062289,-4.395400163891574,36
-5.722614726320243,-3.538250049565955,-5.77656752684217,-3.3053552482271886,-4.604007978984294,-4.608039039504484,-6.056859358734198,-4.015763432144269,-5.011391353525788,-3.5292679887098113,-4.341275284391954,37
-5.7867513283909,-3.3354933302109213,-5.8035886593245385,-3.2461688771302386,-4.677822810264264,-4.68833796337251,-6.181916508900575,-3.8861025479735063,-5.158786301552219,-3.5956046308109393,-4.293688834148153,38
-5.82522849295631,-3.1650646597541496,-5.806626870132864,-3.1973493579399586,-4.743156057952231,-4.7536340720961,-6.258553993243914,-3.777181602884153,-5.278860130302311,-3.670425674837289,-4.255975674534968,39
-5.831298554437457,-3.0381966946583723,-5.780330407027946,-3.1623328381760514,-4.796799117555546,-4.79903289798893,-6.273887705142402,-3.696301379203385,-5.362736114760979,-3.754418385260472,-4.231470666927194,40
-5.800934601741171,-2.952474006303962,-5.714299034615454,-3.1406142363081426,-4.841384631571181,-4.8218744758742185,-6.2155716750763705,-3.6416284565793897,-5.41053565170868,-3.8543776596323505,-4.221392583810194,41
-5.738897041156887,-2.894906009126075,-5.608304809628086,-3.128349539243369,-4.881702620860204,-4.825756791587712,-6.090108326846399,-3.6045730864774215,-5.431531676409452,-3.9733657223259895,-4.222960146250123,42
-5.651619183179502,-2.8608626241696125,-5.472254418017173,-3.1239664971577,-4.917780548476105,-4.815172303961888,-5.91288614381105,-3.5823015589502596,-5.430574771573591,-4.106470828044808,-4.233508138492962,43
-5.545534338303919,-2.845713772479474,-5.3160545457340485,-3.1258928602271077,-4.949645877472375,-4.794613471829225,-5.699293609328891,-3.5719801640506823,-5.412515519911397,-4.248781231492221,-4.250371344784696,44
-5.427075817025033,-2.8448293751005607,-5.149611878730038,-3.132556378627559,-4.977326070902501,-4.768572754022197,-5.464719206758485,-3.570775191831466,-5.382204504133166,-4.395385187371647,-4.270884549371306,45
