C1,C2,C3,C4,C5,time
-6.847007294559174,-6.8147942852820975,-6.98572447213817,-6.88422572683263,-1.5028140714668892,10
-6.696604210273224,-6.6660738605916166,-6.829050604404811,-6.684000330052415,-1.6789660612394006,11
-6.489799969380044,-6.461583276642205,-6.613624036271444,-6.40869040947962,-1.9211750471766034,12
-6.24069486103144,-6.215265073248594,-6.354132942838069,-6.07706709606239,-2.212926780237325,13
-5.9633891743792224,-5.941061790225519,-6.065265499204689,-5.7079015207488695,-2.537707011380392,14
-5.671983198575195,-5.652915967387711,-5.761709880471306,-5.319964814487204,-2.8790014915646327,15
-5.38057722277117,-5.364770144549904,-5.458154261737924,-4.932028108225535,-3.220295971748873,16
-5.1032715361189505,-5.0905668615268285,-5.169286818104545,-4.562862532912012,-3.5450762028919414,17
-4.854166427770347,-4.8442486581332185,-4.909795724671169,-4.231239219494778,-3.836827935952663,18
-4.647362186877167,-4.639758074183807,-4.694369156537801,-3.955929298921977,-4.079036921889865,19
-4.496959102591216,-4.491037649493325,-4.537695288804443,-3.7557039021417533,-4.255188911662376,20
-4.387620323560969,-4.382229529079776,-4.4245298493848075,-3.6095161380743885,-4.383773719123677,21
-4.294040442185939,-4.287680820797812,-4.3291328788724535,-3.4831115913762485,-4.494907712775756,22
-4.215366913244494,-4.206641508717131,-4.250449021387149,-3.3754501065996023,-4.589516475550204,23
-4.150747191515001,-4.138361576907439,-4.187422921048664,-3.285491528296719,-4.6685255903786125,24
-4.099328731775828,-4.082091009438439,-4.138999221976767,-3.212195701019871,-4.732860640192573,25
-4.060258988805342,-4.037079790379831,-4.104122568291227,-3.1545224693213263,-4.783447207923674,26
-4.032685417381912,-4.002577903801323,-4.081737604111815,-3.111431677753357,-4.821210876503508,27
-4.015755472283903,-3.9778353337726133,-4.070788973558298,-3.081883170868232,-4.8470772288636645,28
-4.008616608289685,-3.962102064363407,-4.070221320750446,-3.06483679321822,-4.861971847935735,29
-4.010416280177624,-3.954628079643406,-4.078979289808027,-3.059252389355594,-4.866820316651309,30
-4.020301942726089,-3.954663363682314,-4.096007524850812,-3.0640898038326223,-4.862548217941979,31
-4.037421050713446,-3.961457900549833,-4.120250669998567,-3.078308881201575,-4.850081134739334,32
