C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-5.686343089489891,-4.12293879905682,-4.666014792890959,-4.122914279203081,-4.2152789172317515,-4.865113942472959,-6.466598126680432,-4.111121448376133,-4.008608347351202,-3.851474889421474,10
-5.625218505862146,-4.129178629362486,-4.665495086667319,-4.144895205667278,-4.235886659236024,-4.919235564080336,-6.334794893121279,-4.112485402768581,-4.018765636638257,-3.852299730539182,11
-5.541172203373997,-4.137758396032778,-4.664780490609815,-4.175118979555548,-4.2642223044918985,-4.993652793790477,-6.153565446977444,-4.114360840058194,-4.032731909407958,-3.8534338870760365,12
-5.439934611740544,-4.148093114976537,-4.6639197271769115,-4.211524889011872,-4.298353877186474,-5.083291729577693,-5.935266341395097,-4.116619889520683,-4.049554919789643,-3.85480003017725,13
-5.32723616067689,-4.15959780210261,-4.6629615188270765,-4.252052222180234,-4.336349401506851,-5.1830784694162935,-5.69225412952041,-4.119134680431756,-4.0682824219126505,-3.8563208309880377,14
-5.208807279898133,-4.171687473319839,-4.661954588018775,-4.294640267204615,-4.376276901640129,-5.287939111280584,-5.436885364499552,-4.121777342067121,-4.087962169906319,-3.8579189606536115,15
-5.090378399119377,-4.183777144537067,-4.660947657210474,-4.337228312228996,-4.416204401773407,-5.392799753144875,-5.181516599478694,-4.124420003702486,-4.107641917899989,-3.8595170903191853,16
-4.977679948055722,-4.19528183166314,-4.659989448860639,-4.377755645397359,-4.454199926093785,-5.492586492983475,-4.938504387604006,-4.126934794613559,-4.126369420022997,-3.861037891129973,17
-4.87644235642227,-4.2056165506069,-4.659128685427736,-4.414161554853685,-4.4883314987883605,-5.582225428770691,-4.72020528202166,-4.129193844076049,-4.143192430404682,-3.862404034231187,18
-4.792396053934121,-4.214196317277191,-4.658414089370232,-4.444385328741954,-4.516667144044235,-5.656642658480832,-4.538975835877825,-4.1310692813656615,-4.157158703174383,-3.863538190768041,19
-4.731271470306376,-4.2204361475828565,-4.6578943831465915,-4.46636625520615,-4.537274886048507,-5.710764280088208,-4.4071726023186715,-4.132433235758109,-4.167315992461438,-3.8643630318857483,20
-4.688030252420757,-4.226305523573142,-4.658371364225176,-4.482455673805632,-4.552552231839144,-5.743345545846933,-4.3083288238208945,-4.13274927216254,-4.174357321497659,-3.864412356669046,21
-4.653445814650347,-4.234050814825876,-4.660523948289185,-4.496449018341456,-4.566224706378856,-5.757321372531195,-4.217524789517222,-4.131638644982413,-4.179681673979374,-3.8633279833019887,22
