C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-5.526010549391482,-5.642899657519001,-4.52496521209509,-6.249015521135595,-4.624051445430094,-6.352526268105381,-6.136530527993278,-5.443885420376973,-3.316333891425551,-4.736373201954369,10
-5.44788798797425,-5.467392425774717,-4.46767215233912,-6.067568888473867,-4.584688821565866,-6.0742225555446065,-5.92173952741436,-5.339257663474139,-3.3110564871310975,-4.673246592424159,11
-5.374567208392744,-5.304287349632888,-4.413683119001375,-5.899288464885924,-4.548872967993024,-5.816662686279743,-5.721239183504188,-5.239346782482468,-3.3061743659584835,-4.613970440420572,12
-5.306048210646962,-5.153584429093511,-4.362998112081852,-5.744174250371762,-4.516603884711568,-5.579846660310792,-5.535029496262759,-5.1441527774019615,-3.3016875279077067,-4.558544745943609,13
-5.24233099473691,-5.015283664156589,-4.315617131580555,-5.602226244931384,-4.487881571721499,-5.363774477637751,-5.363110465690076,-5.05367564823262,-3.29759597297877,-4.506969508993269,14
-5.183415560662584,-4.889385054822121,-4.2715401774974815,-5.4734444485647895,-4.462706029022817,-5.168446138260623,-5.205482091786138,-4.967915394974442,-3.2938997011716715,-4.459244729569551,15
-5.129301908423985,-4.775888601090107,-4.230767249832633,-5.357828861271978,-4.441077256615523,-4.993861642179405,-5.062144374550944,-4.886872017627428,-3.2905987124864122,-4.41537040767246,16
-5.079990038021115,-4.674794302960547,-4.193298348586008,-5.255379483052949,-4.422995254499615,-4.840020989394099,-4.933097313984497,-4.8105455161915796,-3.2876930069229924,-4.37534654330199,17
-5.035479949453973,-4.586102160433442,-4.159133473757607,-5.166096313907705,-4.408460022675095,-4.706924179904704,-4.818340910086794,-4.738935890666895,-3.285182584481411,-4.339173136458144,18
-4.995771642722563,-4.509812173508791,-4.12827262534743,-5.089979353836243,-4.397471561141962,-4.594571213711222,-4.717875162857838,-4.672043141053374,-3.2830674451616684,-4.30685018714092,19
-4.960865117826881,-4.4459243421865935,-4.100715803355478,-5.0270286028385645,-4.390029869900215,-4.502962090813651,-4.631700072297624,-4.609867267351019,-3.281347588963765,-4.278377695350322,20
-4.934716290580463,-4.396795812308487,-4.075115666985081,-4.984504845506817,-4.3859926276094,-4.443529408040963,-4.565671632429758,-4.552469501516034,-3.2801797757252906,-4.254731608275567,21
-4.919522891990823,-4.363736109342044,-4.050723693571421,-4.966441851058858,-4.385280766858151,-4.422624608075915,-4.523043173267348,-4.499883861301869,-3.2796510942449046,-4.236454118799556,22
-4.912647644848943,-4.345173802726177,-4.02843811031228,-4.967999096433257,-4.387989168540108,-4.4326259596992,-4.499910698794664,-4.452069525404386,-3.279657037964215,-4.22289459546281,23
-4.911453271945796,-4.339537461899793,-4.009157144405437,-4.984336058568583,-4.394212713548906,-4.4659117316915,-4.492370212995968,-4.408985672519445,-3.2800931003248284,-4.213402406805846,24
-4.913302496072364,-4.345255656301803,-3.993779023048669,-5.010612214403404,-4.4040462827781806,-4.514860192833503,-4.496517719855528,-4.3705914813429105,-3.2808547747683523,-4.2073269213691855,25
-4.915558040019623,-4.360756955371117,-3.9832019734397606,-5.0419870408762915,-4.417584757121572,-4.571849611905893,-4.50844922335761,-4.3368461305706445,-3.281837554736393,-4.204017507693349,26
-4.9155826265785505,-4.384469928546645,-3.978324222776488,-5.073620014925812,-4.434923017472717,-4.62925825768936,-4.524260727486481,-4.307708798898508,-3.282936933670558,-4.2028235343188545,27
-4.910738978540124,-4.414823145267296,-3.9800439982566322,-5.100670613490534,-4.45615594472525,-4.679464398964588,-4.540048236226404,-4.283138665022364,-3.2840484050124537,-4.203094369786221,28
-4.898389818695322,-4.450245174971981,-3.989259527077972,-5.118298313509028,-4.481378419772812,-4.714846304512267,-4.55190775356165,-4.2630949076380755,-3.285067462203688,-4.204179382635972,29
-4.875897869835121,-4.489164587099607,-4.006869036438289,-5.121662591919861,-4.510685323509038,-4.727782243113078,-4.555935283476481,-4.2475367054415045,-3.2858895986858663,-4.205427941408623,30
-4.847065780191467,-4.53783875404925,-4.041838783014502,-5.115457139865333,-4.5530528346954195,-4.723780125511683,-4.560301718983523,-4.243159328908167,-3.2844820962463768,-4.211018309375473,31
-4.816741086258125,-4.601373625513377,-4.098218525644239,-5.107309365228945,-4.613369324309755,-4.713803919682549,-4.57359503355055,-4.253724705950974,-3.279824044160989,-4.223946472830408,32
-4.783853843218814,-4.676470636870987,-4.169531744766344,-5.09677932006107,-4.6855979615701395,-4.69841598025108,-4.592536851844553,-4.27479200142188,-3.2733286471038863,-4.24178838484783,33
