C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,time
-5.294983993286344,-4.669690119267342,-4.408368986815827,-5.349380821205018,-4.246010783524635,-4.715585601195723,-6.57700831568745,-3.408138452870634,-3.898192213347976,-5.553881093444204,-4.480957974930132,-6.564193750958994,-4.534710150201287,-5.52892282339696,-5.731976314950275,-4.899908653183324,-3.5846489827819266,-5.0429093739215824,-4.981885074377779,-3.466741276782605,-4.089219466693772,10
-5.29418316540684,-4.630679887923635,-4.421508034706184,-5.328012545940276,-4.24458106217585,-4.695318787273016,-6.396251292602322,-3.4135228971972635,-3.8956960014253474,-5.616359894306791,-4.462396877480079,-6.494409402746082,-4.51155569835392,-5.487401522517152,-5.733248418431491,-4.833195848561899,-3.580690117792809,-5.0213966510880645,-5.013514524991674,-3.4627969154270333,-4.079053354402616,11
-5.292689061573372,-4.597489969870946,-4.433090455827901,-5.308074505673906,-4.2433813258371025,-4.676021596672478,-6.230352965483991,-3.4184671012810264,-3.8934790363252936,-5.673909598944973,-4.445675061078071,-6.430768433854487,-4.4906590616843856,-5.4517008389092405,-5.737384028700689,-4.776103454506143,-3.5768435544713135,-5.002190560437371,-5.041494646285271,-3.4590775428901965,-4.069813731112364,12
-5.290501681785942,-4.570120365109274,-4.443116250180977,-5.289566700405907,-4.242411574508389,-4.657694029394111,-6.0793133343324515,-3.4229710651219216,-3.8915413180478136,-5.726530207358747,-4.430792525724106,-6.373270844284207,-4.472020240192682,-5.421820772573222,-5.74438314575787,-4.728631471016056,-3.5731092928174393,-4.985291101969502,-5.0658254382585675,-3.455583159172093,-4.061500596823017,13
-5.28762102604455,-4.54857107363862,-4.451585417765414,-5.2724891301362815,-4.241671808189711,-4.640336085437915,-5.943132399147708,-3.4270347887199497,-3.88988284659291,-5.774221719548116,-4.417749271418189,-6.321916634035244,-4.455639233878814,-5.397761323509099,-5.754245769603034,-4.690779898091641,-3.569487332831189,-4.970698275684457,-5.086506900911566,-3.4523137642727253,-4.0541139515345765,14
-5.284047094349198,-4.532842095458982,-4.458497958581212,-5.2568417948650294,-4.241162026881068,-4.623947764803892,-5.821810159929758,-3.4306582720751098,-3.888503621960581,-5.816984135513079,-4.406545298160317,-6.276705803107597,-4.4415160427427764,-5.379522491716869,-5.76697190023618,-4.662548735732894,-3.56597767451256,-4.958412081582237,-5.103539034244266,-3.4492693581920912,-4.047653795247039,15
-5.279779886699882,-4.522933430570363,-4.46385387262837,-5.242624694592152,-4.240882230582459,-4.608529067492038,-5.7153466166786036,-3.4338415151874035,-3.8874036441508273,-5.854817455253636,-4.397180605950489,-6.237638351501268,-4.429650666784571,-5.367104277196535,-5.782561537657307,-4.64393798393982,-3.5625803178615536,-4.948432519662841,-5.1169218382566655,-3.446449940930192,-4.042120127960406,16
-5.274819403096605,-4.51884507897276,-4.467653159906889,-5.22983782931765,-4.240832419293885,-4.594079993502356,-5.6237417693942415,-3.4365845180568293,-3.8865829131636485,-5.887721678769787,-4.389655194788709,-6.204714279216256,-4.4200431060042,-5.360506679948096,-5.8010146818664206,-4.634947642712413,-3.5592952628781696,-4.940759589926271,-5.126655312948768,-3.4438555124870276,-4.03751294967468,17
-5.269165643539367,-4.520577040666176,-4.469895820416768,-5.218481199041522,-4.241012593015347,-4.580600542834845,-5.546995618076675,-3.4388872806833866,-3.8860414289990453,-5.915696806061532,-4.383969064674974,-6.177933586252559,-4.412693360401661,-5.359729699971552,-5.822331332863515,-4.635577712050678,-3.556122509562408,-4.935393292372524,-5.132739458320571,-3.441486072862598,-4.033832260389857,18
-5.262818608028165,-4.528129315650608,-4.470581854158007,-5.20855480376377,-4.241422751746841,-4.568090715489504,-5.485108162725903,-3.440749803067077,-3.8857791916570172,-5.938742837128869,-4.380122215609286,-6.157296272610179,-4.407601429976955,-5.364773337266902,-5.8465114906485915,-4.645828191954611,-3.5530620579142678,-4.932333627001601,-5.1351742743720745,-3.439341622056902,-4.031078060105939,19
