C1,C2,C3,time
-6.843998785999568,-6.985724472138175,-6.808744268295084,10
-6.693711731413842,-6.8290506044048165,-6.613828815180097,11
-6.487067031358468,-6.613624036271448,-6.345820067147004,12
-6.238154097200858,-6.35413294283807,-6.022991347925331,13
-5.961062340308426,-6.06526549920469,-5.663615981244607,14
-5.66988117204858,-5.761709880471305,-5.285967290834357,15
-5.378700003788735,-5.458154261737921,-4.908318600424106,16
-5.101608246896302,-5.16928681810454,-4.548943233743385,17
-4.8526953127386925,-4.909795724671163,-4.226114514521717,18
-4.646050612683318,-4.694369156537794,-3.9581057664886288,19
-4.49576355809759,-4.537695288804436,-3.7631903133736473,20
-4.386414431529516,-4.4245298493848,-3.6208790117761884,21
-4.292631296348164,-4.3291328788724455,-3.4978255284627546,22
-4.213575235152522,-4.2504490213871415,-3.393017402413503,23
-4.14840733054159,-4.187422921048657,-3.3054421726085885,24
-4.096288665114361,-4.138999221976761,-3.2340873780281703,25
-4.0563803214698275,-4.104122568291221,-3.1779405576524034,26
-4.027843382206987,-4.081737604111808,-3.1359892504614457,27
-4.009838929924833,-4.070788973558292,-3.107220995435454,28
-4.00152804722236,-4.07022132075044,-3.090623331554584,29
-4.002071816698562,-4.0789792898080215,-3.0851837977989938,30
-4.010631320952435,-4.0960075248508065,-3.0898899331488394,31
-4.026367642582972,-4.120250669998562,-3.103729276584277,32
-4.04844186418917,-4.150653369371061,-3.125689367085466,33
-4.076015068370022,-4.186160267088069,-3.1547577436325605,34
-4.108248337724522,-4.225716007269357,-3.1899219452057177,35
-4.144302754851665,-4.2682652340346925,-3.2301695107850956,36
-4.183339402350448,-4.3127525915038465,-3.274487979350851,37
-4.224519362819862,-4.358122723796586,-3.321864889883139,38
-4.267003718858905,-4.403320275032683,-3.371287781362117,39
-4.309953553066568,-4.447289889331903,-3.4217441927679437,40
-4.352529948041848,-4.488976210814018,-3.472221663080773,41
-4.39389398638374,-4.527323883598798,-3.521707731280765,42
-4.433206750691237,-4.561277551806008,-3.569189936348073,43
-4.469629323563335,-4.589781859555419,-3.6136558172628552,44
-4.502322787599027,-4.611781450966801,-3.6540929130052704,45
-4.5304482253973095,-4.626220970159921,-3.689488762555472,46
-4.553166719557176,-4.632045061254552,-3.7188309048936183,47
-4.569639352677621,-4.628198368370459,-3.741106878999868,48
-4.5790272073576395,-4.613625535627414,-3.755304223854375,49
-4.580491366196227,-4.587271207145185,-3.760410478437297,50
-4.5766864265405856,-4.542613506691217,-3.7607162931808045,51
-4.571159543391147,-4.4777457520172055,-3.7611605058374336,52
-4.564410635826758,-4.398535378219293,-3.7617029363678913,53
-4.556939622926261,-4.310849820393619,-3.762303404732884,54
-4.5492464237684995,-4.2205565136363266,-3.762921730893118,55
-4.541830957432318,-4.133522893043558,-3.7635177348093007,56
-4.535193142996561,-4.055616393711454,-3.7640512364421386,57
-4.52983289954007,-3.9927044507361558,-3.764482055752338,58
-4.526250146141691,-3.9506544992138073,-3.7647700127006063,59
-4.524944801880265,-3.9353339742405486,-3.7648749272476496,60
-4.520077174090213,-3.9304080337994654,-3.7653119250046636,61
-4.506865041517213,-3.9170376240308102,-3.7664980617737007,62
-4.487394530357004,-3.8973338622664766,-3.7682460528017554,63
-4.463751766805321,-3.8734078658383586,-3.7703686133358225,64
-4.438022877057902,-3.8473707520783464,-3.772678458622895,65
-4.412293987310482,-3.8213336383183347,-3.774988303909968,66
-4.388651223758799,-3.797407641890216,-3.7771108644440345,67
-4.36918071259859,-3.777703880125882,-3.7788588554720897,68
-4.35596858002559,-3.7643334703572275,-3.7800449922411272,69
-4.351100952235538,-3.7594075299161442,-3.780481989998141,70
-4.3478613327266045,-3.7563455019914436,-3.780973272261907,71
-4.339068079773783,-3.748034283338684,-3.7823067526921297,72
-4.326109601738047,-3.735786171639881,-3.784271881747195,73
-4.310374306980369,-3.720913464577049,-3.7866581098854892,74
-4.293250603861717,-3.704728459832202,-3.789254887565397,75
-4.2761269007430665,-3.6885434550873555,-3.791851665245305,76
-4.2603916059853875,-3.673670748024523,-3.7942378933835985,77
-4.247433127949651,-3.66142263632572,-3.7962030224386636,78
-4.238639874996831,-3.6531114176729607,-3.7975365028688866,79
-4.235400255487896,-3.65004938974826,-3.798027785132653,80
-4.2323767549520275,-3.6488996646789644,-3.8009291052131005,81
-4.224170110640387,-3.64577898234802,-3.80880411686003,82
-4.212076108496913,-3.6411800820708375,-3.82040939718182,83
-4.197390534465555,-3.6355957031628314,-3.8345015232868525,84
-4.181409174490252,-3.6295185849394125,-3.8498370722835036,85
-4.16542781451495,-3.623441466715993,-3.865172621280156,86
