C1,C2,C3,C4,C5,C6,C7,time
-4.716405097264767,-4.801266631207645,-4.649411308004784,-3.9486033987374682,-4.07848955485989,-4.076556726748784,-3.212423568236366,20
-4.6873646599290435,-4.894881085649716,-4.646307024729779,-3.9629027508641976,-4.104756071291595,-4.02991700199339,-3.1866420538341935,21
-4.6663868276364076,-4.97059573225215,-4.64843641389828,-3.9732691153715027,-4.130037504224561,-3.9946893554052316,-3.1661907994354492,22
-4.65347160038686,-5.02841057101495,-4.655799475510285,-3.979702492259383,-4.154333853658791,-3.9708737869843103,-3.151069805040134,23
-4.648618978180399,-5.068325601938114,-4.668396209565797,-3.9822028815278383,-4.177645119594279,-3.9584702967306247,-3.1412790706482463,24
-4.651828961017026,-5.090340825021644,-4.686226616064816,-3.980770283176869,-4.19997130203103,-3.9574788846441757,-3.1368185962597877,25
-4.66310154889674,-5.094456240265542,-4.709290695007342,-3.9754046972064754,-4.221312400969042,-3.967899550724964,-3.137688381874757,26
-4.68243674181954,-5.080671847669805,-4.737588446393374,-3.9661061236166564,-4.241668416408316,-3.9897322949729888,-3.143888427493156,27
-4.709834539785429,-5.048987647234435,-4.771119870222915,-3.952874562407412,-4.26103934834885,-4.022977117388249,-3.1554187331149826,28
-4.745294942794403,-4.999403638959433,-4.809884966495965,-3.935710013578743,-4.279425196790646,-4.067634017970748,-3.1722792987402375,29
-4.7888179508464646,-4.931919822844799,-4.8538837352125235,-3.9146124771306487,-4.2968259617337035,-4.123702996720484,-3.194470124368921,30
-4.85070281235174,-4.831894490223594,-4.912550850456416,-3.885626860975318,-4.3126271973302766,-4.204135668018963,-3.221436720075205,31
-4.9366713319825175,-4.691193358503074,-4.991127797829766,-3.8465558917306324,-4.326487544776065,-4.3161273731892456,-3.252871035900298,32
-5.0398573441320504,-4.519577566794533,-5.083324794610026,-3.800036297455135,-4.338816634636229,-4.451043702643659,-3.2891427317947506,33
-5.153394683193588,-4.326808254209261,-5.182852058074643,-3.748704806207365,-4.350024097475934,-4.600250246794533,-3.3306214677091144,34
-5.270417183560378,-4.122646559858555,-5.283419805501066,-3.6951981460458643,-4.3605195638603425,-4.755112596054196,-3.377676903593941,35
-5.384058679625673,-3.916853622853704,-5.3787382541667474,-3.642153045029174,-4.370712664354618,-4.9069963408349775,-3.4306786993997824,36
-5.487453005782719,-3.7191905823060036,-5.462517621349135,-3.5922062312158345,-4.381013029523923,-5.0472670715492045,-3.4899965150771894,37
-5.5737339964247665,-3.539418577326745,-5.528468124325676,-3.547994432664388,-4.391830289933421,-5.1672903786092075,-3.5560000105767138,38
-5.63603548594507,-3.3872987470272204,-5.570299980373825,-3.512154377433374,-4.403574076148277,-5.258431852427315,-3.6290588458489075,39
-5.667491308736873,-3.272592230518726,-5.581723406771028,-3.4873227935813347,-4.416654018733651,-5.312057083415855,-3.709542680844321,40
-5.666077043409465,-3.192602338603296,-5.5558073479914345,-3.4737520523640173,-4.43088789684048,-5.320191825929289,-3.803480825514504,41
-5.637788479449081,-3.1357082478333154,-5.495223955269995,-3.468847975381314,-4.445749674596151,-5.287360146033236,-3.9138395454393757,42
-5.587789767564388,-3.0982848959455973,-5.40808825602536,-3.47097746620798,-4.461133260030505,-5.2236751017067595,-4.0363939340120405,43
-5.52124505846406,-3.076707220676954,-5.302515277676185,-3.4785074284187734,-4.476932561173384,-5.139249750928929,-4.1669190846256035,44
-5.443318502856763,-3.0673501597641977,-5.186620047641115,-3.4898047655884494,-4.493041486054628,-5.044197151678808,-4.301190090673169,45
-5.3591742514511695,-3.066588650944142,-5.068517593338804,-3.503236381291764,-4.509353942704083,-4.948630361935462,-4.434982045547844,46
-5.273976454955947,-3.070797631953598,-4.9563229421879,-3.5171691791034747,-4.525763839151588,-4.862662439677956,-4.564070042642734,47
-5.192889264079767,-3.0763520405293794,-4.858151121607057,-3.529970062598337,-4.542165083426985,-4.796406442885355,-4.684229175350942,48
-5.1210768295313,-3.0796268144082983,-4.782117159014928,-3.540005935351107,-4.5584515835601165,-4.759975429536728,-4.791234537065575,49
-5.063703302019215,-3.076996891327168,-4.73633608183016,-3.545643700936542,-4.5745172475808245,-4.763482457611138,-4.880861221179737,50
-5.017561888440166,-3.072767008073347,-4.725496634692821,-3.547837555190015,-4.594165265597696,-4.817813661621335,-4.958803493456551,51
-4.975515621520334,-3.0730880089127486,-4.743788091746565,-3.5488111883869875,-4.6196185423067755,-4.918529278392407,-5.032606219504899,52
-4.936833390712696,-3.077103992800015,-4.7835762746654344,-3.5488357457623447,-4.6484005576190945,-5.052753519371932,-5.100820392486532,53
-4.90078408547022,-3.083959058689787,-4.837227005123467,-3.548182372550974,-4.678034791445683,-5.207610596007481,-5.161997005563199,54
-4.866636595245876,-3.0927973055367075,-4.897106104794703,-3.547122213987759,-4.706044723697568,-5.3702247197466315,-5.21468705189665,55
-4.833659809492636,-3.102762832295419,-4.955579395353181,-3.545926415307588,-4.729953834285782,-5.527720102036958,-5.257441524648634,56
-4.80112261766347,-3.1129997379205627,-5.00501269847294,-3.544866121745346,-4.747285603121354,-5.667220954326037,-5.288811416980901,57
-4.768293909211347,-3.1226521213667815,-5.0377718358280195,-3.5442124785359193,-4.755563510115315,-5.775851488061441,-5.3073477220552006,58
-4.734442573589239,-3.1308640815887165,-5.046222629092458,-3.5442366309141935,-4.752311035178693,-5.840735914690747,-5.311601433033281,59
-4.698837500250118,-3.1367797175410104,-5.0227308999402975,-3.5452097241150557,-4.735051658222519,-5.848998445661529,-5.300123543076893,60
-4.660470507370042,-3.140918584613033,-4.962914866721248,-3.547021243015187,-4.699278173291001,-5.793063502869411,-5.2656040020994475,61
-4.61953968265115,-3.1444569257718413,-4.872257131967628,-3.5493286026728637,-4.645054820130595,-5.682075101421883,-5.205484344922135,62
-4.577123319835532,-3.1475238713386124,-4.757920093627388,-3.5520548435953594,-4.576762247205701,-5.528236842584324,-5.1254429420683785,63
-4.53429971266527,-3.150248551634519,-4.627066149648471,-3.5551230062899504,-4.498781102980718,-5.343752327622104,-5.031158164061597,64
-4.492147154882454,-3.1527600969807343,-4.4868576979788255,-3.5584561312639114,-4.415492035920047,-5.140825157800604,-4.928308381425211,65
-4.4517439402291705,-3.155187637698435,-4.3444571365664,-3.5619772590245176,-4.331275694488086,-4.931658934385199,-4.822571964682643,66
-4.414168362447508,-3.157660304108795,-4.207026863359142,-3.565609430079044,-4.2505127271492364,-4.728457258641265,-4.719627284357314,67
-4.380498715279549,-3.1603072265329883,-4.081729276304999,-3.5692756849347664,-4.177583782367898,-4.543423731834177,-4.625152710972641,68
-4.351813292467385,-3.16325753529219,-3.975726773351917,-3.5728990640989595,-4.1168695086084695,-4.388761955229313,-4.544826615052049,69
-4.329190387753102,-3.1666403607075746,-3.8961817524478453,-3.576402608078898,-4.072750554335351,-4.276675530092047,-4.484327367118958,70
-4.313699398592702,-3.170544604981386,-3.841035373540142,-3.5800122512339776,-4.044280337457332,-4.202561996774061,-4.441293508214435,71
-4.304816204136615,-3.1748857453003185,-3.801716164653543,-3.583933322497057,-4.026390084331027,-4.151208846751086,-4.408524436151822,72
-4.301228820668569,-3.179532774462225,-3.775617575852062,-3.5880579542356097,-4.017277156092578,-4.118904607974568,-4.384439806612954,73
-4.3016252644722925,-3.1843546852649567,-3.76013305719971,-3.5922782788171093,-4.015138913878127,-4.101937808395956,-4.367459275279658,74
