C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-5.50797136731228,-5.642899657519004,-4.524965212095086,-5.846450470756294,-6.352526268105386,-6.1365305279932745,-3.437120129317644,-5.19184710915888,-4.7363732019543665,10
-5.430624004646111,-5.46739242577472,-4.467672152339117,-5.703413275974013,-6.074222555544611,-5.921739527414357,-3.4191268863738253,-5.139160308172014,-4.673246592424157,11
-5.35805332358479,-5.30428734963289,-4.413683119001372,-5.5693176236842055,-5.816662686279749,-5.721239183504184,-3.402432138170487,-5.089686982617371,-4.6139704404205695,12
-5.290259324128313,-5.153584429093513,-4.36299811208185,-5.444163513886871,-5.579846660310795,-5.535029496262756,-3.3870358847076303,-5.043427132494949,-4.558544745943606,13
-5.227242006276679,-5.015283664156591,-4.315617131580552,-5.327950946582011,-5.363774477637755,-5.363110465690072,-3.3729381259852538,-5.000380757804752,-4.506969508993266,14
-5.169001370029889,-4.889385054822122,-4.27154017749748,-5.220679921769624,-5.168446138260626,-5.205482091786135,-3.3601388620033577,-4.960547858546778,-4.45924472956955,15
-5.115537415387938,-4.775888601090108,-4.230767249832629,-5.122350439449711,-4.993861642179409,-5.062144374550941,-3.3486380927619415,-4.923928434721027,-4.415370407672457,16
-5.066850142350829,-4.6747943029605485,-4.193298348586006,-5.032962499622274,-4.8400209893941035,-4.9330973139844945,-3.338435818261006,-4.8905224863275,-4.375346543301987,17
-5.022939550918557,-4.586102160433443,-4.159133473757605,-4.952516102287309,-4.70692417990471,-4.818340910086792,-3.32953203850055,-4.860330013366194,-4.339173136458141,18
-4.983805641091123,-4.5098121735087915,-4.128272625347428,-4.8810112474448175,-4.594571213711227,-4.717875162857836,-3.3219267534805734,-4.8333510158371125,-4.306850187140919,19
-4.949448412868524,-4.445924342186594,-4.1007158033554765,-4.818447935094801,-4.502962090813655,-4.6317000722976225,-3.315619963201077,-4.809585493740253,-4.27837769535032,20
-4.923741817321217,-4.396795812308487,-4.075115666985079,-4.768487173511434,-4.443529408040967,-4.565671632429757,-3.3112479598842457,-4.791366748794701,-4.2547316082755655,21
-4.908838049488344,-4.363736109342045,-4.0507236935714195,-4.733162856180372,-4.422624608075919,-4.5230431732673475,-3.309164239209071,-4.779991059733275,-4.236454118799554,22
-4.902154475322939,-4.345173802726177,-4.028438110312279,-4.71003431091883,-4.4326259596992035,-4.499910698794663,-3.308944606360765,-4.773902892076591,-4.222894595462808,23
-4.901108460778031,-4.339537461899793,-4.009157144405435,-4.696660865544022,-4.465911731691502,-4.492370212995967,-3.3101648665245347,-4.771546711345259,-4.213402406805845,24
-4.90311737180665,-4.345255656301802,-3.993779023048669,-4.6906018478731655,-4.514860192833504,-4.496517719855527,-3.3124008248855907,-4.771366983059891,-4.2073269213691855,25
-4.9055985743618296,-4.360756955371116,-3.9832019734397597,-4.689416585723475,-4.571849611905894,-4.5084492233576094,-3.315228286629142,-4.7718081727411,-4.204017507693349,26
-4.9059694343966,-4.384469928546644,-3.978324222776488,-4.690664406912168,-4.629258257689361,-4.524260727486481,-3.3182230569404,-4.771314745909498,-4.2028235343188545,27
