C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,time
-4.591176442539846,-5.078494270796505,-4.936467882371489,-4.685025082712171,-4.64392823234874,-4.631426164032243,-3.650994494022805,-4.342576327761532,-3.1743823163641745,-4.877224117142878,-5.260260607494544,-4.5942349561138185,-3.972577313702164,-3.7949812283706517,-5.533319868540704,-5.232827916232642,-5.106028179268143,-4.467055023344935,-3.514523712058484,-4.272665105227769,20
-4.587495435887931,-5.2465264061848975,-4.631929916364679,-4.924965125525237,-4.863367347633563,-4.725697436814784,-3.7290423323937674,-4.438659444091847,-3.0632088614333535,-4.673605596377762,-5.4409119973657765,-4.452923604116242,-3.888862069416048,-3.7474993084374058,-5.162337242525239,-4.956153852300167,-5.333517834765744,-4.42330673942815,-3.5856202249241838,-4.227532215876631,21
-4.584173424687705,-5.394499533600581,-4.359716378912296,-5.14073399786328,-5.058489883979355,-4.811666808759617,-3.79872132327408,-4.52651400305542,-2.963163500250075,-4.4915294337105225,-5.605055511419764,-4.326832307029557,-3.8139701819979615,-3.705200059118199,-4.8306847700280455,-4.709695905125849,-5.536798091192517,-4.38403779495628,-3.6490938391605914,-4.187909866448433,22
-4.581210408939173,-5.522413653043558,-4.119827270014339,-5.332331699726302,-5.229295841386119,-4.889334279866746,-3.860031466663745,-4.6061400046522465,-2.8742462328143397,-4.330995629141165,-5.752691149656512,-4.215961064853764,-3.7479016514479055,-3.66808348041303,-4.538362451049127,-4.493454074709689,-5.715868948548464,-4.3492481899293285,-3.704944554767707,-4.153798056943176,23
-4.578606388642329,-5.630268764513827,-3.9122625896708043,-5.499758231114303,-5.375785219853852,-4.958699850136169,-3.912972762562761,-4.67753744888233,-2.796457059126147,-4.192004182669683,-5.883818912076012,-4.120309877588862,-3.690656477765878,-3.6361495723218993,-4.285370285588479,-4.307428361051683,-5.870730406833584,-4.318937924347293,-3.7531723717455314,-4.1251967873608555,24
-4.576361363797178,-5.71806486801139,-3.737022337881694,-5.643013592027282,-5.497958019382555,-5.019763519567885,-3.9575452109711278,-4.740706335745668,-2.729795979185496,-4.0745550942960795,-5.998438798678272,-4.039878745234853,-3.64223466095188,-3.6093983348448067,-4.071708273646102,-4.151618764151834,-6.001382466047876,-4.293106998210173,-3.793777290094063,-4.1021060577014765,25
-4.574475334403717,-5.785801963536245,-3.594106514647006,-5.76209778246524,-5.5958142399722295,-5.072525288161895,-3.9937488118888465,-4.795646665242262,-2.674262992992389,-3.9786483640203554,-6.096550809463289,-3.974667667791737,-3.6026362010059123,-3.587829767981754,-3.8973764152219994,-4.026025284010142,-6.107825126191341,-4.2717554115179714,-3.8267593098133035,-4.084525867965037,26
-4.572948300461948,-5.833480051088392,-3.483515119966739,-5.857010802428176,-5.669353881622874,-5.1169851559182,-4.021583565315916,-4.842358437372113,-2.6298581005468242,-3.9042839918425107,-6.178154944431062,-3.9246766452595145,-3.5718610979279743,-3.571443871732739,-3.762374710316167,-3.9306479206266065,-6.1900583872639805,-4.254883164270687,-3.8521184309032517,-4.072456218151538,27
-4.57178026197187,-5.861099130667833,-3.4052481538408927,-5.927752651916091,-5.7185769443344885,-5.1531431228367985,-4.041049471252338,-4.880841652135218,-2.596581301848802,-3.8514619777625434,-6.24325120358159,-3.889905677638184,-3.5499093517180658,-3.5602406460977627,-3.6667031589286077,-3.865486674001228,-6.24808224926579,-4.242490256468319,-3.8698546533639075,-4.065897108260977,28
-4.570971218933483,-5.86865920227457,-3.3593056162694652,-5.974323330928985,-5.743483428107074,-5.180999188917692,-4.052146529698111,-4.91109630953158,-2.574432596898323,-3.8201823217804556,-6.291839586914878,-3.8703547649277485,-3.536780962376188,-3.554220091076827,-3.6103617610593206,-3.830541544134007,-6.281896712196775,-4.234576688110868,-3.8799679771952724,-4.064848538293356,29
