C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,time
-4.5911764425398465,-5.2167744886571485,-5.104070010033632,-4.1996816870673355,-4.564307519323446,-4.946553859829246,-5.192637215309528,-4.829706340910139,-3.285047768975616,-4.6575359215676455,-3.8925606462699416,-4.1777547497707666,-4.373456188911752,-5.36923666445689,-4.909226937390731,-4.138841478051,-4.538030456786246,-4.44965718132834,-4.272665105227773,20
-4.587495435887931,-5.061368096592089,-5.247728395001012,-4.441653139904348,-4.448209747881767,-4.607310274056244,-5.434146950964777,-4.6383645034700915,-3.276719840174708,-4.452850410171974,-3.7874234748534685,-4.0883170979678285,-4.265413334008787,-5.501483938948123,-5.138503062090676,-4.113653493478102,-4.45822481409875,-4.225022948904993,-4.227532215876636,21
-4.584173424687707,-4.92280819595163,-5.374041785519561,-4.656923918207596,-4.343048253073576,-4.30414892860174,-5.646480797317291,-4.466827671437374,-3.2692527002547442,-4.270352255903453,-3.693175056729531,-4.008771720863912,-4.1689391936914975,-5.622279783669826,-5.342845796794208,-4.091167265301979,-4.386780187176869,-3.8987294288156025,-4.187909866448437,22
-4.5812104089391745,-4.801094786735775,-5.483010181589281,-4.84549402197708,-4.248823034898875,-4.037069823465732,-5.8296387543670685,-4.315095844811989,-3.262646349215725,-4.110041458762086,-3.609815391898131,-3.9391186184590152,-4.084033767959882,-5.731624198621999,-5.5222551415013275,-4.071382793522631,-4.323696576020604,-3.500290607801929,-4.153798056943178,23
-4.578606388642332,-4.696227868944521,-5.57463358321017,-5.0073634512127985,-4.165534093357661,-3.8060729586482176,-5.983620822114111,-4.1831690235939325,-3.2569007870576487,-3.9719180187478673,-3.5373444803592657,-3.879357790753138,-4.0106970568139415,-5.82951718380464,-5.676731096212037,-4.054300078140059,-4.268973980629953,-3.05922047260572,-4.125196787360858,24
-4.576361363797181,-4.608207442577867,-5.648911990382231,-5.142532205914753,-4.093181428449936,-3.611158334149197,-6.108427000558419,-4.0710472077832085,-3.2520160137805174,-3.8559819358608016,-3.4757623221129363,-3.8294892377462806,-3.948929060253675,-5.915958739217753,-5.806273660926332,-4.039919119154261,-4.22261240100492,-2.6050330099687313,-4.102106057701478,25
-4.574475334403721,-4.537033507635815,-5.705845403105463,-5.2510002860829434,-4.0317650401757,-3.45232594996867,-6.204057289699992,-3.978730397379814,-3.24799202938433,-3.762233210100888,-3.4250689171591437,-3.789512959438444,-3.8987297782790837,-5.990948864861334,-5.910882835644216,-4.028239916565238,-4.1846118371455026,-2.1672422066327175,-4.084525867965038,26
-4.5729483004619524,-4.482706064118366,-5.745433821379866,-5.332767691717369,-3.981284928534954,-3.329575806106635,-6.270511689538831,-3.906218592383752,-3.2448288338690876,-3.6906718414681254,-3.385264265497887,-3.759428955829627,-3.860099210890168,-6.054487560735388,-5.990558620365689,-4.019262470372992,-4.1549722890517025,-1.7753620493394315,-4.072456218151538,27
-4.571780261971875,-4.4452251120255175,-5.767677245205437,-5.387834422818029,-3.941741093527696,-3.2429079025630925,-6.307790200074933,-3.8535117927950187,-3.2425264272347887,-3.641297829962516,-3.356348367129166,-3.7392372269198315,-3.833037358086926,-6.106574826839909,-6.045301015090748,-4.012986780577519,-4.133693756723517,-1.4589065248306283,-4.065897108260976,28
-4.570971218933488,-4.424590651357271,-5.772575674582181,-5.416200479384926,-3.9131335351539276,-3.192322239338041,-6.315892821308301,-3.8206099986136177,-3.2410848094814346,-3.614111175584059,-3.338321222052981,-3.7289377727090565,-3.81754421986936,-6.147210663174902,-6.075110019819396,-4.009412847178822,-4.120776240160948,-1.2473896198480596,-4.064848538293355,29
-4.570521171346794,-4.420802682113625,-5.760129109510095,-5.4178658614180595,-3.895462253413648,-3.177818816431479,-6.294819553238935,-3.8075132098395468,-3.2405039806090246,-3.609111878332755,-3.3311828302693316,-3.728530593197301,-3.8136197962374685,-6.176395069740365,-6.079985634551631,-4.008540670176901,-4.116219739363995,-1.1703253211334803,-4.069310508248674,30
