ID,rank,mean,variable,value,average,cluster
524,3,9.251171198996127e-5,1,0,0.005179022089415706,2
2306,4,5.3311226270304554e-5,1,0,0.005179022089415706,2
173489,522,1.2397268764592682e-4,9,7.283601242819513e-6,0.005179022089415706,2
3038,6,5.841505600002745e-4,1,0,0.005179022089415706,2
174987,525,2.6004916771333225e-4,9,3.607923406326875e-5,0.005179022089415706,2
159894,489,2.301219303683908e-4,2,6.1030426540564035e-5,0.005179022089415706,2
15949,43,0.00483256716767316,8,2.895796978008531e-4,0.005179022089415706,2
12150,32,1.425684804402097e-4,17,2.2220039301158316e-4,0.005179022089415706,2
56355,180,1.845667783107279e-4,5,4.948519650346599e-6,0.005179022089415706,2
94176,305,1.8507240501800868e-4,11,2.0120561832137797e-4,0.005179022089415706,2
5850,13,1.1103957480331212e-4,1,0,0.005179022089415706,2
6001,14,8.299147322651598e-5,1,0,0.005179022089415706,2
6258,15,1.7323181924863793e-4,1,0,0.005179022089415706,2
28092,86,8.449442488380805e-5,13,2.0013385868300883e-4,0.005179022089415706,2
164108,498,0.00226706615877746,2,9.115740554532084e-5,0.005179022089415706,2
84457,274,7.105667596337314e-5,6,5.183875483310891e-5,0.005179022089415706,2
164292,500,1.2499464636504896e-4,2,7.87339090485139e-5,0.005179022089415706,2
18154,55,3.4067127778931555e-4,8,1.2287681660573684e-5,0.005179022089415706,2
18226,56,1.0041750079675968e-4,8,6.717265974446946e-5,0.005179022089415706,2
30913,93,1.7426030021440463e-4,13,3.4118836582425096e-4,0.005179022089415706,2
19338,58,2.274422152312633e-4,8,1.0526447289224788e-4,0.005179022089415706,2
180121,543,2.0694422352992152e-4,9,4.0652658099457744e-5,0.005179022089415706,2
89170,282,1.2649954699617258e-4,6,7.3798227366578654e-6,0.005179022089415706,2
89361,283,6.0470254643487674e-5,6,3.2399221770693067e-6,0.005179022089415706,2
10428,27,9.811437755597348e-5,1,0,0.005179022089415706,2
11151,28,1.4958219949278356e-4,1,0,0.005179022089415706,2
181867,548,6.97836523388227e-4,9,1.1247235407516642e-4,0.005179022089415706,2
182421,549,1.862381901754254e-4,9,6.419732258206036e-5,0.005179022089415706,2
12098,31,1.39711494054198e-4,1,0,0.005179022089415706,2
12150,32,1.425684804402097e-4,1,0,0.005179022089415706,2
90650,292,0.00103549057390865,6,1.3319680061284928e-5,0.005179022089415706,2
90817,293,0.00412518228517334,6,3.779909206580858e-6,0.005179022089415706,2
13469,35,4.189687556963075e-4,1,0,0.005179022089415706,2
74003,243,0.00190531509122863,10,4.9662984878761776e-5,0.005179022089415706,2
103298,332,1.4177548208141905e-4,11,2.3943648067860677e-4,0.005179022089415706,2
104436,334,3.145237710758289e-4,11,4.104881793942831e-4,0.005179022089415706,2
173489,522,1.2397268764592682e-4,2,3.2611678304118187e-6,0.005179022089415706,2
185860,560,2.838960604407756e-4,9,2.4306901821967444e-4,0.005179022089415706,2
174987,525,2.6004916771333225e-4,2,3.13693286544375e-5,0.005179022089415706,2
25102,78,2.672945125516251e-4,8,3.8501402536464206e-05,0.005179022089415706,2
15949,43,0.00483256716767316,1,3.791870305901553e-7,0.005179022089415706,2
117844,377,6.551703225858155e-5,16,1.3144462707431143e-4,0.005179022089415706,2
156502,480,1.6295076300282894e-4,8,4.095893886857895e-5,0.005179022089415706,2
94176,305,1.8507240501800868e-4,6,7.739814089665566e-5,0.005179022089415706,2
177512,531,0.00105369727223207,2,3.090344753580723e-5,0.005179022089415706,2
66983,220,8.583609613748505e-5,5,5.338403016737543e-5,0.005179022089415706,2
16964,50,7.937286947701831e-5,1,0,0.005179022089415706,2
28092,86,8.449442488380805e-5,8,4.300688581200789e-6,0.005179022089415706,2
17304,52,7.758625507683388e-5,1,0,0.005179022089415706,2
17388,53,5.8103131853246145e-5,1,0,0.005179022089415706,2
95885,313,1.0610519366306908e-4,6,9.449773016452144e-5,0.005179022089415706,2
18154,55,3.4067127778931555e-4,1,0,0.005179022089415706,2
18226,56,1.0041750079675968e-4,1,0,0.005179022089415706,2
30913,93,1.7426030021440463e-4,8,4.075414417423605e-5,0.005179022089415706,2
19338,58,2.274422152312633e-4,1,0,0.005179022089415706,2
180121,543,2.0694422352992152e-4,2,3.975518878978217e-5,0.005179022089415706,2
99153,320,1.682642304905236e-4,6,5.021879374457426e-5,0.005179022089415706,2
19675,61,1.2105918868196314e-4,1,0,0.005179022089415706,2
181675,546,9.32640780803838e-5,2,2.919521676749628e-5,0.005179022089415706,2
19878,63,3.846636789035035e-4,1,0,0.005179022089415706,2
181867,548,6.97836523388227e-4,2,1.217502656687079e-4,0.005179022089415706,2
182421,549,1.862381901754254e-4,2,5.435279717353031e-5,0.005179022089415706,2
193744,587,5.288241371258981e-5,9,3.2691512554980605e-5,0.005179022089415706,2
45237,143,1.3334689696127393e-4,13,3.1481730579349703e-4,0.005179022089415706,2
35125,105,5.396379568968326e-4,8,9.830145328458947e-6,0.005179022089415706,2
21134,69,0.3254078860305609,1,0.01615678018641592,0.005179022089415706,2
102960,330,1.5351010534205107e-4,6,1.871955035640044e-5,0.005179022089415706,2
74003,243,0.00190531509122863,5,9.597129018854007e-6,0.005179022089415706,2
103298,332,1.4177548208141905e-4,6,5.057878509758195e-5,0.005179022089415706,2
104436,334,3.145237710758289e-4,6,4.589889750848185e-5,0.005179022089415706,2
185399,559,1.490885753847944e-4,2,9.16232866639511e-6,0.005179022089415706,2
185860,560,2.838960604407756e-4,2,2.699004613931305e-4,0.005179022089415706,2
104507,337,0.00116420422788499,6,1.2347703408164136e-4,0.005179022089415706,2
25102,78,2.672945125516251e-4,1,0,0.005179022089415706,2
186546,563,3.2839112124560484e-4,2,5.435279717353031e-6,0.005179022089415706,2
117844,377,6.551703225858155e-5,11,1.0751308240366226e-4,0.005179022089415706,2
50243,156,6.167540421013578e-5,13,1.2899332464655624e-4,0.005179022089415706,2
188349,567,2.949534187077603e-4,2,1.6616426564479267e-5,0.005179022089415706,2
106386,344,9.010430082482736e-4,6,1.861155295049813e-4,0.005179022089415706,2
