C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,time
-4.233585083700621,-6.74222667278619,-7.000000000000002,-6.591681899968464,-6.8281511151907965,-6.921154107824589,-6.786067566791205,-6.259918212788237,-1.8327562221228708,-6.937187677407944,-7.000000000000002,-6.887402570887056,-1.559085902290976,-0.6101536125700382,10
-4.238391233953994,-6.652035179497549,-6.833741145540098,-6.4561427294067135,-6.682180470179501,-6.7682286008301205,-6.666883984484587,-6.081492631719118,-1.971718906692361,-6.769338844884924,-6.838032966280498,-6.686357014654205,-1.7271864958287206,-0.9040088698932383,11
-4.24499969055238,-6.528021876225668,-6.605135220657731,-6.2697763698843065,-6.481470833288972,-6.557956028712724,-6.503006558812987,-5.8361574577490805,-2.1627925979754097,-6.538546700165773,-6.615328294916181,-6.409919374834019,-1.9583248119431191,-1.3080598487126378,12
-4.252959876909528,-6.378642215466355,-6.329768992958513,-6.045289618641406,-6.239706952489014,-6.304673157753129,-6.30560875061765,-5.540640089103352,-2.3929495442936277,-6.260547071299521,-6.347070395318252,-6.07693767232333,-2.2367414199900084,-1.794757618654188,13
-4.261821216439182,-6.212351649715424,-6.0232292300480665,-5.795389272918178,-5.970573575749438,-6.0227167542320705,-6.085864020739823,-5.211667924007165,-2.6491619939686246,-5.951075786335203,-6.048443676897919,-5.706259928018974,-2.5466768893252243,-2.336553249343837,14
-4.271133132555091,-6.037605631468681,-5.701102699532003,-5.532782129954786,-5.687755451040054,-5.726423584430279,-5.85494583002075,-4.865968360685747,-2.9184021953220123,-5.625868673321852,-5.734632549066381,-5.316734162817783,-2.8723717893046046,-2.905897810407538,15
-4.280445048671,-5.862859613221938,-5.378976169015939,-5.270174986991394,-5.4049373263306695,-5.430130414628487,-5.624027639301677,-4.520268797364329,-3.1876423966753995,-5.300661560308502,-5.420821421234843,-4.9272083976165915,-3.1980666892839853,-3.4752423714712384,16
-4.2893063882006555,-5.696569047471007,-5.072436406105491,-5.020274641268166,-5.135803949591095,-5.148174011107428,-5.40428290942385,-4.191296632268142,-3.4438548463503973,-4.9911902753441835,-5.122194702814508,-4.556530653312234,-3.5080021586192016,-4.017038002160889,17
-4.297266574557802,-5.547189386711696,-4.797070178406275,-4.795787890025267,-4.894040068791138,-4.894891140147833,-5.206885101228514,-3.8957792636224147,-3.674011792668615,-4.7131906464779325,-4.85393680321658,-4.223548950801546,-3.786418766666091,-4.503735772102438,18
-4.303875031156188,-5.423176083439813,-4.568464253523908,-4.609421530502859,-4.693330431900607,-4.684618568030434,-5.043007675556915,-3.6504440896523764,-3.865085483951663,-4.48239850175878,-4.631232131852263,-3.9471113109813585,-4.017557082780489,-4.9077867509218365,19
-4.308681181409561,-5.332984590151172,-4.4022053990640035,-4.473882359941109,-4.547359786889312,-4.531693061035962,-4.923824093250295,-3.4720185085832576,-4.0040481685211535,-4.3145496692357606,-4.46926509813276,-3.746065754748507,-4.185657676318233,-5.201642008245037,20
-4.313609881311583,-5.266752716177675,-4.2792404660982255,-4.374118678301719,-4.440335818712135,-4.419612746436324,-4.84485632143142,-3.3415028805739397,-4.10457019113686,-4.191204986517427,-4.351544836843842,-3.599283343054455,-4.3080069445791525,-5.4206449925557445,21
-4.32072633338037,-5.208652889816716,-4.169707374068724,-4.286213768781944,-4.346842653546885,-4.321841788662344,-4.792895196633152,-3.228156983724231,-4.1895678131387255,-4.082912981709788,-4.250797122986725,-3.4723733420221996,-4.413024248939625,-5.619082250774106,22
-4.329790480816339,-5.158192492012338,-4.07297949313685,-4.209576903475263,-4.266129701197768,-4.237666009733127,-4.766017483811882,-3.1310973431707523,-4.2598821577186134,-3.9888910186080544,-4.166031326295769,-3.3642910803058763,-4.501649604870311,-5.797819500180732,23
-4.34056226681991,-5.114878903708585,-3.9884301934639512,-4.143617354475159,-4.197446371468987,-4.166371231667778,-4.762299947924007,-3.0494404840501232,-4.316354348068388,-3.9083564610074437,-4.096256816505341,-3.27399188655962,-4.574823027841874,-5.957722458056239,24
-4.352801634591505,-5.0782195058495025,-3.915432845211379,-4.087744393875116,-4.140042074164748,-4.1072432764854065,-4.779819353925921,-2.9823029314989657,-4.359825507379912,-3.840526672703169,-4.040482963349803,-3.200431089437567,-4.633484533324975,-6.099656841681231,25
-4.36626852733154,-5.0477216793791335,-3.85336081854048,-4.041367293768613,-4.0931662190892535,-4.059567966205114,-4.816652466774018,-2.9288012106538983,-4.391136758845049,-3.7846190174904417,-3.99771913656352,-3.142564017593851,-4.678574136790273,-6.2244883683363215,26
-4.380722888240437,-5.022892805241522,-3.8015874836126073,-4.003895326249136,-4.056068216046708,-4.022631122846011,-4.870876051424693,-2.888051846651543,-4.411129225655663,-3.7398508591644783,-3.966974705880855,-3.099345999682609,-4.711031853708432,-6.333082755302125,27
-4.395924660518615,-5.003240264380712,-3.759486210589108,-3.974737763410166,-4.0279974748413165,-3.995718568427202,-4.94056687283434,-2.8591713646285197,-4.420644031003616,-3.705439561520492,-3.9472590410361725,-3.069732364357976,-4.731797699550112,-6.42630571985925,28
-4.411633787366491,-4.988271437740748,-3.7264303696313315,-3.953303877345183,-4.008203405277283,-3.9781161249677917,-5.023801695959353,-2.8412762897214483,-4.420522298080773,-3.6806024883536956,-3.937581511763835,-3.052678440274086,-4.741811689785974,-6.505022979288307,29
-4.427610211984487,-4.977493706265673,-3.701793330900629,-3.939002940147673,-3.9959354171588104,-3.9691096144868885,-5.118657285756127,-2.83348314706695,-4.411605150078994,-3.664557003459305,-3.9369514877982077,-3.0471395560850754,-4.742013839886682,-6.570100250869908,30
-4.443613877573023,-4.970414450899532,-3.684948464558349,-3.931244223911116,-3.990442920290105,-3.9679848590035984,-5.223210407181057,-2.834908461801645,-4.394733710190147,-3.6565204706325325,-3.944378338873655,-3.0520710404450795,-4.733344165322895,-6.622403251884665,31
-4.459404727332517,-4.966541052586368,-3.67526914076584,-3.9294370007289934,-3.9909753244753676,-3.974027680537026,-5.335537825190535,-2.8446687590621536,-4.3707491016060915,-3.655710253668592,-3.9588714347245384,-3.066428222008233,-4.716742681565274,-6.662797699613187,32
-4.474742704463389,-4.965380892270228,-3.672128729684454,-3.932990542694791,-3.9967820395188074,-3.9865239011062794,-5.4537163047409605,-2.861880563985097,-4.340492447518694,-3.6613437163627,-3.9794401450852255,-3.089166429428672,-4.693149404084484,-6.69214931133609,33
-4.489387752166058,-4.966441350895152,-3.6749006014755388,-3.9413141219019883,-4.007112475224624,-4.0047593427304635,-5.575822610788723,-2.885660401707095,-4.304804871119816,-3.6726382225100656,-4.005093839690076,-3.1192409913605315,-4.663504348351182,-6.711323804333979,34
-4.503099813640945,-4.969229809405186,-3.6829581263004436,-3.953817010444068,-4.021216041397024,-4.028019827428685,-5.699933508290219,-2.9151247973647676,-4.264527495601321,-3.688811135905906,-4.034841888273456,-3.1556072364579464,-4.628747529836031,-6.7211868958874685,35
-4.515638832088466,-4.9732536487443735,-3.6956746743205193,-3.969908480414513,-4.038342147840211,-4.05559117722005,-5.824125762201843,-2.9493902760947357,-4.220501444155072,-3.709079820345435,-4.06769366056973,-3.197220493375052,-4.589818964009694,-6.72260430327717,36
-4.526764750709045,-4.97802024985676,-3.712423615697115,-3.9889978039068055,-4.057740204358391,-4.086759214123666,-5.946476137479991,-2.9875733630336208,-4.173567839972934,-3.732661639623866,-4.10265852631326,-3.243036090765985,-4.54765866634283,-6.716441743783694,37
-4.5362375127030985,-4.983036993686388,-3.7325783205915792,-4.010494253014428,-4.078659620755763,-4.120809760158637,-6.065061399081054,-3.0287905833180417,-4.124567806246769,-3.7587739575364125,-4.13874585523841,-3.292009357284879,-4.503206652306101,-6.70356493468765,38
-4.543817061271046,-4.987811261177303,-3.755512159165263,-4.033807099830861,-4.100349806836538,-4.157028637344069,-6.1779583119614285,-3.07215846208462,-4.07434246616844,-3.7866341378782886,-4.174965017079545,-3.3430956215858703,-4.457402937370169,-6.684839593269652,39
-4.549263339613308,-4.991850433273545,-3.7805985015795147,-4.05834561644959,-4.122060172404914,-4.194701667699071,-6.283243641077508,-3.116793524469975,-4.023732942929812,-3.815459544444708,-4.210325381571029,-3.3952502123230937,-4.411187537005696,-6.661131436810312,40
-4.552336290930304,-4.994661890919163,-3.807210717995683,-4.083519074964095,-4.143040127265099,-4.2331146732427465,-6.3789941513856885,-3.1618122956107277,-3.9735803597227477,-3.8444675410308853,-4.243836318447225,-3.4474284581506844,-4.365500466683342,-6.633306182590237,41
-4.552795858422453,-4.995753015058201,-3.8347221785751207,-4.1087367474678596,-4.162539081221297,-4.271553475994204,-6.463286607842366,-3.2063313006435004,-3.92472583973911,-3.872875491432034,-4.274507197442498,-3.498585687722779,-4.321281741873768,-6.602229547890041,42
-4.550401985290175,-4.994631186634698,-3.8625062534791734,-4.133407906054364,-4.17980644407771,-4.309303897972548,-6.534197775403929,-3.24946706470491,-3.878010506170761,-3.8999007594433674,-4.30134738829121,-3.547677229693511,-4.279471378047637,-6.568767249990334,43
-4.544914614733888,-4.990803786592702,-3.8899363128691937,-4.156941822817093,-4.194091625638544,-4.345651761196885,-6.589804419026778,-3.29033611293158,-3.834275482209567,-3.9247607088601004,-4.323366260727726,-3.5936584127170166,-4.241009390675609,-6.533785006171728,44
-4.536093689954015,-4.9837781958762575,-3.916385726906529,-4.178747769849528,-4.204644035708003,-4.379882887686321,-6.628183303667304,-3.3280549704601294,-3.79436189104739,-3.9466727034774465,-4.33957318448641,-3.6354845654474315,-4.206835795228347,-6.4981485337148355,45
-4.523699154150971,-4.973061795429405,-3.94122786575253,-4.198235019245151,-4.21071308409029,-4.411283099459962,-6.6474111942819025,-3.3617401624271785,-3.7591108558760924,-3.964854107090619,-4.348977529301624,-3.67211101653889,-4.177890607176511,-6.4627235499002635,46
-4.507490950525177,-4.958161966196192,-3.9638360995685455,-4.214812843097442,-4.211548180589611,-4.439138218536917,-6.645564855826968,-3.3905082139693485,-3.7293634998875387,-3.978522283494832,-4.350588664907735,-3.7024930946455274,-4.155113841990763,-6.428375772008627,47
-4.487229022277054,-4.938586089120661,-3.9835837985159266,-4.227890513499889,-4.206398735010168,-4.462734066936289,-6.620721053258894,-3.4134756502232597,-3.705960946273591,-3.9868945964852998,-4.343415961039105,-3.7255861284214804,-4.139445515141765,-6.395970917320535,48
-4.46267331260702,-4.913841545146855,-3.99984433275602,-4.23687730254597,-4.194514157156169,-4.481356466677185,-6.570956551534078,-3.429758996325532,-3.689744318226116,-3.9891884098572366,-4.326468787430098,-3.740345446520884,-4.131825642100177,-6.366374703116601,49
-4.433583764715496,-4.8834357152188215,-4.011991072450178,-4.241182482329168,-4.175143856831815,-4.494291239778711,-6.494348115608912,-3.438474777412787,-3.681554738936973,-3.9846210874058556,-4.2987565138150785,-3.7457263775978724,-4.13319423833666,-6.340452846677436,50
-4.39051577898391,-4.837676784636547,-4.025527995607558,-4.243603910543099,-4.1431360559725094,-4.507789713401893,-6.370128186127614,-3.444828161946095,-3.6762176566345905,-3.9733065737416386,-4.252964217637075,-3.7461969914817193,-4.141655590367725,-6.307852182649456,51
-4.327957171972337,-4.771209432914849,-4.045191117566086,-4.247121167583771,-4.0966429729724965,-4.527396985307098,-6.189691938194927,-3.4540568007937464,-3.6684652524143417,-3.956871623236681,-4.186448400560997,-3.746880583911546,-4.153946167405547,-6.260497933440931,52
-4.251566511149162,-4.690045782320012,-4.06920186448027,-4.251416109598261,-4.039870012324241,-4.551339533412448,-5.969360238458029,-3.465325942703191,-3.6589987487685103,-3.9368028143286176,-4.105225568654028,-3.7477153224062643,-4.168954258964296,-6.202673397975246,53
-4.167002363982763,-4.600197955118319,-4.095781662504613,-4.256170592733643,-3.9770225785202036,-4.577843835636067,-5.725453953564094,-3.4778008364218755,-3.6485193681893797,-3.9145867254550817,-4.015312227983349,-3.7486393744847804,-4.185568154558137,-6.138661875175782,54
-4.079923297941528,-4.507678073576057,-4.1231519377936205,-4.261066473136991,-3.912306076052849,-4.6051363698960754,-5.474293950160304,-3.49064673069725,-3.6377283331692336,-3.8917099350537083,-3.9227248846161453,-3.7495909076660046,-4.202676143701236,-6.072746663965927,55
-3.995987880493841,-4.418498259959506,-4.149534116501798,-4.265785606955382,-3.849925909414642,-4.631443614110597,-5.232201094893833,-3.5030288742767635,-3.627326866200357,-3.8696590215621325,-3.8334800446195985,-3.7505080894688465,-4.219166515907763,-6.009211063269061,56
-3.920854679108082,-4.338670636534955,-4.173149624783648,-4.270009850335888,-3.794087483098044,-4.654992046197752,-5.015496254411863,-3.5141125159078626,-3.618016189775033,-3.849920563417987,-3.753594214060892,-3.751329087412215,-4.233927560691882,-5.952338372008572,57
-3.8601822612526364,-4.2742073255686845,-4.192219888793679,-4.273421059425585,-3.748996201595519,-4.674008144075665,-4.840500295361568,-3.523062904337997,-3.6104975263855446,-3.8339811390589076,-3.689083899007208,-3.7519920690150186,-4.245847567567759,-5.906411889107841,58
-3.819629194395888,-4.231120449326982,-4.204966334686394,-4.27570109037155,-3.718857469399531,-4.686718385662456,-4.723534084390128,-3.5290452883146153,-3.6054720985241775,-3.8233273269225276,-3.6459656055257303,-3.752435201796168,-4.253814826049565,-5.875714913490255,59
-3.804854046006221,-4.215422130076128,-4.209610388616297,-4.276531799320853,-3.7078766910025434,-4.691349248876247,-4.6809184881447194,-3.5312249165851664,-3.603641128683214,-3.8194457054464825,-3.6302558396836417,-3.752596653274571,-4.256717625651462,-5.864530744079197,60
-3.7633156749303716,-4.219002462604045,-4.219169496677442,-4.269969168363318,-3.692623747734784,-4.685754389195895,-4.689490327036901,-3.52969097156412,-3.5980048769587554,-3.8146029036935007,-3.631689762078235,-3.7531681727964314,-4.2550970714918215,-5.8425817408995115,61
-3.650568667724495,-4.2287205080369645,-4.245115647129122,-4.25215631290715,-3.651222901722295,-4.67056834149208,-4.712756746887105,-3.5255274065069933,-3.5827064794209385,-3.801458156078264,-3.635581837149272,-3.754719440070052,-4.250698424487082,-5.783005875126079,62
