C1,C2,C3,C4,time
-6.764755158326429,-6.889223360953161,-6.999999999999998,-6.6506946369485975,10
-6.617852649607514,-6.734788348720559,-6.798413699024753,-6.461345021254927,11
-6.415861700119006,-6.522440206900733,-6.52123253518379,-6.200989299676125,12
-6.172554420053303,-6.266657217890486,-6.187355224193539,-5.887378998683471,13
-5.901702919602806,-5.9819176640866285,-5.81568048177043,-5.538265644748253,14
-5.617079308959909,-5.682699827885963,-5.425107023630892,-5.171400764341748,15
-5.332455698317013,-5.383481991685298,-5.034533565491353,-4.804535883935244,16
-5.061604197866516,-5.098742437881439,-4.662858823068245,-4.455422530000019,17
-4.818296917800814,-4.842959448871193,-4.328981512077994,-4.141812229007361,18
-4.616305968312306,-4.630611307051364,-4.051800348237031,-3.881456507428549,19
-4.469403459593392,-4.476176294818759,-3.8502140472617854,-3.6921068917348663,20
-4.362319731844883,-4.363526587889764,-3.7031960662063774,-3.553884963222373,21
-4.270050475785945,-4.266335958711073,-3.5764027846828146,-3.4344191445027206,22
-4.191765827386507,-4.183785084774958,-3.4687573022443527,-3.3327212240205766,23
-4.1266359226164955,-4.115054643573691,-3.3791827184442487,-3.2478029902206105,24
-4.07383089744584,-4.059325312599546,-3.3066021328357595,-3.178676231547493,25
-4.032520887844466,-4.015777769344792,-3.24993864497214,-3.124352736445891,26
-4.001876029782303,-3.9835926913017063,-3.208115354406649,-3.0838442933604764,27
-3.9810664592292775,-3.961950755962557,-3.180055360692543,-3.0561626907359165,28
-3.9692623121553168,-3.9500326408196167,-3.164681763383076,-3.0403197170168808,29
-3.96563372453035,-3.9470190233651583,-3.1609176620315074,-3.0353271606480394,30
-3.9693508323243045,-3.9520905810914546,-3.1676861561910927,-3.04019681007406,31
-3.979583771507106,-3.9644279914907767,-3.183910345415088,-3.0539404537396133,32
-3.9955026780486858,-3.9832119320553985,-3.2085133292567525,-3.0755698800893687,33
-4.016277687918969,-4.0076230802775905,-3.2404182072693395,-3.1040968775679945,34
-4.041078937087883,-4.036842113649626,-3.2785480790061063,-3.1385332346201595,35
-4.069076561525358,-4.070049709663777,-3.321826044020311,-3.1778907396905343,36
-4.099440697201318,-4.106426545812316,-3.36917520186521,-3.2211811812237876,37
-4.131341480085694,-4.1451532995875136,-3.419518652094058,-3.2674163476645877,38
-4.163949046148412,-4.1854106484816445,-3.471779494260114,-3.3156080274576056,39
-4.1964335313594,-4.226379269986978,-3.5248808279166326,-3.3647680090475087,40
-4.227965071688585,-4.2672398415957895,-3.5777457526168717,-3.4139080808789672,41
-4.257713803105897,-4.30717304080035,-3.6292973679140883,-3.462040031396652,42
-4.284849861581261,-4.345359545092931,-3.678458773361537,-3.5081756490452287,43
-4.308543383084606,-4.380980031965804,-3.7241530685124764,-3.5513267222693687,44
-4.327964503585861,-4.413215178911245,-3.7653033529201623,-3.590505039513742,45
-4.3422833590549494,-4.441245663421522,-3.8008327261378505,-3.6247223892230154,46
-4.350670085461803,-4.46425216298891,-3.829664287718799,-3.65299055984186,47
-4.352294818776349,-4.481415355105678,-3.8507211372162646,-3.674321339814945,48
-4.346327694968513,-4.4919159172641026,-3.8629263741835027,-3.6877265175869396,49
-4.331938850008225,-4.494934526956453,-3.8652030981737706,-3.6922178816025117,50
-4.3060782821828,-4.493570727517185,-3.8610293941138667,-3.691813804603762,51
-4.268514391691852,-4.491589734171096,-3.854966860479407,-3.691226860642073,52
-4.222644917373763,-4.489170732245972,-3.847563867146877,-3.6905101401260403,53
-4.171867598066906,-4.4864929070696,-3.8393687839927586,-3.689716733464259,54
-4.119580172609658,-4.483735443969768,-3.8309299808935364,-3.6888997310653235,55
-4.0691803798403985,-4.481077528274262,-3.8227958277256944,-3.68811222333783,56
-4.024065958597503,-4.478698345310868,-3.8155146943657163,-3.687407300690373,57
