C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,time
-4.591176442539847,-5.078494270796504,-4.936467882371474,-3.9248201800198133,-4.685025082712171,-4.631426164032247,-3.6509944940228083,-4.342576327761534,-4.907985344874102,-3.1743823163641745,-5.260260607494541,-5.165906247757923,-4.1591359732961,-5.232827916232643,-4.498144903572162,-4.486728778851997,-3.514523712058484,-4.2726651052277695,20
-4.5874954358879325,-5.246526406184897,-4.6319299163646654,-3.9933030922895094,-4.924965125525236,-4.725697436814786,-3.7290423323937705,-4.438659444091849,-5.132024768851942,-3.0632088614333535,-5.440911997365773,-4.888647520682653,-4.0634852980947995,-4.956153852300168,-4.620870173044741,-4.457509947551251,-3.5856202249241838,-4.227532215876632,21
-4.584173424687708,-5.3944995336005785,-4.359716378912281,-4.054335971567386,-5.140733997863279,-4.811666808759621,-3.798721323274083,-4.5265140030554205,-5.331808859529725,-2.963163500250075,-5.605055511419762,-4.640757781690236,-3.978087239973168,-4.70969590512585,-4.729950146960926,-4.43169615244316,-3.6490938391605914,-4.187909866448433,22
-4.581210408939174,-5.522413653043554,-4.119827270014323,-4.107918817853442,-5.332331699726301,-4.889334279866748,-3.860031466663748,-4.606140004652248,-5.507337616907452,-2.8742462328143397,-5.752691149656507,-4.4222370307806695,-3.902941798931206,-4.493454074709689,-4.825384825320713,-4.409287393527729,-3.704944554767707,-4.153798056943176,23
-4.578606388642331,-5.630268764513819,-3.912262589670787,-4.154051631147677,-5.499758231114302,-4.95869985013617,-3.912972762562764,-4.6775374488823305,-5.6586110409851225,-2.796457059126147,-5.883818912076011,-4.233085267953956,-3.8380489749689106,-4.307428361051683,-4.907174208124105,-4.390283670804953,-3.753172371745531,-4.125196787360856,24
-4.5763613637971785,-5.718064868011378,-3.737022337881674,-4.1927344114500915,-5.643013592027281,-5.019763519567885,-3.957545210971131,-4.740706335745669,-5.785629131762737,-2.729795979185496,-5.9984387986782695,-4.073302493210093,-3.7834087680862827,-4.151618764151833,-4.9753182953711015,-4.374684984274837,-3.7937772900940625,-4.102106057701477,25
-4.574475334403718,-5.78580196353623,-3.5941065146469824,-4.223967158760688,-5.76209778246524,-5.072525288161895,-3.9937488118888496,-4.795646665242263,-5.888391889240293,-2.674262992992389,-6.096550809463285,-3.942888706549083,-3.7390211782833216,-4.026025284010142,-5.029817087061701,-4.362491333937378,-3.8267593098133026,-4.084525867965037,26
-4.572948300461948,-5.833480051088375,-3.483515119966713,-4.247749873079464,-5.857010802428176,-5.1169851559182,-4.021583565315919,-4.842358437372113,-5.966899313417795,-2.6298581005468242,-6.17815494443106,-3.8418439079709237,-3.7048862055600256,-3.9306479206266074,-5.070670583195905,-4.353702719792578,-3.852118430903251,-4.072456218151538,27
-4.57178026197187,-5.861099130667815,-3.405248153840864,-4.26408255440642,-5.927752651916091,-5.153143122836798,-4.0410494712523395,-4.880841652135218,-6.021151404295237,-2.596581301848802,-6.243251203581589,-3.770168097475617,-3.6810038499163946,-3.8654866740012284,-5.097878783773714,-4.348319141840434,-3.8698546533639067,-4.065897108260977,28
-4.570971218933483,-5.868659202274548,-3.359305616269435,-4.272965202741555,-5.974323330928985,-5.18099918891769,-4.0521465296981125,-4.91109630953158,-6.051148161872624,-2.574432596898323,-6.291839586914876,-3.7278612750631623,-3.6673741113524274,-3.830541544134007,-5.111441688795128,-4.346340600080948,-3.8799679771952715,-4.064848538293356,29
