C1,C2,C3,C4,C5,C6,C7,C8,time
-6.534623350495907,-6.783926666162438,-6.926994544281998,-6.965104265226633,-7.000000000000002,-7.000000000000001,-6.881693604211811,-1.5028140714668892,10
-6.432770616817473,-6.639844892351694,-6.7720472777316365,-6.798867214089565,-6.8306680865265434,-6.896698668838775,-6.681357370329916,-1.6789660612394006,11
-6.292723108009629,-6.441732453361922,-6.558994786224891,-6.570291268776097,-6.597836705500539,-6.754659338492092,-6.40589504874232,-1.9211750471766031,12
-6.124029517854724,-6.203097015487877,-6.302363376000856,-6.294961152830326,-6.317380723810123,-6.583566508756313,-6.074088161375442,-2.212926780237325,13
-5.936238540135115,-5.937446245024319,-6.016679353298631,-5.988461589796358,-6.005175008343435,-6.393104679427805,-5.704718230155713,-2.537707011380392,14
-5.738898868633151,-5.658287808266003,-5.716469024357309,-5.6663773032182885,-5.677094425988609,-6.192958350302932,-5.316566777009556,-2.8790014915646323,15
-5.541559197131187,-5.3791293715076876,-5.416258695415987,-5.3442930166402185,-5.3490138436337835,-5.992812021178058,-4.928415323863399,-3.2202959717488726,16
-5.353768219411577,-5.113478601044129,-5.130574672713761,-5.037793453606249,-5.0368081281670944,-5.80235019184955,-4.559045392643667,-3.5450762028919405,17
-5.185074629256674,-4.874843163170086,-4.873943262489728,-4.762463337660481,-4.75635214647668,-5.631257362113772,-4.2272385052767865,-3.836827935952662,18
-5.045027120448829,-4.676730724180312,-4.660890770982983,-4.533887392347013,-4.523520765450675,-5.489218031767088,-3.9517761836891823,-4.079036921889864,19
-4.943174386770395,-4.532648950369568,-4.505943504432623,-4.367650341209943,-4.3541888519772165,-5.385916700605863,-3.7514399498072803,-4.255188911662375,20
-4.874622640419298,-4.427112089891167,-4.392466375946139,-4.245460643854282,-4.230916548844469,-5.313831112218738,-3.6051746996347807,-4.383773719123676,21
-4.827118675024997,-4.335154300705312,-4.293648161523651,-4.13812729652457,-4.125051562962165,-5.2581685422671205,-3.4787100487576477,-4.494907712775755,22
-4.799172056517158,-4.256063113817099,-4.208750961743192,-4.044885827724211,-4.0356501074007936,-5.2177077886565275,-3.3710045984757073,-4.589516475550203,23
-4.789292350825445,-4.189126060231619,-4.137036877182801,-3.964971765956605,-3.9617683952308442,-5.191227649292475,-3.281016950088784,-4.6685255903786125,24
-4.79598912387952,-4.133630670953967,-4.077768008420515,-3.897620639725159,-3.902462639522808,-5.17750692208048,-3.2077057048967044,-4.732860640192572,25
-4.817771941609044,-4.088864476989233,-4.030206456034365,-3.8420679775332722,-3.8567890533471716,-5.175324404926055,-3.150029464199292,-4.783447207923673,26
-4.853150369943686,-4.054115009342514,-3.993614320602392,-3.7975493078843496,-3.8238038497744276,-5.183458895734722,-3.106946829296375,-4.821210876503507,27
-4.900633974813105,-4.0286697990189,-3.96725370270263,-3.7633001592817936,-3.8025632418750637,-5.200689192411994,-3.0774164014877767,-4.847077228863664,28
-4.958732322146966,-4.011816377023487,-3.950386702913114,-3.738556060229007,-3.7921234427195705,-5.225794092863386,-3.060396782073322,-4.861971847935734,29
-5.025954977874933,-4.002842274361365,-3.942275421811881,-3.722552539229393,-3.7915406653784367,-5.257552394994417,-3.054846572352838,-4.866820316651308,30
-5.100811507926669,-4.00103502203763,-3.942181959976967,-3.714525124786354,-3.7998711229221525,-5.294742896710603,-3.0597243736261492,-4.862548217941978,31
-5.181811478231836,-4.005682151057374,-3.9493684179864075,-3.713709345403293,-3.8161710284212065,-5.336144395917459,-3.073988787193081,-4.850081134739333,32
-5.2674644547201,-4.0160711924256915,-3.9630968964182403,-3.719340729583615,-3.839496594946091,-5.380535690520503,-3.0965984143534597,-4.8303446499749665,33
-5.356280003321123,-4.0314896771476745,-3.9826294958505,-3.7306548058307194,-3.8689040355672923,-5.426695578425249,-3.1265118564071095,-4.8042643465804655,34
-5.446767689964568,-4.051225136228415,-4.00722831686122,-3.7468871026480106,-3.9034495633553017,-5.473402857537214,-3.1626877146538557,-4.772765807487423,35
-5.537437080580099,-4.0745651006730075,-4.036155460028442,-3.7672731485388917,-3.9421893913806088,-5.519436325761916,-3.2040845903935247,-4.7367746156274295,36
-5.62679774109738,-4.100797101486546,-4.068673025930197,-3.7910484720067665,-3.9841797327137023,-5.563574781004871,-3.249661084925942,-4.697216353932074,37
-5.713359237446073,-4.1292086696741235,-4.104043115144523,-3.817448601555036,-4.028476800425072,-5.6045970211715925,-3.2983757995509313,-4.655016605332949,38
-5.795631135555843,-4.15908733624083,-4.1415278282494565,-3.845709065687105,-4.074136807585209,-5.641281844167599,-3.3491873355683195,-4.611100952761646,39
-5.872123001356353,-4.189720632191764,-4.180389265823033,-3.8750653929063748,-4.120215967264601,-5.672408047898407,-3.4010542942779316,-4.566394979149753,40
-5.9413444007772656,-4.220396088532015,-4.219889528443287,-3.9047531117162486,-4.1657704925337375,-5.696754430269531,-3.4529352769795927,-4.521824267428863,41
-6.001804899748246,-4.250401236266677,-4.259290716688258,-3.9340077506201316,-4.209856596463111,-5.713099789186491,-3.50378888497313,-4.478314400530565,42
-6.052014064198954,-4.279023606400844,-4.297854931135977,-3.9620648381214227,-4.251530492123206,-5.720222922554798,-3.552573719558366,-4.436790961386451,43
-6.090481460059057,-4.305550729939608,-4.334844272364484,-3.9881599027235275,-4.289848392584518,-5.716902628279972,-3.5982483820351274,-4.398179532928112,44
-6.115716653258218,-4.329270137888063,-4.369520840951815,-4.011528472929849,-4.323866510917531,-5.7019177042675295,-3.6397714737032403,-4.363405698087138,45
-6.126229209726098,-4.3494693612513,-4.401146737476003,-4.031406077243789,-4.352641060192739,-5.674046948422984,-3.6761015958625283,-4.333395039795119,46
-6.1205286953923626,-4.365435931034416,-4.428984062515086,-4.04702824416875,-4.375228253480628,-5.632069158651854,-3.706197349812819,-4.309073140983646,47
-6.097124676186673,-4.376457378242502,-4.4522949166471,-4.057630502208137,-4.39068430385169,-5.574763132859654,-3.7290173368539365,-4.29136558458431,48
-6.054526718038695,-4.381821233880652,-4.4703414004500805,-4.0624483798653515,-4.398065424376414,-5.5009076689519025,-3.7435201582857065,-4.281197953528701,49
-5.991244386878091,-4.3808150289539585,-4.482385614502064,-4.060717405643796,-4.39642782812529,-5.409281564834116,-3.748664415407954,-4.279495830748413,50
-5.889698166115628,-4.374747675876463,-4.494437658904485,-4.053510898773196,-4.387575504238651,-5.271023231359058,-3.748825859040326,-4.283385478580103,51
-5.742196721358473,-4.365934513377035,-4.511943913182455,-4.0430430530268495,-4.374717019177035,-5.070195433099667,-3.7490603647544947,-4.289035404992558,52
