C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-4.818435049711985,-4.7911790579673506,-5.056389411242211,-3.7382116325732064,-4.037623843910618,-4.399357804754511,-4.739230709737557,-4.932211049057007,-4.303912690153497,-3.599027293238778,-3.21242356823638,-4.540998191109049,20
-4.7922146194481865,-4.8927446214041,-5.082545218419861,-3.7622073414134025,-3.995159877828744,-4.381635722419877,-4.806607005213665,-4.976058613259372,-4.264736989238003,-3.558101561968281,-3.186642053834207,-4.579571074858378,21
-4.773686542108664,-4.974503809082684,-5.110120160874393,-3.7809604571838067,-3.9618627516450684,-4.371713176415866,-4.861497447281016,-5.014017251268643,-4.236450916931765,-3.525531767387712,-3.166190799435461,-4.61245456282261,22
-4.76285081769342,-5.036456621003097,-5.1391142386058055,-3.7944709798844185,-3.9377324653595913,-4.369590166742477,-4.90390203593961,-5.04608696308482,-4.2190544732347846,-3.5013179094970717,-3.151069805040144,-4.639648655001745,23
-4.759707446202451,-5.078603057165341,-5.169527451614099,-3.802738909515237,-3.9227690189723132,-4.3752666933997135,-4.933820771189446,-5.0722677487079,-4.212547658147061,-3.4854599882963586,-3.1412790706482547,-4.661153351395782,24
-4.764256427635759,-5.100943117569415,-5.201359799899274,-3.805764246076263,-3.9169724124832337,-4.388742756387573,-4.951253653030525,-5.092559608137887,-4.2169304716685945,-3.477958003785574,-3.1368185962597943,-4.676968652004724,25
-4.776497761993345,-5.103476802215318,-5.234611283461329,-3.8035469895674967,-3.920342645892352,-4.410018355706056,-4.956200681462848,-5.106962541374779,-4.2322029137993855,-3.478811955964717,-3.1376883818747623,-4.6870945568285665,26
-4.796431449275207,-5.086204111103049,-5.269281902300265,-3.7960871399889373,-3.9328797191996685,-4.439093491355164,-4.948661856486414,-5.1154765484185765,-4.258364984539433,-3.488021844833789,-3.1438884274931587,-4.691531065867313,27
-4.824057489481346,-5.049125044232605,-5.3053716564160815,-3.783384697340584,-3.9545836324051833,-4.475968163334894,-4.928637178101221,-5.11810162926928,-4.295416683888739,-3.505587670392788,-3.1554187331149834,-4.690278179120963,28
-4.859375882611762,-4.992239601603989,-5.342880545808777,-3.7654396616224384,-3.9854543855088966,-4.520642371645249,-4.8961266463072715,-5.114837783926888,-4.343358011847302,-3.5315094326417165,-3.1722792987402375,-4.683335896589515,29
-4.9023866286664575,-4.915547783217198,-5.381808570478354,-3.7422520328344984,-4.025491978510808,-4.5731161162862275,-4.851130261104565,-5.105685012391402,-4.402188968415123,-3.5657871315805725,-3.1944701243689204,-4.670704218272971,30
-4.964158042423127,-4.802502807077975,-5.430447220087234,-3.70896029771444,-4.083312271170995,-4.645139581562854,-4.783269559375129,-5.08840496130329,-4.4840594588511244,-3.613636220678636,-3.2214367200752045,-4.647380852109137,31
-5.05083918764716,-4.643912016522843,-5.49340287778121,-3.6628636155609704,-4.163701852245057,-4.743240647644586,-4.686778728275644,-5.061754101018367,-4.595719430521373,-3.6779541740855057,-3.2528710359002972,-4.6105867469523485,32
-5.1550511878200895,-4.450806599547978,-5.5651478837853325,-3.6072029952156415,-4.260916815226275,-4.859585858328074,-4.568576743218094,-5.027224667109655,-4.72906894658659,-3.7552640228216636,-3.2891427317947497,-4.563656764177403,33
-5.269415166423451,-4.234217744149548,-5.640154578324651,-3.5452194455200012,-4.369213253607931,-4.98634175740997,-4.435582579614459,-4.986308895150174,-4.876008070207491,-3.84208879790759,-3.3306214677091135,-4.509925765159095,34
-5.386552246938779,-4.005176638323728,-5.7128953016242185,-3.4801539753156026,-4.4828472608833065,-5.115674888686922,-4.2947152128767225,-4.940499020712947,-5.028436864544793,-3.9349515303637634,-3.37767690359394,-4.452728611272222,35
-5.499083552847609,-3.7747144700666877,-5.7778423939090855,-3.4152475934439948,-4.596074930545683,-5.2397517959555815,-4.152893618416865,-4.891287279370993,-5.178255392759217,-4.030375251210667,-3.4306786993997807,-4.395400163891576,36
-5.599630207631476,-3.553862427374601,-5.829468195404302,-3.3537413087467294,-4.703152356088342,-5.350739023012601,-4.017036771646868,-4.840165906697336,-5.317363718011481,-4.12488299146878,-3.4899965150771877,-4.341275284391955,37
-5.680813334771913,-3.353651698243639,-5.86224504633492,-3.298876130065355,-4.798335631004566,-5.440803113654628,-3.8940636479787143,-4.788627138264993,-5.437661903462299,-4.214997782158582,-3.5560000105767116,-4.2936888341481545,38
