C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-5.526010549391474,-5.642899657519004,-4.524965212095085,-4.624051445430096,-5.846450470756289,-6.3525262681053825,-6.136530527993275,-3.446277917770497,-4.736373201954367,10
-5.447887987974242,-5.46739242577472,-4.467672152339116,-4.584688821565867,-5.703413275974008,-6.074222555544608,-5.921739527414358,-3.4250327080602108,-4.6732465924241575,11
-5.374567208392736,-5.304287349632891,-4.413683119001372,-4.548872967993025,-5.569317623684202,-5.816662686279746,-5.721239183504185,-3.4053011394588855,-4.61397044042057,12
-5.3060482106469555,-5.153584429093514,-4.36299811208185,-4.516603884711568,-5.444163513886867,-5.579846660310793,-5.535029496262757,-3.38708321196652,-4.558544745943607,13
-5.242330994736903,-5.015283664156592,-4.315617131580552,-4.487881571721499,-5.327950946582008,-5.363774477637753,-5.363110465690075,-3.370378925583116,-4.506969508993267,14
-5.183415560662578,-4.889385054822124,-4.27154017749748,-4.462706029022818,-5.22067992176962,-5.168446138260623,-5.205482091786136,-3.3551882803086728,-4.4592447295695505,15
-5.129301908423981,-4.7758886010901085,-4.23076724983263,-4.4410772566155226,-5.122350439449707,-4.9938616421794055,-5.062144374550944,-3.341511276143191,-4.415370407672457,16
-5.079990038021111,-4.6747943029605485,-4.193298348586006,-4.422995254499615,-5.032962499622269,-4.840020989394099,-4.933097313984495,-3.32934791308667,-4.375346543301986,17
-5.035479949453971,-4.586102160433443,-4.159133473757606,-4.4084600226750945,-4.952516102287303,-4.706924179904705,-4.8183409100867935,-3.318698191139111,-4.3391731364581405,18
-4.99577164272256,-4.5098121735087915,-4.128272625347429,-4.397471561141961,-4.881011247444812,-4.594571213711222,-4.717875162857837,-3.3095621103005137,-4.306850187140917,19
-4.960865117826879,-4.445924342186594,-4.100715803355477,-4.390029869900214,-4.818447935094795,-4.502962090813651,-4.631700072297623,-3.301939670570878,-4.2783776953503185,20
-4.934716290580461,-4.396795812308488,-4.07511566698508,-4.385992627609399,-4.768487173511429,-4.443529408040962,-4.5656716324297575,-3.2965151441916722,-4.254731608275564,21
-4.919522891990821,-4.363736109342045,-4.05072369357142,-4.38528076685815,-4.733162856180366,-4.422624608075915,-4.523043173267348,-3.293668682408157,-4.236454118799553,22
-4.912647644848941,-4.345173802726177,-4.028438110312279,-4.387989168540107,-4.710034310918824,-4.432625959699199,-4.499910698794663,-3.2929441037260196,-4.222894595462806,23
-4.9114532719457955,-4.339537461899794,-4.009157144405435,-4.394212713548904,-4.696660865544017,-4.465911731691499,-4.492370212995967,-3.2938852266509473,-4.2134024068058435,24
-4.9133024960723635,-4.345255656301804,-3.9937790230486683,-4.40404628277818,-4.69060184787316,-4.514860192833501,-4.496517719855526,-3.296035869688628,-4.207326921369184,25
-4.915558040019622,-4.360756955371118,-3.983201973439759,-4.4175847571215705,-4.68941658572347,-4.571849611905891,-4.508449223357609,-3.29893985134475,-4.204017507693348,26
-4.9155826265785505,-4.384469928546645,-3.9783242227764863,-4.434923017472714,-4.690664406912163,-4.629258257689357,-4.52426072748648,-3.3021409901250016,-4.202823534318854,27
-4.910738978540124,-4.414823145267296,-3.9800439982566305,-4.456155944725249,-4.691904639256451,-4.679464398964585,-4.5400482362264025,-3.305183104535069,-4.203094369786221,28
-4.898389818695322,-4.450245174971981,-3.9892595270779703,-4.481378419772811,-4.690696610573554,-4.714846304512262,-4.551907753561649,-3.3076100130806414,-4.204179382635972,29
-4.875897869835121,-4.489164587099607,-4.006869036438287,-4.510685323509036,-4.684599648680686,-4.727782243113074,-4.5559352834764795,-3.308965534267406,-4.205427941408623,30
-4.847065780191467,-4.53783875404925,-4.041838783014501,-4.553052834695418,-4.6793082343867525,-4.72378012551168,-4.5603017189835215,-3.307520217569284,-4.211018309375473,31
-4.816741086258125,-4.601373625513377,-4.098218525644238,-4.613369324309754,-4.680517035589962,-4.7138039196825465,-4.573595033550549,-3.302786334243666,-4.223946472830408,32
-4.783853843218814,-4.676470636870987,-4.169531744766342,-4.685597961570138,-4.685785660741479,-4.698415980251077,-4.592536851844552,-3.2961702854714447,-4.24178838484783,33
-4.747334106257253,-4.759831223501086,-4.249301920819657,-4.76370191569467,-4.692673718292468,-4.678178661842674,-4.613848798532525,-3.289078472433514,-4.262119998502142,34
-4.7061119305571575,-4.8481568207826715,-4.331052534243022,-4.841644355901442,-4.698740816694091,-4.653654319082739,-4.634252498281457,-3.2829172963107656,-4.282517266867742,35
-4.659117371302244,-4.938148864094746,-4.408307065475281,-4.913388451408552,-4.701546564397513,-4.625405306596675,-4.650469575758341,-3.2790931582840925,-4.300556143019033,36
-4.605280483676231,-5.026508788816312,-4.474588994955276,-4.972897371434096,-4.6986505698539,-4.593993979009881,-4.659221655630168,-3.279012459534388,-4.31381258003042,37
-4.543531322862835,-5.109938030326369,-4.52342180312185,-5.014134285196169,-4.687612441514414,-4.559982690947762,-4.657230362563931,-3.2840816012425442,-4.319862530976303,38
-4.472799944045772,-5.185138024003917,-4.548328970413842,-5.031062361912867,-4.665991787830219,-4.523933797035717,-4.641217321226618,-3.295706984589454,-4.316281948931083,39
-4.392016402408764,-5.248810205227962,-4.542833977270099,-5.017644770802288,-4.63134821725248,-4.486409651899152,-4.607904156285226,-3.31529501075601,-4.300646786969162,40
-4.293431796269412,-5.30303362492246,-4.501137992364644,-4.967173873033894,-4.578790613748889,-4.444403396977287,-4.551387444459826,-3.3425770869649782,-4.269167775193193,41
-4.173850752650682,-5.352384045059534,-4.426735833394616,-4.882183619697877,-4.508132467055845,-4.3956613727174245,-4.4717873027921,-3.3759455048932656,-4.222253590101562,42
-4.039033619794325,-5.397307967590433,-4.327091454333533,-4.7704995648934325,-4.423990294277573,-4.341875732257079,-4.374860666431446,-3.4147979924029754,-4.163777104362279,43
-3.8947407459420984,-5.4382518944664096,-4.20966880915491,-4.6399472627197555,-4.3309806125182995,-4.284738628733771,-4.2663644705272645,-3.458532277356215,-4.097611190643357,44
-3.746732479335751,-5.475662327638708,-4.081931851832259,-4.498352267276039,-4.233719938882248,-4.225942215285011,-4.152055650228953,-3.506546087615086,-4.027628721612802,45
-3.6007691682170386,-5.509985769058581,-3.9513445363391,-4.353540132661477,-4.136824790473647,-4.1671786450483195,-4.0376911406859115,-3.5582371510416957,-3.9577025699386263,46
-3.4626111608277124,-5.541668720677276,-3.8253708166489435,-4.213336412975261,-4.044911684396719,-4.110140071161211,-3.9290278770475373,-3.6130031954981474,-3.8917056082888375,47
-3.3380188054095243,-5.571157684446042,-3.711474646735307,-4.085566662316587,-3.962597137755691,-4.056518646761201,-3.8318227944632306,-3.6702419488465465,-3.833510709331446,48
-3.232752450204232,-5.59889916231613,-3.6171199805717063,-3.97805643478465,-3.894497667654789,-4.008006524985808,-3.7518328280823923,-3.7293511389489975,-3.7869907457344625,49
-3.1525724434535864,-5.625339656238787,-3.549770772131656,-3.8986312844786424,-3.845229791198238,-3.966295858972547,-3.694814913054419,-3.789728493667605,-3.756018590165896,50
-3.0975949256958275,-5.658789869740105,-3.507341149312065,-3.8446026203936654,-3.8149033732032227,-3.9301539904525242,-3.6601212743922193,-3.8568688583786375,-3.7403811687328874,51
-3.0619107249792727,-5.703403821274025,-3.480931897564609,-3.806361391424131,-3.7987919504600955,-3.8971412838004102,-3.641421882133219,-3.93444950347117,-3.735943794654062,52
-3.042242220810788,-5.753392985183569,-3.46778695719495,-3.781352461518197,-3.7942575480328293,-3.867139426119072,-3.6359502889635897,-4.019141794326523,-3.7406969212646524,53
-3.0353117926972373,-5.80296883581176,-3.465150268508751,-3.7670206946240206,-3.7986621909853966,-3.8400301045113716,-3.6409400475695044,-4.107617096326016,-3.7526310018998927,54
-3.037841820145487,-5.846342847501623,-3.4702657718116763,-3.7608109546897603,-3.8093679043817703,-3.815695006080176,-3.653624710637135,-4.196546774850966,-3.769736489895016,55
-3.046554682662403,-5.877726494596179,-3.480377407409388,-3.7601681056635736,-3.8237367132859235,-3.7940158179283503,-3.6712378308526548,-4.282602195282693,-3.790003838585257,56
-3.05817275975485,-5.8913312514384515,-3.492729115607549,-3.762537011493618,-3.839130642761829,-3.774874227158758,-3.6910129609022357,-4.362454723002517,-3.8114235013058475,57
-3.069418430929694,-5.881368592371466,-3.5045648367118227,-3.765362536128052,-3.852911717873459,-3.758151920874265,-3.7101836534720505,-4.432775723391754,-3.8319859313920217,58
-3.0770140756938,-5.842049991738244,-3.5131285110278725,-3.766089543515032,-3.862441963684789,-3.743730586177736,-3.725983461248272,-4.490236561831726,-3.8496815821790134,59
-3.0776820735540333,-5.76758692388181,-3.5156640788613602,-3.7621628976027175,-3.8650834052597896,-3.7314919101720365,-3.735645936917072,-4.53150860370375,-3.8625009070020564,60
-3.0745517996773652,-5.645457704787126,-3.5146456612604737,-3.7566484673604568,-3.8622326163012004,-3.7224733865296082,-3.741800877197454,-4.555162643564631,-3.8726365820168613,61
-3.072760809667956,-5.474708758830854,-3.5143059058979613,-3.7538992840472063,-3.8574011487997564,-3.7173740954803183,-3.7487781885920923,-4.563856595772706,-3.8833907349622825,62
-3.072043753688454,-5.266903722943556,-3.5145265430163297,-3.7532909550455344,-3.851123495251424,-3.7155681039631694,-3.7563615884626675,-4.560392505411597,-3.8944179965482744,63
-3.072135281901512,-5.0336062340558065,-3.515189302858089,-3.75419908773801,-3.8439341481521714,-3.7164294789171652,-3.764334794170859,-4.547572417564924,-3.9053729974847884,64
-3.072770044469777,-4.786379929098167,-3.516175915665744,-3.7559992895072005,-3.8363675999979634,-3.719332287281305,-3.7724815230783464,-4.528198377316305,-3.9159103684817764,65
-3.0736826915559003,-4.536788445001203,-3.5173681116818027,-3.7580671677356747,-3.8289583432847687,-3.7236505959945942,-3.7805854925468103,-4.505072429749361,-3.925684740249191,66
-3.074607873322531,-4.296395418695483,-3.5186476211487734,-3.759778329806002,-3.822240870508552,-3.7287584719960325,-3.78843041993793,-4.480996619947712,-3.9343507434969824,67
-3.075280239932319,-4.076764487111573,-3.5198961743091624,-3.76050838310075,-3.8167496741652824,-3.7340299822246243,-3.7958000226133866,-4.458772992994978,-3.941563008935105,68
-3.0754344415479147,-3.8894592871800424,-3.5209955014054777,-3.759632935002487,-3.8130192467509256,-3.7388391936193717,-3.8024780179348583,-4.441203593974779,-3.9469761672735095,69
-3.0748051283319677,-3.746043455831456,-3.5218273326802256,-3.7565275928937814,-3.811584080761448,-3.7425601731192755,-3.8082481232640264,-4.431090467970735,-3.950244849222148,70
-3.0734609432889095,-3.6420010385972574,-3.522386609980486,-3.7509332794735193,-3.8124086913991357,-3.7459299968551263,-3.813135528178897,-4.42650907153946,-3.9505964363819723,71
-3.0717151990303058,-3.5628312521039596,-3.522793173340182,-3.7433535811776757,-3.814919076373144,-3.750007267333211,-3.8173785199958785,-4.42348438934791,-3.9479598570543013,72
-3.069669550129508,-3.5051204899247277,-3.523116100282091,-3.7343081009944576,-3.818841951939746,-3.7546483410557805,-3.8210804626842574,-4.421742758645221,-3.9430420619996385,73
-3.0674256511598688,-3.46545514563273,-3.523424468328993,-3.7243164419120696,-3.823904034355215,-3.759709574525086,-3.824344720213318,-4.42101051668053,-3.936550001978488,74
-3.065085156694737,-3.4404216128011313,-3.52378735500366,-3.713898206918716,-3.8298320398758214,-3.765047324243376,-3.827274656552343,-4.421014000702971,-3.929190627751352,75
-3.0627497213074655,-3.4266062850030976,-3.5242738378288725,-3.703572999002602,-3.83635268475784,-3.7705179467129035,-3.8299736356706195,-4.421479547961677,-3.921670890078735,76
-3.060520999571405,-3.4205955558117966,-3.524952994327407,-3.6938604211519324,-3.8431926852575424,-3.775977798435916,-3.8325450215374315,-4.422133495705787,-3.91469773972114,77
-3.0585006460599065,-3.418975818800393,-3.5258939020220392,-3.6852800763549123,-3.8500787576312017,-3.781283235914666,-3.835092178122063,-4.422702181184436,-3.9089781274390702,78
-3.0567903153463214,-3.418333467542054,-3.527165638435548,-3.678351567599747,-3.8567376181350896,-3.786290615651403,-3.837718469393799,-4.422911941646757,-3.9052190039930306,79
-3.055491662004002,-3.415254895609946,-3.52883728109071,-3.6735944978746415,-3.8628959830254805,-3.7908562941483783,-3.8405272593219255,-4.422489114341887,-3.9041273201435227,80
-3.0545206443718613,-3.415751561082486,-3.531119541427876,-3.671134234343829,-3.868981882520926,-3.795240506966613,-3.8436008261586574,-4.421416207992082,-3.905587405457223,81
-3.0537251530806384,-3.426703199186621,-3.534057845408807,-3.67050157788856,-3.875516516551154,-3.7997367930450814,-3.8468776877796715,-4.419967303629123,-3.9088018644602824,82
-3.0531047411414143,-3.445998619218315,-3.537473342338392,-3.6713242820725642,-3.8823663559392,-3.804251463952963,-3.850245567589443,-4.418306096966428,-3.9134550603524136,83
-3.052658961565275,-3.4715266304735315,-3.541187181521521,-3.6732301004595733,-3.8893978715081,-3.808690831259439,-3.8535921889924487,-4.416596283717421,-3.9192313563333316,84
-3.052387367363303,-3.5011760422482316,-3.5450205122630813,-3.675846786613318,-3.89647753408089,-3.8129612065336875,-3.856805275393163,-4.41500155959552,-3.92581511560275,85
-3.052289511546581,-3.53283566383838,-3.5487944838679644,-3.678802094097528,-3.9034718144806058,-3.81696890134489,-3.8597725501960616,-4.413685620314146,-3.932890701360383,86
-3.0523649471261938,-3.564394304539939,-3.552330245641058,-3.681723776475935,-3.910247183530281,-3.820620227262224,-3.8623817368056197,-4.412812161586718,-3.9401424768059448,87
-3.0526132271132256,-3.5937407736488733,-3.555448946887254,-3.6842395873122693,-3.9166701120529535,-3.823821495854872,-3.864520558626314,-4.412544879126659,-3.94725480513915,88
-3.053033904518759,-3.618763880461144,-3.5579717369114396,-3.685977280170261,-3.9226070708716585,-3.826479018692013,-3.8660767390626183,-4.413047468647388,-3.953912049559712,89
-3.053626532353878,-3.6373524342727146,-3.559719765018505,-3.686564608613642,-3.927924530809431,-3.828499107342825,-3.866938001519009,-4.414483625862325,-3.9597985732673457,90
-3.0542583531014,-3.6509870714906696,-3.5607299007112654,-3.685014426584193,-3.930515582734562,-3.827806641225217,-3.867162370437776,-4.414596154142121,-3.9632779247963605,91
-3.054856076129175,-3.6626797508490574,-3.5612081018417707,-3.681164352946444,-3.9293481962759165,-3.823345933944061,-3.8668985166081433,-4.4119612968417385,-3.9637682914957444,92
-3.0555084547758318,-3.6726162651342853,-3.561229150238761,-3.6758792886482436,-3.9259011603973906,-3.816552448348985,-3.866170132954985,-4.407992909651063,-3.962535994787226,93
-3.0563042423800035,-3.6809824071327637,-3.5608678277309758,-3.670024134637445,-3.9216532640628854,-3.80886164728962,-3.8650009124031794,-4.404104848259989,-3.9608473560925366,94
-3.057332192280319,-3.6879639696309012,-3.5601989161471543,-3.6644637918618956,-3.9180832962362957,-3.801708993615593,-3.8634145478776007,-4.401710968358398,-3.9599686968334056,95
-3.058681057815409,-3.693746745415107,-3.559297197316038,-3.660063161269449,-3.9166700458815202,-3.7965299501765344,-3.8614347323031257,-4.402225125636185,-3.9611663384315627,96
-3.060439592323903,-3.698516527271789,-3.558237453066365,-3.6576871438079523,-3.9188923019624573,-3.7947599798220715,-3.85908515860463,-4.407061175783234,-3.965706602308738,97
-3.0626965491444333,-3.702459107987357,-3.557094465226876,-3.6582006404252585,-3.926228853443003,-3.797834545401835,-3.85638951970699,-4.417632974489435,-3.9748558098866615,98
-3.065540681615629,-3.7057602803482195,-3.555943015626312,-3.662468552069218,-3.940158489287056,-3.807189109765453,-3.8533715085350813,-4.435354377444678,-3.9898802825870625,99
-3.0690607430761214,-3.7086058371407855,-3.5548578860934104,-3.6713557796876803,-3.9621599984585147,-3.8242591357625546,-3.8500548180137795,-4.46163924033885,-4.012046341831672,100
-3.073230433668126,-3.711082872324692,-3.552905011008751,-3.6862817502142318,-3.996202049425125,-3.852202229189724,-3.844880300996348,-4.500167252890933,-4.04600051200979,101
-3.07794310186022,-3.713047097432349,-3.5494879135021082,-3.7071380998512424,-4.04295589907678,-3.891283987349154,-3.8369571941828764,-4.551516466451588,-4.093010973344794,102
-3.083166973480576,-3.7143372316093273,-3.545187758526019,-3.732498043449737,-4.098954219010593,-3.938601860348881,-3.8273117662684792,-4.61244827915822,-4.149276531009516,103
-3.0888702743573675,-3.7147919940011986,-3.540585711033023,-3.760934795860742,-4.160729680823678,-3.9912532982969444,-3.816970285948275,-4.679724089148239,-4.210995990176798,104
-3.0950212303187654,-3.7142501037535336,-3.536262935975655,-3.791021571935282,-4.224814956113149,-4.046335751301383,-3.8069590219173772,-4.750105294559054,-4.2743681560194755,105
-3.1015880671929428,-3.712550280011902,-3.5328005983064537,-3.8213315865243844,-4.287742716476123,-4.100946669470236,-3.798304242870903,-4.820353293528072,-4.33559183371039,106
-3.108539010808073,-3.709531241921876,-3.5307798629779557,-3.8504380544790737,-4.346045633509709,-4.152183502911541,-3.7920322175039676,-4.887229484192698,-4.390865828422375,107
-3.115842286992327,-3.7050317086290248,-3.530781894942698,-3.8769141906503766,-4.396256378811025,-4.197143701733335,-3.7891692145116873,-4.947495264690342,-4.43638894532827,108
-3.1234661215738795,-3.6988903992789206,-3.533387859153218,-3.899333209889318,-4.434907623977185,-4.232924716043659,-3.7907415025891775,-4.997912033158409,-4.468359989600915,109
-3.1313787403809012,-3.6909460330171333,-3.539178920562054,-3.9162683270469243,-4.458532040605302,-4.256623995950552,-3.7977753504315546,-5.035241187734312,-4.482977766413146,110
-3.139991032776841,-3.6797671526556495,-3.5450477071765056,-3.9291830494032896,-4.466277145241022,-4.260186743557583,-3.8089325906169273,-5.057922893521142,-4.4733198622457655,111
-3.1495642216232875,-3.6647257584205377,-3.548665211642443,-3.940370065601848,-4.461265083938619,-4.242148122884325,-3.822405518153016,-5.068449125655899,-4.4394824716310914,112
-3.159842032995624,-3.6468657555784887,-3.5517801458702545,-3.949646362538633,-4.445990472558155,-4.209490526912822,-3.8385160953793465,-5.069658997326849,-4.388192311819234,113
-3.1705681929692324,-3.6272310493961952,-3.556141221770331,-3.9568289271096773,-4.422947926959698,-4.1691963486251185,-3.8575862846354516,-5.064391621722261,-4.326176100060305,114
-3.181486427619496,-3.6068655451403475,-3.5634971512530638,-3.9617347462110155,-4.394632063003306,-4.128247981003252,-3.8799380482608585,-5.0554861120303975,-4.260160553604415,115
-3.1923404630217984,-3.5868131480776375,-3.57559664622884,-3.9641808067386815,-4.363537496549043,-4.093627817029268,-3.905893348595098,-5.045781581439524,-4.196872389701673,116
-3.2028740252515213,-3.5681177634747585,-3.5941884186080513,-3.963984095588708,-4.332158843456972,-4.0723182496852095,-3.9357741479776975,-5.038117143137909,-4.14303832560219,117
-3.212830840384049,-3.5518232965984007,-3.6210211803010863,-3.96096159965713,-4.302990719587157,-4.071301671953117,-3.969902408748188,-5.0353319103138166,-4.105385078556079,118
-3.221954634494763,-3.5389736527152564,-3.657843643218335,-3.95493030583998,-4.278527740799659,-4.097560476815035,-4.0086000932460975,-5.040264996155514,-4.090639365813449,119
-3.229989133659047,-3.5306127370920177,-3.7064045192701887,-3.9457072010332928,-4.2612645229545425,-4.158077057253004,-4.052189163810955,-5.055755513851265,-4.105527904624411,120
-3.2371101092212577,-3.5273162983175457,-3.773649454589057,-3.9302558572180235,-4.243219802976483,-4.271027369986837,-4.108030038550922,-5.083750592144883,-4.15998750787095,121
-3.243680977479715,-3.5283216282942678,-3.861623662452539,-3.907079161306225,-4.2173725367835715,-4.4392681686202335,-4.179877951766572,-5.1223877036988,-4.252562772228126,122
-3.2497269319407445,-3.5326649472592253,-3.964725205488811,-3.8783030725905725,-4.187657668725985,-4.646803041461074,-4.26264709008606,-5.168791477579218,-4.372892090635665,123
-3.255273166110676,-3.539382475449462,-4.077352146326053,-3.846053550363746,-4.158010143153909,-4.87763557681724,-4.351251640137544,-5.2200865428523375,-4.510613856033298,124
-3.2603448734958342,-3.547510433102016,-4.193902547592441,-3.8124565539184205,-4.1323649044175195,-5.115769362996614,-4.440605788549178,-5.273397528584358,-4.655366461360746,125
-3.2649672476025486,-3.5560850404539313,-4.308774471916152,-3.779638042547274,-4.114656896866997,-5.345207988307078,-4.525623721949122,-5.3258490638414795,-4.796788299557742,126
-3.2691654819371454,-3.564142517742247,-4.416365981925362,-3.7497239755429845,-4.108821064852522,-5.549955041056507,-4.601219626965527,-5.374565777689903,-4.92451776356401,127
-3.2729647700059514,-3.5707190852040065,-4.511075140248248,-3.7248403121982276,-4.118792352724276,-5.714014109552785,-4.662307690226549,-5.416672299195828,-5.028193246319276,128
-3.2763903053152954,-3.57485096307625,-4.587300009512988,-3.7071130118056828,-4.148505704832437,-5.821388782103793,-4.703802098360348,-5.449293257425458,-5.0974531407632675,129
-3.279467281371504,-3.5755743715960193,-4.639438652347756,-3.6986680336580253,-4.201896065527188,-5.856082647017412,-4.720617037995076,-5.469553281444989,-5.121935839835713,130
-3.2820489805479003,-3.572499434303765,-4.66936155853538,-3.6992784075993597,-4.293361857044764,-5.806977239198216,-4.702736825760902,-5.477190898729181,-5.096419277460559,131
-3.2840277664527338,-3.5664090284761394,-4.683917305600056,-3.7066133405728934,-4.426821519819921,-5.684484504977614,-4.649871369949088,-5.47504271291758,-5.028747676102507,132
-3.2854874544447163,-3.558098504954485,-4.684971087782026,-3.7196430575199573,-4.590490025500625,-5.504903649803731,-4.5715232446794385,-5.464880467323569,-4.928158861512409,133
-3.2865118598825633,-3.5483632145801463,-4.674388099321534,-3.7373377833818857,-4.772582345734843,-5.284533879124697,-4.477195024071757,-5.448475905260533,-4.803890659441119,134
-3.287184798124987,-3.5379985081944643,-4.65403353445882,-3.75866774310001,-4.961313452170537,-5.039674398388634,-4.376389282245842,-5.427600770041856,-4.665180895639485,135
-3.2875900845307005,-3.5277997366387837,-4.625772587434127,-3.7826031616156635,-5.14489831645568,-4.786624413043668,-4.278608593321498,-5.404026804980922,-4.521267395858359,136
-3.2878115344584184,-3.5185622507544485,-4.591470452487696,-3.808114263870177,-5.311551910238227,-4.541683128537934,-4.193355531418527,-5.379525753391114,-4.381387985848601,137
-3.2879329632668535,-3.5110814013828002,-4.55299232385977,-3.8341712748048846,-5.449489205166145,-4.321149750319554,-4.130132670656733,-5.35586935858582,-4.254780491361058,138
-3.2880381863147194,-3.5061525393651833,-4.512203395790588,-3.8597444193611183,-5.546925172887405,-4.141323483836653,-4.098442585155917,-5.33482936387842,-4.150682738146583,139
-3.28821101896073,-3.5045710155429406,-4.470968862520397,-3.88380392248021,-5.592074785049967,-4.018503534537361,-4.10778784903588,-5.318177512582299,-4.078332551956027,140
-3.2884732641890837,-3.506974303803351,-4.422312364679174,-3.9090952976018802,-5.579842211775467,-3.948088472177402,-4.170495320058917,-5.303888903677661,-4.034764689220518,141
-3.288750115137522,-3.512891748026103,-4.360423871552953,-3.9382117448460727,-5.519617947348405,-3.9106190668970893,-4.283558731227986,-5.289001228717408,-4.008751824956467,142
-3.2889804723950706,-3.5214565040411516,-4.28891807036606,-3.969895019174455,-5.421346449661045,-3.900107824721421,-4.43348096952389,-5.273880119873965,-3.9971386627926466,143
-3.2891032365507575,-3.531801727678456,-4.2114096483428165,-4.002886875548698,-5.294972176605651,-3.9105672516753986,-4.606764921927434,-5.258891209319764,-3.996769906357833,144
-3.2890573081936076,-3.54306057476797,-4.131513292707546,-4.035929068930469,-5.150439586074482,-3.9360098537840185,-4.789913475419422,-5.244400129227232,-4.0044902592808,145
-3.288781587912648,-3.5543662011396533,-4.052843690684568,-4.067763354281438,-4.9976931359598,-3.9704481370722857,-4.969429516980662,-5.230772511768797,-4.017144425190324,146
-3.2882149762969055,-3.5648517626234595,-3.9790155294982115,-4.097131486563274,-4.8466772841538734,-4.007894607565197,-5.131815933591951,-5.21837398911689,-4.03157710771518,147
-3.287296373935406,-3.573650415049347,-3.913643496372795,-4.122775220737643,-4.707336488548963,-4.042361771287752,-5.263575612234095,-5.207570193443935,-4.044633010484143,148
-3.285964681417176,-3.5798953142472723,-3.8603422785326424,-4.143436311766218,-4.589615207037331,-4.067862134264954,-5.351211439887899,-5.198726756922365,-4.053156837125988,149
