C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,time
-5.906012809757667,-7.000000000000002,-6.761814441648274,-6.828151115190796,-6.926994544281993,-6.786067566791216,-1.8327562221228713,-6.9630515749458475,-6.8803855482389595,-7.000000000000003,-1.4728193304981614,10
-5.847487197649698,-6.833741145540098,-6.618677103437805,-6.6821804701795005,-6.772047277731632,-6.666883984484597,-1.9717189066923615,-6.796179431660893,-6.679679022117661,-6.838032966280499,-1.6523521661982201,11
-5.7670144810012385,-6.605135220657731,-6.421863263398411,-6.481470833288971,-6.558994786224887,-6.503006558812997,-2.1627925979754097,-6.566730234644081,-6.403707548700886,-6.615328294916182,-1.8992098152858008,12
-5.670081435947412,-6.329768992958513,-6.184792046987321,-6.239706952489013,-6.302363376000852,-6.305608750617659,-2.392949544293628,-6.290348247328374,-6.071287364812503,-6.347070395318253,-2.1965610744140234,13
-5.562174838623343,-6.0232292300480665,-5.92088257966177,-5.970573575749437,-6.016679353298628,-6.085864020739831,-2.649161993968625,-5.982677733146739,-5.701234707276382,-6.04844367689792,-2.5275747402360063,14
-5.448781465164151,-5.701102699532003,-5.6435539868789855,-5.687755451040054,-5.7164690243573055,-5.854945830020757,-2.9184021953220123,-5.6593629555321385,-5.3123658129163935,-5.734632549066381,-2.875419609404871,15
-5.335388091704959,-5.378976169015938,-5.366225394096202,-5.404937326330669,-5.416258695415984,-5.6240276393016835,-3.1876423966753995,-5.336048177917538,-4.923496918556406,-5.420821421234843,-3.2232644785737348,16
-5.227481494380889,-5.07243640610549,-5.10231592677065,-5.135803949591095,-5.1305746727137596,-5.404282909423855,-3.4438548463503973,-5.028377663735903,-4.553444261020292,-5.122194702814508,-3.5542781443957185,17
-5.1305484493270646,-4.797070178406275,-4.865244710359561,-4.894040068791138,-4.873943262489728,-5.206885101228518,-3.674011792668615,-4.751995676420197,-4.2210240771319185,-4.85393680321658,-3.8516294035239413,18
-5.0500757326786045,-4.568464253523908,-4.668430870320166,-4.693330431900607,-4.660890770982983,-5.043007675556917,-3.865085483951663,-4.522546479403385,-3.945052603715157,-4.631232131852263,-4.098487052611522,19
-4.991550120570635,-4.4022053990640035,-4.525293532109697,-4.547359786889312,-4.505943504432623,-4.923824093250299,-4.0040481685211535,-4.35567433611843,-3.744346077593876,-4.46926509813276,-4.27801988831158,20
-4.949038437888978,-4.2792404660982255,-4.420500225480684,-4.440335818712135,-4.392466375946139,-4.844856321431425,-4.10457019113686,-4.233027560995687,-3.597804369864409,-4.351544836843842,-4.409155858031571,21
-4.912677371004601,-4.169707374068725,-4.329310124284528,-4.346842653546885,-4.293648161523651,-4.7928951966331566,-4.1895678131387255,-4.125312502824955,-3.471088690410628,-4.250797122986725,-4.522665885470033,22
-4.882058488280339,-4.072979493136851,-4.2510298201267664,-4.266129701197768,-4.208750961743193,-4.766017483811886,-4.2598821577186134,-4.0317604765783575,-3.3631572842377113,-4.166031326295769,-4.619483231716714,23
-4.856773358079027,-3.988430193463952,-4.1849659046129375,-4.1974463714689865,-4.137036877182802,-4.762299947924012,-4.316354348068388,-3.9516027972280225,-3.272968396350835,-4.09625681650534,-4.700541157861363,24
-4.836413548763504,-3.91543284521138,-4.130424969348578,-4.140042074164748,-4.077768008420516,-4.779819353925926,-4.359825507379912,-3.884070779746077,-3.1994802717551787,-4.0404829633498025,-4.766772924993726,25
-4.820570628696602,-3.853360818540481,-4.086713605939225,-4.093166219089253,-4.030206456034366,-4.816652466774022,-4.391136758845049,-3.8283957391046464,-3.141651155455918,-3.997719136563519,-4.819111794203551,26
-4.80883616624116,-3.8015874836126082,-4.053138405990418,-4.056068216046708,-3.993614320602393,-4.8708760514246965,-4.411129225655663,-3.783808990275858,-3.0984392924582327,-3.9669747058808547,-4.8584910265805865,27
-4.800801729760012,-3.7594862105891087,-4.0290059611076945,-4.0279974748413165,-3.9672537027026307,-4.940566872834342,-4.420644031003616,-3.7495418482318383,-3.0688029277672997,-3.947259041036172,-4.88584388321458,28
-4.796058887615995,-3.726430369631333,-4.013622862896591,-4.008203405277283,-3.9503867029131148,-5.023801695959356,-4.420522298080773,-3.724825627944713,-3.0517003063882964,-3.9375815117638346,-4.902103625195279,29
-4.7941992081719444,-3.70179333090063,-4.006295702962645,-3.99593541715881,-3.942275421811882,-5.118657285756129,-4.411605150078994,-3.7088916443866102,-3.0460896733264007,-3.9369514877982072,-4.908203513612431,30
-4.794814259790695,-3.68494846455835,-4.006331072911396,-3.9904429202901044,-3.942181959976968,-5.2232104071810586,-4.394733710190147,-3.7009712125296557,-3.0509292735867914,-3.944378338873654,-4.905076809555784,31
-4.7974956108350835,-3.675269140765841,-4.01303556434838,-3.9909753244753676,-3.9493684179864084,-5.335537825190538,-4.3707491016060915,-3.700295647345975,-3.065177352174644,-3.958871434724538,-4.893656774115086,32
-4.801834829667947,-3.6721287296844554,-4.025715768879137,-3.996782039518807,-3.963096896418241,-5.453716304740962,-4.340492447518694,-3.706096263807697,-3.087792154095139,-3.979440145085225,-4.874876668380085,33
-4.80742348465212,-3.6749006014755397,-4.043678278109201,-4.007112475224624,-3.9826294958505,-5.575822610788724,-4.304804871119816,-3.7176043768869467,-3.117731924353452,-4.005093839690076,-4.849669753440527,34
-4.813853144150437,-3.6829581263004445,-4.066229683644114,-4.0212160413970235,-4.007228316861221,-5.699933508290219,-4.264527495601321,-3.734051301555852,-3.1539549079547617,-4.034841888273455,-4.818969290386162,35
-4.820715376525737,-3.69567467432052,-4.092676577089409,-4.038342147840211,-4.036155460028441,-5.824125762201844,-4.220501444155072,-3.754668352786537,-3.195419349904246,-4.067693660569729,-4.783708540306737,36
-4.827601750140854,-3.7124236156971153,-4.122325550050628,-4.057740204358391,-4.068673025930198,-5.9464761374799915,-4.173567839972934,-3.778686845551131,-3.241083495207082,-4.102658526313259,-4.744820764291999,37
-4.834103833358623,-3.7325783205915797,-4.154483194133306,-4.078659620755763,-4.104043115144523,-6.065061399081054,-4.124567806246769,-3.8053380948217588,-3.289905588868448,-4.13874585523841,-4.703239223431696,38
-4.839813194541882,-3.7555121591652636,-4.188456100942982,-4.100349806836538,-4.1415278282494565,-6.177958311961428,-4.07434246616844,-3.8338534155705486,-3.3408438758935213,-4.174965017079545,-4.659897178815577,39
-4.844321402053464,-3.780598501579515,-4.223550862085193,-4.122060172404914,-4.180389265823033,-6.283243641077507,-4.023732942929812,-3.8634641227696243,-3.3928566012874795,-4.210325381571029,-4.615727891533387,40
-4.847220024256209,-3.8072107179956833,-4.259074069165477,-4.143040127265099,-4.219889528443287,-6.378994151385687,-3.9735803597227477,-3.8934015313911154,-3.4449020100555012,-4.243836318447224,-4.571664622674876,41
-4.848100629512949,-3.834722178575121,-4.294332313789372,-4.162539081221297,-4.259290716688257,-6.463286607842364,-3.92472583973911,-3.9228969564071483,-3.495938347202764,-4.274507197442498,-4.528640633329792,42
-4.8465547861865215,-3.862506253479174,-4.328632187562414,-4.17980644407771,-4.297854931135977,-6.5341977754039275,-3.878010506170761,-3.9511817127898468,-3.5449238577344446,-4.301347388291209,-4.487589184587881,43
-4.842174062639762,-3.8899363128691937,-4.361280282090143,-4.194091625638544,-4.334844272364483,-6.589804419026775,-3.834275482209567,-3.97748711551134,-3.5908167866557217,-4.323366260727726,-4.449443537538892,44
-4.834550027235507,-3.916385726906529,-4.391583188978098,-4.204644035708003,-4.3695208409518145,-6.628183303667301,-3.79436189104739,-4.001044479543754,-3.632575378971773,-4.33957318448641,-4.415136953272573,45
-4.823274248336591,-3.94122786575253,-4.41884749983181,-4.21071308409029,-4.401146737476002,-6.647411194281899,-3.7591108558760924,-4.021085119859215,-3.6691578796877753,-4.348977529301624,-4.38560269287867,46
-4.807938294305851,-3.9638360995685455,-4.442379806256823,-4.211548180589611,-4.428984062515085,-6.645564855826965,-3.7293634998875387,-4.036840351429849,-3.6995225338089073,-4.350588664907735,-4.361774017446932,47
-4.788133733506122,-3.9835837985159266,-4.461486699858673,-4.206398735010168,-4.452294916647098,-6.620721053258891,-3.705960946273591,-4.047541489227784,-3.7226275863403475,-4.343415961039105,-4.344584188067107,48
-4.76345213430024,-3.99984433275602,-4.475474772242899,-4.194514157156169,-4.47034140045008,-6.570956551534075,-3.689744318226116,-4.052419848225147,-3.7374312822872717,-4.326468787430098,-4.33496646582894,49
-4.733485065051044,-4.011991072450178,-4.483650615015035,-4.175143856831815,-4.482385614502063,-6.49434811560891,-3.681554738936973,-4.050706743394062,-3.742891866654859,-4.2987565138150785,-4.333854111822184,50
-4.688623116085665,-4.025527995607558,-4.490553485828444,-4.1431360559725094,-4.494437658904484,-6.370128186127611,-3.6762176566345905,-4.0434936042235945,-3.7434971010256364,-4.252964217637075,-4.338582553302427,51
-4.623458679267342,-4.045191117566086,-4.500580283579309,-4.0966429729724965,-4.511943913182454,-6.189691938194924,-3.6684652524143417,-4.033016124698609,-3.7443762370824536,-4.186448400560997,-4.345450873408762,52
-4.54388602526306,-4.06920186448027,-4.512824061737401,-4.039870012324241,-4.5333208970495225,-5.969360238458027,-3.6589987487685103,-4.020222016534934,-3.7454497549809775,-4.105225568654028,-4.353837817056199,53
-4.455799424739799,-4.095781662504613,-4.52637787377249,-3.977022578520204,-4.556985130219241,-5.7254539535640925,-3.6485193681893797,-4.006058991448395,-3.7466381348768736,-4.015312227983349,-4.36312212915974,54
-4.365093148364546,-4.1231519377936205,-4.540334773154346,-3.9123060760528494,-4.581353132405158,-5.474293950160303,-3.6377283331692336,-3.991474761154822,-3.747861856925806,-3.9227248846161453,-4.372682554634389,55
-4.277661466804284,-4.149534116501798,-4.553787813352743,-3.849925909414642,-4.604841423320827,-5.232201094893832,-3.627326866200357,-3.977417037370042,-3.7490414012834408,-3.8334800446195985,-4.381897838395153,56
-4.199398650725997,-4.173149624783648,-4.5658300478374505,-3.794087483098044,-4.625866522679797,-5.015496254411862,-3.618016189775033,-3.964833531809884,-3.750097248105443,-3.753594214060892,-4.3901467253570345,57
-4.136198970796668,-4.192219888793679,-4.575554530078239,-3.748996201595519,-4.642844950195616,-4.840500295361568,-3.6104975263855446,-3.954671956190174,-3.750949877547478,-3.689083899007208,-4.39680796043504,58
-4.093956697683284,-4.204966334686394,-4.582054313544879,-3.718857469399531,-4.654193225581838,-4.723534084390128,-3.6054720985241775,-3.947880022226741,-3.751519769765211,-3.6459656055257303,-4.401260288544171,59
-4.078566102052826,-4.209610388616297,-4.584422451707145,-3.7078766910025434,-4.6583278685520115,-4.6809184881447194,-3.603641128683214,-3.9454054416354127,-3.7517274049143077,-3.6302558396836417,-4.402882454599437,60
-4.067106866712821,-4.219169496677442,-4.565726788765789,-3.692623747734784,-4.653026637127218,-4.689490327036901,-3.5980048769587554,-3.9411764844049384,-3.752262370048819,-3.631689762078235,-4.399413859619792,61
-4.036003227932809,-4.245115647129122,-4.514981417924967,-3.651222901722295,-4.638637580402778,-4.712756746887105,-3.5827064794209385,-3.929697886207936,-3.753714418271064,-3.635581837149272,-4.3899991018178985,62
-3.99016628657279,-4.283352079373703,-4.440198766159546,-3.5902111286512572,-4.617432654703604,-4.747044102455828,-3.5601614725231037,-3.912782057286038,-3.7558542788091094,-3.641317526727643,-4.376124721899319,63
-3.934507143492768,-4.329782032813552,-4.349391260444392,-3.5161254042078562,-4.5916838163546085,-4.788678748503563,-3.5327853927185906,-3.8922414078808774,-3.7584526808910224,-3.6482822926442373,-4.359277260569616,64
-3.873936899552743,-4.380308746851034,-4.250571327754372,-3.4355027040782717,-4.5636630216807,-4.833987039790804,-3.5029937764607375,-3.869888348234084,-3.761280353744868,-3.6558615967299417,-4.340943258534351,65
-3.8133666556127186,-4.430835460888516,-4.151751395064351,-3.3548800039486872,-4.535642227006792,-4.879295331078045,-3.4732021602028844,-3.84753528858729,-3.7641080265987137,-3.6634409008156474,-4.322609256499085,66
-3.757707512532696,-4.477265414328365,-4.060943889349197,-3.280794279505286,-4.509893388657796,-4.9209299771257795,-3.445826080398371,-3.8269946391821295,-3.766706428680626,-3.6704056667322407,-4.305761795169382,67
-3.7118705711726774,-4.5155018465729455,-3.9861612375837754,-3.2197825064342487,-4.488688462958622,-4.955217332694502,-3.4232810735005357,-3.810078810260231,-3.768846289218671,-3.676141356310612,-4.291887415250802,68
-3.680766932392665,-4.541447997024625,-3.935415866742954,-3.17838166042176,-4.4742994062341825,-4.978483752544707,-3.407982675962719,-3.798600212063229,-3.7702983374409165,-3.6800334313816494,-4.282472657448909,69
-3.6693076970526604,-4.5510071050857706,-3.916720203801599,-3.1631287171540006,-4.468998174809389,-4.987055591436888,-3.4023464242382606,-3.794371254832755,-3.770833302575428,-3.681467353776242,-4.279004062469264,70
-3.659621407557265,-4.546902168525341,-3.906692082216493,-3.156333087510023,-4.466695074583282,-4.979563702729845,-3.39734998491191,-3.790728130531836,-3.7713950438064847,-3.6814075967109856,-4.2751769183730115,71
-3.6333300503554775,-4.535760197861316,-3.879472895056918,-3.1378878070477967,-4.460443802540991,-4.9592285762392985,-3.3837882210261014,-3.780839650286485,-3.7729197700050667,-3.681245398962431,-4.26478895582604,72
-3.5945848923738954,-4.519340451619595,-3.8393604087164923,-3.110705288471885,-4.451231401636561,-4.929261021411126,-3.3638024637206994,-3.766267153082809,-3.775166734929293,-3.6810063707014042,-4.249480379441029,73
-3.547537200539119,-4.499402188326078,-3.7906523895888333,-3.0776979444868497,-4.440044914824041,-4.892871847691202,-3.3395340441355685,-3.7485719779069187,-3.7778951923372825,-3.6807161220987292,-4.230891393830659,74
-3.4963382417777433,-4.477704666506661,-3.737646604067557,-3.0417781877972523,-4.427871385057474,-4.853271864525402,-3.3131242934105734,-3.729315463744919,-3.780864395987153,-3.6804002633252297,-4.21066220360761,75
-3.445139283016368,-4.456007144687245,-3.6846408185462804,-3.005858431107655,-4.415697855290907,-4.8136718813596024,-3.2867145426855777,-3.71005894958292,-3.783833599637024,-3.68008440455173,-4.190433013384561,76
-3.3980915911815908,-4.4360688813937275,-3.6359327994186215,-2.9728510871226193,-4.404511368478387,-4.777282707639679,-3.262446123100447,-3.6923637744070286,-3.786562057045013,-3.6797941559490543,-4.171844027774191,77
-3.359346433200009,-4.419649135152007,-3.5958203130781956,-2.9456685685467074,-4.395298967573957,-4.747315152811505,-3.242460365795045,-3.6777912772033527,-3.7888090219692394,-3.6795551276880274,-4.15653545138918,78
-3.333055075998222,-4.408507164487982,-3.568601125918622,-2.9272232880844817,-4.389047695531666,-4.72698002632096,-3.228898601909236,-3.667902796958002,-3.790333748167822,-3.6793929299394734,-4.1461474888422085,79
-3.3233687865028267,-4.404402227927552,-3.5585730043335153,-2.920427658440504,-4.386744595305559,-4.719488137613917,-3.2239021625828856,-3.6642596726570833,-3.790895489398878,-3.679333172874217,-4.142320344745956,80
-3.3145191973981505,-4.4017224253371285,-3.5535835902200588,-2.9160649062082107,-4.384142559544445,-4.714743290349493,-3.221012241335728,-3.6605827802190567,-3.7938181303692478,-3.682898128601616,-4.151220659277427,81
-3.29049888411403,-4.394448675448838,-3.540040894769249,-2.9042231501491296,-4.377079891049997,-4.701864419203201,-3.213168169379157,-3.6506026436015575,-3.8017510130031087,-3.6925744370045557,-4.175378655862846,82
-3.255100527695325,-4.383729465087146,-3.520083238315424,-2.8867721412199567,-4.366671748005544,-4.682885030145505,-3.2016084843905257,-3.6358950738494524,-3.8134415768845873,-3.706834259914151,-4.210979913988727,83
-3.2121168091868992,-4.3707132810765215,-3.4958489411929223,-2.8655816303773904,-4.354033288594424,-4.659838629146877,-3.1875717240471886,-3.6180358820076117,-3.8276372615978125,-3.7241497591615174,-4.254210013141583,84
-3.165340409633611,-4.356548610241429,-3.469476323736082,-2.8425213685781268,-4.340279670999969,-4.63475872217778,-3.1722964260264974,-3.5986008791209017,-3.8430855067269096,-3.7429930965777682,-4.301254532807927,85
-3.1185640100803225,-4.3423839394063375,-3.4431037062792416,-2.8194611067788626,-4.326526053405515,-4.609678815208684,-3.1570211280058063,-3.5791658762341916,-3.8585337518560068,-3.7618364339940196,-4.348299052474271,86
-3.0755802915718964,-4.329367755395712,-3.41886940915674,-2.798270595936296,-4.313887593994394,-4.586632414210055,-3.1429843676624687,-3.5613066843923504,-3.8727294365692306,-3.779151933241385,-4.391529151627125,87
-3.0401819351531922,-4.318648545034021,-3.398911752702915,-2.7808195870071235,-4.303479450949943,-4.567653025152361,-3.1314246826738374,-3.5465991146402462,-3.88442000045071,-3.793411756150981,-4.4271304097530075,88
-3.0161616218690717,-4.31137479514573,-3.385369057252105,-2.7689778309480424,-4.296416782455494,-4.5547741540060684,-3.123580610717267,-3.5366189780227466,-3.8923528830845706,-3.803088064553921,-4.451288406338428,89
-3.0073120327643954,-4.308694992555307,-3.380379643138649,-2.764615078715749,-4.29381474669438,-4.550029306741645,-3.120690689470109,-3.5329420855847204,-3.8952755240549406,-3.8066530202813196,-4.460188720869898,90
-3.0022541701612653,-4.304103375249014,-3.3739060178058313,-2.7666073152144564,-4.283149255509252,-4.534070071348427,-3.121120448921029,-3.5341833393112743,-3.901078519230936,-3.8120512334905796,-4.465609903662692,91
-2.988525685952769,-4.2916404139890725,-3.356334749045325,-2.7720148142823766,-4.254200065149616,-4.490752146709695,-3.122286938859241,-3.537552456569063,-3.9168295061372094,-3.8267035264871425,-4.480324542671704,92
-2.968294235540248,-4.273273944763896,-3.3304402477140527,-2.7799837602772057,-4.211538100409101,-4.426915205136825,-3.1240059766629207,-3.5425174714752767,-3.94004148684119,-3.8482963793241822,-4.502009273842879,93
-2.9437274743250446,-4.250971803561897,-3.2989969246689372,-2.7896603375566422,-4.159734286081333,-4.349398918941199,-3.1260933797102473,-3.5485464181471094,-3.9682274634103103,-3.8745162720548736,-4.528340733122165,94
-2.916993057708499,-4.226701826371485,-3.264779190766899,-2.800190730478381,-4.103359546959938,-4.265042960434194,-3.128364965379396,-3.55510733070175,-3.9989004379119995,-3.90304968473239,-4.556995556455504,95
-2.890258641091954,-4.202431849181075,-3.2305614568648617,-2.8107211234001204,-4.046984807838543,-4.180687001927188,-3.130636551048545,-3.5616682432563906,-4.029573412413689,-3.9315830974099075,-4.585650379788843,96
-2.8656918798767497,-4.180129707979075,-3.199118133819745,-2.8203977006795564,-3.995180993510774,-4.103170715731561,-3.132723954095871,-3.567697189928223,-4.057759388982809,-3.957802990140599,-4.611981839068128,97
-2.8454604294642287,-4.161763238753899,-3.1732236324884733,-2.8283666466743855,-3.952519028770259,-4.039333774158691,-3.1344429918995513,-3.572662204834437,-4.08097136968679,-3.9793958429776386,-4.633666570239304,98
-2.831731945255733,-4.149300277493959,-3.1556523637279676,-2.833774145742306,-3.9235698384106246,-3.9960158495199587,-3.1356094818377627,-3.5760313220922257,-4.096722356593063,-3.9940481359742015,-4.648381209248315,99
-2.8266740826526027,-4.144708660187664,-3.1491787383951495,-2.835766382241013,-3.9129043472254956,-3.9800566141267417,-3.1360392412886826,-3.577272575818779,-4.102525351769058,-3.999446349183461,-4.65380239204111,100
-2.8210397147896242,-4.131881131821997,-3.1494320099064357,-2.8380550777431997,-3.9018073939206563,-3.9670315725196637,-3.138616451283524,-3.57969319088555,-4.106102083224603,-4.003888746648357,-4.657468432263073,101
-2.8057464305901108,-4.097063554829471,-3.150119461151355,-2.8442672512491347,-3.871687092093234,-3.9316778881575942,-3.1456117355552373,-3.5862634317810698,-4.115810354318227,-4.015946682624504,-4.667419112865544,102
-2.7832089591381957,-4.0457534413668,-3.151132547196499,-2.853422033257881,-3.8272992788738756,-3.879577721729282,-3.1559205755346036,-3.5959458920481513,-4.130117280140407,-4.033716272484088,-4.682083273753396,103
-2.755842029518014,-3.983448303590703,-3.1523627231084603,-2.864538554268502,-3.773399791393227,-3.816313233923475,-3.1684384526524063,-3.6077031652296085,-4.147489975781627,-4.055293631599298,-4.699889754831504,104
-2.7260603708136983,-3.915645653657889,-3.1537014439538296,-2.8766359447800594,-3.714744466781932,-3.7474665854289197,-3.182060848339426,-3.6204978448682525,-4.166395556332366,-4.0787748753423205,-4.719267396004737,105
-2.6962787121093825,-3.847843003725075,-3.155040164799199,-2.8887333352916174,-3.656089142170636,-3.6786199369343633,-3.1956832440264464,-3.633292524506897,-4.185301136883105,-4.102256119085343,-4.738645037177972,106
