C1,C2,C3,time
-4.441178160316694,-3.852916770703144,-3.9749523344390063,10
-4.445401015485168,-3.850478759179044,-3.972194176166043,11
-4.451207441341823,-3.8471264933334064,-3.9684017085407213,12
-4.45820154521461,-3.8430885367466145,-3.96383350890113,13
-4.465987434431489,-3.8385934529990546,-3.958748154585359,14
-4.474169216320413,-3.8338698056711102,-3.9534042229314976,15
-4.482350998209336,-3.8291461583431663,-3.9480602912776344,16
-4.490136887426215,-3.8246510745956064,-3.94297493696186,17
-4.497130991299003,-3.820613118008816,-3.938406737322263,18
-4.502937417155658,-3.817260852163177,-3.934614269696932,19
-4.507160272324133,-3.814822840639077,-3.9318561114239574,20
-4.510775945860611,-3.812540072692373,-3.9290998978161253,21
-4.514981350896569,-3.8095465643881656,-3.9252017735954814,22
-4.519711380872908,-3.8059104195207034,-3.920253080214002,23
-4.524900929230529,-3.8016997418842347,-3.9143451591236667,24
-4.530484889410329,-3.796982635273007,-3.9075693517764516,25
-4.536398154853208,-3.791827203481268,-3.9000169996243343,26
-4.5425756190000675,-3.7863015503032664,-3.8917794441192943,27
-4.548952175291805,-3.780473779533251,-3.8829480267133074,28
-4.55546271716932,-3.7744119949654684,-3.8736140888583517,29
-4.5620421380735134,-3.768184300394167,-3.8638689720064052,30
-4.568625331445285,-3.7618587996135955,-3.8538040176094452,31
-4.575147190725533,-3.755503596418001,-3.8435105671194485,32
-4.581542609355161,-3.7491867946016333,-3.8330799619883957,33
-4.5877464807750625,-3.7429764979587388,-3.822603543668261,34
-4.593693698426141,-3.736940810283566,-3.812172653611024,35
-4.599319155749295,-3.731147835370363,-3.8018786332686614,36
-4.604557746185425,-3.725665677013379,-3.7918128240931517,37
-4.609344363175429,-3.7205624390068595,-3.7820665675364715,38
-4.613613900160209,-3.7159062251450545,-3.772731205050599,39
-4.617301250580662,-3.711765139222212,-3.763898078087513,40
-4.620341307877691,-3.70820728503258,-3.7556585280991888,41
-4.622668965492192,-3.705300766370406,-3.7481038965376063,42
-4.624219116865065,-3.703113687029938,-3.7413255248547412,43
-4.624926655437213,-3.701714150805424,-3.7354147545025724,44
-4.624726474649533,-3.701170261491114,-3.7304629269330776,45
-4.623553467942925,-3.7015501228812533,-3.7265613835982334,46
-4.621342528758287,-3.702921838770091,-3.723801465950018,47
-4.618028550536521,-3.705353512951876,-3.722274515440409,48
-4.613546426718527,-3.7089132492208554,-3.7220718735213847,49
-4.607831050745204,-3.713669151371278,-3.7232848816449224,50
-4.599126475940026,-3.721035211678852,-3.7259581356497224,51
-4.586482604507688,-3.731734817527079,-3.7298411834377108,52
-4.571043103210914,-3.7448001653719,-3.7345827945557044,53
-4.5539516388124275,-3.759263451669253,-3.739831738550518,54
-4.536351878074952,-3.7741568728750767,-3.745236784968968,55
-4.519387487761213,-3.788512625445312,-3.750446703357871,56
-4.504202134633932,-3.801362905835897,-3.755110263264041,57
-4.491939485455835,-3.8117399105027707,-3.7588762342342954,58
-4.483743206989646,-3.818675835901873,-3.7613933858154494,59
-4.480756965998089,-3.8212028784891428,-3.76231048755432,60
-4.472024195733375,-3.822104204013977,-3.763091948775182,61
-4.448320962157722,-3.8245506590099563,-3.7652130578032357,62
-4.413389881098865,-3.828155961109294,-3.7683389026866836,63
-4.3709735683845405,-3.832533827944205,-3.772134571473728,64
-4.324814639842481,-3.837297977146901,-3.77626515221257,65
-4.278655711300421,-3.8420621263495978,-3.780395732951413,66
-4.236239398586095,-3.8464399931845077,-3.784191401738457,67
-4.201308317527238,-3.8500452952838455,-3.787317246621905,68
-4.177605083951586,-3.852491750279825,-3.789438355649959,69
-4.168872313686872,-3.8533930758046595,-3.7902198168708208,70
-4.167719973271656,-3.855156329558785,-3.7915468638674517,71
-4.164592192144639,-3.859942304034268,-3.7951488485725915,72
-4.159982830483772,-3.8669953190507695,-3.800457036559114,73
-4.154385748467005,-3.8755596944279507,-3.806902693399892,74
-4.148294806272288,-3.884879749985471,-3.8139170846677968,75
-4.142203864077572,-3.894199805542991,-3.8209314759357023,76
-4.136606782060804,-3.902764180920172,-3.8273771327764794,77
-4.131997420399937,-3.9098171959366734,-3.8326853207630016,78
-4.128869639272921,-3.9146031704121564,-3.836287305468142,79
