Var1.1.x,Var1.2.x,zmatrix,id,Var1.1.y,Var1.2.y,pmatrix,Var1.1.x.x,Var1.2.x.x,omatrix,Var1.1.y.y,Var1.2.y.y,cmatrix
rm1.C1,rm1.C2,-6.6040481755848255,rm1.C1_rm1.C2,rm1.C1,rm1.C2,10.397853789378516,rm1.C1,rm1.C2,0,rm1.C1,rm1.C2,0.1936094953045573
rm1.C1,rm1.C3,-9.929815975772897,rm1.C1_rm1.C3,rm1.C1,rm1.C3,22.51028760659611,rm1.C1,rm1.C3,0,rm1.C1,rm1.C3,0.6677257540360174
rm1.C1,rm1.C4,-8.79362387308186,rm1.C1_rm1.C4,rm1.C1,rm1.C4,17.839196092288688,rm1.C1,rm1.C4,0,rm1.C1,rm1.C4,0.4287947212793428
rm1.C1,rm1.C5,-15.626229244325819,rm1.C1_rm1.C5,rm1.C1,rm1.C5,54.316479788056135,rm1.C1,rm1.C5,0,rm1.C1,rm1.C5,-0.7120155870644651
rm1.C1,rm2.C1,2.9026701885629658,rm1.C1_rm2.C1,rm1.C1,rm2.C1,2.431802896829712,rm1.C1,rm2.C1,0.45454545454545453,rm1.C1,rm2.C1,0.8708066001187705
rm1.C1,rm2.C2,0.7332016722307327,rm1.C1_rm2.C2,rm1.C1,rm2.C2,0.3340107618866706,rm1.C1,rm2.C2,0.2777777777777778,rm1.C1,rm2.C2,0.8262351047533578
rm1.C1,rm2.C3,-1.0556241810602083,rm1.C1_rm2.C3,rm1.C1,rm2.C3,0.5358981986706896,rm1.C1,rm2.C3,0.2327790973871734,rm1.C1,rm2.C3,0.072863770751186
rm1.C1,rm2.C4,-0.9663857624528243,rm1.C1_rm2.C4,rm1.C1,rm2.C4,0.47644707700994104,rm1.C1,rm2.C4,0.1111111111111111,rm1.C1,rm2.C4,-0.04955960294039441
rm1.C1,rm2.C5,-2.317880143769,rm1.C1_rm2.C5,rm1.C1,rm2.C5,1.689182769556918,rm1.C1,rm2.C5,0.06451612903225806,rm1.C1,rm2.C5,-0.21023089202286682
rm1.C1,rm2.C6,0.521000601059626,rm1.C1_rm2.C6,rm1.C1,rm2.C6,0.22013929521239428,rm1.C1,rm2.C6,0.3076923076923077,rm1.C1,rm2.C6,0.4338180297623756
rm1.C1,rm2.C7,-0.8210970059135445,rm1.C1_rm2.C7,rm1.C1,rm2.C7,0.38553411405536336,rm1.C1,rm2.C7,0.125,rm1.C1,rm2.C7,0.014335974054191625
rm1.C1,rm2.C8,1.8597099764414724,rm1.C1_rm2.C8,rm1.C1,rm2.C8,1.2011659415588147,rm1.C1,rm2.C8,0.38235294117647056,rm1.C1,rm2.C8,0.33564365355977777
rm1.C1,rm2.C9,-0.30375853288697097,rm1.C1_rm2.C9,rm1.C1,rm2.C9,0.11843740411038672,rm1.C1,rm2.C9,0.21428571428571427,rm1.C1,rm2.C9,0.10420348093526344
rm1.C1,rm2.C10,-1.153602979216327,rm1.C1_rm2.C10,rm1.C1,rm2.C10,0.604388872322649,rm1.C1,rm2.C10,0.1,rm1.C1,rm2.C10,-0.5668373867627761
rm1.C1,rm2.C11,0.7369275883063865,rm1.C1_rm2.C11,rm1.C1,rm2.C11,0.3361423556899096,rm1.C1,rm2.C11,0.3333333333333333,rm1.C1,rm2.C11,0.43938876319896747
rm1.C1,rm2.C12,-1.563056427321167,rm1.C1_rm2.C12,rm1.C1,rm2.C12,0.9279732895354738,rm1.C1,rm2.C12,0.07142857142857142,rm1.C1,rm2.C12,-0.4592924893707191
rm1.C1,rm3.C1,1.7722005974914583,rm1.C1_rm3.C1,rm1.C1,rm3.C1,1.1171268886247325,rm1.C1,rm3.C1,0.38461538461538464,rm1.C1,rm3.C1,0.6336925098643219
rm1.C1,rm3.C2,-0.37600404277732513,rm1.C1_rm3.C2,rm1.C1,rm3.C2,0.15063348459105358,rm1.C1,rm3.C2,0.23214285714285715,rm1.C1,rm3.C2,0.570492640126781
rm1.C1,rm3.C3,1.5292101157604767,rm1.C1_rm3.C3,rm1.C1,rm3.C3,0.8988980999026754,rm1.C1,rm3.C3,0.2898550724637681,rm1.C1,rm3.C3,0.7699511795297863
rm1.C1,rm3.C4,-2.309029442560344,rm1.C1_rm3.C4,rm1.C1,rm3.C4,1.6789829335547797,rm1.C1,rm3.C4,0.09090909090909091,rm1.C1,rm3.C4,-0.13922613327144684
rm1.C1,rm3.C5,-0.9941687426950976,rm1.C1_rm3.C5,rm1.C1,rm3.C5,0.4946590788730119,rm1.C1,rm3.C5,0.13333333333333333,rm1.C1,rm3.C5,0.5832026418495443
rm1.C1,rm3.C6,-0.6827637294730763,rm1.C1_rm3.C6,rm1.C1,rm3.C6,0.3056087967366592,rm1.C1,rm3.C6,0.15384615384615385,rm1.C1,rm3.C6,-0.21292822174542536
