C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,time
-4.669690119267342,-4.948047686406574,-5.465311723081803,-4.286203573221679,-5.0492983401758735,-3.6273730299262876,-5.136633214022073,-4.534710150201289,-5.731976314950275,-4.76019718936146,-4.9786282523372805,-3.794078308378396,-4.899908653183327,-3.6316989065139804,-3.314534964124051,-4.667093226851165,-4.13004056760102,-4.981885074377781,-3.4667412767826042,10
-4.630679887923635,-4.9527015925239715,-5.43675445111651,-4.282253563008917,-5.073681764281709,-3.6292319175098275,-5.167596498874189,-4.511555698353922,-5.733248418431491,-4.742559214836687,-4.959598256096022,-3.7875025100678945,-4.8331958485619015,-3.632803823574584,-3.309655490722163,-4.645557235101903,-4.111949561611234,-5.013514524991677,-3.4627969154270324,11
-4.597489969870946,-4.956324389759924,-5.4102395006837725,-4.278730792177762,-5.094800344245086,-3.6309724406429345,-5.1962628342189605,-4.490659061684387,-5.737384028700689,-4.727578268941269,-4.942959477736047,-3.781571866404914,-4.776103454506145,-3.633549218020617,-3.305375307646048,-4.627220944394251,-4.095192631723341,-5.041494646285273,-3.459077542890196,12
-4.570120365109274,-4.958916078114431,-5.38576687178359,-4.275635260728213,-5.112654080066003,-3.6325945993256075,-5.222632220056392,-4.472020240192684,-5.744383145757869,-4.715254351675199,-4.9287119172573535,-3.7762863773894546,-4.728631471016058,-3.633935089852078,-3.3016944148957035,-4.612084354728207,-4.07976977793734,-5.065825438258569,-3.455583159172093,13
-4.54857107363862,-4.960476657587494,-5.363336564415963,-4.272966968660271,-5.1272429717444625,-3.634098393557848,-5.2467046563864805,-4.455639233878815,-5.754245769603033,-4.705587463038483,-4.916855574659944,-3.771646043021517,-4.690779898091642,-3.633961439068968,-3.298612812471132,-4.600147466103774,-4.0656810002532335,-5.0865069009115675,-3.4523137642727253,14
-4.532842095458982,-4.961006128179112,-5.342948578580895,-4.270725915973938,-5.138567019280462,-3.635483823339656,-5.268480143209227,-4.4415160427427764,-5.766971900236179,-4.698577603031119,-4.907390449943817,-3.7676508633011006,-4.662548735732896,-3.6336282656712875,-3.2961305003723322,-4.59141027852095,-4.052926298671018,-5.103539034244267,-3.4492693581920912,15
-4.522933430570363,-4.960504489889286,-5.324602914278382,-4.268912102669213,-5.146626222674004,-3.6367508886710316,-5.287958680524632,-4.429650666784571,-5.782561537657307,-4.694224771653107,-4.900316543108971,-3.7643008382282064,-4.64393798393982,-3.632935569659035,-3.2942474785993046,-4.585872791979736,-4.041505673190696,-5.116921838256667,-3.4464499409301923,16
-4.51884507897276,-4.958971742718015,-5.30829957150843,-4.2675255287460985,-5.1514205819250884,-3.6378995895519743,-5.305140268332697,-4.420043106004199,-5.801014681866419,-4.692528968904448,-4.89563385415541,-3.7615959678028332,-4.6349476427124126,-3.631883351032212,-3.2929637471520494,-4.583535006480133,-4.031419123812267,-5.126655312948769,-3.443855512487028,17
-4.520577040666176,-4.956407886665301,-5.294038550271036,-4.266566194204592,-5.152950097033713,-3.6389299259824845,-5.32002490663342,-4.4126933604016605,-5.822331332863514,-4.693490194785141,-4.89334238308313,-3.759536252024982,-4.635577712050677,-3.6304716097908174,-3.292279306030567,-4.5843969220221394,-4.02266665053573,-5.132739458320572,-3.4414860728625984,18
-4.528129315650608,-4.952812921731141,-5.2818198505662,-4.266034099044697,-5.151214767999879,-3.6398418979625635,-5.332612595426801,-4.407601429976954,-5.84651149064859,-4.697108449295185,-4.893442129892134,-3.758121690894652,-4.645828191954611,-3.6287003459348512,-3.2921941552348555,-4.588458538605756,-4.015248253361086,-5.1351742743720745,-3.4393416220569026,19
