C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-6.635811117690003,-6.613566610896834,-6.923632988196087,-7,-1.0807297740569684,-6.641688385925083,-6.795939417967691,-2.154242368224611,-6.885267778436044,10
-6.515853272408677,-6.51157699297342,-6.770403310116327,-6.756186680317007,-1.2585210995599234,-6.5003806796411565,-6.599686470003017,-2.245571555104923,-6.678431771547546,11
-6.350911235146853,-6.3713412683287265,-6.559712502756659,-6.420943365752892,-1.5029841721264858,-6.306082583500756,-6.3298386665515896,-2.3711491870653516,-6.39403226207586,12
-6.152231053899656,-6.202420963643072,-6.305925848437057,-6.017127555027934,-1.797451054990755,-6.072041694968002,-6.004794721485096,-2.522413152835868,-6.051460125666783,13
-5.931058776662209,-6.014377605596778,-6.023408629477503,-5.567596746862417,-2.125253811386828,-5.811505611507011,-5.642953348675228,-2.6908013411464435,-5.670106237966113,14
-5.69864045142964,-5.816772720870164,-5.726526128197971,-5.095208439976617,-2.469724504548803,-5.537721930581901,-5.262713261993669,-2.867751640727048,-5.269361474619647,15
-5.466222126197069,-5.619167836143548,-5.429643626918439,-4.622820133090818,-2.8141951977107778,-5.263938249656791,-4.882473175312111,-3.044701940307653,-4.868616711273179,16
-5.245049848959623,-5.431124478097255,-5.1471264079588845,-4.1732893249253,-3.1419979541068512,-5.0034021661958,-4.520631802502242,-3.213090128618228,-4.487262823572508,17
-5.046369667712427,-5.262204173411601,-4.893339753639285,-3.7694735142003433,-3.43646483697112,-4.769361277663046,-4.195587857435749,-3.364354094388745,-4.144690687163432,18
-4.8814276304506015,-5.121968448766906,-4.682648946279617,-3.434230199636228,-3.680927909537682,-4.575063181522645,-3.9257400539843204,-3.4899317263491736,-3.8602911776917455,19
-4.761469785169275,-5.019978830843493,-4.529419268199859,-3.1904168799532346,-3.8587192350406374,-4.433755475238718,-3.729487106019645,-3.5812609132294853,-3.6534551708032446,20
-4.675720477289814,-4.947733366292781,-4.417278784023283,-3.0125608745285373,-3.9888837415145777,-4.330299823272364,-3.5862397550020804,-3.647944395402199,-3.502466432232958,21
-4.6052626622739945,-4.88976361450588,-4.319776949256745,-2.859090140989493,-4.102156436603371,-4.24024154969478,-3.4624583473052337,-3.7056079981856547,-3.371962179492854,22
-4.549130303177547,-4.845181371272637,-4.236161132545587,-2.7287131354316605,-4.199404502955031,-4.162853741385223,-3.3571160041706647,-3.7547242377285555,-3.260863465894139,23
-4.506357363056207,-4.8130984323828985,-4.165678702535154,-2.6201383139505956,-4.281495123217569,-4.097409485222954,-3.2691858468399335,-3.7957656301796074,-3.1680913447480203,24
-4.475977804965706,-4.792626593626513,-4.10757702787079,-2.5320741326418577,-4.349295480038996,-4.043181868087234,-3.197640996554601,-3.8292046916875115,-3.0925668693657076,25
-4.457025591961776,-4.782877650793325,-4.061103477197835,-2.4632290476010024,-4.403672756067324,-3.9994439768573202,-3.141454574556226,-3.8555139384009722,-3.0332110930584055,26
-4.448534687100155,-4.782963399673187,-4.02550541916164,-2.412311514923589,-4.445494133950565,-3.9654688984124755,-3.0995997020863704,-3.875165886468695,-2.988945069137324,27
-4.449539053436571,-4.791995636055943,-4.000030222407544,-2.378029990705175,-4.475626796336732,-3.940529719631957,-3.071049500386594,-3.8886330520393813,-2.95868985091367,28
-4.45907265402676,-4.80908615573144,-3.9839252555808913,-2.359092931041316,-4.494937925873835,-3.923899527395026,-3.054777090698455,-3.896387951261736,-2.9413664916986506,29
-4.476169451926453,-4.833346754489527,-3.9764378873270276,-2.354208792027571,-4.504294705209886,-3.9148514085809416,-3.0497555942635164,-3.8989031002844623,-2.935896044803473,30
-4.499863410191385,-4.863889228120053,-3.976815486291296,-2.362086029759498,-4.504564316992896,-3.9126584500689647,-3.0549581323233372,-3.896651015256264,-2.9411995635393455,31
