C1,C2,C3,C4,C5,C6,time
-6.331263198801817,-6.976373228367661,-6.597947369799711,-6.942702226455076,-1.5570352018623255,-6.882652069620184,10
-6.232215066491811,-6.821989257111466,-6.411513873418019,-6.810273656553443,-1.7263312476639439,-6.68649398845271,11
-6.096023884565555,-6.609711296634199,-6.155167815893193,-6.6281843729387,-1.9591133106411687,-6.416776626847444,12
-5.931975415427107,-6.354012844241127,-5.846387337511015,-6.408849554039122,-2.2395098865000986,-6.091889804913828,13
-5.749355421480536,-6.069367397237519,-5.50265057855727,-6.16468437828299,-2.5516494709468316,-5.730223342761318,14
-5.557449665129901,-5.7702484529286435,-5.141435679317741,-5.908104024098579,-2.8796605596874665,-5.350167060499357,15
-5.365543908779265,-5.471129508619767,-4.780220780078212,-5.651523669914167,-3.207671648428102,-4.9701107782373954,16
-5.182923914832693,-5.1864840616161585,-4.436484021124468,-5.407358494158035,-3.519811232874835,-4.608444316084884,17
-5.018875445694247,-4.930785609223086,-4.127703542742291,-5.188023675258458,-3.800207808733765,-4.283557494151269,18
-4.88268426376799,-4.718507648745818,-3.8713574852174633,-5.005934391643714,-4.032989871710988,-4.013840132546001,19
-4.7836361314579845,-4.56412367748962,-3.6849239888357714,-4.87350582174208,-4.202285917512608,-3.817682051378526,20
-4.709865838059006,-4.451467305857942,-3.5489837520785854,-4.777733561283239,-4.3260289754938075,-3.674409080609081,21
-4.643087143823809,-4.354184411309852,-3.4318012894809713,-4.696726153326717,-4.433301576489287,-3.550408411542736,22
-4.582954267593425,-4.271466891734055,-3.3323804654092517,-4.629568197295556,-4.524956468424413,-3.444661906306187,23
-4.5291214282088825,-4.202506645019253,-3.2497251442297515,-4.575344292612803,-4.601846399224555,-3.356151427026134,24
-4.481242844511215,-4.146495569054149,-3.182839190308796,-4.533139038701501,-4.664824116815079,-3.283858835829276,25
-4.43897273534145,-4.1026255617274465,-3.1307264680127065,-4.5020370349846965,-4.714742369121349,-3.2267659948423093,26
-4.401965319540621,-4.070088520927851,-3.0923908417078083,-4.481122880885432,-4.752453904068736,-3.183854766191935,27
-4.369874815949759,-4.0480763445440635,-3.066836175760426,-4.469481175826756,-4.778811469582606,-3.1541070120048498,28
-4.342355443409891,-4.035780930464787,-3.053066334536882,-4.466196519231709,-4.794667813588324,-3.1365045944077523,29
-4.3190614207620515,-4.032394176578725,-3.050085182403502,-4.4703535105233385,-4.80087568401126,-3.130029375527342,30
-4.29964696684727,-4.037107980774582,-3.0568965837266084,-4.481036749124688,-4.798287828776778,-3.1336632174903167,31
-4.283766300506576,-4.0491142409410585,-3.072504402872526,-4.497330834458802,-4.787756995810246,-3.146387982423375,32
-4.271073640581004,-4.067604854966863,-3.095912504207579,-4.518320365948728,-4.770135933037034,-3.167185532453216,33
-4.26122320591158,-4.0917717207406925,-3.126124752098091,-4.543089943017507,-4.746277388382504,-3.1950377297065375,34
-4.253869215339337,-4.120806736151254,-3.1621450109103857,-4.570724165088185,-4.717034109772025,-3.2289264363100374,35
-4.248665887705307,-4.153901799087249,-3.202977145010787,-4.600307631583807,-4.683258845130966,-3.267833514390416,36
-4.24526744185052,-4.190248807437383,-3.24762501876562,-4.63092494192742,-4.645804342384691,-3.3107408260743703,37
-4.243328096616004,-4.229039659090358,-3.2950924965412076,-4.661660695542064,-4.605523349458569,-3.356630233488599,38
