ID,rank,mean,variable,value,average,cluster
8095,57,2.869747143571816e-4,3,2.438864384476165e-4,1.4074277916532566e-6,12
97991,627,4.346985619957836e-4,11,5.491195141729042e-4,1.4074277916532566e-6,12
63614,424,3.4669628468477734e-4,14,7.105339092816339e-5,1.4074277916532566e-6,12
90923,584,7.509092103893013e-4,3,8.901340474986848e-4,1.4074277916532566e-6,12
107331,678,5.888714115577871e-4,5,0.00145813650781249,1.4074277916532566e-6,12
107331,678,5.888714115577871e-4,9,0.00110307106852255,1.4074277916532566e-6,12
63614,424,3.4669628468477734e-4,5,9.078690180112532e-4,1.4074277916532566e-6,12
32931,224,1.0580130779200708e-4,7,2.780057967965467e-4,1.4074277916532566e-6,12
61787,414,2.6886934589363896e-4,13,2.592112894208703e-4,1.4074277916532566e-6,12
32931,224,1.0580130779200708e-4,18,0,1.4074277916532566e-6,12
27537,197,4.08920759184119e-4,11,5.500668163825181e-4,1.4074277916532566e-6,12
90923,584,7.509092103893013e-4,8,0.001466695149925,1.4074277916532566e-6,12
90923,584,7.509092103893013e-4,4,1.33764935027755e-4,1.4074277916532566e-6,12
32931,224,1.0580130779200708e-4,2,3.730146094685704e-5,1.4074277916532566e-6,12
38719,268,7.25933180494514e-4,10,0.00101842001198045,1.4074277916532566e-6,12
97991,627,4.346985619957836e-4,7,0.00115925197119795,1.4074277916532566e-6,12
27537,197,4.08920759184119e-4,3,4.965198588648733e-4,1.4074277916532566e-6,12
27537,197,4.08920759184119e-4,15,4.309466481893161e-6,1.4074277916532566e-6,12
38719,268,7.25933180494514e-4,14,1.4508993949071533e-4,1.4074277916532566e-6,12
27537,197,4.08920759184119e-4,9,4.429814743394385e-4,1.4074277916532566e-6,12
32931,224,1.0580130779200708e-4,6,3.337509377718619e-4,1.4074277916532566e-6,12
32931,224,1.0580130779200708e-4,4,1.0612347243899382e-5,1.4074277916532566e-6,12
61787,414,2.6886934589363896e-4,5,4.6490610005994585e-4,1.4074277916532566e-6,12
8095,57,2.869747143571816e-4,4,9.797911292623384e-5,1.4074277916532566e-6,12
90923,584,7.509092103893013e-4,12,8.584067044474908e-4,1.4074277916532566e-6,12
107331,678,5.888714115577871e-4,18,2.216698771853879e-6,1.4074277916532566e-6,12
8095,57,2.869747143571816e-4,18,3.1667125312198273e-7,1.4074277916532566e-6,12
38719,268,7.25933180494514e-4,17,8.673212367763214e-5,1.4074277916532566e-6,12
8095,57,2.869747143571816e-4,17,5.940556416276174e-5,1.4074277916532566e-6,12
97991,627,4.346985619957836e-4,6,0.00143925168365662,1.4074277916532566e-6,12
63614,424,3.4669628468477734e-4,7,8.310655913889046e-4,1.4074277916532566e-6,12
63614,424,3.4669628468477734e-4,13,1.1697889097044876e-4,1.4074277916532566e-6,12
27537,197,4.08920759184119e-4,2,1.1460738725701004e-4,1.4074277916532566e-6,12
90923,584,7.509092103893013e-4,9,0.00108790047008627,1.4074277916532566e-6,12
97991,627,4.346985619957836e-4,10,5.595594721089813e-4,1.4074277916532566e-6,12
63614,424,3.4669628468477734e-4,18,6.333425062439655e-7,1.4074277916532566e-6,12
90923,584,7.509092103893013e-4,5,0.0021422332950895,1.4074277916532566e-6,12
63614,424,3.4669628468477734e-4,9,5.137776003754218e-4,1.4074277916532566e-6,12
63614,424,3.4669628468477734e-4,16,4.7697888909782195e-5,1.4074277916532566e-6,12
32931,224,1.0580130779200708e-4,11,1.4493723807093903e-4,1.4074277916532566e-6,12
38719,268,7.25933180494514e-4,16,6.390294091118256e-5,1.4074277916532566e-6,12
107331,678,5.888714115577871e-4,3,5.8681958449263e-4,1.4074277916532566e-6,12
63614,424,3.4669628468477734e-4,15,2.4625522753675205e-6,1.4074277916532566e-6,12
97991,627,4.346985619957836e-4,14,1.925492654923512e-5,1.4074277916532566e-6,12
61787,414,2.6886934589363896e-4,4,6.169969327848477e-5,1.4074277916532566e-6,12
8095,57,2.869747143571816e-4,16,1.0212240317863624e-4,1.4074277916532566e-6,12
90923,584,7.509092103893013e-4,16,7.399287894979033e-5,1.4074277916532566e-6,12
107331,678,5.888714115577871e-4,13,1.854826583873865e-4,1.4074277916532566e-6,12
61787,414,2.6886934589363896e-4,9,6.735745705709269e-4,1.4074277916532566e-6,12
32931,224,1.0580130779200708e-4,5,3.363817477093488e-4,1.4074277916532566e-6,12
32931,224,1.0580130779200708e-4,3,4.193406061915769e-5,1.4074277916532566e-6,12
63614,424,3.4669628468477734e-4,10,8.445102344135063e-4,1.4074277916532566e-6,12
8095,57,2.869747143571816e-4,5,6.17302705473787e-4,1.4074277916532566e-6,12
61787,414,2.6886934589363896e-4,14,3.4713107018339365e-5,1.4074277916532566e-6,12
61787,414,2.6886934589363896e-4,6,4.781750257140524e-4,1.4074277916532566e-6,12
