C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,time
-4.751740609895862,-5.323802123992677,-4.968099907792583,-4.41915509034645,-4.199681687067333,-4.970666632386348,-5.192637215309529,-3.3644873504663546,-4.829706340910138,-3.2850477689756157,-4.657535921567645,-4.757670474798679,-4.177754749770767,-4.373456188911753,-5.369236664456887,-4.088143348419427,-4.142195024307062,-4.538030456786246,-4.44965718132834,-4.281734706461704,20
-4.665056631752713,-5.228898719112986,-5.124189798572346,-4.328216485595363,-4.4416531399043455,-4.624063278848331,-5.434146950964777,-3.3367621333766357,-4.638364503470091,-3.2767198401747075,-4.452850410171974,-4.476078403185017,-4.088317097967829,-4.265413334008788,-5.5014839389481205,-3.9543350828078596,-4.121590581692003,-4.45822481409875,-4.225022948904993,-4.242809005364866,21
-4.5871717123750475,-5.144701036682466,-5.261574473180632,-4.24535333190221,-4.656923918207594,-4.314205647153836,-5.646480797317291,-3.311975999608264,-4.466827671437374,-3.269252700254744,-4.270352255903454,-4.225371299943818,-4.008771720863912,-4.1689391936914975,-5.622279783669822,-3.834359892700378,-4.1036523579082145,-4.386780187176869,-3.8987294288156025,-4.208622714728237,22
-4.518085851762867,-5.07120907670112,-5.380253931617438,-4.170565629266992,-4.8454940219770775,-4.041093737302862,-5.829638754367068,-3.290128949161242,-4.315095844811989,-3.262646349215725,-4.110041458762086,-4.005549165075085,-3.9391186184590152,-4.084033767959883,-5.7316241986219945,-3.728217778096985,-4.088380352955697,-4.323696576020604,-3.500290607801929,-4.179175834551818,23
-4.4577990499161695,-5.008422839168944,-5.480228173882766,-4.103853377689708,-5.007363451212797,-3.804727549295407,-5.98362082211411,-3.271220982035567,-4.1831690235939325,-3.256900787057649,-3.97191801874787,-3.8166119985788125,-3.879357790753137,-4.0106970568139415,-5.8295171838046365,-3.635908738997678,-4.075774566834449,-4.268973980629954,-3.05922047260572,-4.154468364835608,24
-4.406311306834955,-4.95634232408594,-5.561497199976616,-4.045216577170357,-5.142532205914751,-3.6051070831314713,-6.108427000558418,-3.255252098231242,-4.071047207783208,-3.252016013780518,-3.8559819358608043,-3.658559800455004,-3.82948923774628,-3.9489290602536746,-5.915958739217749,-3.557432775402458,-4.06583499954447,-4.222612401004921,-2.6050330099687313,-4.134500305579609,25
-4.363622622519226,-4.914967531452106,-5.624061009898987,-3.9946552277089404,-5.251000286082942,-3.4422323388110527,-6.204057289699991,-3.242222297748265,-3.978730397379814,-3.2479920293843314,-3.762233210100891,-3.531392570703659,-3.7895129594384436,-3.8987297782790846,-5.990948864861331,-3.4927898873113254,-4.058561651085762,-4.1846118371455034,-2.1672422066327175,-4.119271656783819,26
-4.32973299696898,-4.884298461267446,-5.667919603649878,-3.9521693293054585,-5.332767691717368,-3.3161033163341513,-6.270511689538829,-3.232131580586637,-3.906218592383752,-3.244828833869089,-3.6906718414681303,-3.4351103093247772,-3.7594289558296277,-3.8600992108901675,-6.054487560735384,-3.4419800747242792,-4.0539545214583255,-4.1549722890517025,-1.7753620493394315,-4.108782418448238,27
-4.304642430184219,-4.864335113531955,-5.69307298122929,-3.91775888195991,-5.387834422818028,-3.2267200157007663,-6.307790200074931,-3.2249799467463567,-3.8535117927950187,-3.2425264272347905,-3.641297829962521,-3.3697130163183586,-3.7392372269198315,-3.8330373580869264,-6.106574826839905,-3.4050033376413205,-4.052013610662158,-4.133693756723518,-1.4589065248306283,-4.103032590572869,28
-4.288350922164942,-4.855077488245637,-5.699521142637223,-3.8914238856722965,-5.416200479384926,-3.1740824369108958,-6.3158928213082985,-3.2207673962274264,-3.8206099986136177,-3.2410848094814364,-3.614111175584065,-3.335200691684404,-3.728937772709057,-3.8175442198693603,-6.147210663174898,-3.381859676062448,-4.052738918697262,-4.120776240160948,-1.2473896198480596,-4.102022173157708,29
