C1,C2,C3,C4,C5,C6,C7,time
-6.866231069264177,-6.795298946890734,-6.689033757229616,-6.979062559135982,-6.999999999999999,-6.883672444762754,-1.5028140714668894,10
-6.7196290334116515,-6.6498829882622115,-6.515792079936427,-6.808165355010598,-6.873804710249553,-6.68342412712864,-1.6789660612394006,11
-6.518051234114432,-6.449936045147994,-6.277584773658292,-6.573181699338195,-6.70028618684269,-6.408082690381731,-1.9211750471766031,12
-6.275241612233685,-6.209090863669502,-5.990653245641445,-6.290133205005526,-6.491275238193513,-6.076421414300224,-2.2129267802373245,13
-6.004944108630593,-5.940980189948165,-5.671238903132128,-5.975041484899349,-6.258602672716129,-5.707213578662322,-2.5377070113803915,14
-5.720902664166324,-5.6592367701054025,-5.335583153376573,-5.643928151906416,-6.01409929882464,-5.31923246324622,-2.8790014915646314,15
-5.436861219702056,-5.3774933502626405,-4.999927403621018,-5.312814818913484,-5.76959592493315,-4.931251347830118,-3.2202959717488717,16
-5.1665637160989615,-5.109382676541302,-4.6805130611117,-4.997723098807307,-5.5369233594557645,-4.562043512192217,-3.545076202891939,17
-4.923754094218216,-4.868537495062812,-4.3935815330948556,-4.71467460447464,-5.327912410806589,-4.230382236110715,-3.8368279359526603,18
-4.722176294920993,-4.6685905519485935,-4.155374226816719,-4.479690948802236,-5.154393887399727,-3.9550407993638093,-4.0790369218898626,19
-4.575574259068468,-4.523174593320071,-3.98213254952353,-4.3087937446768505,-5.02819859764928,-3.7547924817297,-4.255188911662374,20
-4.46915906027664,-4.416813205753433,-3.8549706710099945,-4.1837628184324815,-4.940459201425499,-3.6085904514071174,-4.383773719123674,21
-4.378407833191172,-4.324447202689973,-3.743651059357175,-4.07511763090495,-4.873451267374242,-3.4821785454283876,-4.4949077127757535,22
-4.302463610217729,-4.245335170548774,-3.647387569240839,-3.981989246733739,-4.825719967073022,-3.374516046822099,-4.589516475550201,23
-4.2404694237619776,-4.178735695748916,-3.565394055336753,-3.9035087305583396,-4.795810472099355,-3.284562238616841,-4.66852559037861,24
-4.191568306229581,-4.123907364709482,-3.496884372320685,-3.838807147018237,-4.7822679540307576,-3.2112764038412047,-4.73286064019257,25
-4.154903290026206,-4.0801087638495535,-3.441072374868401,-3.787015560752918,-4.783637584444744,-3.1536178255237775,-4.783447207923671,26
-4.129617407557518,-4.046598479588213,-3.39717191765567,-3.7472650364018723,-4.798464534918832,-3.110545786693151,-4.821210876503505,27
-4.1148536912291815,-4.022635098344543,-3.3643968553582573,-3.7186866386045856,-4.825293977030538,-3.081019570377914,-4.847077228863661,28
-4.109755173446861,-4.007477206537623,-3.3419610426519304,-3.700411432000545,-4.862671082357376,-3.063998459606656,-4.861971847935732,29
-4.113464886616223,-4.000383390586538,-3.3290783342124572,-3.691570481229238,-4.90914102247686,-3.058441737407967,-4.866820316651307,30
-4.125125863142934,-4.000612236910368,-3.3249625847156046,-3.6912948509301517,-4.963248968966511,-3.0633086868104362,-4.862548217941976,31
-4.143881135432656,-4.007422331928194,-3.3288276488371396,-3.6987156057427746,-5.02354009340384,-3.0775585908426537,-4.850081134739331,32
-4.168873735891058,-4.020072262059101,-3.33988738125283,-3.712963810306594,-5.088559567366366,-3.1001507325332094,-4.830344649974966,33
-4.199246696923803,-4.037820613722169,-3.357355636638442,-3.7331705292610953,-5.156852562431603,-3.1300443949106924,-4.804264346580464,34
-4.234143050936557,-4.05992597333648,-3.3804462696697435,-3.758466827245767,-5.226964250177066,-3.166198861003692,-4.7727658074874215,35
-4.272705830334984,-4.085646927321115,-3.408373135022501,-3.787983768900097,-5.297439802180274,-3.2075734138407985,-4.736774615627428,36
-4.314078067524752,-4.114242062095158,-3.440350087372483,-3.820852418863571,-5.366824390018741,-3.253127336450602,-4.697216353932073,37
-4.357402794911525,-4.144969964077689,-3.4755909813954546,-3.8562038417756774,-5.433663185269983,-3.301819911861691,-4.655016605332948,38
-4.401823044900967,-4.177089219687791,-3.513309671767185,-3.893169102275904,-5.496501359511514,-3.3526104231026554,-4.611100952761645,39
-4.446481849898745,-4.209858415344546,-3.55272001316344,-3.9308792650037363,-5.553884084320853,-3.4044581532020857,-4.566394979149753,40
-4.490522242310523,-4.242536137467036,-3.593035860259987,-3.9684653945986637,-5.604356531275513,-3.45632238518857,-4.521824267428863,41
-4.533087254541968,-4.274380972474344,-3.6334710677325948,-4.005058555700173,-5.646463871953011,-3.507162402090701,-4.478314400530566,42
