C1,C2,C3,C4,C5,C6,C7,C8,time
-5.5260105493914775,-5.5560669774966724,-4.5249652120950845,-6.136530527993274,-5.443885420376972,-6.446085950247073,-3.3244575840303816,-4.736373201954368,10
-5.447887987974248,-5.4043507365612244,-4.467672152339115,-5.921739527414356,-5.339257663474138,-6.146829176109829,-3.319161566259273,-4.673246592424158,11
-5.374567208392745,-5.263484717249373,-4.4136831190013694,-5.721239183504183,-5.2393467824824675,-5.869965480708462,-3.3142618678555955,-4.613970440420571,12
-5.3060482106469635,-5.133468919561118,-4.362998112081848,-5.535029496262756,-5.14415277740196,-5.615494864042967,-3.3097584888193485,-4.558544745943608,13
-5.2423309947369106,-5.014303343496458,-4.315617131580551,-5.363110465690073,-5.05367564823262,-5.3834173261133476,-3.3056514291505317,-4.506969508993267,14
-5.183415560662584,-4.9059879890553955,-4.271540177497478,-5.205482091786135,-4.967915394974442,-5.173732866919602,-3.301940688849146,-4.4592447295695505,15
-5.129301908423985,-4.8085228562379285,-4.230767249832629,-5.062144374550943,-4.88687201762743,-4.986441486461732,-3.2986262679151914,-4.415370407672458,16
-5.079990038021114,-4.72190794504406,-4.193298348586005,-4.933097313984495,-4.81054551619158,-4.821543184739736,-3.2957081663486667,-4.375346543301988,17
-5.035479949453974,-4.6461432554737865,-4.159133473757605,-4.818340910086793,-4.738935890666896,-4.679037961753616,-3.293186384149574,-4.339173136458141,18
-4.995771642722561,-4.58122878752711,-4.128272625347428,-4.717875162857837,-4.6720431410533765,-4.55892581750337,-3.291060921317911,-4.306850187140919,19
-4.960865117826879,-4.52716454120403,-4.1007158033554765,-4.631700072297623,-4.609867267351021,-4.461206751988999,-3.28933177785368,-4.27837769535032,20
-4.934716290580461,-4.485213597065676,-4.075115666985079,-4.5656716324297575,-4.552469501516036,-4.399308214203153,-3.2881570728572234,-4.2547316082755655,21
-4.919522891990822,-4.456077666534896,-4.0507236935714195,-4.523043173267348,-4.49988386130187,-4.380689898030639,-3.287624650273176,-4.236454118799554,22
-4.912647644848943,-4.4389146959042725,-4.028438110312279,-4.499910698794663,-4.452069525404387,-4.396400170809689,-3.2876290973679763,-4.222894595462808,23
-4.911453271945799,-4.432882631466384,-4.009157144405435,-4.492370212995968,-4.408985672519447,-4.437487399878536,-3.2880650014080612,-4.213402406805845,24
-4.913302496072368,-4.437139419513813,-3.9937790230486683,-4.496517719855528,-4.370591481342911,-4.494999952575411,-3.2888269496598688,-4.207326921369185,25
-4.915558040019628,-4.45084300633914,-3.983201973439759,-4.50844922335761,-4.336846130570645,-4.559986196238551,-3.2898095293898364,-4.204017507693348,26
-4.915582626578557,-4.473151338234946,-3.9783242227764872,-4.524260727486481,-4.30770879889851,-4.6234944982061865,-3.2909073278644025,-4.202823534318853,27
-4.910738978540132,-4.50322236149381,-3.9800439982566314,-4.540048236226404,-4.283138665022365,-4.67657322581655,-3.292014932350003,-4.20309436978622,28
-4.89838981869533,-4.540214022408317,-3.989259527077971,-4.5519077535616495,-4.263094907638077,-4.710270746407877,-3.2930269301130766,-4.204179382635972,29
-4.87589786983513,-4.583284267271042,-4.006869036438288,-4.555935283476481,-4.247536705441505,-4.715635427318398,-3.293837908420061,-4.205427941408622,30
-4.847065780191475,-4.639724990139546,-4.0418387830145015,-4.560301718983523,-4.243159328908168,-4.695135336522125,-3.292411726246907,-4.211018309375472,31
-4.8167410862581335,-4.7144604841497975,-4.0982185256442385,-4.573595033550551,-4.253724705950975,-4.659424797505712,-3.28772651104469,-4.2239464728304075,32
-4.783853843218821,-4.803097294211988,-4.169531744766343,-4.592536851844553,-4.274792001421881,-4.611831560876355,-3.2811982527925316,-4.24178838484783,33
-4.747334106257259,-4.901241965236315,-4.249301920819658,-4.613848798532526,-4.301920380172842,-4.555683377241252,-3.2742429414695557,-4.26211999850214,34
-4.706111930557163,-5.004501042132968,-4.331052534243023,-4.634252498281458,-4.33066900705581,-4.494307997207596,-3.268276567054884,-4.282517266867741,35
-4.659117371302249,-5.108481069812145,-4.408307065475283,-4.650469575758342,-4.356597046922741,-4.431033171382585,-3.2647151195276396,-4.300556143019033,36
-4.605280483676234,-5.20878859318404,-4.474588994955278,-4.659221655630168,-4.375263664625588,-4.3691866503734165,-3.264974588866946,-4.31381258003042,37
-4.543531322862838,-5.301030157158844,-4.523421803121852,-4.657230362563931,-4.382228025016309,-4.312096184787286,-3.2704709650519237,-4.319862530976303,38
-4.472799944045775,-5.380812306646754,-4.548328970413844,-4.641217321226618,-4.3730492929468525,-4.26308952523139,-3.282620238061697,-4.316281948931082,39
-4.392016402408765,-5.443741586557964,-4.542833977270101,-4.607904156285226,-4.3432866332691775,-4.2254944223129245,-3.3028383978753877,-4.300646786969162,40
-4.293431796269413,-5.490833330394109,-4.5011379923646455,-4.551387444459826,-4.286990761645104,-4.199323457446276,-3.330605868823161,-4.269167775193193,41
-4.173850752650682,-5.527207787971453,-4.426735833394617,-4.4717873027921,-4.205461830632874,-4.181132619676417,-3.364165563702684,-4.222253590101562,42
-4.039033619794324,-5.55462887867213,-4.327091454333533,-4.374860666431446,-4.105133160429078,-4.169064771056427,-3.4030772051943354,-4.163777104362279,43
-3.8947407459420975,-5.574860521878277,-4.20966880915491,-4.266364470527264,-3.9924380712303074,-4.161262773639384,-3.4469005159784922,-4.097611190643357,44
-3.74673247933575,-5.589666636972024,-4.08193185183226,-4.152055650228952,-3.873809883233148,-4.155869489478366,-3.495195218735532,-4.027628721612802,45
