C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,time
-4.205265725478531,-4.707943040193315,-3.7778581567713143,-5.628419311867782,-3.5823598575335858,-3.169871991294624,-4.230434098401023,-5.373149636771458,-3.9950048962628832,-3.7609169967274183,-4.306532392623237,-3.424580500186119,-3.5237519100829755,-3.4658550219144337,-5.514419260991019,-3.8199327776541616,-4.244179016015801,-3.5649427359428216,42
-4.055405173229816,-4.7246586770953725,-3.66288054937518,-5.72443084411802,-3.5349217895957157,-3.2552882386839257,-4.143908992634941,-5.132961059480022,-3.9246077905368786,-3.7483368032383972,-4.213294780683089,-3.4662536060050284,-3.5183362645211846,-3.5185749894623957,-5.298490802862338,-3.7686598095812593,-4.176384783948113,-3.6420948958700747,43
-3.8932376000310995,-4.745125059857598,-3.546752188525289,-5.824925830619035,-3.4820281293013737,-3.351561320071453,-4.049250410861818,-4.861933864481718,-3.855631109107655,-3.7344719943412836,-4.118601190543215,-3.512812482023238,-3.512930492894897,-3.5766787632951833,-5.046916565569772,-3.7131008504611858,-4.109889507529284,-3.728145605406748,44
-3.725233536222041,-4.767259947688979,-3.432513407649045,-5.926948094888224,-3.4264186244647377,-3.454728442255317,-3.950818730538253,-4.574773010944781,-3.789323442899584,-3.720187926282826,-4.025175143943902,-3.561832920686208,-3.5076657432313754,-3.6376340057031955,-4.775377203264836,-3.6558387106966976,-4.046069815779809,-3.819918835024147,45
-3.5578635121423,-4.788981099798512,-3.323204540173856,-6.027541460442983,-3.3708330228999905,-3.5608268120336315,-3.85297432912085,-4.28618345803745,-3.7269333828370397,-3.7063499553097725,-3.9357401626254434,-3.6108907144394005,-3.5026731635578887,-3.6989083789768342,-4.499553370099056,-3.599456200690555,-3.9863023377201903,-3.9142385551935734,46
-3.3975980581315346,-4.808206275395187,-3.2218659195271275,-6.123749750800707,-3.3180110724213114,-3.6658936362045083,-3.760077584066208,-4.0108701649279626,-3.669709519844395,-3.6938234376688732,-3.853019768328128,-3.6575616557282777,-3.4980839019017007,-3.757969545406498,-4.235125720223952,-3.546536130845515,-3.9319637023709264,-4.007928736386332,47
-3.250907704529406,-4.8228532336879955,-3.1315378791362667,-6.212616789478793,-3.270692520842881,-3.765966121566059,-3.6764888728309333,-3.7635380907845573,-3.618900444846025,-3.6834737296068765,-3.7797374827922483,-3.6994215369982997,-3.494029106290076,-3.812285167282588,-3.997774907791044,-3.499661311564338,-3.884430538752516,-4.097813349073723,48
-3.1242629816755763,-4.830839733885932,-3.0552607524286803,-6.291186399994636,-3.231617115978882,-3.857081474916395,-3.6065685728716264,-3.558892194775477,-3.575754748766303,-3.676166187370531,-3.718616827758096,-3.7340461506949283,-3.4906399247502824,-3.8593229068955033,-3.80318158695186,-3.4614145532497838,-3.8450794758854596,-4.180716363727052,49
-3.0241344199097018,-4.8300835351979865,-2.996074872831775,-6.356502405865633,-3.2035246056434934,-3.9352769030536296,-3.55467706164489,-3.411637436068957,-3.5415210225296034,-3.672766167206586,-3.6723813249659614,-3.7590112892636247,-3.4880475053095834,-3.8965504265356445,-3.667026411857918,-3.4343786663046094,-3.8152871427902557,-4.25346175081762,50
-2.947300477808456,-4.824206809387181,-2.956127400043461,-6.420033200188734,-3.186361347519739,-4.004823826027947,-3.5209746892936677,-3.3199867355296915,-3.517878667573293,-3.6738780580865407,-3.642523549192521,-3.774398395682148,-3.4861316688941035,-3.92447664231424,-3.585982328379085,-3.4189947698186414,-3.797683421982431,-4.319432785639858,51
-2.885261230525159,-4.817381234919939,-2.933458262193416,-6.491215776962718,-3.1772563203649615,-4.0722048182988155,-3.5010286663127497,-3.2676976841302623,-3.504465849663227,-3.678940225183118,-3.6270483157311832,-3.782766709068774,-3.48468964399008,-3.9460104133993337,-3.5419395539896352,-3.4128294599055886,-3.792301744023426,-4.383802725831536,52
-2.83656963326444,-4.808348831060365,-2.9249469453566963,-6.564046861057736,-3.1747232036048247,-4.136773818278272,-3.4923096606865043,-3.247792246200742,-3.499469306216508,-3.687068989044903,-3.6234475070973344,-3.785408716079741,-3.48372868996495,-3.962219316666552,-3.5284046502477007,-3.414153762504035,-3.796624060002614,-4.446080515378983,53
-2.7997786412309282,-4.795851617072562,-2.927472935608356,-6.632523177343935,-3.17727567666499,-4.197884764378352,-3.4922883403993006,-3.2532923860712017,-3.501075774650238,-3.697380670220478,-3.6292130058063625,-3.783616903371286,-3.4832560661861507,-3.974170928991521,-3.5388841787114127,-3.421238703552563,-3.8081323210093654,-4.505775098268521,54
-2.7734412096292522,-4.77863161222063,-2.9379157190234504,-6.6906414506914595,-3.183427418971118,-4.2548915950110935,-3.4984353734355085,-3.277220068071712,-3.507471992381518,-3.70899158925843,-3.641836694373653,-3.778683757599649,-3.4832790320211178,-3.982932827249866,-3.566884700938904,-3.4323553089897563,-3.8243084781330516,-4.562395418486475,55
-2.7561102936640434,-4.755430835768672,-2.9531547816770365,-6.7323984059704625,-3.1916921099488724,-4.307148248588533,-3.5082214277794956,-3.312597256532346,-3.516844696827452,-3.7210180667073423,-3.6588104553145944,-3.7719017654210663,-3.483804846837289,-3.989572588317213,-3.605912778488308,-3.4457746047541993,-3.8426344824630454,-4.61545042001917,56
-2.74633884853993,-4.724991306980791,-2.97006960964417,-6.751790768051089,-3.2005834290239146,-4.354008663522707,-3.519117171415632,-3.3524459157831727,-3.5273806254051427,-3.7325764231157987,-3.6776261711445724,-3.7645634134917763,-3.484840770002101,-3.995157789069187,-3.6494749729177554,-3.4597676167844735,-3.8605922850887184,-4.664449046852927,57
-2.742679829461541,-4.686055045121087,-2.985539688999905,-6.742815261803484,-3.2086150556219057,-4.394826778225654,-3.5285932723282856,-3.3897880101542657,-3.5372665155316914,-3.742782979032385,-3.695775724378975,-3.757961188468017,-3.4863940608829895,-4.000756006381416,-3.6910778457853777,-3.472605371019164,-3.8756638370994416,-4.7089002429740745,58
-2.743686191633507,-4.637364069453664,-2.996444505819298,-6.699468612097801,-3.214300669168509,-4.4289565311094075,-3.5341203985018264,-3.417645503975695,-3.544689104624201,-3.750754055005684,-3.7107509975331885,-3.7533875770060265,-3.488471978847392,-4.007434817129523,-3.724227958649308,-3.4825588933968534,-3.885331089584587,-4.7483129523689325,59
-2.7479108902604574,-4.577660399242624,-2.999663546177404,-6.615747543804184,-3.216153949089386,-4.455751860586009,-3.533169217920623,-3.429040361577533,-3.547835130099774,-3.7556059715842816,-3.7200438731226004,-3.752135065762043,-3.4910817832627457,-4.016261798189136,-3.7424318730676776,-3.4878992098561254,-3.8870759936335277,-4.782196119023828,60
-2.7607255323007514,-4.50153938919455,-2.9974702814280856,-6.477496318177012,-3.2151003473102464,-4.4731673860069945,-3.5270645742998528,-3.429780587411681,-3.548186158953705,-3.757615640826679,-3.7261907734377484,-3.753468483596967,-3.494661251251224,-4.026575008862078,-3.7515680683870967,-3.4898326868148417,-3.8815152880203803,-4.8093748421623745,61
-2.7866149828894162,-4.407303031205886,-2.994363839727134,-6.2830762545663434,-3.213195373274317,-4.48073677458481,-3.519165502904898,-3.4303293320535655,-3.5484457044174955,-3.757853311085365,-3.7332018326981595,-3.7556390455677944,-3.4994460640922473,-4.036899587556122,-3.7616363026287285,-3.490822537976244,-3.8716029153788254,-4.829705642404463,62
-2.8228020844960864,-4.299253300325517,-2.990562192352499,-6.045259664985842,-3.2106477926835337,-4.480182536522855,-3.5099939590454348,-3.430691279018546,-3.5486334232625594,-3.756625307349901,-3.7407795013127036,-3.7584188176249027,-3.5051403373891246,-4.047083729805813,-3.772325055362539,-3.4910250602069923,-3.858326632587578,-4.844244595830839,63
-2.8665096795903935,-4.1816921716023305,-2.9862833105821314,-5.776818861449178,-3.2076663712398354,-4.473227182024527,-3.5000718980311425,-3.430871111821982,-3.5487689722603095,-3.7542379546098514,-3.748626229690255,-3.7615798657186703,-3.5114481867451652,-4.0569756311457015,-3.7833228061584934,-3.490596550373742,-3.8426741965253526,-4.85404777852225,64
-2.9149606106419714,-4.058921620085212,-2.9817451656939813,-5.490526155970011,-3.204459874645156,-4.4615932212932226,-3.489921275171695,-3.4308735139792326,-3.54887200818216,-3.7509975778547773,-3.75644446823968,-3.764894255799473,-3.5180737277636753,-4.066423487110332,-3.7943180345865555,-3.489693305343152,-3.825633364070863,-4.860171266559434,65
-2.965377720120454,-3.9352436208230497,-2.977165728965999,-5.199153860562006,-3.2012370686014333,-4.447003164532343,-3.4800640457767704,-3.430703169005657,-3.5489621877995243,-3.7472105020742417,-3.7639366673698533,-3.768134053817692,-3.524721076047965,-4.075275493234255,-3.804999220216691,-3.4884716219818785,-3.8081918921028253,-4.86367113602314,66
-3.014983850495472,-3.814960148864729,-2.9727629716761346,-4.915474287238833,-3.198206718810604,-4.431179521945283,-3.4710221651560462,-3.4303647604166128,-3.5490591678838146,-3.7431830522578076,-3.770805277489644,-3.7710713257237027,-3.5310943472013414,-4.083379845052014,-3.815054842618865,-3.4870877971565797,-3.791337537499954,-4.8656034629941125,67
-3.0610018442366598,-3.702373179259136,-2.968754865102338,-4.652259748014151,-3.195577590974605,-4.415844803735443,-3.4633175886191974,-3.4298629717274607,-3.549182605206445,-3.7392215533950375,-3.776752749007924,-3.7734781374678845,-3.5368976568271124,-4.09058473809816,-3.8241733813630416,-3.485698127733912,-3.776058057140962,-4.867024323553092,68
-3.1006545438136497,-3.60178468705516,-2.965359380522561,-4.422282554901631,-3.193558450795371,-4.402721520106222,-3.4574722714759027,-3.4292024864535597,-3.5493521565388297,-3.7356323304754944,-3.7814815323335633,-3.7751265550006154,-3.541835120528587,-4.096738367907237,-3.832043316019187,-3.4844589105805346,-3.7633412079045665,-4.868989793780827,69
-3.131164791696075,-3.517496647301685,-2.9627944892147515,-4.2383150199149355,-3.1923580639748415,-4.3935321812610155,-3.4540081690358377,-3.4283879881102686,-3.5495874786523807,-3.73272170848874,-3.784694077875434,-3.7757886442722732,-3.545610853909073,-4.101688930013796,-3.838353126157266,-3.483526442563103,-3.754174746669481,-4.872555949758059,70
-3.1546874277430144,-3.447264970143822,-2.96092951020263,-4.093723021780496,-3.1918937291127856,-4.386689550824125,-3.453120779353111,-3.427187486143814,-3.5498102302315115,-3.730362881057796,-3.786082213662939,-3.775216758544551,-3.5481177384882647,-4.104953945820485,-3.8430520690147185,-3.4826433537043062,-3.7478845222067925,-4.87683183598202,71
-3.175299600426187,-3.3853816315374163,-2.9594657986555712,-3.971575576961791,-3.1919030032218827,-4.3795255239314494,-3.454377425469968,-3.4254672399343202,-3.5499565035231337,-3.728167729835905,-3.785783302992101,-3.7735096923476275,-3.5496031070773753,-4.106422798515172,-3.8464350123916398,-3.481504575043917,-3.743071665589179,-4.88022728716373,72
-3.1931076151341906,-3.3309527052474577,-2.958369380070014,-3.8691997040780493,-3.192325039623432,-4.372141308053791,-3.457357800178296,-3.4233793078979917,-3.5500676056424085,-3.726050611857964,-3.784168099171724,-3.7709591735346075,-3.550302752216993,-4.106501476310231,-3.848708851701978,-3.480194854974225,-3.7396368571477416,-4.882749564704625,73
-3.2082177772556197,-3.2830842650389367,-2.957606279942396,-3.783922421748506,-3.1930989916387333,-4.364638110661955,-3.4616415962699802,-3.421075748451034,-3.5501848437044994,-3.7239258841588674,-3.7816073555106122,-3.7678569299585982,-3.550452466447708,-4.1055959674180365,-3.850080482359684,-3.4787989418875163,-3.7374807772135794,-4.884405930006138,74
-3.220736392179073,-3.2408823846768406,-2.9571425237691535,-3.7130707485923877,-3.1941640125890842,-4.357117139226739,-3.466808506536905,-3.4187086200096513,-3.5503495248245662,-3.7217079037735106,-3.778471825317567,-3.7644946894727034,-3.550288042310107,-4.104112260050958,-3.8507567997787016,-3.4774015841760786,-3.7365041061177933,-4.885203644469699,75
-3.2307697652931444,-3.2034531379261604,-2.9569441370467247,-3.653971703228926,-3.1954592557957846,-4.349679601218946,-3.4724382237709572,-3.416429980990049,-3.5506029561177725,-3.7193110277367896,-3.7751322619013927,-3.7611641799300295,-3.5500452723447795,-4.102456342421374,-3.850944699372982,-3.476087530232199,-3.736607524191484,-4.8851499694967435,76
-3.238424201986431,-3.169902598551886,-2.9569771452715483,-3.6039523042773527,-3.1969238745801336,-4.342426704109377,-3.478110440764021,-3.4143918898084307,-3.5509864446992796,-3.7166496130835998,-3.7719594185708916,-3.7581571291836813,-3.5499599490923144,-4.101034202741655,-3.8508510765564727,-3.474941528448165,-3.73769171176575,-4.8842521664887055,77
-3.2438060076475286,-3.1393368403190047,-2.95720757394006,-3.5603395703568976,-3.1984970222634295,-4.335459655368833,-3.4834048503079824,-3.412746404881003,-3.5515412976842495,-3.7136380168488365,-3.769324048634867,-3.7557652650867643,-3.5502678650933,-4.100251829224174,-3.8506828267431215,-3.4740483272162646,-3.739657349171693,-4.882517496847015,78
-3.247021487665035,-3.1108619369925092,-2.9576014485486986,-3.5204605200867927,-3.200117852166972,-4.3288796624681165,-3.4879011451947264,-3.4116455846239693,-3.5523088221878445,-3.710190596067396,-3.7675969054021223,-3.7542803154923847,-3.551204812888325,-4.100515210081306,-3.8506468453468776,-3.473492674928784,-3.742405116740413,-4.879953221973108,79
-3.2481769474275457,-3.0835839623373875,-2.9581247945939007,-3.481642172086268,-3.2017255176120605,-4.322787932878029,-3.4911790182161395,-3.4112414874535357,-3.553330325325226,-3.7062217077741737,-3.767148742181461,-3.753994008253648,-3.5530065850179784,-4.102230333525425,-3.850950027781688,-3.4733593199780115,-3.74583569480301,-4.876566603268415,80
-3.2458871791367443,-3.058749042714981,-2.959015609590476,-3.4484006725346115,-3.203548605333718,-4.317856417481129,-3.4935085527364187,-3.4115906123701194,-3.554604420785602,-3.7009654591971195,-3.7678097820702177,-3.7549379439213473,-3.555802335721415,-4.10585442291534,-3.8512482421912697,-3.4736346138856695,-3.7511465365092285,-4.870752902554566,81
-3.2392723802794676,-3.037976505162344,-2.960441347198495,-3.4260169722225995,-3.205777208221908,-4.314353466427636,-3.4954756692107565,-3.412566657497888,-3.556087501387993,-3.694085169278537,-3.7691012196540803,-3.7568271457686286,-3.559419291756073,-4.11122046641534,-3.8511357460039615,-3.474223086942195,-3.759105891784083,-4.861613068279129,82
-3.2291969641720386,-3.02093222445803,-2.962262217132285,-3.4129652966866857,-3.208292738830336,-4.311774886089843,-3.497133816067527,-3.4140474799386715,-3.557757542942282,-3.6861390126248494,-3.770930265474379,-3.759478475732127,-3.563640354439968,-4.1177980994460075,-3.8507270185606486,-3.4750867556929466,-3.7689706361215762,-4.850212891782441,83
-3.216525344130782,-3.0072820753805973,-2.9643384291061756,-3.4077198714633297,-3.210976609712711,-4.309616482840045,-3.498536441735109,-3.4159109367943006,-3.5595925212583532,-3.677685163842483,-3.7732041300724424,-3.762708795748478,-3.568248425091113,-4.125056957427929,-3.8501365392022175,-3.476187636683283,-3.779997645015712,-4.837618164404845,84
-3.2021219334720197,-2.996691932708599,-2.9665301928344943,-3.408754922088985,-3.213710233422737,-4.307374063050534,-3.499736994641877,-3.4180348851666036,-3.561570412146087,-3.6692817975378613,-3.775830023989602,-3.766334967754314,-3.573026405027521,-4.132466675781687,-3.849478787269552,-3.4774877464585616,-3.7914437939604917,-4.824894677486681,85
-3.1868511455120765,-2.9888276712205917,-2.9686977180315703,-3.4145446741001106,-3.2163750225141228,-4.304543433093603,-3.5007889232162075,-3.4202971821574115,-3.5636691914153693,-3.6614870883174087,-3.7787151577671874,-3.7701738536862712,-3.5777571955672074,-4.139496889927868,-3.848868242103537,-3.478949101564142,-3.802565958449921,-4.813108222368289,86
-3.171577393567276,-2.9833551656951305,-2.9707012144117315,-3.423563353033162,-3.218852389540573,-4.300620399341548,-3.501745675886477,-3.422575684868553,-3.565866834876081,-3.654859210787549,-3.7817667419465275,-3.7740423154809832,-3.582223698028185,-4.145617235287055,-3.8484193830450577,-3.480533718545382,-3.8126210139780023,-4.8033245903900115,87
-3.157165090953943,-2.9799402909107724,-2.972400891689307,-3.4342851844245974,-3.221023747055797,-4.29510076816666,-3.502660701081062,-3.4247482504018603,-3.5681413183381063,-3.6499563395547083,-3.784891987068954,-3.7777572150750856,-3.5862088137284696,-4.150297347279834,-3.8482466894350003,-3.4822036139476413,-3.820865836038739,-4.796609572892185,88
-3.1444786509883986,-2.9782489216460712,-2.9736569595786255,-3.4451843938108717,-3.2227705076134994,-4.287480345941233,-3.503587447228339,-3.4266927358591603,-3.570470617611328,-3.6473366492253096,-3.7879981036757964,-3.7811354144052114,-3.589495443986073,-4.15300686132679,-3.848464640614249,-3.483920804316277,-3.826557300126135,-4.7940289612151545,89
-3.1343824869869685,-2.9779469326795835,-2.974329627794015,-3.4547352067284436,-3.2239740837673874,-4.277254939037562,-3.504579362756683,-3.4282869983422843,-3.5728327085056284,-3.647558314405779,-3.790992302308384,-3.783993775407997,-3.5918664901190103,-4.153215412848507,-3.849187715923688,-3.4856473061966478,-3.828952281734192,-4.796648546699258,90
