C1,C2,C3,C4,C5,time
-6.635811117690003,-6.904155092379318,-6.691050359668015,-6.769213607745134,-6.654197826554366,10
-6.515853272408677,-6.754397165291052,-6.512240092649094,-6.620658823851396,-6.464431003550706,11
-6.350911235146853,-6.548480015544686,-6.266375975498078,-6.416395995997507,-6.203501621920675,12
-6.152231053899656,-6.300443448804744,-5.970221470747989,-6.170352135173503,-5.889200321320865,13
-5.931058776662209,-6.024327270735753,-5.640540040931853,-5.8964542523694234,-5.53931774140787,14
-5.69864045142964,-5.734171287002237,-5.294095148582693,-5.608629358575306,-5.171644521838282,15
-5.466222126197069,-5.44401530326872,-4.9476502562335325,-5.3208044647811885,-4.803971302268693,16
-5.245049848959623,-5.167899125199729,-4.617968826417396,-5.046906581977108,-4.454088722355696,17
-5.046369667712427,-4.919862558459787,-4.3218143216673095,-4.800862721153106,-4.1397874217558845,18
-4.8814276304506015,-4.713945408713421,-4.0759502045162925,-4.596599893299216,-3.87885804012585,19
-4.761469785169275,-4.564187481625154,-3.897139937497371,-4.448045109405478,-3.6890912171221846,20
-4.675720477289814,-4.454966721133181,-3.7665895991626432,-4.339560557802403,-3.5505669405938476,21
-4.6052626622739945,-4.360769479688162,-3.653708695945906,-4.245685259699233,-3.430844234332375,22
-4.549130303177547,-4.280798175723321,-3.5575658322027306,-4.165611475404095,-3.3289322919082234,23
-4.506357363056207,-4.214255227671882,-3.477229612288689,-4.098531465225122,-3.2438403068918515,24
-4.475977804965706,-4.160343053967072,-3.411768640559354,-4.043637489470443,-3.174577472853717,25
-4.457025591961776,-4.11826407304211,-3.360251521370295,-4.000121808448188,-3.1201529833642763,26
-4.448534687100155,-4.087220703330226,-3.321746859077086,-3.9671766824664894,-3.079576031993988,27
-4.449539053436571,-4.0664153632646425,-3.2953232580352987,-3.9439943718334747,-3.0518558123133106,28
-4.45907265402676,-4.055050471278584,-3.2800493226005045,-3.929767136857274,-3.0360015178927005,29
-4.476169451926453,-4.052328445805275,-3.2749936571282743,-3.923687237846019,-3.031022342302616,30
-4.499863410191385,-4.0574517052779395,-3.279224865974182,-3.9249469351078403,-3.0359274791135147,31
-4.529188491877287,-4.069622668129802,-3.2918115534937975,-3.932738488950866,-3.0497261218958545,32
-4.563178660039896,-4.088043752794089,-3.3118223240426947,-3.94625415968323,-3.071427464220093,33
-4.600867877734941,-4.111917377704022,-3.338325781976444,-3.9646862076130587,-3.1000406996566876,34
-4.641290108018157,-4.140445961292827,-3.3703905316506164,-3.9872268930484838,-3.1345750217760955,35
-4.683479313945277,-4.17283192199373,-3.4070851774207855,-4.0130684762976365,-3.174039624148776,36
-4.7264694585720335,-4.208277678239953,-3.4474783236425237,-4.041403217668645,-3.2174437003451866,37
-4.76929450495416,-4.245985648464721,-3.4906385746714004,-4.071423377469642,-3.2637964439357834,38
-4.81098841614739,-4.28515825110126,-3.5356345348629894,-4.102321216008755,-3.3121070484910256,39
-4.850585155207456,-4.3249979045827915,-3.581534808572862,-4.133288993594116,-3.3613847075813696,40
-4.887118685190091,-4.364707027342544,-3.62740800015659,-4.163518970533854,-3.4106386147772736,41
-4.919622969151031,-4.40348803781374,-3.6723227139697454,-4.192203407136102,-3.4588779636491975,42
-4.947131970146003,-4.440543354429603,-3.7153475543679004,-4.218534563708987,-3.5051119477675954,43
-4.9686796512307465,-4.475075395623358,-3.755551125706625,-4.24170470056064,-3.5483497607029273,44
