C1,C2,C3,C4,C5,C6,time
-4.835518564479147,-4.895071301375805,-5.1019698582087925,-4.238146301137185,-4.027595593268983,-3.4902938159026986,10
-4.832055452395986,-4.877481350238957,-5.104459895832424,-4.217523244485081,-4.026227340245329,-3.491838470135371,11
-4.828649866922209,-4.861482694669092,-5.1061869393837,-4.198680448906947,-4.025003222397751,-3.4932503063753924,12
-4.825301808057812,-4.847075334666201,-5.107150988862618,-4.181617914402781,-4.023923239726247,-3.494529324622763,13
-4.822011275802802,-4.834259270230289,-5.1073520442691835,-4.166335640972585,-4.022987392230819,-3.495675524877483,14
-4.818778270157173,-4.823034501361353,-5.106790105603395,-4.152833628616358,-4.0221956799114675,-3.496688907139553,15
-4.815602791120929,-4.813401028059394,-5.105465172865252,-4.141111877334101,-4.0215481027681905,-3.4975694714089736,16
-4.812484838694068,-4.805358850324408,-5.1033772460547535,-4.131170387125812,-4.02104466080099,-3.4983172176857447,17
-4.80942441287659,-4.798907968156396,-5.100526325171902,-4.123009157991495,-4.020685354009865,-3.498932145969867,18
-4.806421513668496,-4.7940483815553545,-5.096912410216697,-4.116628189931146,-4.020470182394815,-3.4994142562613386,19
-4.803476141069785,-4.7907800905212845,-5.092535501189137,-4.112027482944766,-4.020399145955842,-3.4997635485601624,20
-4.801703473086279,-4.792569036159741,-5.082889802918004,-4.10994049300542,-4.0206777746810545,-3.4998472847884177,21
-4.801723053054545,-4.801340741307146,-5.065472095863727,-4.1107746956537,-4.0214202518971796,-3.4995917215694807,22
-4.8027914289707025,-4.814784578559796,-5.0432862434737915,-4.114041120240896,-4.022489557612145,-3.4990853509552995,23
-4.80416514883087,-4.83058992051399,-5.019336109195673,-4.119250796118298,-4.023748671833878,-3.498416664997819,24
-4.8051007606311655,-4.846446139766024,-4.996625556476854,-4.125914752637194,-4.025060574570303,-3.497674155748985,25
-4.8048548123677115,-4.860042608912197,-4.978158448764813,-4.133544019148879,-4.02628824582935,-3.496946315260746,26
-4.802683852036625,-4.869068700548807,-4.966938649507034,-4.14164962500464,-4.0272946656189434,-3.4963216355850473,27
-4.7978444276340255,-4.87121378727215,-4.965970022150993,-4.149742599555769,-4.02794281394701,-3.4958886087738343,28
-4.789593087156033,-4.8641672416785235,-4.9782564301441745,-4.157333972153556,-4.028095670821478,-3.4957357268790545,29
-4.777186378598766,-4.845618436364227,-5.006801736934056,-4.163934772149291,-4.027616216250274,-3.4959514819526545,30
-4.763174560294211,-4.816922927572322,-5.057153668932638,-4.163177618642207,-4.026783443684673,-3.493684137324706,31
-4.749745429690088,-4.78123000830094,-5.129279178719565,-4.152032158471278,-4.025894444293091,-3.4872576253098977,32
-4.735611843456118,-4.738919656278987,-5.217810968993797,-4.1350149625974115,-4.024839344659163,-3.478523941437099,33
-4.719486658262023,-4.690371849235368,-5.317381742454292,-4.116642601981514,-4.023508271366523,-3.4693350812351826,34
-4.700082730777521,-4.635966564898989,-5.422624201800002,-4.101431647584492,-4.0217913509988,-3.4615430402330167,35
-4.676112917672336,-4.576083780998752,-5.528171049729889,-4.09389867036725,-4.019578710139635,-3.4569998139594724,36
-4.646290075616188,-4.511103475263563,-5.628654988942906,-4.098560241290697,-4.016760475372659,-3.45755739794342,37
-4.609327061278797,-4.441405625422329,-5.718708722138013,-4.11993293131574,-4.013226773281507,-3.4650677877137297,38
-4.563936731329883,-4.36737020920395,-5.792964952014163,-4.162533311403281,-4.008867730449812,-3.4813829787992714,39
-4.50883194243917,-4.289377204337336,-5.846056381270316,-4.2308779525142315,-4.003573473461209,-3.508354966728916,40
-4.439301432541193,-4.2001696069842165,-5.878878630091415,-4.335006671760367,-3.996264808577882,-3.5498503452223966,41
-4.35406264912728,-4.095321697367428,-5.897495351336843,-4.475813293948034,-3.9864561265254204,-3.6060966339459215,42
-4.2569715132023385,-3.9794603793075383,-5.904291296717219,-4.644095401579987,-3.9749279305825747,-3.673487217348075,43
-4.151883945771281,-3.857212556625113,-5.901651217943158,-4.830650577158979,-3.962460724028093,-3.748415479877439,44
-4.042655867839011,-3.7332051331407174,-5.891959866725278,-5.026276403187767,-3.949835010140721,-3.827274805982597,45
-3.9331432004104405,-3.612065012674917,-5.877601994774196,-5.221770462169107,-3.9378312921992076,-3.9064585801121328,46
-3.8272018644904753,-3.498419099048276,-5.860962353800527,-5.407930336605753,-3.9272300734823,-3.98236018671463,47
-3.7286877810840244,-3.396894296081361,-5.844425695514891,-5.575553609000461,-3.918811857268746,-4.051373010238669,48
-3.6414568711959987,-3.3121175075947393,-5.830376771627903,-5.715437861855986,-3.9133571468372943,-4.109890435132837,49
-3.5693650558313044,-3.2487156374089743,-5.8212003338501805,-5.818380677675083,-3.9116464454666913,-4.154305845845714,50
-3.509886190956769,-3.207793617671585,-5.820922233396297,-5.890717648180287,-3.914267497245396,-4.185029824033783,51
-3.4576181303266527,-3.1851670289469016,-5.829305978426299,-5.945511794325704,-3.9207374158594055,-4.2060306645224825,52
-3.412102791627009,-3.1775287476807104,-5.84234280606902,-5.9836518424614455,-3.930230758983777,-4.2190383215138345,53
-3.3728820925438914,-3.181571650318795,-5.856023953453289,-6.006026518937628,-3.941922084293567,-4.225782749209864,54
-3.3394979507633558,-3.1939886133069417,-5.866340657707938,-6.013524550104361,-3.9549859494638335,-4.227993901812588,55
-3.311492283971457,-3.2114725130909356,-5.869284155961798,-6.007034662311761,-3.9685969121696334,-4.227401733524033,56
-3.2884070098542493,-3.2307162261165594,-5.8608456853436985,-5.987445581909937,-3.981929530086022,-4.22573619854622,57
-3.269784046097786,-3.248412628829601,-5.837016482982471,-5.955646035249005,-3.994158360888058,-4.224727251081171,58
-3.255165310388124,-3.2612545976758436,-5.793787786006947,-5.912524748679078,-4.0044579622507985,-4.226104845330908,59
-3.2440927204113166,-3.2659350091010726,-5.727150831545956,-5.858970448550268,-4.012002891849299,-4.231598935497454,60
-3.2396811681788487,-3.264896210904933,-5.629983386444092,-5.785860472860439,-4.01765205595194,-4.240536259669638,61
