C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-5.2430943186786125,-4.089391963722114,-4.666014792890959,-4.301847637803328,-4.1294502290377295,-4.19848459461167,-4.643515965168559,-6.450323097659666,-4.163229441847506,-3.9829099585724026,-3.84659106815167,-4.412952229623496,10
-5.2006005348036055,-4.096794014728756,-4.665495086667319,-4.343287927508151,-4.141319110841998,-4.220471312476624,-4.721093219559072,-6.321335575432991,-4.163605318610218,-3.9943903695104757,-3.8476127500072237,-4.391436144927326,11
-5.142171581975471,-4.106971834862889,-4.664780490609815,-4.400268325852282,-4.157638823322867,-4.2507030495409355,-4.827761944346029,-6.143977732371314,-4.164122149158945,-4.010175934550326,-3.849017562558603,-4.361851528470091,12
-5.071791252432489,-4.119231481842638,-4.663919727176912,-4.468903805675893,-4.177296658811187,-4.287118551004764,-4.956249271930315,-5.930342148683384,-4.164744695047185,-4.029190365166509,-3.850709723131852,-4.326215513192058,13
-4.993443338412945,-4.132879013386134,-4.662961518827078,-4.54530933981916,-4.199179909637806,-4.327656562068272,-5.099282334712824,-5.692521404577954,-4.165437717828433,-4.050357372833581,-3.8525934490530145,-4.286545232033494,14
-4.911111632155119,-4.147220487211502,-4.661954588018777,-4.6255999011222535,-4.222175868133577,-4.37025582793162,-5.249588265094444,-5.442608080263772,-4.166165979056185,-4.072600669026098,-3.8545729576481325,-4.244857817934664,15
-4.828779925897292,-4.16156196103687,-4.660947657210476,-4.705890462425347,-4.245171826629346,-4.412855093794968,-5.3998941954760635,-5.192694755949591,-4.166894240283938,-4.094843965218614,-3.856552466243249,-4.203170403835833,16
-4.750432011877748,-4.1752094925803664,-4.659989448860642,-4.782295996568614,-4.267055077455966,-4.453393104858476,-5.542927258258573,-4.95487401184416,-4.167587263065187,-4.116010972885687,-3.858436192164408,-4.163500122677269,17
-4.680051682334768,-4.1874691395601165,-4.659128685427739,-4.850931476392226,-4.286712912944286,-4.489808606322305,-5.671414585842862,-4.741238428156231,-4.168209808953427,-4.13502540350187,-3.860128352737651,-4.127864107399236,18
-4.621622729506633,-4.197646959694248,-4.658414089370236,-4.907911874736357,-4.303032625425156,-4.520040343386616,-5.778083310629817,-4.563880585094553,-4.168726639502154,-4.150810968541721,-3.861533165289022,-4.0982794909420015,19
-4.579128945631625,-4.205049010700891,-4.657894383146596,-4.949352164441179,-4.314901507229424,-4.54202706125157,-5.8556605650203295,-4.434893062867879,-4.169102516264864,-4.162291379479793,-3.862554847144564,-4.076763406245831,20
-4.549113234248976,-4.212141478509701,-4.6583713642251805,-4.979089999971614,-4.324164319028855,-4.558228009433201,-5.903383109489516,-4.337520977628061,-4.168556361838989,-4.170314789610605,-3.862701617270119,-4.063196176396576,21
-4.525194184869447,-4.221707577791569,-4.66052394828919,-5.00359869707369,-4.333390131056136,-4.5725148412139545,-5.926423460211726,-4.246793684080509,-4.166416036688923,-4.17652021606476,-3.8616077976016245,-4.0557846768569235,22
-4.506969118688619,-4.233528909376467,-4.664216535119351,-5.022946720509237,-4.342552699983505,-4.584944907443607,-5.926412383136701,-4.162480120264305,-4.1628097091686085,-4.181017666070941,-3.8593667599202663,-4.0540358691323855,23
-4.4940353569020735,-4.247387074094372,-4.6693135244963955,-5.037202535040093,-4.351625782483203,-4.595575558971936,-5.904980644214183,-4.08434922421853,-4.157865547631989,-4.183917146857836,-3.856071876007233,-4.05745671472848,24
-4.48599022070539,-4.263063672775257,-4.675679316201049,-5.046434605428089,-4.360583135227464,-4.6044641466487155,-5.863759009393913,-4.012169933982268,-4.151711720433007,-4.18532866565413,-3.8518165176437096,-4.0655541751507185,25
-4.482431031294151,-4.280340306249094,-4.68317831001404,-5.050711396435055,-4.369398514888525,-4.611668021323722,-5.804378244625632,-3.9457111875945983,-4.144476395925603,-4.185362229688508,-3.846694056610883,-4.077835211904619,26
-4.482955109863937,-4.298998575345862,-4.6916749057160985,-5.050101372822828,-4.378045678138629,-4.617244533846737,-5.728469115859082,-3.8847419230946056,-4.136287742463722,-4.184127846189656,-3.8407978646899412,-4.093806786495696,27
