C1,C2,C3,C4,time
-5.550401157590306,-3.77609125085952,-5.39521245661626,-3.60489421005726,10
-5.459080170161356,-3.7866519826611724,-5.244120353105058,-3.581272099857773,11
-5.373586771415741,-3.7969681719940254,-5.103212659135966,-3.5592737117586015,12
-5.293920961353458,-3.8070398188580787,-4.972489374708984,-3.5388990457597456,13
-5.2200827399745116,-3.816866923253333,-4.8519504998241105,-3.520148101861207,14
-5.152072107278898,-3.826449485179788,-4.741596034481347,-3.5030208800629827,15
-5.089889063266621,-3.8357875046374446,-4.641425978680694,-3.4875173803650754,16
-5.033533607937679,-3.844880981626302,-4.5514403324221515,-3.473637602767483,17
-4.9830057412920725,-3.853729916146361,-4.471639095705719,-3.4613815472702067,18
-4.938305463329802,-3.8623343081976196,-4.402022268531395,-3.450749213873246,19
-4.899432774050867,-3.870694157780081,-4.342589850899181,-3.441740602576601,20
-4.870413198078729,-3.8768571304485353,-4.2985431469187345,-3.435083552029312,21
-4.853483137981974,-3.8797385959556454,-4.27277176998431,-3.431182417036403,22
-4.8459589106782985,-3.880640110598217,-4.261808184022802,-3.4295519718318466,23
-4.845156833085392,-3.8808632306730537,-4.262184852961105,-3.4297069906496147,24
-4.848393222120947,-3.8817095124769616,-4.270434240726114,-3.4311622477236803,25
-4.85298439470266,-3.8844805123067454,-4.283088811244726,-3.4334325172880162,26
-4.856246667748221,-3.890477786459211,-4.296681028443835,-3.436032573576595,27
-4.855496358175323,-3.9010028912311614,-4.307743356250335,-3.4384771908233893,28
-4.8480497829016596,-3.917357382919404,-4.312808258591122,-3.4402811432623728,29
-4.831223258844924,-3.9408428178207426,-4.308408199393092,-3.4409592051275175,30
-4.809277081277325,-3.9775197808676137,-4.297459479033213,-3.439355456357262,31
-4.787361159657668,-4.029405501603572,-4.28517822772265,-3.435330916230323,32
-4.76412623218354,-4.091736503242103,-4.271546654139592,-3.4299257679910897,33
-4.738223037052528,-4.15974930899669,-4.256546966962232,-3.4241801948839528,34
-4.708302312462216,-4.228680442080817,-4.24016137486876,-3.419134380153299,35
-4.6730147966101905,-4.29376642570797,-4.222372086537364,-3.41582850704352,36
-4.631011227694039,-4.350243783091632,-4.2031613106462355,-3.415302758799003,37
-4.580942343911345,-4.393349037445287,-4.182511255873567,-3.418597318664138,38
-4.5214588834596965,-4.418318711982419,-4.160404130897545,-3.426752369883314,39
-4.451211584536679,-4.420389329916513,-4.136822144396362,-3.4408080957009206,40
-4.363132779024122,-4.395181351903169,-4.109679977304737,-3.4602823078926064,41
-4.254695219095913,-4.345201602381511,-4.0778375692905025,-3.483828415561773,42
-4.13136027338773,-4.2760161502403164,-4.042695017131517,-3.511189997944438,43
-3.9985893105352543,-4.193191064368364,-4.005652417605639,-3.54211063427662,44
-3.8618436991741594,-4.102292413654427,-3.96810986749073,-3.576333903794335,45
-3.7265848079401254,-4.0088862669872825,-3.931467463564647,-3.613603385733603,46
-3.5982740054688285,-3.9185386932557056,-3.897125302605249,-3.6536626593304407,47
-3.482372660395947,-3.836815761348473,-3.866483481390395,-3.696255303820867,48
-3.38434214135716,-3.7692835401543614,-3.8409420966979457,-3.7411248984408987,49
-3.309643816988144,-3.721508098562147,-3.821901245305759,-3.7880150224265545,50
