C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-4.873984232846182,-5.116003323696983,-5.415550997002162,-4.831649739802084,-3.75033759101725,-4.9901919591908905,-3.2016785342945333,-6.061864455592894,-4.861685838486212,-3.467914835295027,-4.694808450247297,-3.4168773448789596,-3.686667394275315,10
-4.866196518746784,-5.103198076384969,-5.3765450081090425,-4.877435380652003,-3.7472058126095438,-4.955594063079285,-3.199685694677354,-5.974012146969573,-4.817174651627165,-3.4650737545108807,-4.69904377804598,-3.4131078967185355,-3.7042229126983997,11
-4.8589427231328495,-5.0913831894221016,-5.339681512977025,-4.919675861567909,-3.74426241253513,-4.923844294156506,-3.1980371877923326,-5.8938351466189784,-4.77815024969396,-3.4625554120400466,-4.703040936022431,-3.4095598168855963,-3.7201623858409008,12
-4.852222846004378,-5.080558662808378,-5.304960511606106,-4.958371182549802,-3.741507390794009,-4.894942652422549,-3.1967330136394674,-5.821333454541108,-4.744612632686593,-3.4603598078825226,-4.706799924176648,-3.406233105380141,-3.7344858137028174,13
-4.8460368873613735,-5.070724496543803,-5.2723820039962925,-4.993521343597682,-3.7389407473861804,-4.8688891378774155,-3.1957731722187606,-5.756507070735965,-4.716561800605067,-3.458486942038312,-4.7103207425086335,-3.4031277622021707,-3.747193196284149,14
-4.8403848472038336,-5.061880690628374,-5.241945990147579,-5.0251263447115475,-3.736562482311645,-4.845683750521107,-3.195157663530211,-5.699355995203547,-4.6939977534493815,-3.456936814507413,-4.7136033910183865,-3.4002437873516853,-3.758284533584898,15
-4.835266725531758,-5.0540272450620956,-5.2136524700599685,-5.053186185891402,-3.734372595570402,-4.825326490353622,-3.194886487573819,-5.649880227943855,-4.676920491219536,-3.455709425289825,-4.716647869705906,-3.397581180828685,-3.767759825605062,16
-4.830682522345148,-5.047164159844968,-5.187501443733459,-5.077700867137242,-3.7323710871624525,-4.80781735737496,-3.1949596443495842,-5.608079768956891,-4.66533001391553,-3.4548047743855497,-4.719454178571194,-3.395139942633169,-3.775619072344642,17
-4.826632237644003,-5.041291434976992,-5.163492911168052,-5.0986703884490705,-3.7305579570877954,-4.793156351585123,-3.1953771338575074,-5.573954618242652,-4.659226321537365,-3.4542228617945856,-4.7220223176142495,-3.392920072765138,-3.7818622738036383,18
-4.823115871428323,-5.036409070458167,-5.141626872363745,-5.1160947498268845,-3.7289332053464306,-4.781343472984109,-3.196138956097588,-5.547504775801139,-4.658609414085038,-3.4539636875169335,-4.724352286835071,-3.3909215712245917,-3.786489429982051,19
-4.82013342369811,-5.032517066288497,-5.121903327320541,-5.129973951270687,-3.727496831938359,-4.772378721571918,-3.197245111069827,-5.528730241632352,-4.66347929155855,-3.454027251552593,-4.726444086233661,-3.38914443801153,-3.789500540879879,20
-4.819501260859175,-5.033633353755478,-5.102806732834112,-5.132581247645688,-3.7264680763535525,-4.767928223560881,-3.199328249577221,-5.520307145739662,-4.679829237626292,-3.454549641565225,-4.729394116348852,-3.3876582842525735,-3.789240785126549,21
-4.822228475359191,-5.041990116907718,-5.083495120457612,-5.1196240027658915,-3.7259687383086613,-4.768917604624515,-3.2027398442881023,-5.523722227013826,-4.710988854326253,-3.4556064618124176,-4.733811488591108,-3.3865017827958424,-3.784790817516185,22
-4.827104156260952,-5.054908734886884,-5.064978852327258,-5.096253380054495,-3.725852658143705,-4.774236113954601,-3.2070581280004733,-5.537191398785934,-4.752962619212845,-3.457106987185066,-4.738965269267874,-3.3856285262235915,-3.777253852295837,23
-4.832917392627247,-5.069710586834641,-5.048268290579266,-5.0676205429346854,-3.725973676198702,-4.782773000742916,-3.211861333512334,-5.558930574387073,-4.801755009840472,-3.4589604925740614,-4.744124524686592,-3.384992107118075,-3.767733103712555,24
-4.838457273520867,-5.0837170518926555,-5.034373797349852,-5.038876654829659,-3.7261856328136704,-4.793417514181241,-3.216727693621687,-5.587155667148329,-4.8533705037635455,-3.4610762528702965,-4.748558321154707,-3.384546118061545,-3.7573317860133892,25
-4.842512888004605,-5.094249509202595,-5.024305734775238,-5.015172879162607,-3.7263423683286296,-4.805058903461356,-3.2212354411265327,-5.6200825904007905,-4.903813578536473,-3.463363542964666,-4.7515357249796635,-3.384244151636256,-3.747153113445389,26
