ID,rank,mean,variable,value,average,cluster
10227,79,9.236288169843276e-5,15,9.222351978569828e-5,8.770402211149449e-5,3
25964,180,1.0700324792634373e-4,2,1.4402340759382366e-5,8.770402211149449e-5,3
10200,77,1.0252819375258908e-4,18,7.107050067655589e-5,8.770402211149449e-5,3
37006,266,1.043128785147752e-4,9,2.5532544693196527e-4,8.770402211149449e-5,3
10227,79,9.236288169843276e-5,16,2.3503778073516005e-5,8.770402211149449e-5,3
90236,611,1.1410720582486786e-4,8,2.276086345398632e-4,8.770402211149449e-5,3
10628,82,1.0184262038511784e-4,18,1.1819881140888196e-4,8.770402211149449e-5,3
37006,266,1.043128785147752e-4,7,4.7342031476470886e-5,8.770402211149449e-5,3
93529,625,1.3583336803288233e-4,12,1.7264893790537797e-4,8.770402211149449e-5,3
25715,177,3.470105040988352e-4,5,9.774581055346854e-7,8.770402211149449e-5,3
32001,225,1.1166620197295207e-4,18,7.711905392562447e-5,8.770402211149449e-5,3
32001,225,1.1166620197295207e-4,16,2.731520154489698e-5,8.770402211149449e-5,3
90236,611,1.1410720582486786e-4,10,1.5636600765150997e-4,8.770402211149449e-5,3
93529,625,1.3583336803288233e-4,7,6.877052993424192e-5,8.770402211149449e-5,3
10227,79,9.236288169843276e-5,12,1.4546468302580425e-4,8.770402211149449e-5,3
93529,625,1.3583336803288233e-4,16,1.044965268403617e-4,8.770402211149449e-5,3
37006,266,1.043128785147752e-4,1,3.3655658834233875e-5,8.770402211149449e-5,3
25964,180,1.0700324792634373e-4,3,3.323314647442843e-7,8.770402211149449e-5,3
90236,611,1.1410720582486786e-4,11,1.5338466111619944e-4,8.770402211149449e-5,3
32001,225,1.1166620197295207e-4,3,5.849033779499403e-5,8.770402211149449e-5,3
7168,52,1.8717544652599991e-4,7,8.970069121857642e-5,8.770402211149449e-5,3
90236,611,1.1410720582486786e-4,9,2.74745717114941e-4,8.770402211149449e-5,3
14318,102,1.2532268317402826e-4,3,3.1571489150707e-5,8.770402211149449e-5,3
93529,625,1.3583336803288233e-4,8,2.941608668614606e-4,8.770402211149449e-5,3
93529,625,1.3583336803288233e-4,10,1.9968518310459497e-4,8.770402211149449e-5,3
16588,115,3.5833547129570807e-4,8,9.1948564175519e-4,8.770402211149449e-5,3
10200,77,1.0252819375258908e-4,12,6.564708359216214e-5,8.770402211149449e-5,3
25715,177,3.470105040988352e-4,17,5.124552431176154e-4,8.770402211149449e-5,3
38179,276,1.5489765521369198e-4,10,2.944314010741766e-4,8.770402211149449e-5,3
37006,266,1.043128785147752e-4,15,5.218850344461995e-5,8.770402211149449e-5,3
93529,625,1.3583336803288233e-4,2,2.526726449014451e-7,8.770402211149449e-5,3
7168,52,1.8717544652599991e-4,1,2.165259169754907e-5,8.770402211149449e-5,3
93529,625,1.3583336803288233e-4,11,1.9004846816061624e-4,8.770402211149449e-5,3
10227,79,9.236288169843276e-5,13,2.782574052623568e-4,8.770402211149449e-5,3
62101,438,5.616968407286986e-5,16,2.0009973224750112e-5,8.770402211149449e-5,3
63102,444,1.0246097135846452e-4,18,8.442772243491568e-5,8.770402211149449e-5,3
16588,115,3.5833547129570807e-4,3,6.480463562513542e-5,8.770402211149449e-5,3
10628,82,1.0184262038511784e-4,16,4.0019946449500224e-5,8.770402211149449e-5,3
38179,276,1.5489765521369198e-4,12,2.2875261286960463e-4,8.770402211149449e-5,3
10227,79,9.236288169843276e-5,6,0,8.770402211149449e-5,3
14318,102,1.2532268317402826e-4,1,2.353542575820551e-7,8.770402211149449e-5,3
45697,326,5.418718183142712e-5,4,0,8.770402211149449e-5,3
10227,79,9.236288169843276e-5,18,8.745199905944997e-5,8.770402211149449e-5,3
7168,52,1.8717544652599991e-4,17,6.204763842927675e-4,8.770402211149449e-5,3
14318,102,1.2532268317402826e-4,17,1.3640894960684728e-4,8.770402211149449e-5,3
93529,625,1.3583336803288233e-4,5,0,8.770402211149449e-5,3
25964,180,1.0700324792634373e-4,9,2.246618624325299e-4,8.770402211149449e-5,3
16588,115,3.5833547129570807e-4,1,4.354053765268019e-5,8.770402211149449e-5,3
90236,611,1.1410720582486786e-4,6,2.336581259169621e-7,8.770402211149449e-5,3
93529,625,1.3583336803288233e-4,3,8.308286618607106e-6,8.770402211149449e-5,3
37006,266,1.043128785147752e-4,2,1.2886304889973696e-5,8.770402211149449e-5,3
7168,52,1.8717544652599991e-4,6,4.673162518339242e-7,8.770402211149449e-5,3
62101,438,5.616968407286986e-5,14,3.933407412506269e-5,8.770402211149449e-5,3
93529,625,1.3583336803288233e-4,1,1.482731822766947e-5,8.770402211149449e-5,3
10628,82,1.0184262038511784e-4,14,1.3205010599128187e-4,8.770402211149449e-5,3
63102,444,1.0246097135846452e-4,10,1.952837695558858e-4,8.770402211149449e-5,3
