C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,time
-4.7517406098958634,-4.84509015148733,-5.341062305720037,-3.8397707222836814,-5.172243161149072,-3.6447175368570885,-4.986967692603429,-4.338256208528058,-4.372669723079442,-5.281350083045931,-5.3945621549091545,-4.635915533872631,-4.823396049735613,-4.031082501533123,-4.384074772913056,-5.38734412707278,-4.44965718132834,20
-4.665056631752715,-4.730490306079713,-5.303479276158938,-3.860375247731684,-4.7432711861800305,-3.6192220903040435,-5.163380777543027,-4.105531206960911,-4.198968257172415,-4.930504904814301,-5.0510633417952215,-4.377859943134055,-4.511553745273257,-3.921787685549333,-4.227991664661363,-5.033095578010102,-4.225022948904993,21
-4.587171712375048,-4.564027756910986,-5.24888786825632,-3.890304448929877,-4.358423004351009,-3.5821885584496203,-5.317650560425871,-3.8969960677620614,-4.0428909884007265,-4.619086112646404,-4.746323578771005,-4.148141070611599,-4.233240957871516,-3.8244511852799645,-4.087999949860363,-4.718813906914028,-3.8987294288156025,22
-4.518085851762868,-4.36075941797631,-5.182225998304883,-3.926851161950786,-4.01769861566201,-3.536966707994219,-5.449777041251956,-3.712650790931514,-3.904437916764375,-4.347093706542241,-4.480342865836505,-3.946758916305266,-3.9884576875303877,-3.739073000725018,-3.9640996285100587,-4.444499113784561,-3.500290607801929,23
-4.45779904991617,-4.135742203270844,-5.108431582597324,-3.967308222866936,-3.72109802011303,-3.4869063056382394,-5.5597602200212854,-3.552495376469264,-3.78360904226336,-4.1145276865018054,-4.2531212029917205,-3.7737134802150507,-3.7772039342498727,-3.6656531318844916,-3.856290700610448,-4.2101511986216975,-3.05922047260572,24
-4.406311306834956,-3.9040330267897523,-5.032442537426344,-4.008968467750853,-3.4686212177040687,-3.435357118082082,-5.647600096733858,-3.4165298243753144,-3.6804043648976825,-3.9213880525251046,-4.064658590236654,-3.629004762340958,-3.5994796980299713,-3.6041915787583876,-3.7645731661615316,-4.015770161425439,-2.6050330099687313,25
-4.363622622519227,-3.680688802528193,-4.959196779084641,-4.049124732675062,-3.260268208435129,-3.385668912026148,-5.713296671389673,-3.3047541346496634,-3.594823884667343,-3.767674804612135,-3.914955027571302,-3.512632762682987,-3.455284978870683,-3.5546883413467047,-3.6889470251633094,-3.8613560021957865,-2.1672422066327175,26
-4.329732996968981,-3.48076644448133,-4.893632223864914,-4.0850698537120875,-3.0960389923062097,-3.3411914541708354,-5.756849943988732,-3.217168307292311,-3.526867601572341,-3.6533879427628984,-3.8040105149956682,-3.424597481241136,-3.3446197767720087,-3.517143419649443,-3.629412277615782,-3.746908720932739,-1.7753620493394315,27
-4.304642430184219,-3.319322866644323,-4.8406867880598625,-4.114096666934455,-2.9759335693173106,-3.3052745112165454,-5.778259914531034,-3.1537723423032578,-3.4765355156126767,-3.578527466977393,-3.731825052509751,-3.3648989180154074,-3.2674840917339476,-3.491556813666603,-3.5859689235189487,-3.672428317636296,-1.4589065248306283,28
-4.288350922164942,-3.2114149830123346,-4.8052983879621864,-4.1334980084146915,-2.8999519394684317,-3.2812678498636783,-5.77752658301658,-3.1145662396825027,-3.44382762678835,-3.5430933772556203,-3.6983986401135502,-3.3335370730058003,-3.2238779237565,-3.477928523398185,-3.55861696287281,-3.637914792306459,-1.2473896198480596,29
-4.280858472911149,-3.172099707580524,-4.792404939864583,-4.1405667142253195,-2.8680941027595734,-3.2725212368126333,-5.754649949445367,-3.099549999430046,-3.4287439350993614,-3.547085673597579,-3.703731277807067,-3.3305119462123143,-3.213801272839666,-3.4762585488441884,-3.547356395677366,-3.643368144943227,-1.1703253211334803,30
-4.295515516717702,-3.224452246166124,-4.7786126214579525,-4.130576635285311,-2.9214961582473853,-3.280998424529194,-5.695724226784676,-3.132662908895028,-3.4485048700280863,-3.6305223760363012,-3.7867883823669404,-3.3845416084509816,-3.2701084648707686,-3.4997860672734284,-3.5688475239962556,-3.7290090421924904,-1.2504522514103684,31
-4.33973896152619,-3.3665519937556088,-4.741176328639957,-4.10346070673386,-3.083011494296673,-3.3040079340455715,-5.593023977794105,-3.2272045721603035,-3.512677336842511,-3.81563571792347,-3.9692174075579696,-3.5115805435084857,-3.411051903120542,-3.5558661771685793,-3.6323460711981648,-3.9171822988575205,-1.4679396335904933,32
-4.404628517806707,-3.575962148098007,-4.686007055013438,-4.063500390973827,-3.3252160448696686,-3.3379166849118134,-5.455819727162137,-3.367215464326447,-3.6097810492210516,-4.075747019237065,-4.225041408862394,-3.692483370840805,-3.6147287036641047,-3.635672760350431,-3.72674516924067,-4.181074137174391,-1.7884473546980444,33
-4.481283896029343,-3.8302459069423493,-4.6190157941812355,-4.014977150408072,-3.6206857439286093,-3.3790915966779638,-5.2933819995772495,-3.5367360604940323,-3.7283357208421246,-4.384177599955067,-4.528283441762458,-3.908104709903921,-3.859235982576577,-3.7303796986397755,-3.840937950081346,-4.493870779379177,-2.1776353017572165,34
-4.560804806664191,-4.10696646803766,-4.546113539746192,-3.962172447439457,-3.941996525435723,-3.4238995888940678,-5.114981319727928,-3.719806835763631,-3.8568610653841455,-4.714248780055451,-4.852966561740396,-4.139299180153808,-4.122670855933071,-3.8311608738574,-3.9638175456777636,-4.828758447707949,-2.601163361792195,35
-4.634290960181343,-4.3836870291329735,-4.473211285311148,-3.909367744470841,-4.261724323353248,-3.468707581110172,-4.92988821230265,-3.9004682652358187,-3.983876796525531,-5.039281879516201,-5.173113824278452,-4.366921401046449,-4.383130439808712,-3.929190167824097,-4.084277087987501,-5.158923364396781,-3.0246914218271743,36
-4.692842067050893,-4.637970787977315,-4.406220024478946,-3.8608445039050867,-4.552445071643415,-3.509882492876323,-4.7473732019899,-4.062760824011168,-4.0979026279446975,-5.3325982183152965,-5.462748284858867,-4.571825992037823,-4.618711850278614,-4.015641462360656,-4.19120970896813,-5.4575517516817484,-3.413879368886345,37
-4.727557837742928,-4.847380942319712,-4.351050750852426,-3.8208841881450537,-4.786734704268459,-3.5437912437425636,-4.576706813478158,-4.190724987190251,-4.187458273320061,-5.567519116430712,-5.695892998963875,-4.734867572583906,-4.807512203417896,-4.081688639287866,-4.273508540577226,-5.697829831798923,-3.734387089993896,38
-4.729537982727546,-4.989480689909198,-4.313614458034431,-3.7937682595936026,-4.937169155190613,-3.5668007532589416,-4.427159571455905,-4.268401229873644,-4.241063446330038,-5.717365893840433,-5.846571022075725,-4.83690076214068,-4.9276286153016775,-4.118505580426519,-4.320066714772365,-5.8529438269843785,-3.9518744721740218,39
-4.689882212474837,-5.041833228494797,-4.299822139627801,-3.783778180653594,-4.97632435837211,-3.5752779409755022,-4.308002000611625,-4.279830027161918,-4.247237860653043,-5.755459870522435,-5.888805409676651,-4.858780180164123,-4.957158202005074,-4.117266167597403,-4.319777363511117,-5.896079959474189,-4.032001402450909,40
-4.599061330227171,-4.974528675775362,-4.2614608936176035,-3.7810683897484334,-4.893963596798254,-3.556357220321904,-4.212861875876469,-4.217491189489352,-4.200654100560256,-5.669423924802279,-5.810995726289548,-4.791421772234671,-4.886662333113417,-4.072494615552473,-4.266479821406988,-5.815244300064362,-4.025802243571016,41
-4.461011267668732,-4.791844889822608,-4.157337511589924,-3.7737132430058526,-4.712839577648189,-3.5050009785478524,-4.128585194757469,-4.093757452178096,-4.110257972758045,-5.480048657254038,-5.633636339112215,-4.649633310164884,-4.7336114269110245,-3.9903018328212507,-4.168269730104066,-5.631580435396747,-4.008975955182732,42
-4.287029427932333,-4.522626678944865,-4.003892527549134,-3.7628740793852087,-4.45501237117492,-3.4293180959334593,-4.054269815806923,-3.9225086776605367,-3.9859790245776154,-5.210406971228459,-5.378892507639259,-4.450107152758925,-4.516466172521501,-3.8792417418908856,-4.035424682105809,-5.367980861476189,-3.9841793196631583,43
-4.08841321415079,-4.195718851450467,-3.8175664754996044,-3.749712237845855,-4.142542047631451,-3.3374174527588414,-3.9890135975771264,-3.7176247283690618,-3.8377468033501785,-4.883571770076299,-5.068929491365287,-4.209535658820966,-4.253687259068454,-3.7478682652485276,-3.8782222699156774,-5.047338074307537,-3.95406911938939,44
-3.8764600294569123,-3.839966215647738,-3.6147998894457043,-3.735389057347146,-3.797488677270782,-3.2374079293041085,-3.931914398620374,-3.4929854667360534,-3.6754908564069364,-4.522615957148301,-4.725912549784903,-3.9446111871551675,-3.963735375675482,-3.604735325381323,-3.7069400860371244,-4.69254456989563,-3.9213021367385243,45
-3.662467276983514,-3.48421357984501,-3.4120333033918047,-3.7210658768484377,-3.4419123303459154,-3.1373984058493765,-3.8820700774889634,-3.262470755193898,-3.5091407310790963,-4.150612435795215,-4.372006942392712,-3.672026096565697,-3.665071211466191,-3.4583968447764217,-3.5318557229736105,-4.326492844245313,-3.8885351540876583,46
-3.4577323598634058,-3.157305752350608,-3.2257072513422735,-3.7079040353090837,-3.097873077109849,-3.0454977626747572,-3.838578492735189,-3.039960456174979,-3.3486259746978635,-3.7906341093677884,-4.029377928683317,-3.4084727458567166,-3.376155455564182,-3.3174067459209695,-3.3632467732285907,-3.972075393361426,-3.8584249538138895,47
-3.2735526812294022,-2.8880875414728653,-3.072262267301483,-3.69706487168844,-2.7874309878155894,-2.9698148800603645,-3.8005375029113475,-2.8393344321116825,-3.2038761345944455,-3.4657538812167727,-3.7201907681513267,-3.170643493832394,-3.1154487970930607,-3.190318951302117,-3.2113908293055236,-3.6521847132488157,-3.833628318294315,48
-3.121225644214317,-2.705403755520114,-2.968138885273805,-3.689709724945859,-2.5326461327161405,-2.9184586382863134,-3.767044966569735,-2.6744725454363967,-3.084820758100049,-3.1990446546929205,-3.4666107202913476,-2.975230699296898,-2.9014119251764328,-3.0856873834070133,-3.086565483707869,-3.389713299912329,-3.816802029906033,49
-3.0120486519509617,-2.638099202800679,-2.929777639263608,-3.6869999340406983,-2.3555785820645,-2.899537917632715,-3.737198742262648,-2.559254658581504,-3.00138939254588,-3.013579333146978,-3.2908030445979835,-2.8389267210543907,-2.7525055289379,-3.012065964722805,-2.9990483289390824,-3.2075536493568064,-3.810602871026139,50
-2.9449560688563685,-2.638379653532114,-2.9303734574442974,-3.687044570292852,-2.249544059235821,-2.8997836174698515,-3.714608403386213,-2.4897645567995403,-2.9506672597048818,-2.9023075217177152,-3.185636511341696,-2.756625134048435,-2.66314953878879,-2.9673297629056905,-2.9462360951573303,-3.0985212643999613,-3.810030748414557,51
-2.907640049691157,-2.639140876946007,-2.931990678220455,-3.687165725834411,-2.1879519673242935,-2.9004505170277928,-3.7022148225877505,-2.44943263381944,-2.9207377299963277,-2.837384879044411,-3.1241631311968554,-2.7081784411544696,-2.611099497718324,-2.9414275255557727,-2.916024277261712,-3.034884391491054,-3.8084778441831197,52
-2.8945346831035215,-2.640262679871745,-2.9343739509432125,-3.6873442708430253,-2.1630028961614847,-2.9014333163763375,-3.6981128072963436,-2.4331586647881887,-2.9080275737209194,-2.8106933887285837,-3.0988230242639276,-2.6877173930744704,-2.5898195137169515,-2.9310236950760604,-2.904438614867086,-3.008714642082255,-3.806189353736791,53
-2.9000740577416546,-2.641624869138713,-2.937267924963705,-3.687561075496343,-2.1668974355789605,-2.902626715585286,-3.7003971649410765,-2.4358424248527712,-2.9089635611793567,-2.8141150343717465,-3.102056310643382,-2.689372740510417,-2.592773694775116,-2.932782713869563,-2.9075048475883083,-3.012083627625729,-3.8034104724805355,54
-2.9186922622537503,-2.6431072515762954,-2.9404172496330636,-3.6877970099720114,-2.191836175408284,-2.9039254147244344,-3.707162702951033,-2.4523836891601705,-2.91997246267234,-2.839531799575413,-3.126303110435681,-2.707275234164283,-2.6134261488832644,-2.9433690243392863,-2.9212487150402353,-3.037062959573643,-3.8003863958193156,55
-2.944823385288003,-2.6445896340138786,-2.943566574302423,-3.6880329444476803,-2.2300197054810216,-2.905224113863584,-3.7165042287552965,-2.4776822328573727,-2.9374810485005707,-2.878825667941099,-3.1640035437412934,-2.735555624738048,-2.6452409840318425,-2.9594470688882404,-2.941695956837725,-3.0757242493781645,-3.797362319158096,56
-2.9729015154926044,-2.645951823280846,-2.9464605483229147,-3.688249749100997,-2.273648615628738,-2.9064175130725314,-3.726516549782951,-2.5066378310913624,-2.957916088964748,-2.923878623070319,-3.2075977306606855,-2.768344662933688,-2.6816823082112977,-2.977681289919432,-2.964872312595633,-3.12013910849146,-3.7945834379018404,57
-2.9973607415157506,-2.647073626206584,-2.948843821045673,-3.6884282941096114,-2.314923495682998,-2.9074003124210765,-3.73529447346308,-2.534150259009123,-2.977704354365573,-2.9665726485645876,-3.249525791294323,-2.7997730994531804,-2.7162142294120737,-2.99473612983587,-2.986803521928817,-3.1623791483656962,-3.792294947455512,58
-3.0126351520056325,-2.6478348496204775,-2.9504610418218302,-3.688549449651171,-2.346044935475366,-2.908067211979018,-3.740932807224768,-2.555119291757641,-2.9932726150037463,-2.998789728025418,-3.282227845742672,-2.8239716849985013,-2.742300855624618,-3.007276031040562,-3.0035153244521346,-3.1945159804530396,-3.790742043224075,59
