C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-4.4099652967453435,-5.176393255888295,-4.88305988732414,-5.459132066956315,-4.442962198145888,-4.342007797251494,-4.345225886134226,-3.746786892687103,-5.056146235054937,-4.5340767251441605,20
-4.471731292534629,-5.169180614317833,-4.999965152244837,-5.61140692518263,-4.4421919916460295,-4.34160540742775,-4.387718416050695,-3.702978855867267,-5.090847264812824,-4.5777133988408565,21
-4.519126892210345,-5.1673549293534125,-5.094211403494452,-5.751045604999882,-4.4471711759257655,-4.3359057552746005,-4.4195672929821415,-3.6682776842414544,-5.116129632603458,-4.611716674402254,22
-4.552152095772494,-5.170916200995033,-5.165798641072984,-5.8780481064080705,-4.457899750985097,-4.32490884079205,-4.440772516928568,-3.6426833778096666,-5.131993338426841,-4.636086551828355,23
-4.570806903221076,-5.179864429242695,-5.214726864980435,-5.992414429407194,-4.47437771682402,-4.308614663980095,-4.451334087889973,-3.6261959365719028,-5.1384383822829705,-4.650823031119158,24
-4.57509131455609,-5.194199614096399,-5.240996075216803,-6.094144573997254,-4.49660507344254,-4.287023224838738,-4.451252005866357,-3.6188153605281626,-5.135464764171847,-4.6559261122746625,25
-4.565005329777536,-5.213921755556143,-5.244606271782093,-6.18323854017825,-4.524581820840652,-4.260134523367978,-4.44052627085772,-3.620541649678447,-5.123072484093473,-4.65139579529487,26
-4.540548948885415,-5.239030853621929,-5.225557454676305,-6.259696327950183,-4.558307959018358,-4.227948559567815,-4.419156882864063,-3.6313748040227556,-5.101261542047846,-4.637232080179779,27
-4.5017221718797265,-5.269526908293755,-5.183849623899437,-6.323517937313051,-4.597783487975659,-4.190465333438248,-4.387143841885384,-3.6513148235610884,-5.070031938034965,-4.6134349669293915,28
-4.448524998760471,-5.305409919571623,-5.119482779451494,-6.3747033682668555,-4.643008407712554,-4.147684844979279,-4.3444871479216856,-3.6803617082934466,-5.029383672054833,-4.580004455543707,29
-4.380957429527647,-5.346679887455533,-5.032456921332473,-6.413252620811596,-4.693982718229044,-4.099607094190908,-4.291186800972966,-3.7185154582198283,-4.979316744107449,-4.5369405460227235,30
-4.288050863089205,-5.404601265386426,-4.903647155774832,-6.439833362902035,-4.762293446991301,-4.040739515654754,-4.217747635230062,-3.7740249227809253,-4.911849261700615,-4.4758337854920685,31
-4.16371163217178,-5.485432083053718,-4.722428541796597,-6.454816521179707,-4.854377831480531,-3.9680306841383843,-4.118894558576768,-3.8514727961104547,-4.822546840116445,-4.392012255688197,32
-4.01525213750341,-5.581662704830112,-4.5015510085761345,-6.457756983674771,-4.962511186719287,-3.8851423099207185,-4.000957681552531,-3.9453598452479555,-4.716730741016404,-4.291082258527364,33
-3.8499847798121256,-5.685783495088313,-4.253764485291802,-6.448209638417384,-5.078968827730121,-3.7957361032806767,-3.8702671146967904,-4.050186837232969,-4.599722226061953,-4.178650095925814,34
-3.675221959825965,-5.790284818201023,-3.9918189011219667,-6.425729373437705,-5.1960260695355815,-3.703473774497178,-3.733152968548992,-4.1604545391050305,-4.476842556914562,-4.060322069799801,35
-3.49827607827296,-5.887657038540949,-3.7284641852449885,-6.389871076765893,-5.305958227158222,-3.612017033849143,-3.5959453536485784,-4.270663717903683,-4.353412995235691,-3.9417044820655738,36
-3.3264595358811464,-5.9703905204807945,-3.476450266839231,-6.340189636432106,-5.401040615620596,-3.525027591615492,-3.464974380534992,-4.375315140668467,-4.234754802686807,-3.8284036346393826,37
-3.1670847333785574,-6.030975628393264,-3.2485270750830564,-6.2762399404665015,-5.473548549945253,-3.4461671580751427,-3.346570159747677,-4.468909574438917,-4.126189240929375,-3.7260258294374773,38
-3.027464071493227,-6.061902726651061,-3.057444539154826,-6.197576876899239,-5.515757345154744,-3.3790974435070167,-3.2470628018260754,-4.545947786254578,-4.033037571624859,-3.640177368376108,39
-2.9149099509531924,-6.055662179626891,-2.9159525882329045,-6.103755333760477,-5.519942316271621,-3.327480158190033,-3.172782417309632,-4.600930543154985,-3.960621056434722,-3.576464553371526,40
-2.8268014667670287,-6.00683933395994,-2.821521530669436,-5.978705744276395,-5.476506862651183,-3.2906807046141684,-3.1225604454074767,-4.630732482207353,-3.9072181054960984,-3.533674728659916,41
-2.75409933022154,-5.920213819174361,-2.759523833438051,-5.8139621689487795,-5.388130323911874,-3.2645491994290463,-3.089183126602297,-4.639320198926536,-3.8663539345695774,-3.505320253866751,42
-2.6944883664620995,-5.8035674239703,-2.724562663649341,-5.620484936721203,-5.265501925470967,-3.2474744241530624,-3.0699127733438707,-4.631832398023537,-3.836220013751815,-3.4890949539922143,43
-2.645653400634084,-5.664681937047915,-2.7112411884138954,-5.409234376537236,-5.1193108927457365,-3.237845160304611,-3.0620116980819763,-4.613407784209359,-3.815007813139465,-3.4826926540364864,44
-2.6052792578828625,-5.511339147107351,-2.7141625748423057,-5.191170817340445,-4.960246451153455,-3.2340501894020846,-3.0627422132663886,-4.589185062195006,-3.80090880282918,-3.4838071789997485,45
-2.5710507633538118,-5.35132084284876,-2.7279299900451623,-4.977254588074398,-4.798997826111393,-3.2344782929638782,-3.069366631346887,-4.564302936691483,-3.792114452917615,-3.490132353882183,46
-2.540652742192303,-5.192408812972293,-2.7471466011330556,-4.778446017682667,-4.646254243036822,-3.2375182525083863,-3.0791472647732485,-4.54390011240979,-3.7868162335014226,-3.499362003683971,47
-2.5117700195437114,-5.0423848461781,-2.766415575216576,-4.605705435108819,-4.512704927347017,-3.241558849554001,-3.0893464259952506,-4.533115294060932,-3.783205614677257,-3.5091899534052944,48
-2.4820874205534103,-4.909030731166336,-2.780340079406314,-4.469993169296425,-4.409039104459251,-3.2449888656191184,-3.0972264274626706,-4.537087186355913,-3.779474066541772,-3.517310028046334,49
-2.4492897703667724,-4.800128256637146,-2.7835232808128603,-4.382269549189055,-4.345945999790796,-3.2461970822221318,-3.1000495816252855,-4.560954494005735,-3.7738130591916224,-3.5214160526072718,50
-2.41458766482538,-4.710848474914777,-2.781308769068659,-4.351428141754566,-4.328601394715125,-3.2473359776413235,-3.1005785818325555,-4.614021573604159,-3.769706733306956,-3.523813065691929,51
-2.3810545792460194,-4.630438634194019,-2.7822619206696397,-4.3710435504780625,-4.3487956006736646,-3.2512722663825913,-3.103187341108485,-4.696128485040014,-3.7709662350913264,-3.528173233191128,52
-2.3491696579868746,-4.557794816980851,-2.785818583021623,-4.429097659078996,-4.397139638185614,-3.2574660843057486,-3.1075550014146702,-4.7982174879669,-3.776273542926493,-3.534241071035554,53
-2.3194120454061276,-4.491813105781252,-2.7914146035304306,-4.513572351276809,-4.4642445277701714,-3.265377567270612,-3.1133607047127043,-4.911230842038418,-3.7843106351942164,-3.541761095155894,54
-2.2922608858619613,-4.4313895831011925,-2.7984858296018813,-4.6124495107909445,-4.540721289946535,-3.274466851136994,-3.1202835929641832,-5.0261108069081715,-3.7937594902762544,-3.550477821482832,55
-2.268195323712559,-4.375420331446652,-2.806468108641796,-4.713711021340852,-4.617180945233904,-3.284194071764711,-3.1280028081307014,-5.1337996422297625,-3.803302086554367,-3.560135765947053,56
-2.2476945033161018,-4.322801433323606,-2.8147972880559964,-4.805338766645975,-4.6842345141514805,-3.294019365013577,-3.1361974921738547,-5.225239607656792,-3.811620402410315,-3.5704794444792434,57
-2.2312375690307737,-4.272428971238029,-2.822909215250301,-4.875314630425758,-4.732493017218461,-3.303402866743407,-3.144546787055237,-5.291372962842863,-3.817396416225857,-3.581253373010086,58
-2.2193036652147575,-4.223199027695901,-2.8302397376305315,-4.911620496399647,-4.752567474954044,-3.311804712814016,-3.1527298347364443,-5.323141967441577,-3.819312106382753,-3.592202067470269,59
-2.212371936226236,-4.174007685203195,-2.8362247026025087,-4.902238248287087,-4.73506890787743,-3.318685039085218,-3.1604257771790705,-5.311488881106536,-3.816049451262762,-3.603070043790476,60
-2.21149346254012,-4.125101090804526,-2.841366342567823,-4.844493000080795,-4.676091878194308,-3.3241485852893318,-3.1681293130113795,-5.248059349285269,-3.8069183020442576,-3.6145966546423662,61
-2.2167552873080596,-4.077760796185149,-2.8465287226620624,-4.7493619356973,-4.583203417702741,-3.3288133992748743,-3.176448016474086,-5.137605276104149,-3.7929020799489566,-3.627457597952445,62
-2.227190498903346,-4.032435990812003,-2.851690439392045,-4.625305043741764,-4.464223251310497,-3.332909579075959,-3.185230342947461,-4.990728309235047,-3.7751931184236316,-3.6413019075336726,63
-2.2418321856992693,-3.9895758641520214,-2.856830089264587,-4.480782312819352,-4.3269711039253345,-3.336667222726698,-3.194324747811777,-4.818030096349828,-3.754983750915056,-3.655778617199006,64
-2.259713436069122,-3.9496296056721434,-2.861926268786505,-4.3242537315352285,-4.17926670045502,-3.3403164282612043,-3.2035796864473047,-4.630112285120361,-3.733466310870005,-3.670536760761403,65
-2.2798673383861945,-3.9130464048393057,-2.866957574464616,-4.164179288494557,-4.028929765807315,-3.344087293713592,-3.2128436142343175,-4.437576523218515,-3.7118331317352498,-3.6852253720338233,66
-2.3013269810237778,-3.8802754511204456,-2.871902602805738,-4.009018972302504,-3.883780024889986,-3.348209917117973,-3.2219649865530853,-4.251024458316159,-3.6912765469575657,-3.6994934848292234,67
-2.3231254523551628,-3.8517659339825,-2.8767399503166864,-3.8672327715642294,-3.751637202610792,-3.3529143965084605,-3.2307922587838807,-4.081057738085161,-3.6729888899837255,-3.7129901329605626,68
-2.3442958407536416,-3.8279670428924066,-2.881448213504279,-3.7472806748849012,-3.6403210238775,-3.358430829919168,-3.239173886306976,-3.9382780101973918,-3.658162494260503,-3.7253643502407985,69
-2.363871234592504,-3.8093279673171017,-2.886005988875332,-3.6576226708696815,-3.557651213597872,-3.364989315384208,-3.246958324502642,-3.8332869223247164,-3.647989693234672,-3.7362651704828895,70
-2.3842383662763966,-3.798149505050084,-2.890484850078179,-3.59529042937075,-3.501347162236935,-3.3732748829142167,-3.2543243847084686,-3.7624133181323143,-3.642338988976941,-3.745887327290137,71
