iso1	iso2	dist	id
Lactobacillaceae	C5	0.3005973619288053	Lactobacillaceae_C5
Sutterellaceae	C5	0.4690041414396897	Sutterellaceae_C5
C7	C6	0.1352979092243179	C7_C6
C8	C6	0.19951859719021858	C8_C6
Acholeplasmataceae	C6	0.4690041414396897	Acholeplasmataceae_C6
Enterobacteriaceae	C6	0.1352979092243179	Enterobacteriaceae_C6
Enterococcaceae	C6	0.4690041414396897	Enterococcaceae_C6
Lachnospiraceae	C6	0.4690041414396897	Lachnospiraceae_C6
Lactobacillaceae	C6	0.19951859719021858	Lactobacillaceae_C6
Sutterellaceae	C6	0.4690041414396897	Sutterellaceae_C6
C8	C7	0.19951859719021858	C8_C7
Acholeplasmataceae	C7	0.4690041414396897	Acholeplasmataceae_C7
Enterobacteriaceae	C7	0.041349081701909096	Enterobacteriaceae_C7
Enterococcaceae	C7	0.4690041414396897	Enterococcaceae_C7
Lachnospiraceae	C7	0.4690041414396897	Lachnospiraceae_C7
Lactobacillaceae	C7	0.19951859719021858	Lactobacillaceae_C7
Sutterellaceae	C7	0.4690041414396897	Sutterellaceae_C7
Acholeplasmataceae	C8	0.4690041414396897	Acholeplasmataceae_C8
Enterobacteriaceae	C8	0.19951859719021858	Enterobacteriaceae_C8
Enterococcaceae	C8	0.4690041414396897	Enterococcaceae_C8
Lachnospiraceae	C8	0.4690041414396897	Lachnospiraceae_C8
Lactobacillaceae	C8	0.11730742750602041	Lactobacillaceae_C8
Sutterellaceae	C8	0.4690041414396897	Sutterellaceae_C8
Enterobacteriaceae	Acholeplasmataceae	0.4690041414396897	Enterobacteriaceae_Acholeplasmataceae
Enterococcaceae	Acholeplasmataceae	0.24370261159044324	Enterococcaceae_Acholeplasmataceae
Lachnospiraceae	Acholeplasmataceae	0.06747654346558662	Lachnospiraceae_Acholeplasmataceae
Lactobacillaceae	Acholeplasmataceae	0.4690041414396897	Lactobacillaceae_Acholeplasmataceae
Sutterellaceae	Acholeplasmataceae	0.4201293319386752	Sutterellaceae_Acholeplasmataceae
Enterococcaceae	Enterobacteriaceae	0.4690041414396897	Enterococcaceae_Enterobacteriaceae
Lachnospiraceae	Enterobacteriaceae	0.4690041414396897	Lachnospiraceae_Enterobacteriaceae
Lactobacillaceae	Enterobacteriaceae	0.19951859719021858	Lactobacillaceae_Enterobacteriaceae
Sutterellaceae	Enterobacteriaceae	0.4690041414396897	Sutterellaceae_Enterobacteriaceae
Lachnospiraceae	Enterococcaceae	0.24370261159044324	Lachnospiraceae_Enterococcaceae
Lactobacillaceae	Enterococcaceae	0.4690041414396897	Lactobacillaceae_Enterococcaceae
Sutterellaceae	Enterococcaceae	0.4201293319386752	Sutterellaceae_Enterococcaceae
Lactobacillaceae	Lachnospiraceae	0.4690041414396897	Lactobacillaceae_Lachnospiraceae
Sutterellaceae	Lachnospiraceae	0.4201293319386752	Sutterellaceae_Lachnospiraceae
Sutterellaceae	Lactobacillaceae	0.4690041414396897	Sutterellaceae_Lactobacillaceae
