iso1	iso2	dist	id
Enterobacteriaceae	C6	0.33268281632056584	Enterobacteriaceae_C6
Enterococcaceae	C6	0.5495844715067726	Enterococcaceae_C6
Lachnospiraceae	C6	0.5495844715067726	Lachnospiraceae_C6
Lactobacillaceae	C6	0.33268281632056584	Lactobacillaceae_C6
Sutterellaceae	C6	0.5495844715067726	Sutterellaceae_C6
C8	C7	0.5495844715067726	C8_C7
Acholeplasmataceae	C7	0.5495844715067726	Acholeplasmataceae_C7
Enterobacteriaceae	C7	0.5495844715067726	Enterobacteriaceae_C7
Enterococcaceae	C7	0.4562904002609273	Enterococcaceae_C7
Lachnospiraceae	C7	0.4562904002609273	Lachnospiraceae_C7
Lactobacillaceae	C7	0.5495844715067726	Lactobacillaceae_C7
Sutterellaceae	C7	0.4562904002609273	Sutterellaceae_C7
Acholeplasmataceae	C8	0.43243427686373304	Acholeplasmataceae_C8
Enterobacteriaceae	C8	0.43243427686373304	Enterobacteriaceae_C8
Enterococcaceae	C8	0.5495844715067726	Enterococcaceae_C8
Lachnospiraceae	C8	0.5495844715067726	Lachnospiraceae_C8
Lactobacillaceae	C8	0.43243427686373304	Lactobacillaceae_C8
Sutterellaceae	C8	0.5495844715067726	Sutterellaceae_C8
Enterobacteriaceae	Acholeplasmataceae	0.3851818060538469	Enterobacteriaceae_Acholeplasmataceae
Enterococcaceae	Acholeplasmataceae	0.5495844715067726	Enterococcaceae_Acholeplasmataceae
Lachnospiraceae	Acholeplasmataceae	0.5495844715067726	Lachnospiraceae_Acholeplasmataceae
Lactobacillaceae	Acholeplasmataceae	0.3851818060538469	Lactobacillaceae_Acholeplasmataceae
Sutterellaceae	Acholeplasmataceae	0.5495844715067726	Sutterellaceae_Acholeplasmataceae
Enterococcaceae	Enterobacteriaceae	0.5495844715067726	Enterococcaceae_Enterobacteriaceae
Lachnospiraceae	Enterobacteriaceae	0.5495844715067726	Lachnospiraceae_Enterobacteriaceae
Lactobacillaceae	Enterobacteriaceae	0.05777178739859168	Lactobacillaceae_Enterobacteriaceae
Sutterellaceae	Enterobacteriaceae	0.5495844715067726	Sutterellaceae_Enterobacteriaceae
Lachnospiraceae	Enterococcaceae	0.13630791510394608	Lachnospiraceae_Enterococcaceae
Lactobacillaceae	Enterococcaceae	0.5495844715067726	Lactobacillaceae_Enterococcaceae
Sutterellaceae	Enterococcaceae	0.21262869111019211	Sutterellaceae_Enterococcaceae
Lactobacillaceae	Lachnospiraceae	0.5495844715067726	Lactobacillaceae_Lachnospiraceae
Sutterellaceae	Lachnospiraceae	0.21262869111019211	Sutterellaceae_Lachnospiraceae
Sutterellaceae	Lactobacillaceae	0.5495844715067726	Sutterellaceae_Lactobacillaceae
