iso1	iso2	dist	id
C2	C1	0.5383146919291266	C2_C1
C3	C1	0.46091421840075164	C3_C1
C4	C1	0.5383146919291266	C4_C1
C5	C1	0.5383146919291266	C5_C1
Acholeplasmataceae	C1	0.5383146919291266	Acholeplasmataceae_C1
Enterobacteriaceae	C1	0.5383146919291266	Enterobacteriaceae_C1
Enterococcaceae	C1	0.04237079818935352	Enterococcaceae_C1
Lachnospiraceae	C1	0.1874114910330222	Lachnospiraceae_C1
Lactobacillaceae	C1	0.5383146919291266	Lactobacillaceae_C1
Oscillospiraceae	C1	0.1874114910330222	Oscillospiraceae_C1
Sutterellaceae	C1	0.30501104353919906	Sutterellaceae_C1
C3	C2	0.5383146919291266	C3_C2
C4	C2	0.4261010594218389	C4_C2
C5	C2	0.4261010594218389	C5_C2
Acholeplasmataceae	C2	0.4261010594218389	Acholeplasmataceae_C2
Enterobacteriaceae	C2	0.4261010594218389	Enterobacteriaceae_C2
Enterococcaceae	C2	0.5383146919291266	Enterococcaceae_C2
Lachnospiraceae	C2	0.5383146919291266	Lachnospiraceae_C2
Lactobacillaceae	C2	0.4261010594218389	Lactobacillaceae_C2
Oscillospiraceae	C2	0.5383146919291266	Oscillospiraceae_C2
Sutterellaceae	C2	0.5383146919291266	Sutterellaceae_C2
C4	C3	0.5383146919291266	C4_C3
C5	C3	0.5383146919291266	C5_C3
Acholeplasmataceae	C3	0.5383146919291266	Acholeplasmataceae_C3
Enterobacteriaceae	C3	0.5383146919291266	Enterobacteriaceae_C3
Enterococcaceae	C3	0.46091421840075164	Enterococcaceae_C3
Lachnospiraceae	C3	0.46091421840075164	Lachnospiraceae_C3
Lactobacillaceae	C3	0.5383146919291266	Lactobacillaceae_C3
Oscillospiraceae	C3	0.46091421840075164	Oscillospiraceae_C3
Sutterellaceae	C3	0.46091421840075164	Sutterellaceae_C3
C5	C4	0.3687191722344474	C5_C4
Acholeplasmataceae	C4	0.3687191722344474	Acholeplasmataceae_C4
Enterobacteriaceae	C4	0.3687191722344474	Enterobacteriaceae_C4
Enterococcaceae	C4	0.5383146919291266	Enterococcaceae_C4
Lachnospiraceae	C4	0.5383146919291266	Lachnospiraceae_C4
Lactobacillaceae	C4	0.3687191722344474	Lactobacillaceae_C4
Oscillospiraceae	C4	0.5383146919291266	Oscillospiraceae_C4
Sutterellaceae	C4	0.5383146919291266	Sutterellaceae_C4
Acholeplasmataceae	C5	0.2597339214764371	Acholeplasmataceae_C5
Enterobacteriaceae	C5	0.18585204557165375	Enterobacteriaceae_C5
Enterococcaceae	C5	0.5383146919291266	Enterococcaceae_C5
Lachnospiraceae	C5	0.5383146919291266	Lachnospiraceae_C5
Lactobacillaceae	C5	0.18585204557165375	Lactobacillaceae_C5
Oscillospiraceae	C5	0.5383146919291266	Oscillospiraceae_C5
Sutterellaceae	C5	0.5383146919291266	Sutterellaceae_C5
Enterobacteriaceae	Acholeplasmataceae	0.2597339214764371	Enterobacteriaceae_Acholeplasmataceae
Enterococcaceae	Acholeplasmataceae	0.5383146919291266	Enterococcaceae_Acholeplasmataceae
Lachnospiraceae	Acholeplasmataceae	0.5383146919291266	Lachnospiraceae_Acholeplasmataceae
Lactobacillaceae	Acholeplasmataceae	0.2597339214764371	Lactobacillaceae_Acholeplasmataceae
Oscillospiraceae	Acholeplasmataceae	0.5383146919291266	Oscillospiraceae_Acholeplasmataceae
Sutterellaceae	Acholeplasmataceae	0.5383146919291266	Sutterellaceae_Acholeplasmataceae
Enterococcaceae	Enterobacteriaceae	0.5383146919291266	Enterococcaceae_Enterobacteriaceae
Lachnospiraceae	Enterobacteriaceae	0.5383146919291266	Lachnospiraceae_Enterobacteriaceae
Lactobacillaceae	Enterobacteriaceae	0.095963662879477	Lactobacillaceae_Enterobacteriaceae
Oscillospiraceae	Enterobacteriaceae	0.5383146919291266	Oscillospiraceae_Enterobacteriaceae
Sutterellaceae	Enterobacteriaceae	0.5383146919291266	Sutterellaceae_Enterobacteriaceae
Lachnospiraceae	Enterococcaceae	0.1874114910330222	Lachnospiraceae_Enterococcaceae
Lactobacillaceae	Enterococcaceae	0.5383146919291266	Lactobacillaceae_Enterococcaceae
Oscillospiraceae	Enterococcaceae	0.1874114910330222	Oscillospiraceae_Enterococcaceae
Sutterellaceae	Enterococcaceae	0.30501104353919906	Sutterellaceae_Enterococcaceae
Lactobacillaceae	Lachnospiraceae	0.5383146919291266	Lactobacillaceae_Lachnospiraceae
Oscillospiraceae	Lachnospiraceae	0.08987832700395337	Oscillospiraceae_Lachnospiraceae
Sutterellaceae	Lachnospiraceae	0.30501104353919906	Sutterellaceae_Lachnospiraceae
Oscillospiraceae	Lactobacillaceae	0.5383146919291266	Oscillospiraceae_Lactobacillaceae
Sutterellaceae	Lactobacillaceae	0.5383146919291266	Sutterellaceae_Lactobacillaceae
Sutterellaceae	Oscillospiraceae	0.30501104353919906	Sutterellaceae_Oscillospiraceae
