C1,C2,C3,C4,C5,C6,time
-5.553280894094041,-5.556066977496674,-4.838773984843311,-5.286057907207408,-6.4460859502470695,-3.2413743872278125,10
-5.473586409139893,-5.404350736561226,-4.753831143100217,-5.192623335872908,-6.1468291761098275,-3.235170111287136,11
-5.398760594461575,-5.263484717249375,-4.675522892276469,-5.104391495035184,-5.869965480708459,-3.229445535211146,12
-5.32880345005909,-5.133468919561118,-4.603849232372065,-5.021362384694234,-5.615494864042964,-3.2242006589998433,13
-5.26371497593244,-5.014303343496459,-4.538810163387007,-4.943536004850059,-5.383417326113344,-3.219435482653228,14
-5.203495172081622,-4.9059879890553955,-4.480405685321295,-4.870912355502659,-5.1737328669196,-3.2151500061713,15
-5.14814403850664,-4.808522856237929,-4.428635798174929,-4.803491436652035,-4.98644148646173,-3.211344229554058,16
-5.097661575207493,-4.72190794504406,-4.383500501947908,-4.741273248298188,-4.821543184739734,-3.208018152801505,17
-5.052047782184183,-4.6461432554737865,-4.344999796640233,-4.684257790441116,-4.679037961753614,-3.2051717759136378,18
-5.011302659436709,-4.58122878752711,-4.313133682251904,-4.632445063080817,-4.5589258175033684,-3.2028050988904577,19
-4.975426206965072,-4.52716454120403,-4.28790215878292,-4.585835066217296,-4.461206751988997,-3.2009181217319647,20
-4.948460133458393,-4.485213597065676,-4.27501887248357,-4.545443202163449,-4.399308214203152,-3.1998408903745887,21
-4.932649832632841,-4.456077666534896,-4.277658071270679,-4.511833583315333,-4.380689898030638,-3.1997567636719024,22
-4.925300832029008,-4.4389146959042725,-4.292010657644056,-4.484329274797682,-4.396400170809688,-3.200445710999619,23
-4.923718659187481,-4.432882631466384,-4.31426753410351,-4.462253341735227,-4.437487399878536,-3.2016877017334515,24
-4.925208841648844,-4.437139419513813,-4.340619603148847,-4.444928849252703,-4.494999952575411,-3.2032627052491134,25
-4.927076906953687,-4.45084300633914,-4.367257767279878,-4.431678862474845,-4.559986196238552,-3.2049506909223178,26
-4.926628382642593,-4.473151338234946,-4.390372928996409,-4.421826446526387,-4.623494498206188,-3.206531628128779,27
-4.921168796256155,-4.50322236149381,-4.40615599079825,-4.414694666532059,-4.6765732258165515,-3.207785486244209,28
-4.908003675334956,-4.540214022408317,-4.4107978551852085,-4.409606587616598,-4.710270746407879,-3.2084922346443228,29
-4.884438547419583,-4.583284267271042,-4.400489424657093,-4.405885274904738,-4.7156354273184,-3.2084318427048326,30
-4.854357449856763,-4.639724990139546,-4.37544560123244,-4.40959373655734,-4.695135336522127,-3.204995702861463,31
