C1,C2,C3,C4,time
-6.8480072468823865,-6.814794285282096,-6.985724472138175,-6.808744268295084,10
-6.697505164663977,-6.666073860591615,-6.8290506044048165,-6.613828815180097,11
-6.490564801613666,-6.461583276642204,-6.613624036271448,-6.345820067147004,12
-6.241295727939425,-6.215265073248594,-6.35413294283807,-6.022991347925331,13
-5.9638075138492335,-5.941061790225521,-6.06526549920469,-5.663615981244607,14
-5.6722097295510645,-5.652915967387713,-5.761709880471305,-5.285967290834357,15
-5.380611945252897,-5.364770144549906,-5.458154261737921,-4.908318600424106,16
-5.103123731162705,-5.090566861526834,-5.16928681810454,-4.548943233743385,17
-4.853854657488465,-4.844248658133225,-4.909795724671163,-4.226114514521717,18
-4.646914294438152,-4.639758074183813,-4.694369156537794,-3.9581057664886288,19
-4.496412212219742,-4.4910376494933315,-4.537695288804436,-3.7631903133736473,20
-4.386988829904969,-4.382229529079782,-4.4245298493848,-3.6208790117761884,21
-4.2933107733844835,-4.287680820797817,-4.3291328788724455,-3.4978255284627546,22
-4.214526923094632,-4.206641508717137,-4.2504490213871415,-3.393017402413503,23
-4.149786159471764,-4.138361576907445,-4.187422921048657,-3.3054421726085885,24
-4.098237362952229,-4.082091009438445,-4.138999221976761,-3.2340873780281703,25
-4.0590294139723735,-4.037079790379837,-4.104122568291221,-3.1779405576524034,26
-4.031311192968547,-4.002577903801328,-4.081737604111808,-3.1359892504614457,27
-4.014231580377097,-3.977835333772618,-4.070788973558292,-3.107220995435454,28
-4.006939456634371,-3.9621020643634117,-4.07022132075044,-3.090623331554584,29
-4.008583702176719,-3.954628079643411,-4.0789792898080215,-3.0851837977989938,30
-4.018313197440491,-3.954663363682318,-4.0960075248508065,-3.0898899331488394,31
-4.035276822862031,-3.961457900549837,-4.120250669998562,-3.103729276584277,32
-4.058623458877691,-3.9742616743156716,-4.150653369371061,-3.125689367085466,33
-4.087501985923819,-3.9923246690495238,-4.186160267088069,-3.1547577436325605,34
-4.12106128443676,-4.014896868821095,-4.225716007269357,-3.1899219452057177,35
-4.158450234852866,-4.04122825770009,-4.2682652340346925,-3.2301695107850956,36
-4.198817717608485,-4.070568819756211,-4.3127525915038465,-3.274487979350851,37
-4.241312613139963,-4.102168539059162,-4.358122723796586,-3.321864889883139,38
-4.285083801883652,-4.135277399678643,-4.403320275032683,-3.371287781362117,39
-4.329280164275898,-4.169145385684361,-4.447289889331903,-3.4217441927679437,40
-4.373050580753048,-4.203022481146015,-4.488976210814018,-3.472221663080773,41
-4.415543931751454,-4.236158670133312,-4.527323883598798,-3.521707731280765,42
-4.455909097707462,-4.267803936715951,-4.561277551806008,-3.569189936348073,43
-4.493294959057421,-4.297208264963637,-4.589781859555419,-3.6136558172628552,44
-4.52685039623768,-4.323621638946072,-4.611781450966801,-3.6540929130052704,45
-4.555724289684584,-4.346294042732961,-4.626220970159921,-3.689488762555472,46
-4.579065519834487,-4.3644754603940035,-4.632045061254552,-3.7188309048936183,47
-4.596022967123734,-4.377415875998904,-4.628198368370459,-3.741106878999868,48
-4.6057455119886725,-4.384365273617367,-4.613625535627414,-3.755304223854375,49
-4.607382034865653,-4.384573637319093,-4.587271207145185,-3.760410478437297,50
-4.603696468211296,-4.379898980082658,-4.542613506691217,-3.7607162931808045,51
-4.598342980881244,-4.373108784534844,-4.4777457520172055,-3.7611605058374336,52
-4.591805807910378,-4.364817239217665,-4.398535378219293,-3.7617029363678913,53
-4.584569184333575,-4.355638532673132,-4.310849820393619,-3.762303404732884,54
-4.577117345185714,-4.34618685344326,-4.2205565136363266,-3.762921730893118,55
-4.569934525501675,-4.337076390070063,-4.133522893043558,-3.7635177348093007,56
-4.563504960316337,-4.328921331095554,-4.055616393711454,-3.7640512364421386,57
-4.558312884664578,-4.322335865061744,-3.9927044507361558,-3.764482055752338,58
-4.554842533581278,-4.317934180510648,-3.9506544992138073,-3.7647700127006063,59
-4.5535781421013155,-4.31633046598428,-3.9353339742405486,-3.7648749272476496,60
-4.550150314113965,-4.300972868203113,-3.9304080337994654,-3.7653119250046636,61
-4.540846209576871,-4.259287959939944,-3.9170376240308102,-3.7664980617737007,62
-4.527134897627469,-4.197857568815275,-3.8973338622664766,-3.7682460528017554,63
-4.5104854474031955,-4.123263522449605,-3.8734078658383586,-3.7703686133358225,64
-4.492366928041486,-4.042087648463435,-3.8473707520783464,-3.772678458622895,65
-4.4742484086797765,-3.960911774477265,-3.8213336383183347,-3.774988303909968,66
-4.457598958455503,-3.8863177281115955,-3.797407641890216,-3.7771108644440345,67
-4.4438876465061,-3.824887336986926,-3.777703880125882,-3.7788588554720897,68
-4.4345835419690065,-3.7832024287237576,-3.7643334703572275,-3.7800449922411272,69
-4.431155713981656,-3.7678448309425905,-3.7594075299161442,-3.780481989998141,70
-4.428550974734236,-3.759979655242628,-3.7563455019914436,-3.780973272261907,71
-4.421480968205524,-3.738631321199873,-3.748034283338684,-3.7823067526921297,72
-4.411062011215843,-3.707170618400024,-3.735786171639881,-3.784271881747195,73
-4.398410420585516,-3.6689683364287795,-3.720913464577049,-3.7866581098854892,74
-4.384642513134866,-3.6273952648718364,-3.704728459832202,-3.789254887565397,75
-4.370874605684216,-3.585822193314893,-3.6885434550873555,-3.791851665245305,76
-4.358223015053889,-3.547619911343648,-3.673670748024523,-3.7942378933835985,77
-4.347804058064208,-3.5161592085437987,-3.66142263632572,-3.7962030224386636,78
-4.340734051535496,-3.494810874501044,-3.6531114176729607,-3.7975365028688866,79
-4.338129312288076,-3.486945698801082,-3.65004938974826,-3.798027785132653,80
-4.335627099852195,-3.480124242108167,-3.6488996646789644,-3.8009291052131005,81
-4.3288353803833735,-3.461608859655971,-3.64577898234802,-3.80880411686003,82
-4.318826530639848,-3.434323032884312,-3.6411800820708375,-3.82040939718182,83
-4.3066729273798545,-3.401190243233014,-3.6355957031628314,-3.8345015232868525,84
-4.293446947361624,-3.3651339721418942,-3.6295185849394125,-3.8498370722835036,85
-4.280220967343395,-3.329077701050774,-3.623441466715993,-3.865172621280156,86
-4.268067364083399,-3.295944911399476,-3.6178570878079865,-3.8792647473851867,87
-4.258058514339874,-3.2686590846278176,-3.6132581875308047,-3.8908700277069777,88
