C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,time
-4.591176442539845,-5.017323574632961,-4.9673481534434725,-4.564307519323447,-5.164322604504443,-3.72576154516506,-4.87722411714288,-5.266840787158703,-4.5942349561138105,-3.3939803964276787,-3.9565936625330345,-4.1777547497707666,-5.533319868540703,-5.232827916232641,-5.10602817926814,-4.4670550233449315,-4.44965718132834,-3.5145237120584825,-4.272665105227769,20
-4.58749543588793,-5.187486504237916,-4.644805400644292,-4.4482097478817675,-5.375035093194425,-3.8159175815529274,-4.673605596377764,-5.437669887111307,-4.452923604116235,-3.3904521003579204,-3.8722432796958897,-4.0883170979678285,-5.162337242525239,-4.956153852300167,-5.3335178347657415,-4.4233067394281465,-4.225022948904993,-3.5856202249241824,-4.227532215876631,21
-4.584173424687705,-5.337597429351951,-4.356596595946373,-4.343048253073577,-5.560465923180684,-3.896428690914831,-4.491529433710526,-5.592775616299809,-4.326832307029552,-3.3871726039560293,-3.796653030958383,-4.008771720863911,-4.8306847700280455,-4.709695905125848,-5.536798091192516,-4.384037794956278,-3.8987294288156025,-3.6490938391605905,-4.187909866448433,22
-4.581210408939173,-5.4676563499750666,-4.102721739349718,-4.248823034898875,-5.720615094463217,-3.967294873250769,-4.330995629141167,-5.732157974724211,-4.215961064853761,-3.3841419072220065,-3.729822916320514,-3.9391186184590143,-4.538362451049127,-4.493454074709688,-5.715868948548463,-4.349248189929327,-3.500290607801929,-3.7049445547677067,-4.153798056943176,23
-4.5786063886423305,-5.577663266107261,-3.883180830854326,-4.165534093357661,-5.855482607042027,-4.028516128560742,-4.192004182669685,-5.855816962384509,-4.120309877588862,-3.3813600101558503,-3.671752935782282,-3.8793577907531374,-4.285370285588479,-4.307428361051681,-5.870730406833584,-4.318937924347292,-3.05922047260572,-3.7531723717455305,-4.125196787360857,24
-4.576361363797179,-5.667618177748534,-3.697973870460196,-4.093181428449937,-5.965068460917114,-4.080092456844752,-4.074555094296082,-5.9637525792807065,-4.039878745234856,-3.378826912757562,-3.622443089343689,-3.8294892377462797,-4.071708273646102,-4.1516187641518325,-6.001382466047876,-4.293106998210175,-2.6050330099687313,-3.793777290094063,-4.102106057701478,25
-4.57447533440372,-5.737521084898886,-3.547100858167333,-4.031765040175701,-6.049372656088477,-4.122023858102797,-3.9786483640203585,-6.055964825412802,-3.974667667791743,-3.376542615027141,-3.581893377004733,-3.7895129594384436,-3.897376415221999,-4.02602528401014,-6.107825126191343,-4.271755411517973,-2.1672422066327175,-3.8267593098133035,-4.084525867965038,26
-4.5729483004619516,-5.787371987558316,-3.430561793975735,-3.9812849285349547,-6.108395192556115,-4.1543103323348785,-3.9042839918425134,-6.132453700780796,-3.9246766452595225,-3.374507116964588,-3.5501037987654165,-3.759428955829627,-3.7623747103161675,-3.9306479206266043,-6.190058387263982,-4.254883164270689,-1.7753620493394315,-3.8521184309032517,-4.0724562181515385,27
-4.571780261971875,-5.817170885726824,-3.3483566778854033,-3.9417410935276966,-6.14213607032003,-4.176951879540994,-3.851461977762547,-6.193219205384687,-3.889905677638195,-3.372720418569902,-3.527074354625738,-3.7392372269198315,-3.6667031589286077,-3.8654866740012253,-6.248082249265793,-4.242490256468322,-1.4589065248306283,-3.869854653363908,-4.0658971082609785,28
-4.570971218933488,-5.826917779404411,-3.300485509896338,-3.913133535153928,-6.150595289380221,-4.189948499721146,-3.820182321780459,-6.2382613392244775,-3.870354764927761,-3.3711825198430843,-3.512805044585699,-3.7289377727090565,-3.61036176105932,-3.8305415441340034,-6.281896712196779,-4.234576688110872,-1.2473896198480596,-3.879967977195273,-4.064848538293358,29
-4.570521171346794,-5.816612668591073,-3.2869482900085414,-3.8954622534136485,-6.133772849736689,-4.193300192875333,-3.810445023896251,-6.2675801023001645,-3.8660239071282194,-3.369893420784133,-3.5072958686452984,-3.728530593197301,-3.5933505167083046,-3.8258125310249387,-6.291501776056936,-4.231142459198338,-1.1703253211334803,-3.882458402397346,-4.069310508248677,30
-4.575657677123048,-5.774799530280641,-3.341381875616581,-3.8999753700614526,-6.074546395418327,-4.1760975013925465,-3.8435590325363047,-6.278397179989979,-3.893483448334092,-3.368934487782881,-3.519963548471094,-3.7488849652148604,-3.6526910511917086,-3.8810042028910994,-6.262849000507399,-4.238086340010898,-1.2504522514103684,-3.8680706855847067,-4.08655319539314,31
-4.589284935101838,-5.695113907247463,-3.4824734097174384,-3.9329218416276706,-5.963403506441191,-4.1322796154888914,-3.9313626523819445,-6.269169064170713,-3.9619391352645557,-3.368350924389234,-3.556039596100062,-3.796039375889674,-3.808950934129614,-4.0126190976308544,-6.188133696471014,-4.2586854251486495,-1.4679396335904933,-3.8316630248765664,-4.120615587096862,32
-4.6079179066756595,-5.585193148162323,-3.6877983207147333,-3.986802920275907,-5.811759086786016,-4.069119506905042,-4.059649917815581,-6.241747964590217,-4.060344071856598,-3.368088486343304,-3.6092461970878307,-3.862747640668213,-4.037449081977922,-4.20085416976616,-6.076721490840364,-4.289007201091475,-1.7884473546980444,-3.779405582529873,-4.166650898515703,33
-4.628071553237007,-5.452674601695999,-3.934932037012088,-4.054119858169764,-5.631028040433537,-3.993890147381668,-4.214214863219627,-6.197986090996335,-4.177651362047204,-3.3680929293852047,-3.673305536990028,-3.941763574996949,-4.313504411192537,-4.425906373818973,-5.937978010508027,-4.325119154319257,-2.1776353017572165,-3.717468520801571,-4.219812344805532,34
-4.646260836178375,-5.305195616519274,-4.201449987013119,-4.127373907472846,-5.432625271364493,-3.913864508659447,-4.38085152297649,-6.139735653136916,-4.302814109773359,-3.368310009255047,-3.7419398013622818,-4.025840994322352,-4.612435838229356,-4.667972664311243,-5.781268882366582,-4.363088771311876,-2.601163361792195,-3.6520220019486085,-4.275253141122208,35
-4.65900071689226,-5.150393541302931,-4.464927599121448,-4.199066320348754,-5.227965683559618,-3.836315562479049,-4.5453539314685845,-6.0688488607598075,-4.424785418972052,-3.368685481692945,-3.8088711757602214,-4.1077337140908945,-4.909562279544284,-4.907249995764929,-5.6159597333086095,-4.398983538549215,-3.0246914218271743,-3.5892361882279316,-4.328126502621596,36
-4.662806156771157,-4.9959057247177485,-4.702940301740696,-4.261698348961096,-5.028464180999652,-3.7685162805811494,-4.6935161230783216,-5.987177923612858,-4.532518393580265,-3.369165102439011,-3.8678218457394755,-4.1801955497490475,-5.180202651593223,-5.123935322701985,-5.451416190226687,-4.428870942511158,-3.413879368886345,-3.535281241896488,-4.373585644459561,37
-4.654192117207559,-4.84936951543451,-4.893063523274482,-4.307771245473471,-4.845535667665328,-3.71773963470642,-4.81113213218811,-5.896575051443914,-4.614966137534987,-3.3696946272333563,-3.9125139968556715,-4.235980316743281,-5.3996758708320725,-5.298225599644363,-5.297003880013396,-4.448818469677585,-3.734387089993896,-3.4963273252112232,-4.406783781791964,38
-4.629673559593963,-4.718422262123997,-5.012872692126426,-4.329786262049485,-4.690595047537384,-3.6912585965955356,-4.8839959931803625,-5.798892454000822,-4.661081754773204,-3.3702198118160953,-3.9366698146644383,-4.267841830520066,-5.543300853716738,-5.410317781114022,-5.1620884295613125,-4.454893606528379,-3.9518744721740218,-3.478544600429085,-4.422874129774671,39
-4.585765445322863,-4.610701313456991,-5.039943236700149,-4.320244650852741,-4.575057224596556,-3.696346137989168,-4.897901740437489,-5.6959823410314305,-4.659818349231901,-3.3706864119273394,-3.9340114847214043,-4.2685339065258745,-5.586396516703117,-5.440408821632914,-5.056035465763019,-4.443163839543422,-4.032001402450909,-3.488103229807019,-4.417009903563544,40
-4.515308603166513,-4.519240882710285,-4.964470514664074,-4.2746052973945154,-4.493894632156121,-3.737829324892547,-4.846338573939246,-5.575168157504108,-4.604496216181743,-3.3712067702250996,-3.9007314199149112,-4.233682949367565,-5.519856543498164,-5.380066134980991,-4.971589661435688,-4.410115695708828,-4.025802243571016,-3.529759324595292,-4.385234774987965,41
-4.417939829887651,-4.4322508749346214,-4.804262613785793,-4.198121839529929,-4.4324764994101,-3.810847519577512,-4.740421495055588,-5.427486562736844,-4.502860448912521,-3.3718995526037103,-3.8412246201622744,-4.16837374558594,-5.364217067244063,-5.245141442642865,-4.895007777292852,-4.357875407741447,-4.008975955182732,-3.5997564820368466,-4.330377079347064,42
-4.300368038864497,-4.350132176461703,-4.578314057617678,-4.097987657938348,-4.387812924160343,-3.9081421381846453,-4.592383240254227,-5.260359588001924,-4.365501348389909,-3.3727199996577677,-3.7615171515625834,-4.0795476835283875,-5.139260678549566,-5.05225816069748,-4.82592357207163,-4.29097002071727,-3.9841793196631583,-3.691496093377648,-4.25776702700133,43
-4.16930214347528,-4.273285673623236,-4.305619369712106,-3.981396133299148,-4.356914004208701,-4.02245459685453,-4.414456546002881,-5.081209264571634,-4.203009215579587,-3.3736233519818697,-3.667635080214931,-3.9741461515422984,-4.864769968023434,-4.818039705223789,-4.76397080450914,-4.213926579712289,-3.95406911938939,-3.7983795498636583,-4.1727348283112535,44
