C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,time
-4.591176442539846,-5.078494270796506,-4.936467882371477,-4.685025082712171,-4.64392823234874,-4.631426164032243,-3.650994494022805,-4.342576327761532,-3.1743823163641745,-5.260260607494541,-4.294124370121984,-5.165906247757927,-3.794981228370654,-5.232827916232642,-5.106028179268143,-4.467055023344935,-3.514523712058484,-4.27266510522777,20
-4.587495435887931,-5.246526406184898,-4.63192991636467,-4.924965125525237,-4.863367347633563,-4.725697436814784,-3.7290423323937674,-4.438659444091847,-3.0632088614333535,-5.440911997365772,-4.180618035640285,-4.888647520682657,-3.747499308437408,-4.956153852300167,-5.333517834765744,-4.42330673942815,-3.5856202249241838,-4.227532215876633,21
-4.584173424687705,-5.394499533600583,-4.359716378912288,-5.14073399786328,-5.058489883979355,-4.811666808759617,-3.79872132327408,-4.52651400305542,-2.963163500250075,-5.605055511419762,-4.0792436949453394,-4.640757781690239,-3.705200059118201,-4.709695905125849,-5.536798091192517,-4.38403779495628,-3.6490938391605914,-4.187909866448434,22
-4.581210408939173,-5.522413653043559,-4.119827270014334,-5.332331699726302,-5.229295841386119,-4.889334279866746,-3.860031466663745,-4.6061400046522465,-2.8742462328143397,-5.752691149656507,-3.9900013480371443,-4.422237030780673,-3.668083480413033,-4.493454074709689,-5.715868948548464,-4.3492481899293285,-3.704944554767707,-4.1537980569431765,23
-4.578606388642329,-5.6302687645138265,-3.912262589670801,-5.499758231114303,-5.375785219853852,-4.958699850136169,-3.912972762562761,-4.67753744888233,-2.796457059126147,-5.883818912076011,-3.9128909949157014,-4.233085267953958,-3.636149572321903,-4.307428361051683,-5.870730406833584,-4.318937924347293,-3.7531723717455314,-4.125196787360858,24
-4.576361363797178,-5.718064868011387,-3.737022337881693,-5.643013592027282,-5.497958019382555,-5.019763519567885,-3.9575452109711278,-4.740706335745668,-2.729795979185496,-5.9984387986782695,-3.8479126355810105,-4.073302493210095,-3.6093983348448115,-4.151618764151834,-6.001382466047876,-4.293106998210173,-3.793777290094063,-4.102106057701478,25
-4.574475334403717,-5.78580196353624,-3.594106514647007,-5.76209778246524,-5.5958142399722295,-5.072525288161895,-3.9937488118888465,-4.795646665242262,-2.674262992992389,-6.096550809463285,-3.7950662700330717,-3.9428887065490836,-3.587829767981759,-4.026025284010142,-6.107825126191341,-4.2717554115179714,-3.8267593098133035,-4.084525867965038,26
-4.572948300461948,-5.8334800510883875,-3.483515119966741,-5.857010802428176,-5.669353881622874,-5.1169851559182,-4.021583565315916,-4.842358437372113,-2.6298581005468242,-6.17815494443106,-3.754351898271885,-3.8418439079709246,-3.5714438717327455,-3.9306479206266065,-6.1900583872639805,-4.254883164270687,-3.8521184309032517,-4.072456218151538,27
-4.57178026197187,-5.861099130667827,-3.405248153840896,-5.927752651916091,-5.7185769443344885,-5.1531431228367985,-4.041049471252338,-4.880841652135218,-2.596581301848802,-6.243251203581589,-3.7257695202974497,-3.7701680974756173,-3.5602406460977702,-3.865486674001228,-6.24808224926579,-4.242490256468319,-3.8698546533639075,-4.065897108260977,28
-4.570971218933483,-5.8686592022745625,-3.359305616269469,-5.974323330928985,-5.743483428107074,-5.180999188917692,-4.052146529698111,-4.91109630953158,-2.574432596898323,-6.291839586914876,-3.709319136109768,-3.727861275063162,-3.5542200910768345,-3.830541544134007,-6.281896712196775,-4.234576688110868,-3.8799679771952724,-4.064848538293356,29
