C1,C2,C3,C4,C5,C6,C7,time
-4.802679794897283,-4.375068089129599,-4.215278917231752,-4.86511394247296,-6.466598126680433,-4.068910171483517,-3.851152536009809,10
-4.779630749579727,-4.386602293274443,-4.235886659236025,-4.919235564080337,-6.33479489312128,-4.073894910832568,-3.8519803170728735,11
-4.747938312268087,-4.402461823973604,-4.264222304491899,-4.993652793790478,-6.153565446977445,-4.0807489274375115,-3.8531185160345833,12
-4.709763330960885,-4.421565349588501,-4.298353877186475,-5.083291729577694,-5.9352663413950975,-4.089004901984374,-3.8544895284202756,13
-4.667266653656641,-4.442831538480557,-4.336349401506853,-5.183078469416294,-5.69225412952041,-4.098195515159186,-3.8560157497552905,14
-4.622609128353877,-4.465179059011192,-4.37627690164013,-5.2879391112805845,-5.436885364499551,-4.10785344764797,-3.8576195755649647,15
-4.577951603051112,-4.487526579541828,-4.416204401773409,-5.392799753144875,-5.181516599478693,-4.1175113801367536,-3.859223401374638,16
-4.535454925746868,-4.508792768433883,-4.454199926093786,-5.492586492983475,-4.938504387604005,-4.126701993311565,-3.860749622709648,17
-4.497279944439667,-4.527896294048781,-4.488331498788362,-5.582225428770692,-4.7202052820216585,-4.134957967858429,-3.8621206350953328,18
-4.465587507128027,-4.543755824747942,-4.516667144044237,-5.656642658480833,-4.538975835877824,-4.141811984463373,-3.86325883405703,19
-4.442538461810471,-4.555290028892785,-4.537274886048508,-5.710764280088209,-4.40717260231867,-4.146796723812423,-3.8640866151200806,20
-4.427055405680798,-4.564130815786136,-4.552552231839146,-5.743345545846934,-4.308328823820894,-4.149881998359356,-3.8641411753134167,21
-4.4163964669234685,-4.5726266643886175,-4.566224706378858,-5.757321372531197,-4.217524789517221,-4.151421068687045,-3.8630676344448545,22
-4.410225790022988,-4.580771097548348,-4.578352360741855,-5.753887354895419,-4.134437622537874,-4.151521787675161,-3.8609502722080515,23
-4.408207519463869,-4.58855763811345,-4.588995246002349,-5.734239087694021,-4.058744446013073,-4.150292008203376,-3.857873368296667,24
-4.410005799730618,-4.595979808932041,-4.598213413234551,-5.699572165681422,-3.9901223830730377,-4.147839583151358,-3.8539212024043596,25
-4.415284775307742,-4.603031132852242,-4.60606691351267,-5.651082183612044,-3.9282485568479886,-4.144272365398777,-3.849178054224787,26
