C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-4.995664639207584,-4.791179057967356,-5.056389411242257,-3.7382116325732033,-4.048555402381821,-4.399357804754514,-4.752345176528698,-5.227649126818461,-4.3039126901534965,-3.599027293238779,-3.203034735222272,-4.540998191109047,20
-4.982064483932768,-4.892744621404106,-5.082545218419906,-3.7622073414134,-4.012719994050294,-4.381635722419879,-4.8261815818938,-5.281909929256259,-4.264736989238002,-3.558101561968282,-3.1777649071787266,-4.579571074858376,21
-4.97429399718809,-4.974503809082685,-5.110120160874432,-3.7809604571838036,-3.984560803964029,-4.371713176415867,-4.886687608813492,-5.3292296897229425,-4.236450916931765,-3.525531767387712,-3.1578118615668425,-4.612454562822609,22
-4.972353178973549,-5.036456621003093,-5.139114238605838,-3.794470979884416,-3.9640778321230283,-4.369590166742479,-4.933863257287778,-5.369608408218513,-4.219054473234784,-3.5013179094970717,-3.1431755983866196,-4.639648655001743,23
-4.976242029289146,-5.07860305716533,-5.169527451614123,-3.8027389095152344,-3.95127107852729,-4.3752666933997135,-4.967708527316656,-5.403046084742968,-4.212547658147061,-3.485459988296358,-3.1338561176380577,-4.6611533513957815,24
-4.985960548134881,-5.100943117569396,-5.20135979989929,-3.8057642460762606,-3.9461405431768153,-4.388742756387572,-4.988223418900127,-5.42954271929631,-4.2169304716685945,-3.477958003785573,-3.1298534193211562,-4.676968652004722,25
-5.001508735510754,-5.103476802215289,-5.234611283461336,-3.803546989567494,-3.948686226071603,-4.410018355706054,-4.995407932038191,-5.449098311878538,-4.2322029137993855,-3.4788119559647157,-3.131167503435917,-4.687094556828566,26
-5.022886591416765,-5.0862041111030125,-5.269281902300265,-3.796087139988935,-3.9589081272116537,-4.43909349135516,-4.9892620667308485,-5.461712862489652,-4.258364984539434,-3.488021844833787,-3.137798369982338,-4.691531065867313,27
-5.050094115852913,-5.0491250442325635,-5.305371656416073,-3.7833846973405816,-3.9768062465969676,-4.475968163334889,-4.969785822978099,-5.467386371129651,-4.295416683888741,-3.5055876703927864,-3.1497460189604203,-4.690278179120963,28
-5.083131308819199,-4.992239601603942,-5.342880545808766,-3.7654396616224366,-4.002380584227545,-4.520642371645244,-4.936979200779944,-5.466118837798538,-4.343358011847304,-3.531509432641714,-3.1670104503701637,-4.683335896589515,29
-5.121998170315624,-4.915547783217148,-5.3818085704783405,-3.7422520328344966,-4.035631140103384,-4.573116116286222,-4.890842200136381,-5.457910262496309,-4.402188968415125,-3.56578713158057,-3.1895916642115685,-4.670704218272971,30
-5.176816198710704,-4.802502807077926,-5.430447220087221,-3.7089602977144382,-4.0836570449719245,-4.645139581562849,-4.82042364755665,-5.440971473224554,-4.484059458851126,-3.613636220678633,-3.2168384361742355,-4.647380852109136,31
-5.2532084486536155,-4.6439120165227985,-5.493402877781198,-3.6628636155609686,-4.1504022603595185,-4.743240647644581,-4.719639557768104,-5.414308485539711,-4.595719430521375,-3.6779541740855044,-3.2483889749746107,-4.6105867469523485,32
-5.344427254565348,-4.450806599547941,-5.565147883785322,-3.6072029952156397,-4.231134032434542,-4.859585858328071,-4.595790713097918,-5.379114080774053,-4.729068946586592,-3.7552640228216627,-3.2846774301529593,-4.563656764177402,33
-5.443724950866888,-4.234217744149519,-5.640154578324644,-3.54521944552,-4.321119607365372,-4.986341757409968,-4.456177895873266,-5.336581040259856,-4.876008070207494,-3.8420887979075884,-3.326137951249547,-4.509925765159094,34
-5.544353871979225,-4.005176638323709,-5.712895301624213,-3.4801539753156012,-4.415626231320379,-5.115674888686921,-4.308101888421324,-5.287902145329395,-5.028436864544796,-3.934951530363763,-3.3732046878046393,-4.45272861127222,35
-5.639566352323348,-3.774714470066679,-5.777842393909083,-3.4152475934439934,-4.509921150467942,-5.2397517959555815,-4.158863473069266,-5.2342701773149445,-5.17825539275922,-4.030375251210667,-3.4263117893585022,-4.395400163891574,36
-5.722614726320244,-3.553862427374601,-5.829468195404301,-3.3537413087467276,-4.599271610976436,-5.350739023012603,-4.015763432144269,-5.17687791754878,-5.3173637180114834,-4.12488299146878,-3.4858934054514017,-4.341275284391954,37
-5.786751328390902,-3.3536516982436484,-5.862245046334921,-3.298876130065353,-4.678944859014236,-5.44080311365463,-3.8861025479735054,-5.116918147363178,-5.437661903462303,-4.214997782158583,-3.5523836856236013,-4.293688834148153,38
-5.825228492956311,-3.1851134706699886,-5.870645286925991,-3.2538930662414214,-4.744208140749718,-5.502110611678319,-3.777181602884152,-5.055583648090412,-5.531050012272398,-4.2972426543005575,-3.6262167794153695,-4.255975674534968,39
-5.831298554437459,-3.0592789326497964,-5.849141257402564,-3.222033126116483,-4.790328702351255,-5.526828060880318,-3.6963013792033843,-4.994067201062757,-5.589428107602486,-4.368140638915181,-3.70782683636697,-4.231470666927194,40
-5.800934601741173,-2.9736522785870805,-5.78800915318787,-3.203017609422287,-4.8146058723574,-5.507992456407541,-3.641628456579389,-4.925399927344582,-5.610381702410871,-4.425733845863447,-3.8034739628785004,-4.221392583810194,41
-5.738897041156888,-2.915407199302853,-5.687579248542915,-3.193330636470418,-4.820447318744585,-5.449859046441379,-3.60457308647742,-4.844473269108547,-5.600969349507717,-4.47254030400985,-3.916185766686036,-4.222960146250123,42
-5.651619183179502,-2.880079127418791,-5.557405001949399,-3.191357446972183,-4.812282796838016,-5.361421754330193,-3.582301558950258,-4.755270489349366,-5.567300671831535,-4.511796922880131,-4.041547649333809,-4.233508138492962,43
-5.545534338303918,-2.8632034955565717,-5.407039871889037,-3.1954832806388884,-4.794542061962894,-5.251674503422348,-3.571980164050681,-4.66177485106175,-5.515485292320835,-4.54674061200003,-4.17514501236605,-4.250371344784696,44
-5.427075817025033,-2.860315736337869,-5.246037316843527,-3.20409337718184,-4.77165486944442,-5.129611217066201,-3.570775191831464,-4.567969617240412,-5.4516328339141245,-4.580608280895284,-4.3125632573269925,-4.270884549371306,45
-5.302676929837746,-2.8669512823843597,-5.083950795294579,-3.2155729763123424,-4.748050974607798,-5.004225818610117,-3.5758529323453874,-4.477838050880065,-5.381852919549916,-4.616636839091632,-4.449387785760867,-4.292382536498777,46
-5.178770987236957,-2.8786455663177204,-4.930333765723897,-3.2283073177417028,-4.72816013277823,-4.884512231402454,-3.5843796756452275,-4.39536341497542,-5.312255172166716,-4.658063196114817,-4.581203999211909,-4.312200090413091,47
-5.061791299717564,-2.890934020759626,-4.794739686613187,-3.240681641181227,-4.716412099280919,-4.779464378791576,-3.5935217117837635,-4.324528972521189,-5.248949214703037,-4.708124261490576,-4.703597299224348,-4.32767199536023,48
-4.95817117777447,-2.899352078331754,-4.686722016444157,-3.251081186342221,-4.717236629441066,-4.6980761841258465,-3.6004453308137725,-4.269317986512088,-5.198044670097389,-4.770056944744647,-4.812153087342415,-4.336133035586179,49
-4.874343931902571,-2.899435171655779,-4.615834213698512,-3.25789119293599,-4.735063478583875,-4.649341570753624,-3.6023168227880333,-4.233713719942826,-5.165651161288279,-4.847098155402773,-4.902456765110346,-4.3349179953369195,50
-4.805883298077873,-2.8958155830332464,-4.586836966500103,-3.262521207754992,-4.778204380484106,-4.636539830532719,-3.60232969444441,-4.222603152014433,-5.153348209630658,-4.952972859293445,-4.980063713651195,-4.3238605955017135,51
-4.743658659477517,-2.8956967243573497,-4.59246781130708,-3.2674288785759042,-4.846683144679382,-4.652165760652502,-3.6051967783603183,-4.234570479918149,-5.155677421718819,-5.091949242368766,-5.052638357913385,-4.305632386245424,52
-4.687046797398116,-2.8984707226372395,-4.624245479102593,-3.2725715965863627,-4.932497640139192,-4.689036542458678,-3.6103633533478594,-4.264144793634004,-5.1681915483502925,-5.253079044339882,-5.118929665179191,-4.281824895727445,53
-4.635424493136277,-2.9035297048820667,-4.673688700869794,-3.2779067529740047,-5.027645735833027,-4.739969357296951,-3.6172746982191364,-4.305855183142027,-5.186443340322606,-5.425414004917942,-5.177686602730893,-4.254029652107168,54
-4.588168527988607,-2.9102657981009803,-4.732316207591831,-3.2833917389264653,-5.124125300730379,-4.797781386513022,-3.6253760917862508,-4.354230738422247,-5.205985548433289,-5.598005863814096,-5.227658137850765,-4.223838183543984,55
-4.544655683251715,-2.918071129303131,-4.791646730251859,-3.2889839456313825,-5.213934203800736,-4.855289811452599,-3.634112812861305,-4.403800549454694,-5.222370923479871,-5.759906360739492,-5.267593237821087,-4.192842018197284,56
-4.504262740222209,-2.9263378254976686,-4.843198999833027,-3.2946407642763913,-5.289070314013593,-4.905311813461385,-3.642930140256401,-4.449093706219397,-5.23115221625988,-5.900167235405282,-5.296240869924134,-4.162632684226459,57
-4.466366480196697,-2.934458013693744,-4.878491747318486,-3.3003195860491292,-5.341531500338437,-4.9406645738850825,-3.6512733527836407,-4.4846392986963854,-5.227882177570844,-6.00784022752261,-5.312350001442184,-4.134801709790901,58
-4.430343684471788,-2.9418238209005074,-4.889043703691386,-3.3059778021372317,-5.36331563174476,-4.954165274069398,-3.6585877292551268,-4.504966416865689,-5.208113558210295,-6.071977076802629,-5.314669599657514,-4.110940623050002,59
-4.395571134344092,-2.947827374127108,-4.86637359993488,-3.3115728037283354,-5.346420577202053,-4.938631095360034,-3.664318548482961,-4.504604150707337,-5.16739910897576,-6.081629522956485,-5.301948631852403,-4.092640952163152,60
-4.362756621482775,-2.953015382922504,-4.807266726242321,-3.3171474730632213,-5.283077910784107,-4.8908971337080835,-3.668798740381592,-4.482448754966697,-5.10055198565821,-6.026124242983706,-5.266886210776567,-4.079245959713512,61
-4.33293966435941,-2.958321961619218,-4.718732522812678,-3.3227698205255143,-5.177270346563553,-4.8166539580612024,-3.6727885324316794,-4.443560574152647,-5.009302570277417,-5.910885364405801,-5.206723655220455,-4.0687403179338375,62
