C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,time
-5.655418135194986,-5.99867186380489,-6.999999999999999,-6.9814411224456006,-6.921732428582664,-1.3948181428280875,-7.000000000000003,-6.963268888173545,-6.723650475958327,-7.000000000000009,-6.8765927641514315,-6.7942340170383195,-6.8814103893317995,-6.999999999999996,-1.5717822072290748,10
-5.57131207165827,-5.96063617993548,-6.814621246844769,-6.83586625183592,-6.727798096975488,-1.5577207856025965,-6.862517285468183,-6.815644857156237,-6.538997783189065,-6.871944299715698,-6.756873462272221,-6.643169958073799,-6.680610636985435,-6.830145138730315,-1.7416594714877032,11
-5.455666234295287,-5.908337114615042,-6.559725461256329,-6.63570080474761,-6.461138391015623,-1.7817119194175457,-6.673478552986929,-6.612661814507441,-6.28510033063133,-6.695867711824771,-6.592259422188309,-6.435456876997586,-6.404510977509192,-6.596594704484505,-1.9752407098433165,12
-5.316365566562601,-5.845340513206333,-6.2526919013429785,-6.394592425300324,-6.1399346542912365,-2.051519421512826,-6.445772807043601,-6.368159513135026,-5.979269308232239,-6.483775458228879,-6.3939743284508666,-6.185257029337599,-6.071936387685539,-6.315272590506595,-2.2565999287716694,13
-5.161295011916781,-5.77521222107211,-5.910899825213025,-6.1261887576137255,-5.7823682303905075,-2.3518711691283256,-6.192289052125557,-6.095977705946866,-5.6388159059389125,-6.247672760829682,-6.1732418656110735,-5.906732670621767,-5.701711844296947,-6.002102690040622,-2.5698111347485146,14
-4.998339513814395,-5.701518083575129,-5.5517284909747655,-5.844137445807467,-5.406620462901604,-2.6674950395039367,-5.925916292720155,-5.809956145850834,-5.281051313698466,-5.999564841528828,-5.9412857182201035,-5.61404605637801,-5.312662324125886,-5.6730088963306144,-2.898948334249607,15
-4.835384015712008,-5.6278239460781485,-5.192557156736508,-5.562086134001208,-5.0308726954127,-2.983118909879548,-5.659543533314752,-5.523934585754802,-4.9232867214580205,-5.751456922227975,-5.7093295708291345,-5.321359442134252,-4.923612803954822,-5.343915102620609,-3.2280855337506993,16
-4.680313461066189,-5.557695653943925,-4.850765080606553,-5.293682466314609,-4.67330627151197,-3.2834706574950485,-5.406059778396708,-5.251752778566642,-4.582833319164693,-5.515354224828777,-5.4885971079893405,-5.042835083418419,-4.553388260566229,-5.030745202154634,-3.541296739727545,17
-4.541012793333503,-5.494699052535216,-4.543731520693204,-5.052574086867325,-4.352102534787587,-3.5532781595903287,-5.17835403245338,-5.007250477194228,-4.277002296765604,-5.303261971232887,-5.2903120142519,-4.792635235758434,-4.220813670742575,-4.749423088176726,-3.8226559586558984,18
-4.425366955970519,-5.4423999872147775,-4.288835735104763,-4.852408639779014,-4.085442828827721,-3.777269293405278,-4.989315299972127,-4.804267434545431,-4.023104844207867,-5.127185383341959,-5.125697974167986,-4.58492215468222,-3.944714011266328,-4.5158726539309155,-4.0562371970115105,19
