C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,time
-4.6462608361783735,-4.9383582793014575,-5.311390564890646,-4.762016665993023,-4.127373907472846,-4.133329938234659,-5.469176010349923,-4.037112118710249,-4.308671743592384,-3.253053323797001,-4.230260473758291,-6.139735653136917,-3.615162868218134,-4.025840994322354,-4.143024654775517,-4.612435838229356,-5.503218984144867,-4.102766457234099,-4.354113358709667,-4.370269101393632,-2.601163361792195,-3.65202200194861,-4.2752531411222074,35
-4.659000716892257,-5.078786565555051,-5.175671751141543,-4.563400770710767,-4.199066320348756,-4.409312741235961,-5.230086299287971,-3.9547916610829663,-4.4553792315323095,-3.2580235596693083,-4.406012197435662,-6.068848860759808,-3.6971207822065097,-4.107733714090895,-4.235187949860357,-4.909562279544284,-5.323968390032122,-4.126929988182335,-4.420282607307032,-4.381944283542953,-3.0246914218271743,-3.5892361882279333,-4.328126502621596,36
-4.662806156771153,-5.199735190012506,-5.038778285667014,-4.371833447305527,-4.261698348961097,-4.6590680717162565,-4.997998473387431,-3.881070433718971,-4.587387098125872,-3.2635292526675688,-4.563844433469016,-5.987177923612858,-3.7699558402101094,-4.1801955497490475,-4.316456438518087,-5.180202651593223,-5.148858821810552,-4.146363553784603,-4.4774994781537005,-4.389968113997117,-3.413879368886345,-3.5352812418964903,-4.373585644459561,37
-4.654192117207556,-5.287581845216043,-4.906774046988332,-4.1999706631813485,-4.3077712454734725,-4.859229787360732,-4.786479198072361,-3.8230698016604947,-4.691756108340436,-3.2694484033836617,-4.68871711506916,-5.8965750514439135,-3.82616368874994,-4.23598031674328,-4.378406300368913,-5.3996758708320725,-4.988793185437998,-4.158280258387377,-4.519271448681054,-4.392456086474803,-3.734387089993896,-3.4963273252112255,-4.406783781791964,38
-4.629673559593959,-5.328704223707887,-4.785722913626773,-4.060468385742275,-4.3297862620494865,-4.9864317458545795,-4.609095138766811,-3.787911129949769,-4.755547027143369,-3.275659012409465,-4.765590175446911,-5.798892454000821,-3.85823997434701,-4.267841830520065,-4.41261371503304,-5.543300853716738,-4.854674386872306,-4.1598932063371254,-4.539105996320478,-4.387523694694695,-3.9518744721740218,-3.478544600429087,-4.422874129774671,39
-4.58576544532286,-5.309480018030258,-4.681688764103615,-3.9659825823923485,-4.320244650852743,-5.0173078048829804,-4.479412960894843,-3.7827157836290257,-4.765820619502033,-3.2820390803368573,-4.779423547813075,-5.69598234103143,-3.858680343522327,-4.268533906525874,-4.410654862130675,-5.586396516703117,-4.757405332071321,-4.148415501980322,-4.5305105985033505,-4.373286432375473,-4.032001402450909,-3.4881032298070216,-4.417009903563544,40
-4.515308603166511,-5.219556218458187,-4.587324225958449,-3.9132844295011138,-4.274605297394517,-4.941974372130577,-4.392406968813513,-3.8110846690860956,-4.716664774183922,-3.2892920638447527,-4.722842827730685,-5.575168157504107,-3.823393955867528,-4.233682949367564,-4.367357997398137,-5.519856543498164,-4.692173071560247,-4.120845740665163,-4.488788537521515,-4.347177422258673,-4.025802243571016,-3.529759324595294,-4.385234774987965,41
-4.417939829887647,-5.067307990285864,-4.492258958987503,-3.8874554292252346,-4.1981218395299305,-4.7791721179708615,-4.331215974874021,-3.867633170566719,-4.618213450908519,-3.2979352901039327,-4.607348230145763,-5.427486562736843,-3.757890414763586,-4.1683737455859395,-4.288585743305014,-5.364217067244063,-4.644997027230137,-4.078406589373931,-4.418063512126777,-4.309724924233176,-4.008975955182732,-3.5997564820368493,-4.330377079347064,42
-4.300368038864495,-4.867205288584258,-4.398022390097006,-3.8836170376494366,-4.09798765793835,-4.548471294122303,-4.291653406491629,-3.9460043698999914,-4.481596521071186,-3.3075675654440775,-4.446211617343619,-5.260359588001923,-3.6690660324155178,-4.079547683528387,-4.182465829571429,-5.139260678549566,-4.613028662087606,-4.024647259904238,-4.325073624440479,-4.263687137738697,-3.9841793196631583,-3.69149609337765,-4.25776702700133,43
-4.169302143475279,-4.633718068424343,-4.306143946193192,-3.896890710858444,-3.9813961332991488,-4.269442152303377,-4.2695326910816,-4.039841348915007,-4.3179438560672825,-3.317787696194869,-4.252704851609564,-5.081209264571633,-3.5638171210283414,-3.9741461515422976,-4.0571259859175,-4.864769968023434,-4.593419439139274,-3.9631169640536896,-4.21655697658396,-4.211822262214945,-3.95406911938939,-3.7983795498636597,-4.1727348283112535,44
-4.031451057098217,-4.38131628487708,-4.218153054182285,-3.92239790493698,-3.8555406462916935,-3.961654944232548,-4.260667256059195,-4.1427871894408606,-4.138385327292165,-3.3281944886859867,-4.040099795228901,-4.897457623718256,-3.4490399928070707,-3.8591105379750563,-3.9206939420633438,-4.560527526274414,-4.583320821391755,-3.897364913619893,-4.099251670678558,-4.156888497101628,-3.9213021367385243,-3.913808242740841,-4.080610693637318,45
-3.8935236931115367,-4.124469893013442,-4.135579140970518,-3.955260075969771,-3.7276145775953546,-3.644679921628289,-4.260870528839675,-4.248484973306647,-3.9540508061411925,-3.338386749247111,-3.8216683104869418,-4.716526696714074,-3.3316309599567226,-3.7413822311740543,-3.781297427729078,-4.246315943911263,-4.579884271851669,-3.8309403204004564,-3.9798958088456144,-4.101644041838457,-3.8885351540876583,-4.031183563255159,-3.9867248333400163,46
-3.7622289648934575,-3.877648847904394,-4.0599516334641175,-3.99059868004154,-3.6048113078895008,-3.3380873362090666,-4.265955936838304,-4.350577782341463,-3.776070164009723,-3.347963284207922,-3.61068225966899,-4.545838514831372,-3.2184863346823125,-3.6279026194866764,-3.6470641726348205,-3.94191781154273,-4.580261253525628,-3.7673923961929865,-3.8652274932064667,-4.048847095865144,-3.8584249538138895,-4.143906902652579,-3.8964074577798344,47
-3.6442757858222032,-3.655323104620905,-3.9927999585693152,-4.02353517323701,-3.494324217853501,-3.0614474396933535,-4.271736907470341,-4.442708698374402,-3.6155732722931164,-3.3565228998981014,-3.4204135050603557,-4.392815109342433,-3.1165024291888566,-3.525613091260312,-3.5261219065006895,-3.6671157197775726,-4.581603229420254,-3.7102703527950895,-3.7619848258824553,-4.0012558586213975,-3.833628318294315,-4.245379652179061,-3.8149887773172604,48
-3.5463730692759996,-3.471962618233947,-3.93565354319234,-4.049191011640909,-3.4033466881667267,-2.834330483799623,-4.27402686815105,-4.5185208032345585,-3.4836900023867323,-3.3636644026473292,-3.2641339089463495,-4.264878511519544,-3.032575555681372,-3.441455034842351,-3.4265983590468054,-3.4416922592245465,-4.581061662542161,-3.6631234020043757,-3.6769059089949208,-3.9616285295469287,-3.816802029906033,-4.329003203080569,-3.747799002312784,49
-3.475229728633068,-3.3420373438144857,-3.8900418142394217,-4.062687651337958,-3.339072099508546,-2.6763067202463415,-4.2686392462956935,-4.571657178751029,-3.3915502256859282,-3.3689865987852863,-3.155115333612276,-4.169450752634987,-2.9736020263648744,-3.3823698385801797,-3.3566212599932843,-3.285430020492403,-4.575788015897965,-3.6295007556184506,-3.6167288446652015,-3.9327233080814468,-3.810602871026139,-4.38817894660307,-3.7001683431268932,50
-3.431896962710645,-3.2630943194043205,-3.858929979314796,-4.0677822016518626,-3.3000492516445767,-2.581465296157282,-4.260849165439293,-4.604696910709797,-3.3359843299955214,-3.3722010052187867,-3.0894568341564907,-4.109569147402591,-2.937674795464105,-3.3464973284978106,-3.314105090389496,-3.191758636939746,-4.572473787827181,-3.6093184439663193,-3.579761741390069,-3.9144503254890375,-3.810030748414557,-4.423685150742559,-3.6708305812555238,51
-3.4100013792001502,-3.218764909027151,-3.842379303629172,-4.071621176267187,-3.278012120036371,-2.526227328522793,-4.257928880596593,-4.625665184132164,-3.303689330797074,-3.373563406257874,-3.051227806226649,-4.079224171566188,-2.916582661928349,-3.3256055978038828,-3.28946247184941,-3.136512625727092,-4.577790515770822,-3.598849153144353,-3.5580769979863396,-3.903899299719677,-3.8084778441831197,-4.44279718827878,-3.6535546364151705,52
-3.40511500479108,-3.2026455567267957,-3.837563300498486,-4.0744101378099495,-3.269931848907202,-2.503661023861211,-4.25868751640243,-4.636374229700198,-3.290595041001066,-3.3734890093370717,-3.0356556229320106,-4.072267597943069,-2.907765705049435,-3.3170784356227303,-3.279568344940051,-3.1130819031660653,-4.58885972138776,-3.596177078601213,-3.5490591520554235,-3.8995978102419158,-3.806189353736791,-4.448662107633307,-3.6462234262971607,53
-3.4128098661729296,-3.2083327065470724,-3.8416554832386764,-4.076354648906167,-3.2727795824803407,-2.506834588690869,-4.261934197491644,-4.6386362780959685,-3.292631273517975,-3.3723930218909026,-3.0379676573818353,-4.082551199350524,-2.908664004119195,-3.3182996310786854,-3.281297650228439,-3.114856385568289,-4.602802926336869,-3.599386415785559,-3.5500927411987284,-3.9000734365243015,-3.8034104724805355,-4.44442695722772,-3.6467198685928217,54
-3.428657990035194,-3.229422802531797,-3.8518293651656785,-4.077660272181858,-3.283526464979059,-2.5288162295301033,-4.266478048499072,-4.634263560001541,-3.305727841258279,-3.3706906513538897,-3.0533912826853795,-4.103926748605842,-2.9167176384294566,-3.326652973296079,-3.2915253282815953,-3.135225989245384,-4.616741652277016,-3.606561360146049,-3.558562303017661,-3.903853758035384,-3.8003863958193156,-4.43323878548359,-3.6529268809934794,55
-3.448231403067369,-3.259512288724789,-3.865258459595431,-4.078532570263039,-3.2991436406266286,-2.562674152897247,-4.2711281940595525,-4.625068306098988,-3.3258145571324573,-3.368797105160557,-3.077153871951905,-4.130246018526311,-2.9293666872720503,-3.3395222513992455,-3.3071263196665432,-3.167580630508975,-4.627797420867076,-3.6157861071313437,-3.5718523751136306,-3.9094663542437105,-3.797362319158096,-4.418244640822499,-3.6627273811904613,56
-3.4671021319589497,-3.292197609169865,-3.8791162798438688,-4.079177105775727,-3.3166022536463218,-2.6014765653106373,-4.274693758807926,-4.612862747070373,-3.3488212340509866,-3.367127590745427,-3.104482798290668,-4.155360781929223,-2.9440512299388057,-3.3542912545125154,-3.3249755649503023,-3.205310225670685,-4.633091753765917,-3.6251448521901035,-3.5873474950880455,-3.915438804617831,-3.7945834379018404,-4.4025915716660196,-3.674004286875093,57
-3.480842203399432,-3.321075207910843,-3.890576339226931,-4.0797994413459415,-3.3328734482614095,-2.6382916732886077,-4.275983867379029,-4.599459113597769,-3.3706776849243463,-3.3660973155430223,-3.1306054348109305,-4.173122811631863,-2.9582113457215526,-3.3683437717602214,-3.341948004699895,-3.2418046910421365,-4.629746172632411,-3.632721790770986,-3.602432200542313,-3.920298688626294,-3.792294947455512,-4.389426626435728,-3.684640515738703,58
-3.4850236440783107,-3.3397415289915413,-3.896812151060554,-4.080605139599698,-3.344928368695165,-2.6661876833494924,-4.273807644407701,-4.586669636363243,-3.3873137226630132,-3.3661214869878675,-3.150749154621948,-4.177383880451526,-2.9692871139121215,-3.379063592266696,-3.354918579482344,-3.2704539429349526,-4.614882199125432,-3.6366011183226528,-3.6144910290778425,-3.9225735857376485,-3.790742043224075,-4.381896853553203,-3.692518985472618,59
-3.475218480685082,-3.3417930164557763,-3.8949972286606744,-4.081799763163016,-3.349738159170859,-2.6782328020116273,-4.26697421452878,-4.576306546048862,-3.3946591601774676,-3.3676153125144848,-3.160141330832982,-4.161995761205498,-2.9747186138023407,-3.3838345051562717,-3.3607622298646698,-3.284647897660756,-4.58562135490385,-3.6348670302937625,-3.6209085182960408,-3.920791075420443,-3.7901699206124926,-4.383149301440019,-3.695522613768164,60
-3.4523904753196626,-3.33169730119689,-3.889834016624435,-4.087226592174304,-3.3503453914943253,-2.679901758013473,-4.258050605215944,-4.567680883856505,-3.3953426536769653,-3.3703650260258318,-3.162443588771328,-4.128063471722053,-2.976374861622124,-3.3843597015070683,-3.361652086392472,-3.289866357392308,-4.537930396476627,-3.6275329655703556,-3.624399191376479,-3.9157167103964734,-3.8139648022125296,-4.394281533918755,-3.6953626335810514,61
-3.4216670236928994,-3.318577125073149,-3.8868661555485344,-4.098807606209399,-3.3515814189557807,-2.681424593894421,-4.249697924703622,-4.558530544561366,-3.395045502481709,-3.3738212830914525,-3.1646395555795834,-4.082576850095263,-2.9779489323076738,-3.3842985061594737,-3.362036246188246,-3.2960085582727934,-4.472553721665466,-3.616593150475695,-3.6291834481285696,-3.909302752358612,-3.878550909412629,-4.412639702898095,-3.695185222651226,62
-3.3848656029106845,-3.3030115985757615,-3.8845289527482483,-4.113866417050468,-3.3531005580050746,-2.6830024868741993,-4.24086641876779,-4.548308039205488,-3.3942764841685964,-3.3778959236457533,-3.166939607089966,-4.028214899541121,-2.9796169932102528,-3.3839689088812253,-3.3622020996843585,-3.303093567569469,-4.393779314098353,-3.6031029616142787,-3.634904641098483,-3.9018568442320243,-3.973730435812776,-4.435743738928779,-3.6950257158463646,63
-3.343803690078908,-3.2855798321959346,-3.8812577155388484,-4.129726636479666,-3.354557125092057,-2.6848366141725357,-4.230506333184417,-4.536465878830915,-3.393544376314521,-3.382500787623137,-3.1695541191346877,-3.9676566232756154,-2.9815552116811257,-3.383688899440056,-3.3624370373131747,-3.311140452549593,-4.305895157403276,-3.5881177755905997,-3.6412061228323895,-3.893686628941874,-4.089305575012955,-4.461113572561548,-3.6949194480341467,64
-3.3002987623034628,-3.266860936424875,-3.8754877512356076,-4.14371187627916,-3.3556054366665764,-2.6871281530091604,-4.217567913729478,-4.522456574479691,-3.3933579564963803,-3.387547714958008,-3.172693467545964,-3.9035810245147395,-2.9839397550715563,-3.3837764676037034,-3.363028449507062,-3.320168280480422,-4.21318923520822,-3.5726929690091564,-3.64773124587646,-3.885099749413327,-4.215078520613149,-4.486269134347139,-3.6949017540822484,65
-3.256168296690239,-3.2474340217537905,-3.8656543671538017,-4.15314574823111,-3.3558998091784833,-2.6900782806038017,-4.201001406178941,-4.50573263719386,-3.3942260022910706,-3.392948545584773,-3.1765680281560096,-3.8386671064744813,-2.9869467907328078,-3.384549603139902,-3.364263726698387,-3.330196118629215,-4.11994953114117,-3.557883918474443,-3.654123362776866,-3.876403848571547,-4.340851466213344,-4.508730354836294,-3.6950079688583495,66
-3.2132297703451282,-3.2278781986738876,-3.850192870608704,-4.1553518641176765,-3.355094559077625,-2.6938881741761875,-4.179757056308781,-4.485746578015464,-3.396657291275488,-3.3986151194378347,-3.1813881767970393,-3.775593872370834,-2.9907524860161443,-3.3863262958163878,-3.3664302593195155,-3.3412430342632287,-4.030464028830114,-3.5447460005909566,-3.6600258260797784,-3.867906569341699,-4.456426605413522,-4.526017164579749,-3.695273427230127,67
-3.1733006603740206,-3.208772577676374,-3.8275385689155867,-4.14765383572102,-3.352844002813853,-2.6987590109460466,-4.152785109894968,-4.461950907986548,-3.4011606010265276,-3.404459276451598,-3.187364289301267,-3.717040325419786,-2.9955330082728295,-3.389424535400895,-3.3698154378028136,-3.3533280946497213,-3.9490207119030343,-3.5343345919631917,-3.6650819883313663,-3.859915554648949,-4.551606131813669,-4.535649494128247,-3.6957334640652597,68
-3.1381984438828097,-3.1906962692524568,-3.7961267693897245,-4.127375274823306,-3.3488024568370145,-2.7048919681331087,-4.119035812713477,-4.433798138149156,-3.4082447091210866,-3.410392856560469,-3.1947067415009083,-3.6656854688373315,-3.001464524854128,-3.3941623116611606,-3.3747066525806484,-3.36647036705595,-3.8799075639879197,-3.527705069195646,-3.6689352020778023,-3.85273844741846,-4.616192239013768,-4.535147274032526,-3.6964234142314245,69
-3.109740597977385,-3.1742283838933436,-3.754392779346391,-4.0918397932066926,-3.3426242375969597,-2.7124882229571012,-4.0774594105402775,-4.4007407795453295,-3.4184183931360606,-3.416327699698851,-3.2036259092281765,-3.6242083058394576,-3.0087232031113023,-3.400857614364919,-3.381391294085385,-3.380688918749173,-3.827412568712756,-3.525912808892815,-3.6712288198652567,-3.8466828905753987,-4.639987120613805,-4.522030434843325,-3.6973786125963004,70
-3.087455117675455,-3.158546597874218,-3.6973532533779454,-4.036092930366985,-3.3336874264416094,-2.721850933631786,-4.023933546516047,-4.360477144761565,-3.4332257394665002,-3.4222689773137827,-3.2142965866373983,-3.5917925653302913,-3.0174306045484474,-3.409803733012501,-3.390264848543765,-3.3967984903945045,-3.7911255818085436,-3.5294951365441323,-3.6713147721484094,-3.8400269044419795,-4.645323676951732,-4.492399706448853,-3.6984136775848286,71
-3.0691949869140824,-3.142593505653376,-3.6238623105235632,-3.9601577219536828,-3.322004999653298,-2.7329398931591626,-3.9572566563957103,-4.312296284894906,-3.4529969526965787,-3.428310987684603,-3.226597714062383,-3.565206537810355,-3.027471571266526,-3.420833839048658,-3.4012489960037455,-3.4152319422324444,-3.766371947511633,-3.5376561016835106,-3.6692028769097567,-3.831494796534076,-4.65980861558325,-4.446660751549197,-3.6993889758666074,72
-3.054265166178188,-3.1265955949966897,-3.5381114547687416,-3.868824023979494,-3.3081836160834954,-2.745441230941319,-3.8807601748766074,-4.25803681875322,-3.476419987686875,-3.4344992609941776,-3.240295886604573,-3.543506068890238,-3.0386671915121077,-3.4335757451577638,-3.4139204176295177,-3.4354355208933294,-3.751042882208031,-3.5494511669821622,-3.665523317987195,-3.8220636405673436,-4.68115484093496,-4.388790899912919,-3.7004084646762982,73
-3.0419706159526947,-3.1107793536700337,-3.444292190098979,-3.7668816924571296,-3.2928299345836725,-2.7590410763803446,-3.7977755366560833,-4.199537365144378,-3.5021827992979695,-3.440879327425365,-3.2551576993654097,-3.5257470041805288,-3.0508385535317615,-3.44765726402419,-3.427855794585274,-3.456855473007496,-3.7430296022837433,-3.5639357951113015,-3.6609062792186218,-3.812710510257436,-4.707075257433466,-4.322767481308583,-3.7015761012485653,74
-3.0316162967225213,-3.095371269439279,-3.3465960204997702,-3.659120583399294,-3.2765506140052967,-2.7734255588783254,-3.7116341764314766,-4.138636542876246,-3.5289733423904406,-3.4474967171610267,-3.270949747446334,-3.5109851892918154,-3.063806745572054,-3.4627062083323077,-3.4426318080352063,-3.478938045205278,-3.7402233241247758,-3.5801654487421386,-3.655981944441932,-3.804412479320006,-4.735282769505369,-4.252567825504751,-3.702995842818068,75
-3.022507168972592,-3.080597830070299,-3.2492144499566127,-3.5503305528186964,-3.25995231319984,-2.7882808078373507,-3.6256675289001308,-4.077172970756693,-3.555479571824869,-3.4543969603840257,-3.2874386259487878,-3.4982764698346864,-3.077392855879556,-3.4783503907664883,-3.4578251391435066,-3.501129484117014,-3.7405152641171355,-3.5971955905458874,-3.6513804974950235,-3.7981466214707074,-4.763490281577273,-4.182169262269983,-3.7047716466194696,76
-3.013948193187826,-3.0666855233289683,-3.1563389824550048,-3.445301456728045,-3.2436416910187718,-2.8032929526595076,-3.543207028759388,-4.016985267593587,-3.580389442461834,-3.461625587277221,-3.3043909299742125,-3.48667669141973,-3.0914179727008335,-3.4942176240111045,-3.473012469074366,-3.5228760363730385,-3.7417966386468287,-3.61408168319376,-3.6477321222157912,-3.794890010425195,-4.789410698075779,-4.115549121372842,-3.707007469887433,77
-3.0052443298531455,-3.0538608369811584,-3.072161121980442,-3.348823151140047,-3.228225406313561,-2.818148122746884,-3.4675841107065883,-3.959912052194796,-3.602390909161914,-3.469228128023475,-3.3215732546240493,-3.4752416996575364,-3.1057031842824574,-3.5099357207505277,-3.487770478991977,-3.5436239486036887,-3.7419586640998603,-3.6298791893569686,-3.645667002442132,-3.795619719899121,-4.810756923427489,-4.056684732581891,-3.7098072698566193,78
-2.995700539453472,-3.0423502587927427,-3.0008723725184243,-3.2656854920674117,-3.2143101179356792,-2.832532447501568,-3.4021302094390755,-3.9077919433681902,-3.620171926785691,-3.4772501128056494,-3.3387521949997407,-3.4630273401586917,-3.120069578870995,-3.5251324936691297,-3.501675850060532,-3.562819467439299,-3.7388925568622384,-3.6436435717067264,-3.6458153220119422,-3.8013128236081415,-4.8252418620590065,-4.009553425665692,-3.713275003761691,79
-2.9846217824737264,-3.0323802765295946,-2.9466642380544457,-3.2006783355228463,-3.2025024847365953,-2.846132056325648,-3.350176759654191,-3.862463559921636,-3.6324204501937416,-3.485737071806606,-3.3556943462027276,-3.449089458533786,-3.1343382447130153,-3.539435755451282,-3.5143052634442222,-3.5799088395102077,-3.7304895333199686,-3.6544302929142454,-3.648807264763119,-3.8129463952679075,-4.830578418396934,-3.9781325303928066,-3.7175146288373098,80
-2.9727646480210583,-3.023451297457708,-2.9076531188755093,-3.150577422540747,-3.1915295738539458,-2.859882605789179,-3.309529214263664,-3.8209984222449833,-3.6396942832389327,-3.4952325919848706,-3.373890294304056,-3.4324408803604114,-3.149883621861494,-3.554029145798096,-3.5264701401430223,-3.594757494887867,-3.717446170277433,-3.6625933497763605,-3.6556730481500637,-3.833461822268457,-4.862038144607413,-3.9532965154086566,-3.7218165836855115,81
-2.961270245096559,-3.0150508938565443,-2.8784458258227708,-3.1086242400529738,-3.180055072666376,-2.8746294005326196,-3.275513559273066,-3.779862881420733,-3.643663956354476,-3.5059914496092506,-3.3944101922009584,-3.4135122984744,-3.167654826238308,-3.5699562143523202,-3.53906026691257,-3.6078649352545895,-3.7023363415589863,-3.6693089273730184,-3.6663314912229588,-3.863479947084316,-4.947428830035853,-3.925851002793304,-3.7256788600270374,82
