C1,C2,C3,C4,C5,C6,C7,C8,time
-5.070970271335394,-5.104017731404646,-3.909985152769368,-5.68920650189173,-3.3553913211830024,-6.132123102017971,-6.032914555011093,-3.2492491405930055,10
-5.07037920913989,-5.056536601920911,-3.9604365827405967,-5.618102906486148,-3.366623047626235,-5.901903347276951,-5.771400216596196,-3.2258910965346805,11
-5.069842675550499,-4.9875676620138805,-4.007167180658577,-5.550915476385416,-3.37726132702696,-5.686955451400758,-5.527756215544161,-3.2042584345379734,12
-5.0693606705672165,-4.903349308258059,-4.050176946523307,-5.487644211589533,-3.3873061593851763,-5.487279414389393,-5.3019825518549855,-3.1843511546028815,13
-5.068933194190047,-4.8101199372279515,-4.08946588033479,-5.428289112098497,-3.396757544700885,-5.302875236242856,-5.094079225528674,-3.1661692567294093,14
-5.068560246418989,-4.714117945498063,-4.125033982093023,-5.372850177912309,-3.405615482974086,-5.133742916961146,-4.904046236565221,-3.149712740917554,15
-5.068241827254042,-4.621581729642901,-4.1568812517980085,-5.321327409030966,-3.4138799742047787,-4.979882456544265,-4.731883584964631,-3.1349816071673167,16
-5.067977936695208,-4.53874968623697,-4.185007689449745,-5.2737208054544675,-3.4215510183929645,-4.8412938549922115,-4.577591270726902,-3.1219758554786967,17
-5.067768574742485,-4.471860211854773,-4.209413295048233,-5.230030367182813,-3.4286286155386416,-4.717977112304986,-4.441169293852034,-3.110695485851694,18
-5.067613741395872,-4.427151703070819,-4.23009806859347,-5.190256094216002,-3.4351127656418106,-4.609932228482588,-4.322617654340027,-3.101140498286309,19
-5.067513436655373,-4.41086255645961,-4.247062010085461,-5.154397986554033,-3.4410034687024726,-4.517159203525019,-4.221936352190881,-3.093310892782543,20
-5.069706156020285,-4.413822602265748,-4.261118574516885,-5.126692200317795,-3.4468459910725824,-4.4405993605897995,-4.14658224252139,-3.0877664663882474,21
-5.075435508101329,-4.421857012310981,-4.272719681328122,-5.10949215557445,-3.4529432585032254,-4.380775656986661,-4.100698022618662,-3.084818217463342,22
-5.083209162565639,-4.433697195535536,-4.2813230271907194,-5.099973748243407,-3.4589317600930993,-4.337060543943928,-4.079312455738169,-3.0840929479759245,23
-5.09153478908035,-4.448074560879637,-4.286386308776218,-5.095312874244074,-3.4644479849408993,-4.308826472689916,-4.077454305135377,-3.085217459894091,24
-5.098920057312594,-4.4637205172835115,-4.287367222756164,-5.092685429495859,-3.4691284221453222,-4.295445894452943,-4.0901523340657615,-3.0878185551859403,25
-5.103872636929507,-4.479366473687387,-4.283723465802104,-5.089267309918169,-3.4726095608050653,-4.296291260461331,-4.112435305784791,-3.0915230358195704,26
-5.104900197598223,-4.493743839031488,-4.274912734585582,-5.082234411430415,-3.474527890018824,-4.3107350219433975,-4.139331983547937,-3.0959577037630788,27
-5.1005104089858735,-4.505584022256041,-4.260392725778142,-5.068762629952002,-3.4745198988852946,-4.338149630127462,-4.16587113061067,-3.100749360984562,28
-5.089210940759594,-4.513618432301275,-4.239621136051329,-5.046027861402341,-3.472222076503175,-4.3779075362418425,-4.187081510228461,-3.1055248094521195,29
-5.0695094625865185,-4.516578478107413,-4.21205566207669,-5.011206001700838,-3.46727091197116,-4.429381191514861,-4.197991885656782,-3.109910851133848,30
-5.0461364000052376,-4.516938629502918,-4.177288855443835,-4.967031159020786,-3.4602357916426336,-4.514037971830554,-4.20772920904886,-3.111908095458025,31
-5.02326736903053,-4.5179161832907155,-4.135656744561687,-4.917950982875369,-3.451810015537492,-4.644454988443279,-4.226519366002665,-3.1107927900660357,32
-4.998577825043819,-4.519356788872734,-4.087732241330759,-4.863711681193831,-3.441815943254205,-4.806669295636833,-4.251039519940787,-3.1081051942456424,33
-4.969743223426527,-4.5211060956509,-4.034088257651563,-4.804059461905418,-3.4300759343912435,-4.986717947695014,-4.27796683428581,-3.1053855672846056,34
-4.934439019560074,-4.523009753027138,-3.9752977054246075,-4.738740532939375,-3.416412348547073,-5.170637998901617,-4.303978472460321,-3.1041741684706854,35
-4.890340668825879,-4.524913410403377,-3.9119334965504056,-4.667501102224947,-3.400647545320166,-5.34446650354044,-4.325751597886906,-3.106011257091643,36
-4.835123626605367,-4.526662717181543,-3.844568542929468,-4.590087377691381,-3.3826038843089896,-5.494240515895281,-4.339963373988152,-3.11243709243524,37
