C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,time
-4.75174060989586,-4.845090151487332,-5.515286912994815,-4.877296555953824,-4.947350015525787,-3.36448735046635,-4.335605782132822,-5.246236926283293,-4.659213104493711,-4.511523614295104,-5.322738563156268,-4.475790141488987,-4.9522984674126915,-4.031082501533121,-4.505867172157764,-4.142195024307061,-4.3840747729130545,-5.179334018860658,-4.44965718132834,20
-4.665056631752711,-4.730490306079715,-5.5131107952863,-4.517728998407401,-5.114458168113759,-3.3367621333766313,-4.186486300857786,-4.911173740029975,-4.39337721199402,-4.382116456957283,-5.00230240448366,-4.368737280131074,-4.630763307041689,-3.921787685549331,-4.3220548031130255,-4.121590581692002,-4.227991664661362,-4.867810107972418,-4.225022948904993,21
-4.587171712375047,-4.5640277569109875,-5.511751793147339,-4.195235429215877,-5.261109047450058,-3.3119759996082605,-4.053003820658049,-4.614345691136198,-4.156951096402827,-4.266936651245673,-4.7179431128002856,-4.272322048191969,-4.344229060509812,-3.824451185279963,-4.156620337518048,-4.103652357908213,-4.087999949860362,-4.592836293427442,-3.8987294288156025,22
-4.518085851762867,-4.360759417976311,-5.511209906577937,-3.9098158483792553,-5.387302653534684,-3.2901289491612387,-3.9351583415336178,-4.355752779601963,-3.949934757720137,-4.1659841971602765,-4.469660688106145,-4.186544445671667,-4.092695727817062,-3.7390730007250164,-4.009563775372833,-4.088380352955695,-3.964099628510058,-4.354412575225732,-3.500290607801929,23
-4.4577990499161695,-4.135742203270845,-5.51148513557809,-3.6614702558975316,-5.493038986367638,-3.271220982035565,-3.832949863484485,-4.1353950054272675,-3.7723281959459465,-4.079259094701091,-4.257455130401234,-4.11140447257017,-3.8761633089634357,-3.665653131884491,-3.8808851166773755,-4.075774566834446,-3.856290700610447,-4.152538953367285,-3.05922047260572,24
-4.406311306834957,-3.904033026789752,-5.512577480147797,-3.4501986517707075,-5.578318045948917,-3.25525209823124,-3.7463783865106546,-3.9532723686121134,-3.624131411080256,-4.006761343868119,-4.081326439685554,-4.046902128887479,-3.6946318039489365,-3.6041915787583862,-3.770584361431681,-4.065834999544469,-3.7645731661615307,-3.987215427852104,-2.6050330099687313,25
-4.363622622519228,-3.6806888025281936,-5.514486940287061,-3.2760010359987835,-5.643139832278524,-3.2422222977482633,-3.6754439106121257,-3.8093848691564984,-3.5053444031230656,-3.9484909446613585,-3.941274615959109,-3.9930374146235925,-3.548101212773563,-3.5546883413467034,-3.6786615096357465,-4.0585616510857605,-3.6889470251633094,-3.858441998680186,-2.1672422066327175,26
-4.329732996968984,-3.48076644448133,-5.517213515995882,-3.1388774085817586,-5.6875043453564595,-3.2321315805866355,-3.620146435788899,-3.7037325070604266,-3.4159671720743763,-3.904447897080811,-3.8372996592218955,-3.9498103297785123,-3.436571535437315,-3.517143419649442,-3.6051165612895733,-4.053954521458324,-3.6294122776157813,-3.766218665851535,-1.7753620493394315,27
-4.304642430184222,-3.3193228666443235,-5.520757207274258,-3.0388277695196333,-5.711411585182719,-3.224979946746356,-3.580485962040974,-3.636315282323894,-3.3559997179341874,-3.8746322011264747,-3.769401569473913,-3.9172208743522363,-3.3600427719401944,-3.4915568136666026,-3.54994951639316,-4.052013610662156,-3.5859689235189487,-3.710545429366148,-1.4589065248306283,28
-4.288350922164945,-3.211414983012334,-5.52511801412219,-2.975852118812408,-5.714861551757309,-3.2207673962274255,-3.5564624893683514,-3.6071331949469028,-3.3254420407024994,-3.8590438567983525,-3.7375803467151636,-3.895269048344766,-3.3185149222821995,-3.4779285233981843,-3.513160374946509,-4.05273891869726,-3.55861696287281,-3.6914222892240263,-1.2473896198480596,29
-4.280858472911152,-3.172099707580524,-5.5302959365396775,-2.949950456460082,-5.697854245080225,-3.219493929029844,-3.5480760177710295,-3.6161862449294526,-3.324294140379312,-3.857682864096442,-3.7418359909456465,-3.8839548517561013,-3.3119879864633317,-3.4762585488441875,-3.4947491369496175,-4.056130445563634,-3.547356395677366,-3.70884924542517,-1.1703253211334803,30
-4.295515516717705,-3.224452246166124,-5.546126694331602,-2.9961770822568927,-5.648350679273073,-3.2253786141460945,-3.571367628779896,-3.7030622631385337,-3.382471577239868,-3.8859816397310065,-3.8184403290752544,-3.894384974489674,-3.3750000254014423,-3.4997860672734276,-3.5121897892796468,-4.066450822457388,-3.5688475239962556,-3.8009579143720615,-1.2504522514103684,31
-4.339738961526193,-3.3665519937556088,-5.578074576278454,-3.1340066071996384,-5.5596625288478565,-3.2407653787942237,-3.6352490343565522,-3.889754488944698,-3.5165941069926365,-3.952513748541079,-3.987544376053929,-3.932729799825168,-3.5267388507175603,-3.555866177168578,-3.575190102423907,-4.0860681778208034,-3.6323460711981648,-3.988932527399414,-1.4679396335904933,32
-4.404628517806709,-3.5759621480980064,-5.619582435843645,-3.34006949809216,-5.4398157843901735,-3.2628415103125756,-3.7290261801470748,-4.149871035103283,-3.7067180227874554,-4.046990912719821,-4.22496691394174,-3.9915848678269623,-3.7441790884664496,-3.63567276035043,-3.6721007517976245,-4.112140757523143,-3.7267451692406697,-4.2473520069055715,-1.7884473546980444,33
-4.481283896029346,-3.8302459069423485,-5.664093126490587,-3.5909962217383025,-5.296836436485616,-3.288794296039495,-3.8420050117975415,-4.457020014369631,-3.9328996177741633,-4.159124854460388,-4.506526724798761,-4.0635457185594355,-4.0042953647028785,-3.7303796986397737,-3.791272412816028,-4.141826807433665,-3.8409379500813454,-4.5507952752888805,-2.1776353017572165,34
-4.560804806664193,-4.10696646803766,-5.705049501682693,-3.863417244941902,-5.138750475719785,-3.3158110233133247,-3.9634914749540258,-4.784809539499075,-4.175195185102594,-4.27862729595594,-4.80804259068506,-4.141207892086966,-4.284062305481608,-3.831160873857398,-3.921055760894342,-4.172284573421631,-3.963817545677763,-4.873841254947682,-2.601163361792195,35
-4.634290960181346,-4.383687029132973,-5.735894414883377,-4.133963034506805,-4.973583892678276,-3.341078979472411,-4.082791515262607,-5.106847723246963,-4.41366101792259,-4.395209959399634,-5.105333293660711,-4.217166928473933,-4.5604545368574065,-3.9291901678240952,-4.049801471447797,-4.2006723013563025,-4.084277087987501,-5.191068868280324,-3.0246914218271743,36
-4.692842067050894,-4.637970787977314,-5.750070719556049,-4.379264057236852,-4.809362677946683,-3.361785451855098,-4.189211078369359,-5.3967426783686285,-4.628353409383987,-4.498584566984632,-5.374217615785785,-4.284018367784715,-4.810446684885037,-4.015641462360653,-4.16586021989162,-4.22414823710694,-4.19120970896813,-5.47705703768515,-3.413879368886345,37
-4.727557837742931,-4.847380942319711,-5.741021269164123,-4.575950779935883,-4.654112822110605,-3.3751177277997293,-4.272056109920359,-5.6281025176194115,-4.799328652636621,-4.5784628409040895,-5.5905143391203485,-4.334357750083691,-5.011013375619266,-4.081688639287862,-4.2575826816410345,-4.2398706265428014,-4.273508540577225,-5.706384685560503,-3.734387089993896,38
-4.729537982727549,-4.989480689909197,-5.702188917171011,-4.7006536694077425,-4.515860315755637,-3.3782630946446495,-4.320632555561684,-5.774535353754655,-4.906643040830334,-4.624556503351167,-5.73004224572448,-4.36078061543524,-5.139129235114859,-4.1185055804265165,-4.313319532111273,-4.244997715533149,-4.320066714772364,-5.853630734304731,-3.9518744721740218,39
-4.6898822124748385,-5.041833228494796,-5.6270165170401265,-4.7300031924562695,-4.402631149467376,-3.368408839728203,-4.324246360939409,-5.8096492995296956,-4.930352867114959,-4.626577276519022,-5.768620117658246,-4.35588250390374,-5.171768889426579,-4.117266167597401,-4.321421446717558,-4.236687749947243,-4.3197773635111165,-5.893374106316175,-4.032001402450909,40
-4.599061330227173,-4.974528675775361,-5.502502464845361,-4.654723355188968,-4.307559935197409,-3.3427489497789713,-4.277292048829893,-5.7205539276894,-4.860957775473487,-4.578506249853591,-5.6954110002977,-4.3153157134850275,-5.098909639845055,-4.07249461555247,-4.276913656485523,-4.211945996758844,-4.266479821406987,-5.813240973127417,-4.025802243571016,41
-4.461011267668733,-4.791844889822608,-5.328223651110152,-4.493895899128239,-4.218509318978221,-3.3026414157397332,-4.187745595661111,-5.527457254308708,-4.713862153000339,-4.487668909291191,-5.529471181900572,-4.244343553369284,-4.938861485993468,-3.990301832821248,-4.189113181924726,-4.172055719681549,-4.168269730104065,-5.632719584584199,-4.008975955182732,42
-4.2870294279323335,-4.522626678944864,-5.11649067097223,-4.266687894200284,-4.135597342516756,-3.2515195312701333,-4.065285127556555,-5.253615057138082,-4.5064794075125025,-4.363793571760555,-5.291459308849457,-4.14997808041241,-4.711098101425424,-3.8792417418908833,-4.067808382676286,-4.120592159694374,-4.035424682105807,-5.374181980554608,-3.9841793196631583,43
-4.0884132141507905,-4.195718851450466,-4.879614119569332,-3.992266410331302,-4.0589420475199605,-3.1928165900298167,-3.919588770639726,-4.9222831139279775,-4.256222946826965,-4.216608554190416,-5.002034027526951,-4.0392313514703035,-4.435093159694523,-3.747868265248526,-3.9227876183813257,-4.061130557776334,-3.878222269915675,-5.060000200906738,-3.95406911938939,44
-3.8764600294569123,-3.8399662156477374,-4.629904592039185,-3.6897985174474908,-3.9886614756947756,-3.129965885678425,-3.760334651034115,-4.55671720242885,-3.9805061787607108,-4.055842173509508,-4.681853984315641,-3.9191154233988654,-4.130320334354367,-3.604735325381322,-3.763839248680964,-3.9972461549064406,-3.7069400860371235,-4.712546285508673,-3.9213021367385243,45
-3.662467276983514,-3.4842135798450093,-4.379672683519522,-3.378451285475048,-3.9248736687481456,-3.066400711875603,-3.5972008948632204,-4.180173100391156,-3.696742511130727,-3.8912227466465628,-4.351577825598123,-3.7966423530539926,-3.8162532989585554,-3.458396844776421,-3.600751633216322,-3.932514192063711,-3.5318557229736096,-4.354192274228503,-3.8885351540876583,46
-3.457732359863405,-3.1573057523506076,-4.141228989148072,-3.07739178434017,-3.867696668387014,-3.0055543622809937,-3.4398656282505358,-3.815906585565348,-3.422345351753997,-3.73247859053031,-4.031864197756986,-3.6788241972915836,-3.5123657270606885,-3.3174067459209695,-3.4433131316285164,-3.8705099102271587,-3.36324677322859,-4.007310206934314,-3.8584249538138895,47
-3.2735526812294005,-2.8880875414728653,-3.9268841040625677,-2.8057870839690575,-3.817248516318327,-2.950860130554241,-3.298006977319558,-3.4871734357018878,-3.17472810844751,-3.5893380220894846,-3.7433717471748236,-3.5726730129675386,-3.2381312922143697,-3.1903189513021175,-3.3013121035586708,-3.814808550375799,-3.211390829305523,-3.694272123494195,-3.833628318294315,48
-3.121225644214315,-2.705403755520114,-3.748948623400744,-2.582804254287911,-3.7736472542490267,-2.9057513103549892,-3.181303068193785,-3.2172294285512324,-2.971304189028256,-3.47152935825282,-3.5067591202342325,-3.4852008569377575,-3.0130236679732025,-3.0856873834070138,-3.1845369086479054,-3.7689853534886475,-3.086565483707868,-3.437450063776241,-3.816802029906033,49
-3.01204865195096,-2.638099202800679,-3.61973314230033,-2.427610365222926,-3.737010923886059,-2.8736611953428817,-3.099432026996711,-3.029330341863837,-2.8294870013132165,-3.3887809159490487,-3.3426849633178035,-3.4234197860581386,-2.8565165278907863,-3.0120659647228054,-3.10277590653734,-3.7366155605447173,-2.9990483289390815,-3.259216067648535,-3.810602871026139,50
-2.9449560688563667,-2.638379653532114,-3.5398623133979252,-2.334500088861988,-3.710737894168959,-2.8537670103127444,-3.0496992940443524,-2.9164366734824094,-2.7439428638840204,-3.3384847550621575,-3.244573636990855,-3.3856174151610965,-2.7626630760713367,-2.967329762905691,-3.0531463561927352,-3.7177651725600604,-2.9462360951573294,-3.152610589287471,-3.810030748414557,51
