C1,C2,C3,C4,C5,time
-5.523201667413358,-5.556066977496675,-6.446085950247072,-3.241374387227812,-3.59988180200032,10
-5.44609857730523,-5.404350736561227,-6.146829176109828,-3.2351701112871356,-3.6155721782294363,11
-5.373694298484238,-5.2634847172493755,-5.869965480708461,-3.229445535211146,-3.6300652366763386,12
-5.30598883095038,-5.133468919561119,-5.615494864042966,-3.2242006589998438,-3.6433609773410263,13
-5.2429821747036565,-5.01430334349646,-5.383417326113346,-3.219435482653229,-3.6554594002234992,14
-5.184674329744069,-4.905987989055396,-5.1737328669196,-3.2151500061713016,-3.666360505323759,15
-5.1310652960716165,-4.808522856237929,-4.986441486461729,-3.2113442295540615,-3.6760642926418043,16
-5.082155073686301,-4.72190794504406,-4.821543184739733,-3.208018152801508,-3.6845707621776356,17
-5.037943662588119,-4.6461432554737865,-4.679037961753613,-3.205171775913642,-3.691879913931252,18
-4.998431062777074,-4.58122878752711,-4.558925817503367,-3.2028050988904626,-3.6979917479026545,19
-4.963617274253164,-4.52716454120403,-4.461206751988995,-3.20091812173197,-3.702906264091843,20
-4.937413010604297,-4.485213597065676,-4.39930821420315,-3.1998408903745945,-3.705384242955135,21
-4.921990890490419,-4.456077666534896,-4.380689898030635,-3.1997567636719078,-3.7047372291904854,22
-4.914743771519593,-4.4389146959042725,-4.396400170809686,-3.200445710999624,-3.701791369160348,23
-4.913064511299881,-4.432882631466384,-4.437487399878533,-3.2016877017334564,-3.6973728092271783,24
-4.914345967439346,-4.437139419513813,-4.49499995257541,-3.203262705249118,-3.692307695753431,25
-4.915980997546051,-4.45084300633914,-4.559986196238548,-3.204950690922322,-3.68742217510156,26
-4.91536245922806,-4.473151338234946,-4.623494498206185,-3.2065316281287832,-3.683542393634022,27
-4.909883210093435,-4.50322236149381,-4.676573225816549,-3.2077854862442132,-3.68149449771327,28
-4.896936107750237,-4.540214022408317,-4.7102707464078755,-3.208492234644327,-3.6821046337017598,29
-4.8739140098065326,-4.583284267271042,-4.7156354273183965,-3.2084318427048366,-3.6861989479619455,30
-4.844607181872292,-4.639724990139546,-4.695135336522124,-3.204995702861467,-3.6939024617149467,31
-4.813825030285437,-4.7144604841497975,-4.659424797505711,-3.196962768596288,-3.704427886818838,32
-4.78048912374595,-4.803097294211988,-4.611831560876354,-3.186194350854531,-3.7172329055915108,33
-4.743521030953813,-4.901241965236315,-4.555683377241251,-3.1745517605814304,-3.7317752003508557,34
-4.70184232060901,-5.004501042132968,-4.494307997207595,-3.163896308722215,-3.747512453414762,35
-4.6543745614115215,-5.108481069812145,-4.431033171382585,-3.1560893062221185,-3.763902347101121,36
-4.600039322061332,-5.20878859318404,-4.369186650373417,-3.1529920640263724,-3.7804025637278222,37
-4.537758171258425,-5.301030157158844,-4.312096184787287,-3.156465893080209,-3.796470785612756,38
-4.46645267770278,-5.380812306646754,-4.263089525231391,-3.1683721043288604,-3.8115646950738133,39
-4.385044410094383,-5.443741586557964,-4.225494422312925,-3.1905720087175578,-3.8251419744288846,40
-4.285752107950621,-5.49083333039411,-4.199323457446277,-3.223018425374456,-3.8355611917706,41
-4.165371221981173,-5.527207787971453,-4.1811326196764185,-3.2637548943164365,-3.8424728440059437,42
-4.029688387674455,-5.554628878672131,-4.169064771056428,-3.311778807821824,-3.847272506674332,43
-3.8844902405188884,-5.574860521878277,-4.161262773639385,-3.3660875581689416,-3.851355755315185,44
-3.7355634160028854,-5.589666636972025,-4.155869489478367,-3.4256785376361134,-3.8561181654679184,45
-3.5886945496148646,-5.600811143335511,-4.1510277806264515,-3.489549138501664,-3.862955312671952,46
-3.449670276843241,-5.610057960350871,-4.1448805091367165,-3.5566967530439175,-3.8732627724667026,47
-3.324277233176433,-5.619171007400238,-4.1355705370622395,-3.6261187735411973,-3.8884361203915883,48
-3.218302054102859,-5.629914203865748,-4.121240726456101,-3.6968125922718267,-3.9098709319860276,49
-3.1375313751109344,-5.6440514691295345,-4.100033939371377,-3.7677756015141313,-3.9389627827894382,50
-3.082034237968656,-5.669295993270667,-4.07053287821181,-3.8446470699397173,-3.980178834015041,51
-3.045848043892481,-5.708103632158998,-4.0338760762577675,-3.931599665929363,-4.034553578370042,52
-3.0257119675435105,-5.754352303862861,-3.9920401418772693,-4.0254308813251525,-4.098333588634843,53
-3.0183651835828487,-5.801919926450578,-3.94700168343833,-4.122938207969165,-4.16776543758984,54
-3.020546866671599,-5.844684417990474,-3.900737309308969,-4.2209191377034845,-4.239095698015431,55
-3.0289961914708643,-5.876523696550876,-3.855223627857204,-4.3161711623701935,-4.308570942692017,56
-3.040452332641747,-5.891315680200108,-3.8124372474510526,-4.405491773811373,-4.372437744399995,57
-3.051654464845351,-5.882938287006496,-3.774354776458531,-4.485678463869105,-4.426942675919764,58
-3.05934176274278,-5.845269435038368,-3.742952823247659,-4.55352872438547,-4.468332310031722,59
-3.060253400995136,-5.772187042364045,-3.720207996186453,-4.605840047202554,-4.4928532195162685,60
-3.0575941445924406,-5.652087492020816,-3.7061836241598316,-4.641963126686683,-4.49866928754087,61
-3.0565260151768947,-5.484873155847423,-3.6988650737962874,-4.664858357056993,-4.488652892241111,62
-3.0567240723878712,-5.281680935114389,-3.6971120100791963,-4.676737779934775,-4.466113348849574,63
-3.057863375864743,-5.053647731092231,-3.699784097991939,-4.679813436941319,-4.434359972598835,64
-3.059618985246884,-4.811910445051465,-3.705741002517892,-4.676297369697914,-4.396702078721472,65
-3.061665960173667,-4.567605978262609,-3.713842388640433,-4.668401619825852,-4.356448982450067,66
-3.063679360284465,-4.331871231996186,-3.7229479213429406,-4.658338228946423,-4.316909999017195,67
-3.0653342452186516,-4.115843107522708,-3.7319172656087916,-4.648319238680918,-4.2813944436554365,68
-3.066305674615599,-3.930658506112698,-3.739610086421366,-4.640556690650627,-4.253211631597369,69
-3.0662687081146816,-3.787454329036673,-3.74488604876404,-4.637262626476838,-4.235670878075574,70
-3.065307745476449,-3.6815408036182307,-3.7489475470362117,-4.636141733242996,-4.227513051772582,71
