C1,C2,C3,C4,C5,time
-4.716405097264767,-4.7062864230338946,-4.649411308004778,-4.078489554859885,-3.5379209152564925,20
-4.6873646599290435,-4.791065777471216,-4.646307024729772,-4.104756071291591,-3.506777445083797,21
-4.666386827636408,-4.859501121764318,-4.648436413898275,-4.130037504224558,-3.4827650255470664,22
-4.653471600386861,-4.911592455913199,-4.6557994755102845,-4.154333853658787,-3.465883656646301,23
-4.6486189781804,-4.947339779917864,-4.6683962095658,-4.177645119594277,-3.456133338381501,24
-4.651828961017026,-4.966743093778309,-4.6862266160648245,-4.199971302031027,-3.4535140707526666,25
-4.66310154889674,-4.9698023974945365,-4.709290695007355,-4.2213124009690395,-3.4580258537597968,26
-4.68243674181954,-4.956517691066547,-4.737588446393394,-4.241668416408314,-3.469668687402893,27
-4.709834539785429,-4.926888974494339,-4.771119870222939,-4.261039348348849,-3.488442571681953,28
-4.745294942794403,-4.8809162477779156,-4.809884966495991,-4.279425196790645,-3.51434750659698,29
-4.7888179508464646,-4.8185995109172755,-4.85388373521255,-4.296825961733703,-3.5473834921479717,30
-4.85070281235174,-4.726487463168215,-4.912550850456441,-4.312627197330276,-3.591520787142625,31
-4.936671331982518,-4.597107159672844,-4.991127797829789,-4.3264875447760645,-3.6489650909185487,32
-5.0398573441320504,-4.439426134260631,-5.083324794610046,-4.3388166346362285,-3.7170695642706124,33
-5.153394683193589,-4.262411920761042,-5.182852058074659,-4.350024097475933,-3.7931873679936854,34
-5.2704171835603795,-4.0750320530035475,-5.283419805501078,-4.360519563860341,-3.874671662882635,35
-5.384058679625674,-3.8862540648176154,-5.3787382541667546,-4.370712664354616,-3.9588756097323325,36
-5.487453005782721,-3.705045490032716,-5.4625176213491375,-4.381013029523921,-4.043152369337648,37
-5.57373399642477,-3.5403738624783156,-5.528468124325677,-4.391830289933419,-4.124855102493447,38
-5.636035485945073,-3.4012067159838835,-5.5702999803738225,-4.403574076148275,-4.2013369699946015,39
-5.667491308736876,-3.296511584378889,-5.581723406771024,-4.41665401873365,-4.269951132635979,40
-5.6660770434094685,-3.223920281401984,-5.555807347991431,-4.430887896840479,-4.331690165180937,41
