C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,time
-4.417842895017417,-5.176393255888291,-4.800036289146319,-5.070541907946925,-3.7134074585710635,-4.091076480143145,-4.058776575918734,-4.747708132742998,-3.968184189048845,-3.291435441472982,-3.2198154671911037,20
-4.480464574837749,-5.169180614317829,-4.90643059164926,-5.097541934110408,-3.7397045078114637,-4.064689523630292,-4.021328068467621,-4.822015154550083,-3.903927609457807,-3.2699639774654865,-3.188143796436411,21
-4.5292177437775685,-5.16735492935341,-4.9922368767199305,-5.125764375709253,-3.7603330538665847,-4.044794471157802,-3.9917175950748884,-4.882974278550244,-3.853774627327468,-3.2532032497638697,-3.162598940533792,22
-4.564102401836874,-5.1709162009950305,-5.057455144358332,-5.155209232743462,-3.775293096736427,-4.03139132272568,-3.969945155740539,-4.9305855047434815,-3.8177252426578288,-3.241153258368131,-3.1431808994832466,23
-4.585118549015666,-5.179864429242693,-5.1020853945644635,-5.1858765052130344,-3.7845846364209903,-4.024480078333922,-3.9560107504645696,-4.964848833129794,-3.795779455448888,-3.2338140032782707,-3.129889673284773,24
-4.592266185313944,-5.194199614096397,-5.126127627338326,-5.21776619311797,-3.7882076729202736,-4.0240607379825315,-3.9499143792469824,-4.985764263709184,-3.787937265700648,-3.2311854844942887,-3.1227252619383736,25
-4.585545310731709,-5.213921755556142,-5.129581842679919,-5.250878296458267,-3.786162206234279,-4.030133301671505,-3.9516560420877758,-4.993331796481651,-3.7941986734131063,-3.2332677020161857,-3.121687665444048,26
-4.5649559252689595,-5.239030853621928,-5.11244804058924,-5.28521281523393,-3.7784482363630048,-4.042697769400845,-3.9612357389869515,-4.987551431447194,-3.8145636785862655,-3.2400606558439606,-3.1267768838017957,27
-4.530498028925697,-5.269526908293755,-5.074726221066292,-5.320769749444952,-3.7650657633064517,-4.0617541411705504,-3.9786534699445077,-4.968423168605813,-3.849032281220123,-3.2515643459776142,-3.137992917011616,28
-4.482171621701922,-5.305409919571623,-5.016416384111072,-5.357549099091338,-3.74601478706462,-4.087302416980622,-4.003909234960445,-4.935947007957512,-3.897604481314681,-3.267778772417146,-3.155335765073511,29
-4.419976703597632,-5.346679887455533,-4.937518529723581,-5.395550864173089,-3.721295307637509,-4.11934259683106,-4.037003034034765,-4.890122949502286,-3.9602802788699374,-3.2887039351625567,-3.17880542798748,30
-4.333582409440128,-5.404601265386427,-4.8207111463147685,-5.443167718545089,-3.6857531037455638,-4.162687587460838,-4.085276568696943,-4.820030669311088,-4.050374761408515,-3.3135366085542453,-3.207029502474372,31
-4.2172493696890205,-5.485432083053718,-4.656371171890713,-5.505062258793391,-3.6365247191223657,-4.220011225947167,-4.1528085620189135,-4.719603320756667,-4.175285199776311,-3.341830556114655,-3.2392455422679913,32
-4.077864827792777,-5.581662704830112,-4.456046280844122,-5.575639369014735,-3.5770463012876177,-4.288104907797394,-4.234704546314357,-4.5961211197917216,-4.326134868958247,-3.374121261616855,-3.2763684828877735,33
-3.9223160271998645,-5.685783495088312,-4.231284147567692,-5.64930393330586,-3.5107539977610216,-4.363760028518873,-4.326070053896954,-4.456864282368953,-4.494047043939244,-3.4109442088339104,-3.319313259853151,34
-3.75749021135875,-5.790284818201022,-3.993632446454128,-5.720460835763507,-3.441083956062283,-4.443767983618947,-4.422010617080387,-4.30911302444106,-4.6701449997042195,-3.4528348815388887,-3.3689948086835573,35
-3.590274623717899,-5.887657038540948,-3.75463885189613,-5.78351496048442,-3.3714723237111044,-4.524920168604972,-4.517631768178338,-4.160147561960746,-4.845552011238094,-3.5003287635048572,-3.4263280648984265,36
-3.4275565077257806,-5.970390520480793,-3.5258510382864006,-5.832871191565339,-3.305355248227188,-4.604007978984295,-4.608039039504486,-4.0172481108807085,-5.011391353525788,-3.553961338504883,-3.4922279640171934,37
-3.276223106830861,-6.030975628393262,-3.3188166800176417,-5.862934413103001,-3.2461688771302386,-4.6778228102642645,-4.688337963372512,-3.887694887153648,-5.158786301552219,-3.6142680903120326,-3.5676094415592896,38
