C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-4.859474634402553,-5.127560113035742,-5.167517117534881,-4.330535162382377,-4.248590022828921,-3.9684971894973793,-3.409586277492415,-3.5252171198973823,-3.6654394583969565,10
-4.850089668012351,-5.1116023735297995,-5.169237027726767,-4.299389791279728,-4.234779695088441,-3.967407827786635,-3.4069715011076216,-3.5217771771451116,-3.679533895597299,11
-4.841351359694246,-5.096911125992806,-5.170231289365787,-4.270882928415585,-4.222594982803292,-3.9663778803568124,-3.404662851559444,-3.5185040077386227,-3.692374748058362,12
-4.833259709448241,-5.08348637042476,-5.1704999024519385,-4.245014573789948,-4.212035885973475,-3.9654073472079108,-3.4026603288478814,-3.5153976116779146,-3.7039620157801463,13
-4.8258147172743335,-5.07132810682566,-5.1700428669852245,-4.221784727402818,-4.203102404598992,-3.964496228339932,-3.400963932972934,-3.5124579889629897,-3.714295698762652,14
-4.819016383172526,-5.060436335195503,-5.168860182965643,-4.201193389254197,-4.1957945386798405,-3.9636445237528743,-3.3995736639346026,-3.509685139593846,-3.723375797005879,15
-4.812864707142818,-5.050811055534288,-5.166951850393197,-4.183240559344081,-4.1901122882160236,-3.9628522334467386,-3.3984895217328868,-3.5070790635704845,-3.731202310509826,16
-4.807359689185209,-5.0424522678420125,-5.164317869267885,-4.167926237672473,-4.186055653207539,-3.9621193574215257,-3.397711506367785,-3.5046397608929047,-3.7377752392744954,17
-4.8025013292997,-5.035359972118675,-5.160958239589706,-4.155250424239373,-4.183624633654388,-3.9614458956772345,-3.3972396178392996,-3.502367231561108,-3.743094583299886,18
-4.79828962748629,-5.029534168364273,-5.156872961358665,-4.1452131190447785,-4.182819229556571,-3.9608318482138647,-3.397073856147429,-3.5002614755750923,-3.7471603425859974,19
-4.79472458374498,-5.024974856578805,-5.152062034574756,-4.137814322088692,-4.183639440914086,-3.9602772150314176,-3.397214221292174,-3.498322492934859,-3.7499725171328304,20
-4.793658074469319,-5.025509121688189,-5.141885915198856,-4.134526104621427,-4.1880415997823235,-3.9601462285049744,-3.397965490770587,-3.496669208557838,-3.750233189968188,21
-4.796118919877945,-5.033263121984604,-5.123767078764778,-4.136166284004269,-4.1971125573031625,-3.960641239954024,-3.399496985414365,-3.4953676918426013,-3.7472212961075164,22
-4.800872535708493,-5.0456854675174405,-5.100798554631943,-4.141753479403676,-4.209548092106349,-3.9615194277951797,-3.401605520225472,-3.4943386595108623,-3.7418021135322803,23
-4.806684337698595,-5.060224768336088,-5.07607337215977,-4.150306309986106,-4.224043982821619,-3.9625379704450525,-3.4040879102058725,-3.4935028282843343,-3.7348409202239443,24
-4.812319741585886,-5.074329634489936,-5.052684560707675,-4.160843394918012,-4.239296008078717,-3.9634540463202557,-3.4067409703575313,-3.4927809148847304,-3.7272029941639713,25
-4.816544163107999,-5.085448676028376,-5.033725149635081,-4.172383353365854,-4.253999946507383,-3.964024833837401,-3.4093615156824133,-3.4920936360337635,-3.719753613333828,26
-4.818123018002568,-5.091030503000796,-5.0222881683014045,-4.183944804496089,-4.26685157673736,-3.964007511413102,-3.4117463611824834,-3.4913617084531476,-3.713358055714977,27
-4.815821722007226,-5.088523725456586,-5.021466646066065,-4.194546367475172,-4.276546677398388,-3.96315925746397,-3.4136923218597057,-3.4905058488645953,-3.7088815992888833,28
-4.808405690859608,-5.0753769534451365,-5.0343536122884815,-4.2032066614695625,-4.281781027120208,-3.9612372504066173,-3.4149962127160447,-3.4894467739898203,-3.7071895220370124,29
-4.794640340297349,-5.049038797015838,-5.064042096328072,-4.208944305645716,-4.281250404532564,-3.957998668657657,-3.4154548487534657,-3.4881052005505353,-3.709147101940827,30
-4.776764487200816,-5.010778359863413,-5.116297710041139,-4.205114811997318,-4.276574687364046,-3.9527593062141753,-3.4128175842371236,-3.4819049126493185,-3.7120264324941763,31
-4.757302228331185,-4.963946585470749,-5.191115985123261,-4.1890445265704646,-4.27000633355155,-3.945390863605475,-3.4060447707937698,-3.4683857878169353,-3.7134146847684186,32
-4.735446899247305,-4.909114843569481,-5.282934830692789,-4.16570831961022,-4.261189992037268,-3.93648437904649,-3.3967497194677656,-3.450642682917384,-3.714649753111288,33
-4.710391835508022,-4.846854503891241,-5.386192155868065,-4.14008106136165,-4.2497703117633945,-3.926630890752157,-3.3865457413034723,-3.43177045481466,-3.7170695318705156,34
-4.681330372672182,-4.777736936167664,-5.495325869767437,-4.117137622069821,-4.23539194167212,-3.9164214369374104,-3.37704614734525,-3.414863960372759,-3.7220119153938347,35
-4.64745584629863,-4.7023335101303845,-5.604773881509247,-4.1018528719797995,-4.217699530705636,-3.9064470558171855,-3.369864248637461,-3.403018056455679,-3.7308147980289763,36
-4.607961591946215,-4.6212155955110354,-5.708974100211842,-4.099201681336652,-4.19633772780614,-3.897298785606418,-3.366613356224466,-3.3993275999274144,-3.744816074123674,37
-4.562040945173782,-4.53495456204125,-5.802364434993569,-4.114158920385443,-4.170951181915819,-3.889567664520042,-3.368906781150624,-3.4068874476519637,-3.7653536380256596,38
-4.508887241540174,-4.444121779452664,-5.879382794972769,-4.15169945937124,-4.14118454197687,-3.883844730772993,-3.378357834460298,-3.4287924564933223,-3.793765384082665,39
-4.447693816604241,-4.34928861747691,-5.934467089267791,-4.216798168539108,-4.106682456931483,-3.8807210225802065,-3.396579827197848,-3.4681374833154863,-3.831389206642423,40
-4.373269521228578,-4.241993583303202,-5.968531238689363,-4.318183951177068,-4.063293323688891,-3.8799130283121963,-3.426135117196824,-3.530591140135928,-3.8835896567867967,41
-4.283566924572116,-4.116943316018663,-5.987851071268865,-4.455547073302103,-4.00907920829565,-3.880650312988944,-3.466774173281714,-3.61609317466095,-3.951959594682136,42
-4.182494939638213,-3.979461383201801,-5.9949073569556175,-4.620304449252717,-3.947005263399944,-3.8827935297995873,-3.515892472983283,-3.719145147287796,-4.032179378302903,43
-4.073962479430226,-3.8348713524311253,-5.992180865698947,-4.803872993367411,-3.880036641649959,-3.8862033319332663,-3.570885493832297,-3.8342486184137075,-4.11992936562356,44
-3.9618784569515073,-3.6884967912851385,-5.982152367448171,-4.997669619984691,-3.811138495693876,-3.890740372579116,-3.629148713359522,-3.9559051484359284,-4.210889914618568,45
-3.850151785205415,-3.5456612673423473,-5.967302632152615,-5.193111243443065,-3.74327597817988,-3.896265304926277,-3.6880776090957244,-4.078616297751702,-4.30074138326239,46
-3.7426913771953028,-3.4116883481812565,-5.950112429761599,-5.381614778081036,-3.6794142417561524,-3.9026387821638866,-3.745067658571671,-4.1968836267582725,-4.38516412952949,47
-3.643406145924527,-3.2919016013803737,-5.933062530224447,-5.554597138237107,-3.6225184390708787,-3.909721457481082,-3.797514339318127,-4.3052086958528815,-4.459838511394326,48
-3.556205004396445,-3.1916245945182067,-5.918633703490481,-5.703475238249784,-3.5755537227722423,-3.9173739840670025,-3.842813128865859,-4.398093065432773,-4.520444886831363,49
-3.484996865614411,-3.116180895173259,-5.909306719509022,-5.819665992457572,-3.5414852455084267,-3.925457015110786,-3.878359504745632,-4.47003829589519,-4.5626636138150625,50
-3.4278751349779597,-3.066918483831511,-5.90940445055055,-5.912419815785963,-3.520685550352393,-3.935053395893226,-3.9048613618536714,-4.521830063500527,-4.586162112767161,51
-3.379726905705575,-3.0390655017926487,-5.918755842003067,-5.9957768053610385,-3.5102866325613733,-3.9469092149297307,-3.925412961396713,-4.559606940574083,-4.5952352460225105,52
-3.339651622529037,-3.0287657578557385,-5.933100773492189,-6.068338398822195,-3.508392823059959,-3.9603799902613614,-3.940989330371295,-4.585899831610463,-4.592504534425257,53
-3.3067487301801246,-3.032163060819844,-5.94817912464353,-6.128706033808817,-3.51310845277274,-3.9748212399291796,-3.9525654957739516,-4.603239641104264,-4.5805914988195395,54
-3.280117673390616,-3.0454012194840314,-5.959730775082701,-6.175481147960302,-3.522537852624307,-3.989588481974245,-3.9611164846012197,-4.614157273550093,-4.562117660049501,55
-3.2588578968922906,-3.064624042647366,-5.963495604435317,-6.207265178916039,-3.534785353539251,-4.00403723443762,-3.9676173238496366,-4.62118363344255,-4.539704538959283,56
-3.2420688454169286,-3.0859753391089124,-5.955213492326993,-6.222659564315421,-3.5479552864421615,-4.017523015360363,-3.9730430405157375,-4.626849625276237,-4.515973656393028,57
-3.2288499636963075,-3.105598917667737,-5.930624318383341,-6.220265741797837,-3.5601519822576297,-4.029401342783538,-3.978368661596059,-4.633686153545756,-4.493546533194875,58
-3.218300696462208,-3.119638587122904,-5.885467962229974,-6.198685149002682,-3.569479771910247,-4.0390277347482035,-3.9845692140871374,-4.644224122745707,-4.475044690208969,59
-3.2095204884464095,-3.1242381562734796,-5.81548430349251,-6.156519223569347,-3.574042986324603,-4.045757709295421,-3.992619724985509,-4.660994437370695,-4.46308964827945,60
-3.2055417761606826,-3.1222649265750855,-5.71300732450816,-6.084463662107784,-3.575271047649635,-4.049934413463479,-4.001919543617859,-4.683522823563327,-4.4562614349105925,61
-3.2089831557230566,-3.119310856378111,-5.578196029185853,-5.978799768145634,-3.575923958342586,-4.052416836156994,-4.011123836058162,-4.708921154149169,-4.451052562284921,62
-3.218323311274694,-3.1156067398237712,-5.418527829508772,-5.846507389698823,-3.5761019197905037,-4.053334258216517,-4.020091354423884,-4.736099553647259,-4.446953278263949,63
