C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,time
-4.669690119267342,-4.948047686406583,-5.349380821204975,-4.246010783524635,-4.7155856011957225,-6.577008315687455,-3.4081384528706353,-3.8981922133479756,-5.1366332140220745,-4.53471015020129,-6.263577696212922,-5.528922823396964,-5.731976314950273,-4.899908653183328,-5.0429093739215824,-4.145216682133051,-3.6316989065139835,-4.981885074377783,-3.466741276782605,-4.0892194666937725,10
-4.630679887923635,-4.9527015925239795,-5.3280125459402345,-4.2445810621758495,-4.695318787273015,-6.396251292602328,-3.413522897197265,-3.895696001425347,-5.1675964988741905,-4.511555698353923,-6.229925664438257,-5.487401522517156,-5.733248418431489,-4.833195848561902,-5.0213966510880645,-4.146685368692307,-3.632803823574587,-5.013514524991678,-3.4627969154270333,-4.079053354402617,11
-4.597489969870946,-4.956324389759931,-5.3080745056738685,-4.243381325837101,-4.676021596672477,-6.230352965483995,-3.4184671012810277,-3.893479036325293,-5.196262834218963,-4.490659061684389,-6.198825592908094,-5.451700838909243,-5.737384028700688,-4.776103454506146,-5.002190560437371,-4.148280212966881,-3.6335492180206193,-5.041494646285274,-3.459077542890196,-4.069813731112365,12
-4.570120365109274,-4.958916078114439,-5.289566700405878,-4.2424115745083855,-4.6576940293941105,-6.079313334332456,-3.4229710651219225,-3.891541318047814,-5.222632220056393,-4.472020240192685,-6.170277481622432,-5.421820772573224,-5.744383145757868,-4.728631471016059,-4.9852911019695005,-4.150001214956772,-3.6339350898520797,-5.065825438258571,-3.455583159172093,-4.061500596823018,13
-4.54857107363862,-4.960476657587501,-5.272489130136261,-4.241671808189706,-4.640336085437915,-5.943132399147711,-3.4270347887199506,-3.889882846592911,-5.2467046563864805,-4.455639233878815,-6.144281330581272,-5.3977613235091,-5.754245769603032,-4.690779898091643,-4.970698275684456,-4.151848374661982,-3.63396143906897,-5.086506900911568,-3.452313764272725,-4.054113951534577,14
-4.532842095458982,-4.961006128179117,-5.256841794865019,-4.24116202688106,-4.623947764803891,-5.821810159929761,-3.4306582720751106,-3.888503621960582,-5.268480143209228,-4.441516042742777,-6.120837139784616,-5.3795224917168705,-5.766971900236178,-4.662548735732896,-4.958412081582235,-4.153821692082508,-3.633628265671289,-5.103539034244268,-3.449269358192091,-4.04765379524704,15
-4.522933430570363,-4.96050448988929,-5.242624694592151,-4.240882230582451,-4.608529067492037,-5.715346616678604,-3.4338415151874035,-3.887403644150829,-5.287958680524634,-4.429650666784573,-6.09994490923246,-5.367104277196536,-5.7825615376573065,-4.64393798393982,-4.948432519662839,-4.155921167218355,-3.632935569659036,-5.116921838256667,-3.4464499409301914,-4.042120127960407,16
-4.51884507897276,-4.9589717427180195,-5.229837829317657,-4.240832419293875,-4.594079993502355,-5.623741769394242,-3.436584518056829,-3.8865829131636507,-5.305140268332697,-4.420043106004201,-6.081604638924807,-5.360506679948097,-5.801014681866419,-4.634947642712413,-4.940759589926269,-4.1581468000695185,-3.6318833510322133,-5.1266553129487695,-3.4438555124870267,-4.037512949674681,17
-4.520577040666176,-4.956407886665303,-5.218481199041536,-4.241012593015335,-4.580600542834845,-5.546995618076675,-3.4388872806833866,-3.886041428999048,-5.320024906633421,-4.412693360401662,-6.065816328861656,-5.359729699971551,-5.822331332863514,-4.635577712050677,-4.935393292372521,-4.160498590636,-3.630471609790819,-5.132739458320572,-3.4414860728625967,-4.0338322603898575,18
-4.528129315650608,-4.952812921731144,-5.208554803763789,-4.241422751746829,-4.568090715489504,-5.485108162725903,-3.4407498030670762,-3.885779191657021,-5.332612595426802,-4.407601429976956,-6.052579979043006,-5.364773337266901,-5.84651149064859,-4.645828191954611,-4.932333627001598,-4.162976538917801,-3.6287003459348526,-5.1351742743720745,-3.4393416220569013,-4.03107806010594,19
-4.541501903926058,-4.94818684791554,-5.2000586434844145,-4.242062895488358,-4.5565505114663365,-5.438079403341925,-3.4421720852078987,-3.885796201137568,-5.342903334712844,-4.404767314730083,-6.04189558946886,-5.375637591834146,-5.87355515522165,-4.665699082424215,-4.931580593813501,-4.165580644914918,-3.6265695594643157,-5.133959761103279,-3.4374221600699406,-4.029250348822926,20
-4.566129516193137,-4.943415935091791,-5.198962975212823,-4.24519873937054,-4.544861220189979,-5.416087069381679,-3.4430541860146353,-3.8860322489819783,-5.348216293311983,-4.406263641873777,-6.043520267776255,-5.402662169690491,-5.9078804296970615,-4.7069123756501074,-4.937991886934651,-4.1701787188764685,-3.623963896704611,-5.123612035713142,-3.435710777653266,-4.029616328738358,21
-4.605031436174409,-4.938992555411724,-5.208584608398688,-4.252089014021496,-4.532401335785233,-5.424785454987903,-3.443340582658831,-3.8864538860465223,-5.347062120568907,-4.4132418709706664,-6.0628746293191025,-5.451591351956605,-5.951941815805027,-4.775980289515963,-4.954266225324177,-4.177808433163069,-3.6208192722809613,-5.101084496645529,-3.4341980807799612,-4.0328800010730905,22
-4.654584523402798,-4.9343258622931465,-5.224943371702402,-4.261223242687482,-4.519916665302339,-5.4573894071893125,-3.4430979025346313,-3.8871012513036747,-5.341228037269992,-4.424320250545597,-6.093453935672711,-5.515532001287686,-6.002793911469304,-4.8650881625613724,-4.977165146231125,-4.187224580941978,-3.6172125886431004,-5.070033065767803,-3.4328953422823254,-4.038196564362096,23
-4.711165637411229,-4.928825009153857,-5.244059093784359,-4.27109094861475,-4.5081530157915335,-5.507113773014612,-3.442392773036183,-3.8880144837259105,-5.332501264201609,-4.438117029123412,-6.128753448412385,-5.587590980338928,-6.057491314613645,-4.966421333325924,-5.003450186904548,-4.197181955380452,-3.613220748240757,-5.034113664947323,-3.431813834992658,-4.044721217140349,24
