C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-5.655418135194986,-5.998671863804886,-6.999999999999999,-6.982009251350303,-6.945212700007868,-1.3948181428280875,-6.955922665808256,-6.971563010198878,-6.896832932479983,-6.900142978856816,-6.880794342631256,-1.5717822072290746,10
-5.57131207165827,-5.960636179935476,-6.814621246844769,-6.836507668729341,-6.750887256108983,-1.5577207856025965,-6.761131387703083,-6.823904782714067,-6.794441320057112,-6.752858925388627,-6.680218964514051,-1.741659471487703,11
-5.455666234295287,-5.90833711461504,-6.559725461256329,-6.636442992625519,-6.4836897707480166,-1.7817119194175457,-6.493293380308471,-6.620874719922453,-6.653652852975665,-6.550343351869867,-6.404427819602888,-1.9752407098433165,12
-5.316365566562601,-5.84534051320633,-6.2526919013429785,-6.395455996409553,-6.161838254290488,-2.051519421512826,-6.170670325946779,-6.376315780650734,-6.484066744900285,-6.306404138313179,-6.072224849596255,-2.256599928771669,13
-5.161295011916781,-5.775212221072107,-5.910899825213025,-6.127187453452157,-5.803550717101919,-2.3518711691283256,-5.8115239069403675,-6.104070923725615,-6.2952822094956185,-6.034849164731208,-5.702413996192641,-2.569811134748514,14
-4.998339513814395,-5.701518083575127,-5.5517284909747655,-5.845278137124046,-5.427045169547829,-2.6674950395039367,-5.4341158056115955,-5.817983107973795,-6.096898460426306,-5.749486311136593,-5.313799201090535,-2.8989483342496065,15
-4.835384015712008,-5.627823946078147,-5.192557156736509,-5.563368820795935,-5.050539621993738,-2.983118909879548,-5.056707704282823,-5.531895292221974,-5.898514711356994,-5.4641234575419775,-4.925184405988426,-3.2280855337506984,16
-4.680313461066189,-5.557695653943924,-4.850765080606553,-5.2951002778385385,-4.692252084805169,-3.2834706574950485,-4.697561285276411,-5.259650435296854,-5.709730175952327,-5.192568483960005,-4.555373552584802,-3.541296739727544,17
-4.541012793333503,-5.494699052535215,-4.543731520693204,-5.054113281622573,-4.370400568347641,-3.5532781595903287,-4.374938230914719,-5.015091496025137,-5.540144067876947,-4.948629270403319,-4.223170582578154,-3.8226559586558975,18
-4.425366955970519,-5.4423999872147775,-4.2888357351047635,-4.854048605518751,-4.103203082986674,-3.777269293405278,-4.107100223520106,-4.812061433233524,-5.3993556007955,-4.746113696884559,-3.9473794376669695,-4.05623719701151,19
-4.341260892433803,-5.404364303345368,-4.103456981949533,-4.708547022897791,-3.908877639087789,-3.9401719361797864,-3.9123089454149342,-4.664403205748712,-5.29696398837263,-4.59882964341637,-3.7468040595497363,-4.2261144612701385,20
-4.280422330218485,-5.373983254042276,-3.967523786028153,-4.60238341758828,-3.7670023770757237,-4.058952074129454,-3.7701521402998197,-4.555857648268886,-5.225201222072447,-4.4906211573503025,-3.6003620311053366,-4.350308693799659,21
-4.2288964135464475,-5.342366632828301,-3.848778068576941,-4.510730189758835,-3.6443391290863425,-4.1613206559799565,-3.647364533252565,-4.460477930645332,-5.169128456969051,-4.395630851792936,-3.473739502541861,-4.458027114717408,22
-4.18604421096439,-5.309658095677465,-3.746319182357716,-4.432824387290204,-3.539881443051853,-4.248123002736295,-3.5429282786613063,-4.3775755144344135,-5.1275886521420615,-4.313114455389455,-3.365893266551612,-4.550123147123334,23
-4.1512267910190115,-5.276001298563789,-3.659246480132297,-4.367903058063135,-3.4526228669044627,-4.320204435403476,-3.4558255309141788,-4.306461861192494,-5.099424766671103,-4.242327696785043,-3.2757801158268927,-4.627450214117381,24
-4.123805222257012,-5.241539897461298,-3.586659314662506,-4.315203249958377,-3.3815569485763812,-4.3784102749865,-3.38503844439932,-4.246448432475935,-5.083479759635797,-4.182526304624887,-3.202356843060006,-4.690861738799496,25
-4.1031405732250885,-5.206417548344009,-3.527657038710158,-4.2739620108566765,-3.325677235999815,-4.42358584249037,-3.3295491735048626,-4.196846689841098,-5.078596590115763,-4.1329660075541685,-3.144580240943254,-4.741211144269621,26
-4.088593912469943,-5.17077790718595,-3.481339005037076,-4.243416388638785,-3.283977277106975,-4.456576458920092,-3.288339872618946,-4.156968094844348,-5.083618217190627,-4.092902534218074,-3.101407102168941,-4.7793518536277055,27
-4.079526308538273,-5.13476462996114,-3.446804566405079,-4.22280343118545,-3.2554506198300666,-4.478227445280666,-3.260392696129705,-4.126124109042048,-5.097387599940009,-4.061591613261786,-3.0717942194293695,-4.806137289973694,28
-4.075298829976777,-5.098521372643599,-3.4231530755759847,-4.211360186377419,-3.239090812101299,-4.489384122577096,-3.2446897984252745,-4.103626193990559,-5.118747697443531,-4.0382889733304905,-3.0546983854168417,-4.822420876407529,29
-4.075272545332155,-5.062191791207353,-3.409483885311614,-4.208323702095442,-3.233891401852881,-4.490891811814387,-3.2402133338937906,-4.088785811246243,-5.146541468780816,-4.022250343069372,-3.04907639282366,-4.82905603602916,30
-4.078808523151108,-5.025919541626424,-3.4048963483737866,-4.212931026220267,-3.2388459370170204,-4.48359583399754,-3.2459454569233905,-4.080914422365466,-5.179611873031485,-4.012731451123612,-3.0538850343421293,-4.82689619193853,31
-4.085267831980332,-4.989848279874829,-3.408489817524321,-4.224419206632642,-3.252947965525925,-4.468341510131557,-3.260868321902209,-4.0793234889045875,-5.216801869275161,-4.0089880261383986,-3.06808110266455,-4.816794767235583,32
-4.0940115403665285,-4.954121661926598,-3.419363645525038,-4.2420252912133165,-3.2751910353118037,-4.445974161221446,-3.2839640832183834,-4.083324472419973,-5.256954416591467,-4.010275796758916,-3.0906213904832285,-4.799605185020271,33
-4.104400716856396,-4.918883343755747,-3.4366171851377554,-4.264986327843038,-3.3045686943068646,-4.4173391082722056,-3.3142148952600476,-4.092228834467983,-5.298912474060022,-4.015850491630346,-3.1204626904904647,-4.776180868392534,34
-4.115796429996631,-4.884276981336299,-3.459349789124294,-4.292539364402556,-3.340074490443315,-4.383281672288841,-3.3506029124153383,-4.10534803660498,-5.341519000760451,-4.024967839397874,-3.156561795378561,-4.747375240452318,35
-4.127559748333937,-4.8504462306422775,-3.4866608102464727,-4.3239214487726185,-3.380701971653364,-4.344647174276354,-3.3921102890723924,-4.121993540387329,-5.383616955772376,-4.036883568706686,-3.197875497839823,-4.71404172429957,36
-4.1390517404150104,-4.817534747647705,-3.517649601266111,-4.358369628833975,-3.4254446858692202,-4.302280935239749,-3.437719179619345,-4.141476807371391,-5.424049298175418,-4.050853408201964,-3.2433605905665526,-4.677033743034235,37
-4.149633474786552,-4.7856861883266015,-3.551415514945028,-4.395120952467372,-3.473296181023091,-4.2570282761840295,-3.4864117384443314,-4.16310929911353,-5.461658987049198,-4.066133086528894,-3.291973866251052,-4.637204719756258,38
-4.15866601999526,-4.755044208652991,-3.5870579040450443,-4.43341246755356,-3.523250005047185,-4.209734518114198,-3.537170119935489,-4.186202477170107,-5.49528898147334,-4.08197833233266,-3.3426721175856233,-4.595408077565585,39
-4.1655104445878335,-4.7257524646008955,-3.623676121327978,-4.472481221973286,-3.5742997058737096,-4.1612449820352575,-3.588976478480952,-4.210067803097487,-5.523782240527467,-4.097644874258446,-3.3944121372625715,-4.552497239562161,40
-4.169527817110971,-4.697954612144335,-3.66036951955565,-4.5115642636072995,-3.6254388314348738,-4.1124049889522105,-3.6408129684688575,-4.23401673845203,-5.545981723291197,-4.112388440951438,-3.446150717974198,-4.509325628845933,41
-4.170079206111374,-4.6717943072573345,-3.6962374514898797,-4.54989864033635,-3.675660929662887,-4.064059859870063,-3.6916617442873423,-4.257360744790101,-5.560730388844158,-4.125464761056819,-3.4968446524128076,-4.466746668516844,42
-4.166525680135739,-4.647415205913914,-3.7303792698924845,-4.586721400041184,-3.7239595484899555,-4.017054915793813,-3.7405049603245395,-4.279411283668062,-5.566871196265966,-4.136129563219773,-3.545450733270701,-4.4256137816748415,43
-4.158228307730767,-4.624960964088097,-3.761894327525286,-4.621269590602552,-3.769328235848288,-3.9722354777284683,-3.7863247709685877,-4.299479816642275,-5.563247104636249,-4.143638576085486,-3.5909257532401813,-4.3867803914198715,44
-4.1445481574431575,-4.604575237753905,-3.789881977150103,-4.652780259901202,-3.8107605396700923,-3.9304468666790315,-3.8281033306076218,-4.316877805269104,-5.548701073034624,-4.1472475282991415,-3.632226505013553,-4.351099920851877,45
-4.124846297819607,-4.586401682885359,-3.813441571528754,-4.68049045581788,-3.8472500078875775,-3.8925344036505036,-3.864822793629777,-4.33091671110491,-5.522076060540715,-4.146212148505923,-3.668309781283117,-4.319425793070806,46
-4.098483797406817,-4.570583955456482,-3.83167246342306,-4.7036372262333375,-3.877790188432952,-3.8593434096478885,-3.8954653144231903,-4.340907995706058,-5.482215026234144,-4.139788165351017,-3.6981323747411774,-4.292611431176602,47
-4.064821724751485,-4.557265711441297,-3.8436740055948406,-4.721457619028323,-3.9013746292384233,-3.8317192056761904,-3.9190130473759974,-4.346163120628909,-5.427960929194533,-4.1272313074796045,-3.7206510780800377,-4.271510258269212,48
-4.023221148400312,-4.546590606813824,-3.8485455508059134,-4.733188682083583,-3.9169968782361986,-3.8105071127404124,-3.934448146876334,-4.345993547429826,-5.358156728501506,-4.1077973035368736,-3.7348226839919993,-4.256975697448581,49
-3.9730431368999963,-4.538702297548088,-3.8453864518181002,-4.738067463279868,-3.923650483358489,-3.7965524518455567,-3.9407527673123357,-4.339710737665174,-5.271645383234684,-4.080741882168009,-3.7396039851693663,-4.249861171814654,50
-3.8981319393703933,-4.529869871571621,-3.8351461993564553,-4.739709165644255,-3.92616278821036,-3.7827919372932546,-3.9426709029878384,-4.326601288684254,-5.14115206416578,-4.03811540003706,-3.739245611035314,-4.245586725681376,51
-3.7893193239806786,-4.517040289313832,-3.8202716720581535,-4.742093828202744,-3.9298120485426384,-3.7628040365931943,-3.9454571000639325,-4.307559096368904,-4.9516033744233585,-3.9761981011753176,-3.7387250529865823,-4.239377858670263,52
-3.65644763785153,-4.501374015501559,-3.8021083045531925,-4.7450057528344685,-3.9342681805061757,-3.738396700562469,-3.948859340714641,-4.284306570074283,-4.720144421622313,-3.9005905452788183,-3.7380893966758206,-4.231796176842623,53
-3.5093592281036226,-4.484031514861634,-3.7820015314715687,-4.748229241418557,-3.939201100251819,-3.7113778800181674,-3.952625607113985,-4.258566119155543,-4.46392031337753,-3.8168932920435976,-3.7373857277556772,-4.223403286259762,54
-3.357896441857638,-4.4661732521208934,-3.7612967874432797,-4.7515485958341435,-3.9442807239304183,-3.6835555257773804,-3.9565038814359856,-4.232060152967845,-4.200076157303909,-3.7307069011656946,-3.736661131878801,-4.214760792982986,55
-3.2119016262342504,-4.448959692006173,-3.741339507098322,-4.754748117960358,-3.949176967692823,-3.6567375886571996,-3.9602421458546666,-4.206511080866347,-3.945757061016337,-3.6476319323411457,-3.7359626946978417,-4.2064303030736045,56
-3.081217128354141,-4.433551299244306,-3.723475125066694,-4.757612109676333,-3.9535597476898814,-3.6327320194747164,-3.963588382544046,-4.183641312206204,-3.7181081321297107,-3.573268945265988,-3.7353375018654473,-4.198973422592921,57
-2.975685295337985,-4.421108538562129,-3.709049075978391,-4.7599248728612,-3.9570989800724434,-3.6133467690470202,-3.9662905736781475,-4.165173256342573,-3.5342744782589186,-3.513218499636258,-3.7348326390342668,-4.192951757602244,58
-2.9051484743064617,-4.412791874686477,-3.6994067944634113,-4.761470709394089,-3.959464580991358,-3.6003897881912024,-3.968096701430993,-4.1528293226306126,-3.411401207018857,-3.4730811551479928,-3.7344951918569493,-4.188926914162879,59
-2.8794490123802476,-4.409761772344186,-3.6958937151517524,-4.762033921154135,-3.9603264665974742,-3.5956690277243544,-3.968754747976603,-4.14833192042548,-3.366633426024416,-3.4584574714972294,-3.734372245986144,-4.187460498336134,60
-2.8254046965304656,-4.401964511023914,-3.687261258128435,-4.763207431624184,-3.9636493193096114,-3.5914731276916445,-3.9719278681539882,-4.13828276415181,-3.369864533960065,-3.4622281087483664,-3.7366868378910296,-4.1894889565971996,61
-2.6787129820810587,-4.380800516011746,-3.6638303033508586,-4.766392674328603,-3.9726684909568393,-3.5800842561742883,-3.9805406229211764,-4.1110064828375625,-3.3786346840711103,-3.4724626955728812,-3.7429693016328613,-4.194994771877235,62
-2.462535718681931,-4.349611470730657,-3.629300475257588,-4.7710867162088,-3.9859599018053866,-3.5633006560434484,-3.9932331036307174,-4.070809857742882,-3.391559115813705,-3.4875452445774293,-3.7522276692524033,-4.203108604921499,63
-2.2000347559829936,-4.31173905860362,-3.5873713982871895,-4.776786624206182,-4.00209947212148,-3.5429205701702857,-4.00864540163516,-4.021999670127915,-3.407253068643998,-3.505859768368667,-3.763469972790419,-4.212961116475248,64
-1.9143719436341493,-4.270524963053608,-3.5417426968782255,-4.7829894652621565,-4.019663122171346,-3.5207422414259613,-4.025417608287054,-3.968882701252802,-3.4243317820181405,-3.5257902795532483,-3.7757042442876703,-4.2236829672837395,65
-1.628709131285303,-4.229310867503598,-3.496113995469261,-4.789192306318131,-4.037226772221213,-3.498563912681637,-4.042189814938946,-3.915765732377689,-3.441410495392283,-3.54572079073783,-3.787938515784923,-4.23440481809223,66
-1.3662081685863652,-4.19143845537656,-3.454184918498862,-4.794892214315513,-4.053366342537306,-3.478183826808474,-4.057602112943389,-3.866955544762721,-3.4571044482225757,-3.5640353145290673,-3.7991808193229377,-4.244257329645979,67
-1.1500309051872382,-4.16024941009547,-3.419655090405592,-4.79958625619571,-4.066657753385853,-3.461400226677634,-4.07029459365293,-3.8267589196680407,-3.47002887996517,-3.5791178635336154,-3.8084391869424796,-4.252371162690243,68
-1.0033391907378322,-4.139085415083303,-3.3962241356280156,-4.802771498900129,-4.075676925033081,-3.450011355160278,-4.078907348420118,-3.799482638353794,-3.478799030076216,-3.58935245035813,-3.8147216506843113,-4.2578769779702785,69
-0.9492948748880511,-4.13128815376303,-3.3875916786046982,-4.803945009370178,-4.078999777745218,-3.445815455127568,-4.082080468597503,-3.789433482080124,-3.4820301380118646,-3.5931230876092672,-3.817036242589197,-4.259905436231344,70
-0.9520236070928669,-4.1318604975609805,-3.3780813450956755,-4.802646540127367,-4.07800831384879,-3.4415890554519275,-4.081567190553013,-3.78410857592851,-3.48382106087066,-3.594174203766699,-3.817471539247358,-4.260570767709986,71
-0.9594301659345099,-4.133414002155416,-3.352267582714042,-4.7991221236111645,-4.075317197558484,-3.430117399189474,-4.080174007289397,-3.7696552592312713,-3.4886821372016756,-3.597027233336869,-3.818653058748081,-4.262376667437728,72
-0.9703450947537732,-4.135703377347217,-3.3142262486779495,-4.79392824663992,-4.071351341972771,-3.4132118004869114,-4.078120895111437,-3.7483556346248146,-3.495845828636857,-3.6012316979665946,-3.8203942453807254,-4.265037993352294,73
-0.9835989368914502,-4.138483332937261,-3.2680332002055534,-4.78762139603198,-4.0665356601901195,-3.392683573490943,-4.075627830323914,-3.722491804745547,-3.504544596808149,-3.6063371193026903,-3.8225085434346515,-4.268269603391412,74
-0.9980222356883337,-4.141508578726426,-3.217764294515004,-4.780758058605692,-4.0612950653089985,-3.370344032348271,-4.07291478923161,-3.6943458722298717,-3.5140109033474953,-3.61189301899197,-3.824809397199217,-4.271786355492804,75
-1.0124455344852175,-4.144533824515591,-3.167495388824454,-4.7738947211794045,-4.056054470427878,-3.3480044912055984,-4.070201748139306,-3.666199939714197,-3.5234772098868428,-3.6174489186812506,-3.8271102509637838,-4.275303107594196,76
-1.0256993766228943,-4.147313780105635,-3.1213023403520577,-4.7675878705714645,-4.051238788645225,-3.32747626420963,-4.067708683351783,-3.6403361098349287,-3.532175978058134,-3.622554340017346,-3.829224549017709,-4.278534717633313,77
-1.0366143054421577,-4.149603155297435,-3.0832610063159653,-4.762393993600219,-4.047272933059512,-3.310570665507067,-4.065655571173822,-3.619036485228472,-3.539339669493315,-3.626758804647071,-3.830965735650353,-4.2811960435478795,78
-1.0440208642838007,-4.151156659891871,-3.057447243934332,-4.758869577084018,-4.044581816769207,-3.299099009244614,-4.0642623879102064,-3.6045831685312337,-3.544200745824331,-3.6296118342172417,-3.8321472551510762,-4.283001943275622,79
-1.0467495964886164,-4.151729003689821,-3.0479369104253093,-4.757571107841207,-4.043590352872778,-3.2948726095689733,-4.063749109865716,-3.5992582623796197,-3.5459916686831265,-3.6306629503746732,-3.8325825518092373,-4.283667274754263,80
-1.055845037916859,-4.130657683835887,-3.038136952634081,-4.750650483257672,-4.045421812303557,-3.290086558694495,-4.064816041383695,-3.595925403479755,-3.5473670007450795,-3.6321750990747046,-3.8337836485044687,-4.2842340022906304,81
-1.0805326646506586,-4.07346410137521,-3.011537067200749,-4.731865930816653,-4.0503929164728145,-3.2770958491780564,-4.067711998361067,-3.5868790721801247,-3.5511000449132375,-3.6362795026890757,-3.8370437681058114,-4.285772262746485,82
-1.1169144303636276,-3.9891788219594724,-2.972337236035837,-4.704183432482517,-4.05771875419593,-3.257951645680145,-4.071979724432982,-3.5735476365806678,-3.556601373161049,-3.642328097489201,-3.841848154886737,-4.288039172891953,83
-1.1610922887293753,-3.886832411240365,-2.9247374410498743,-4.670568970219639,-4.066614414288286,-3.234705112861254,-4.077161963234595,-3.5573594647813285,-3.5632815574619636,-3.649672819746497,-3.847682053120719,-4.2907918494971655,84
